"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,Euro,Euro,Euro,Euro,Euro,Euro,Euro,Euro
unit multiplier,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,63.18,63.18,63.18,63.18,63.18,63.18,63.18,63.18,63.18,63.18,63.18,63.18,63.18,63.18,63.18,59.75,59.75,59.75,59.75,59.75,59.75,59.75,59.75,59.75,59.75,59.75,59.75,59.866,59.866,59.866
1991-04,69.83,69.83,69.83,69.83,69.83,69.83,69.83,69.83,69.83,69.83,69.83,69.83,69.83,69.83,69.83,65.92,65.92,65.92,65.92,65.92,65.92,65.92,65.92,65.92,65.92,65.92,65.92,65.800,65.800,65.800
1991-07,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.211,64.211,64.211
1991-10,77.51,77.51,77.51,77.51,77.51,77.51,77.51,77.51,77.51,77.51,77.51,77.51,77.51,77.51,77.51,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.608,72.608,72.608
1992-01,67.20,67.20,67.20,67.20,67.20,67.20,67.20,67.20,67.20,67.20,67.20,67.20,67.20,67.20,67.20,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.471,63.471,63.471
1992-04,72.45,72.45,72.45,72.45,72.45,72.45,72.45,72.45,72.45,72.45,72.45,72.45,72.45,72.45,72.45,68.30,68.30,68.30,68.30,68.30,68.30,68.30,68.30,68.30,68.30,68.30,68.30,68.156,68.156,68.156
1992-07,71.66,71.66,71.66,71.66,71.66,71.66,71.66,71.66,71.66,71.66,71.66,71.66,71.66,71.66,71.66,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.714,67.714,67.714
1992-10,80.35,80.35,80.35,80.35,80.35,80.35,80.35,80.35,80.35,80.35,80.35,80.35,80.35,80.35,80.35,75.53,75.53,75.53,75.53,75.53,75.53,75.53,75.53,75.53,75.53,75.53,75.53,75.177,75.177,75.177
1993-01,65.44,65.44,65.44,65.44,65.44,65.44,65.44,65.44,65.44,65.44,65.44,65.44,65.44,65.44,65.44,61.69,61.69,61.69,61.69,61.69,61.69,61.69,61.69,61.69,61.69,61.69,61.69,61.747,61.747,61.747
1993-04,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,65.77,65.77,65.77,65.77,65.77,65.77,65.77,65.77,65.77,65.77,65.77,65.77,65.670,65.670,65.670
1993-07,68.13,68.13,68.13,68.13,68.13,68.13,68.13,68.13,68.13,68.13,68.13,68.13,68.13,68.13,68.13,64.41,64.41,64.41,64.41,64.41,64.41,64.41,64.41,64.41,64.41,64.41,64.41,64.434,64.434,64.434
1993-10,77.05,77.05,77.05,77.05,77.05,77.05,77.05,77.05,77.05,77.05,77.05,77.05,77.05,77.05,77.05,72.41,72.41,72.41,72.41,72.41,72.41,72.41,72.41,72.41,72.41,72.41,72.41,72.195,72.195,72.195
1994-01,65.84,65.84,65.84,65.84,65.84,65.84,65.84,65.84,65.84,65.84,65.84,65.84,65.84,65.84,65.84,62.03,62.03,62.03,62.03,62.03,62.03,62.03,62.03,62.03,62.03,62.03,62.03,62.103,62.103,62.103
1994-04,69.44,69.44,69.44,69.44,69.44,69.44,69.44,69.44,69.44,69.44,69.44,69.44,69.44,69.44,69.44,65.37,65.37,65.37,65.37,65.37,65.37,65.37,65.37,65.37,65.37,65.37,65.37,65.334,65.334,65.334
1994-07,67.65,67.65,67.65,67.65,67.65,67.65,67.65,67.65,67.65,67.65,67.65,67.65,67.65,67.65,67.65,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.901,63.901,63.901
1994-10,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,72.88,72.88,72.88,72.88,72.88,72.88,72.88,72.88,72.88,72.88,72.88,72.88,72.576,72.576,72.576
1995-01,67.05,67.05,67.05,67.05,67.05,67.05,67.05,67.05,67.05,67.05,67.05,67.05,67.05,67.05,67.05,63.13,63.13,63.13,63.13,63.13,63.13,63.13,63.13,63.13,63.13,63.13,63.13,63.262,63.262,63.262
1995-04,72.19,72.19,72.19,72.19,72.19,72.19,72.19,72.19,72.19,72.19,72.19,72.19,72.19,72.19,72.19,67.92,67.92,67.92,67.92,67.92,67.92,67.92,67.92,67.92,67.92,67.92,67.92,67.881,67.881,67.881
1995-07,69.44,69.44,69.44,69.44,69.44,69.44,69.44,69.44,69.44,69.44,69.44,69.44,69.44,69.44,69.44,65.51,65.51,65.51,65.51,65.51,65.51,65.51,65.51,65.51,65.51,65.51,65.51,65.583,65.583,65.583
1995-10,79.65,79.65,79.65,79.65,79.65,79.65,79.65,79.65,79.65,79.65,79.65,79.65,79.65,79.65,79.65,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.481,74.481,74.481
1996-01,67.91,67.91,67.91,67.91,67.91,67.91,67.91,67.91,67.91,67.91,67.91,67.91,67.91,67.91,67.91,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.92,63.968,63.968,63.968
1996-04,71.87,71.87,71.87,71.87,71.87,71.87,71.87,71.87,71.87,71.87,71.87,71.87,71.87,71.87,71.87,67.54,67.54,67.54,67.54,67.54,67.54,67.54,67.54,67.54,67.54,67.54,67.54,67.580,67.580,67.580
1996-07,69.08,69.08,69.08,69.08,69.08,69.08,69.08,69.08,69.08,69.08,69.08,69.08,69.08,69.08,69.08,65.12,65.12,65.12,65.12,65.12,65.12,65.12,65.12,65.12,65.12,65.12,65.12,65.246,65.246,65.246
