"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2010=100,2010=100,2010=100
unit multiplier,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one
Baseyear,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2010,2010,2010
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,84.02,83.98,83.98,83.98,83.98,83.83,83.83,83.83,83.83,83.89,83.89,83.89,83.89,83.96,83.96,83.98,83.98,84.00,84.00,84.00,84.00,83.97,83.97,83.97,83.97,83.27,83.03,83.03,83.03,83.02,83.02,83.02,83.02,83.01,83.01,83.01,83.01,78.11,78.09,78.09
1991-04,83.01,83.01,83.01,83.01,83.01,83.02,83.02,83.02,83.02,83.06,83.06,83.06,83.06,82.95,82.95,83.00,83.00,83.03,83.03,83.03,83.03,83.03,83.03,83.03,83.03,82.03,81.80,81.80,81.80,81.74,81.74,81.74,81.74,81.74,81.74,81.74,81.74,77.70,77.71,77.71
1991-07,81.10,81.21,81.21,81.21,81.21,81.22,81.22,81.22,81.22,81.20,81.20,81.20,81.20,81.15,81.15,81.19,81.19,81.23,81.23,81.23,81.23,81.22,81.22,81.22,81.20,79.89,79.66,79.66,79.66,79.66,79.66,79.66,79.66,79.65,79.65,79.65,79.65,76.05,76.05,76.05
1991-10,81.86,81.80,81.80,81.80,81.80,81.72,81.72,81.72,81.72,81.67,81.67,81.67,81.67,81.69,81.69,81.57,81.57,81.42,81.42,81.42,81.42,81.42,81.42,81.42,81.43,80.93,80.70,80.70,80.70,80.78,80.78,80.78,80.78,80.79,80.79,80.79,80.79,76.76,76.77,76.77
1992-01,84.79,84.73,84.73,84.73,84.73,84.74,84.74,84.74,84.74,84.79,84.79,84.79,84.79,84.83,84.83,84.86,84.86,84.87,84.87,84.87,84.88,84.85,84.85,84.85,84.85,83.15,82.91,82.91,82.91,82.89,82.89,82.89,82.89,82.88,82.88,82.88,82.88,78.10,78.09,78.09
1992-04,84.17,84.17,84.17,84.17,84.17,84.10,84.10,84.10,84.10,84.15,84.15,84.15,84.15,84.03,84.03,84.07,84.07,84.10,84.10,84.10,84.10,84.09,84.09,84.09,84.09,81.24,81.00,81.00,81.00,80.95,80.95,80.95,80.95,80.95,80.95,80.95,80.95,76.66,76.66,76.66
1992-07,83.95,84.07,84.07,84.07,84.07,84.11,84.11,84.11,84.11,84.06,84.06,84.06,84.06,84.00,84.00,84.05,84.05,84.08,84.08,84.08,84.08,84.08,84.08,84.08,84.07,80.85,80.62,80.62,80.62,80.63,80.63,80.63,80.63,80.62,80.62,80.62,80.62,76.75,76.76,76.76
1992-10,84.21,84.16,84.16,84.16,84.16,84.23,84.23,84.23,84.23,84.17,84.17,84.17,84.17,84.24,84.24,84.12,84.12,84.17,84.17,84.17,84.17,84.19,84.19,84.19,84.20,81.12,80.89,80.89,80.89,80.96,80.96,80.96,80.96,80.98,80.98,80.98,80.98,77.18,77.18,77.19
