"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1999-04,88.06,88.06,88.06,88.06,88.06,88.06,88.06,88.06,88.06,88.06,88.06,88.06,88.06,88.06,88.06,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,85.54,84.96,84.96
1999-07,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,94.70,94.70,94.70,94.70,94.70,94.70,94.70,94.70,94.70,94.70,94.70,94.70,89.29,88.68,88.68
1999-10,108.16,108.16,108.16,108.16,108.16,108.16,108.16,108.16,108.16,108.16,108.16,108.16,108.16,108.16,108.16,113.67,113.67,113.67,113.67,113.67,113.67,113.67,113.67,113.67,113.67,113.67,113.67,107.05,106.32,106.32
2000-01,86.35,86.35,86.35,86.35,86.35,86.35,86.35,86.35,86.35,86.35,86.35,86.35,86.35,86.35,86.35,90.10,90.10,90.10,90.10,90.10,90.10,90.10,90.10,90.10,90.10,90.10,90.10,85.93,85.35,85.35
2000-04,96.12,96.12,96.12,96.12,96.12,96.12,96.12,96.12,96.12,96.12,96.12,96.12,96.12,96.12,96.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,93.16,92.52,92.52
2000-07,98.53,98.53,98.53,98.53,98.53,98.53,98.53,98.53,98.53,98.53,98.53,98.53,98.53,98.53,98.53,102.92,102.92,102.92,102.92,102.92,102.92,102.92,102.92,102.92,102.92,102.92,102.92,96.50,95.85,95.85
2000-10,118.97,118.97,118.97,118.97,118.97,118.97,118.97,118.97,118.97,118.97,118.97,118.97,118.97,118.97,118.97,124.27,124.27,124.27,124.27,124.27,124.27,124.27,124.27,124.27,124.27,124.27,124.27,116.43,115.64,115.64
2001-01,93.80,93.80,93.80,93.80,93.80,93.80,93.80,93.80,93.80,93.80,93.80,93.80,93.80,93.80,93.80,98.91,98.91,98.91,98.91,98.91,98.91,98.91,98.91,98.91,98.91,98.91,98.91,94.71,94.07,94.07
2001-04,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,96.75,96.09,96.09
2001-07,96.40,96.40,96.40,96.40,96.40,96.40,96.40,96.40,96.40,96.40,96.40,96.40,96.40,96.40,96.40,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,93.78,93.15,93.15
2001-10,110.35,110.35,110.35,110.35,110.35,110.35,110.35,110.35,110.35,110.35,110.35,110.35,110.35,110.35,110.35,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76,107.76,107.03,107.03
2002-01,84.72,84.72,84.72,84.72,84.72,84.72,84.72,84.72,84.72,84.72,84.72,84.72,84.72,84.72,84.72,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,83.52,82.96,82.96
2002-04,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,92.40,92.40,92.40,92.40,92.40,92.40,92.40,92.40,92.40,92.40,92.40,92.40,86.83,86.24,86.24
2002-07,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,95.53,95.53,95.53,95.53,95.53,95.53,95.53,95.53,95.53,95.53,95.53,95.53,89.11,88.51,88.51
2002-10,105.64,105.64,105.64,105.64,105.64,105.64,105.64,105.64,105.64,105.64,105.64,105.64,105.64,105.64,105.64,110.25,110.25,110.25,110.25,110.25,110.25,110.25,110.25,110.25,110.25,110.25,110.25,102.72,102.02,102.02
2003-01,80.53,80.53,80.53,80.53,80.53,80.53,80.53,80.53,80.53,80.53,80.53,80.53,80.53,80.53,80.53,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,80.72,80.17,80.17
2003-04,85.78,85.78,85.78,85.78,85.78,85.78,85.78,85.78,85.78,85.78,85.78,85.78,85.78,85.78,85.78,88.34,88.34,88.34,88.34,88.34,88.34,88.34,88.34,88.34,88.34,88.34,88.34,82.70,82.14,82.14
2003-07,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,90.71,90.71,90.71,90.71,90.71,90.71,90.71,90.71,90.71,90.71,90.71,90.71,84.39,83.81,83.81
2003-10,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,108.13,108.13,108.13,108.13,108.13,108.13,108.13,108.13,108.13,108.13,108.13,108.13,100.40,99.71,99.71
2004-01,80.99,80.99,80.99,80.56,80.56,80.56,80.56,80.56,80.56,80.56,80.56,80.56,80.56,80.56,80.56,84.20,84.20,84.20,84.20,84.20,84.20,84.20,84.20,84.20,84.20,84.20,84.20,80.05,79.51,79.51
2004-04,86.20,86.20,86.20,85.96,85.96,85.96,85.96,85.96,85.96,85.96,85.96,85.96,85.96,85.96,85.96,88.98,88.98,88.98,88.98,88.98,88.98,88.98,88.98,88.98,88.98,88.98,88.98,83.93,83.36,83.36
2004-07,93.05,93.05,93.05,93.35,93.35,93.35,93.35,93.35,93.35,93.35,93.35,93.35,93.35,93.35,93.35,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,89.42,88.81,88.81
2004-10,106.34,106.34,106.34,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,110.11,110.11,110.11,110.11,110.11,110.11,110.11,110.11,110.11,110.11,110.11,110.11,103.13,102.43,102.43
2005-01,82.25,82.25,82.25,81.20,81.20,81.20,81.20,80.79,80.79,80.79,80.79,80.79,80.79,80.79,80.79,83.85,83.85,83.85,83.85,83.85,83.85,83.85,83.85,83.85,83.85,83.85,83.85,78.40,77.87,77.87
2005-04,93.64,93.64,93.64,93.32,93.32,93.32,93.32,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,89.21,88.60,88.60
2005-07,95.76,95.76,95.76,95.61,95.61,95.61,95.61,94.91,94.91,94.91,94.91,94.91,94.91,94.91,94.91,98.41,98.41,98.41,98.41,98.41,98.41,98.41,98.41,98.41,98.41,98.41,98.41,92.72,92.09,92.09
2005-10,116.89,116.89,116.89,118.18,118.18,118.18,118.18,117.17,117.17,117.17,117.17,117.17,117.17,117.17,117.17,121.75,121.75,121.75,121.75,121.75,121.75,121.75,121.75,121.75,121.75,121.75,121.75,113.96,113.19,113.19
2006-01,93.64,93.64,93.64,94.51,94.51,94.51,94.51,94.07,94.07,94.07,94.07,94.11,94.11,94.11,94.11,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,90.10,89.49,89.49
2006-04,100.62,100.62,100.62,101.35,101.35,101.35,101.35,101.01,101.01,101.01,101.01,100.94,100.94,100.94,100.94,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,96.28,95.63,95.63
2006-07,101.27,101.27,101.27,103.10,103.10,103.10,103.10,102.66,102.66,102.66,102.66,102.72,102.72,102.72,102.72,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,98.80,98.13,98.13
2006-10,127.74,127.74,127.74,130.12,130.12,130.12,130.12,129.40,129.40,129.40,129.40,129.54,129.54,129.54,129.54,135.16,135.16,135.16,135.16,135.16,135.16,135.16,135.16,135.16,135.16,135.16,135.16,126.33,125.47,125.47
2007-01,,,,103.86,103.86,103.86,103.86,103.82,103.82,103.82,103.82,103.87,103.87,103.87,103.87,106.46,106.46,106.46,106.46,106.46,106.46,106.46,106.46,106.46,106.46,106.46,106.46,99.14,98.47,98.47
2007-04,,,,111.59,111.59,111.59,111.59,114.28,114.28,114.28,114.28,114.32,114.32,114.32,114.32,117.25,117.25,117.25,117.25,117.25,117.25,117.25,117.25,117.25,117.25,117.25,117.25,108.94,108.20,108.20
2007-07,,,,116.72,116.72,116.72,116.72,119.01,119.01,119.01,119.01,118.98,118.98,118.98,118.98,123.24,123.24,123.24,123.24,123.24,123.24,123.24,123.24,123.24,123.24,123.24,123.24,113.77,113.00,113.00
2007-10,,,,144.80,144.80,144.80,144.80,147.21,147.21,147.21,147.21,147.15,147.15,147.15,147.15,151.51,151.51,151.51,151.51,151.51,151.51,151.51,151.51,151.51,151.51,151.51,151.51,140.07,139.12,139.12
2008-01,,,,,,,,112.99,112.99,112.99,112.99,113.62,113.62,113.62,113.62,116.67,116.67,116.67,116.67,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,108.36,107.63,107.63
2008-04,,,,,,,,129.40,129.40,129.40,129.40,128.88,128.88,128.88,128.88,131.37,131.37,131.37,131.37,130.30,130.30,130.30,130.30,130.30,130.30,130.30,130.30,120.19,119.38,119.38
2008-07,,,,,,,,125.45,125.45,125.45,125.45,124.79,124.79,124.79,124.79,129.67,129.67,129.67,129.67,128.35,128.35,128.35,128.35,128.35,128.35,128.35,128.35,119.06,118.25,118.25
2008-10,,,,,,,,146.42,146.42,146.42,146.42,146.73,146.73,146.73,146.73,152.95,152.95,152.95,152.95,151.59,151.59,151.59,151.59,151.59,151.59,151.59,151.59,139.72,138.77,138.77
2009-01,,,,,,,,,,,,94.24,94.24,94.24,94.24,98.72,98.72,98.72,98.72,98.64,98.64,98.64,98.64,98.46,98.46,98.46,98.46,92.88,92.25,92.25
2009-04,,,,,,,,,,,,97.95,97.95,97.95,97.95,99.51,99.51,99.51,99.51,98.42,98.42,98.42,98.42,98.16,98.16,98.16,98.16,92.09,91.47,91.47
2009-07,,,,,,,,,,,,97.19,97.19,97.19,97.19,99.21,99.21,99.21,99.21,98.42,98.42,98.42,98.42,98.16,98.16,98.16,98.16,91.85,91.23,91.23
2009-10,,,,,,,,,,,,116.01,116.01,116.01,116.01,116.36,116.36,116.36,116.36,115.93,115.93,115.93,115.93,115.59,115.59,115.59,115.59,107.67,106.94,106.94
2010-01,,,,,,,,,,,,,,,,87.44,87.44,87.44,87.44,87.81,87.81,87.81,87.81,87.64,87.64,87.64,87.64,82.18,82.29,82.29
2010-04,,,,,,,,,,,,,,,,99.08,99.08,99.08,99.08,99.91,99.91,99.91,99.91,99.38,99.38,99.38,99.38,93.55,93.46,93.46
2010-07,,,,,,,,,,,,,,,,112.85,112.85,112.85,112.85,113.65,113.65,113.65,113.65,113.16,113.16,113.16,113.16,104.10,103.95,103.95
2010-10,,,,,,,,,,,,,,,,130.89,130.89,130.89,130.89,129.52,129.52,129.52,129.52,128.73,128.73,128.73,128.73,120.17,120.30,120.30
2011-01,,,,,,,,,,,,,,,,,,,,102.92,102.92,102.92,102.92,102.65,102.65,102.65,102.65,96.77,97.13,97.13
2011-04,,,,,,,,,,,,,,,,,,,,112.80,112.80,112.80,112.80,111.60,111.60,111.60,111.60,104.58,104.84,104.84
2011-07,,,,,,,,,,,,,,,,,,,,120.66,120.66,120.66,120.66,119.95,119.95,119.95,119.95,110.76,111.12,111.12
2011-10,,,,,,,,,,,,,,,,,,,,140.76,140.76,140.76,140.76,140.15,140.15,140.15,140.15,129.20,129.94,129.94
2012-01,,,,,,,,,,,,,,,,,,,,,,,,110.51,110.51,110.51,110.51,104.38,104.63,104.63
2012-04,,,,,,,,,,,,,,,,,,,,,,,,112.71,112.71,112.71,112.71,105.55,105.29,105.29
2012-07,,,,,,,,,,,,,,,,,,,,,,,,114.83,114.83,114.83,114.83,106.70,106.67,106.67
2012-10,,,,,,,,,,,,,,,,,,,,,,,,136.47,136.47,136.47,136.47,127.70,128.28,128.28
2013-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.05,95.09,95.09
2013-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.03,105.84,105.84
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.91,107.43,107.43
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.13,124.55,124.55
