"",2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1995-04,1328.4385,1328.1629,1328.1629,1327.2088,1327.2088,1327.0609,1327.0609,1327.0609,1328.5244,1329.4529,1331.4656,1331.4656,1331.4656,1331.7050,1331.7050,1331.7050,1331.9945,1382.8200,1382.8231,1382.8200,1382.9700,1382.9500,1382.9500,1382.8907,1382.8907,1382.6940,1382.6940,1382.8160,1382.8160,1356.1208,1356.1208
1995-07,1333.4336,1334.1299,1334.1299,1333.3390,1333.3390,1333.1093,1333.1093,1333.1093,1332.1130,1332.6521,1331.1345,1331.1345,1331.1345,1331.3402,1331.3402,1331.3402,1331.3603,1377.7900,1377.7875,1377.7900,1377.7700,1377.6900,1377.6900,1377.6820,1377.6820,1377.6473,1377.6473,1377.5794,1377.5794,1360.1267,1360.1267
1995-10,1323.3316,1321.3575,1321.3575,1322.5256,1322.5256,1322.5056,1322.5056,1322.5056,1322.1001,1320.8683,1320.6106,1320.6106,1320.6106,1321.1741,1321.1741,1321.1741,1320.4095,1407.0400,1407.0413,1407.0400,1406.9900,1407.1400,1407.1400,1407.3226,1407.3226,1407.3265,1407.3265,1407.2681,1407.2681,1417.8933,1417.8933
1996-01,1229.3253,1229.6403,1229.6403,1229.8493,1229.8493,1229.2341,1229.2341,1229.2341,1229.0716,1229.7007,1228.7848,1228.7848,1228.7848,1228.5206,1228.5206,1228.5206,1228.7066,1273.7600,1273.7600,1273.7600,1273.6600,1273.7500,1273.7500,1273.6238,1273.6238,1273.6310,1273.6310,1273.6336,1273.6336,1262.2384,1262.2384
1996-04,1283.1368,1283.1225,1283.1225,1281.9691,1281.9691,1281.8033,1281.8033,1281.8033,1282.9721,1284.1186,1287.0299,1287.0299,1287.0299,1287.1776,1287.1776,1287.1776,1287.3119,1361.6600,1361.6583,1361.6600,1361.8000,1361.8400,1361.8400,1361.7540,1361.7540,1361.6215,1361.6215,1361.7468,1361.7468,1342.3961,1342.3961
1996-07,1290.1496,1290.6859,1290.6859,1289.8471,1289.8471,1289.8675,1289.8675,1289.8675,1289.2210,1289.6919,1288.2441,1288.2441,1288.2441,1288.4945,1288.4945,1288.4945,1288.5339,1373.5200,1373.5201,1373.5200,1373.5200,1373.4400,1373.4400,1373.4577,1373.4577,1373.4266,1373.4266,1373.3595,1373.3595,1365.6799,1365.6799
1996-10,1274.8516,1273.3698,1273.3698,1275.1530,1275.1530,1274.9005,1274.9005,1274.9005,1274.5407,1272.6865,1272.1390,1272.1390,1272.1390,1272.6357,1272.6357,1272.6357,1272.2760,1316.2400,1316.2362,1316.2400,1316.2000,1316.3000,1316.3000,1316.4867,1316.4867,1316.4121,1316.4121,1316.3514,1316.3514,1275.4900,1275.4900
1997-01,1204.5220,1204.3222,1204.3222,1204.4207,1204.4207,1203.9036,1203.9036,1203.9036,1202.9287,1203.3481,1202.1900,1202.1900,1202.1900,1201.9522,1201.9522,1201.9522,1202.0404,1234.6900,1234.6854,1234.6900,1234.5800,1234.6300,1234.6300,1234.4931,1234.4931,1234.4986,1234.4986,1234.5008,1234.5008,1218.3983,1218.3983
1997-04,1250.0723,1250.4841,1250.4841,1249.4732,1249.4732,1249.2974,1249.2974,1249.2974,1250.3534,1251.3625,1254.0105,1254.0105,1254.0105,1254.0936,1254.0936,1254.0936,1254.1074,1342.7000,1342.6963,1342.7000,1342.8100,1342.9100,1342.9100,1342.8322,1342.8322,1342.7502,1342.7502,1342.8767,1342.8767,1323.5735,1323.5735
1997-07,1240.2362,1240.5911,1240.5911,1240.1883,1240.1883,1240.4542,1240.4542,1240.4542,1240.4106,1240.4904,1239.6404,1239.6404,1239.6404,1239.9270,1239.9270,1239.9270,1239.8722,1314.3700,1314.3655,1314.3700,1314.3800,1314.3200,1314.3200,1314.3744,1314.3744,1314.3756,1314.3756,1314.3065,1314.3065,1317.6013,1317.6013
1997-10,1240.4507,1239.3024,1239.3024,1240.6175,1240.6175,1240.0858,1240.0858,1240.0858,1240.0481,1238.8798,1238.2399,1238.2399,1238.2399,1238.7025,1238.7025,1238.7025,1238.6551,1286.3800,1286.3751,1286.3800,1286.3600,1286.4100,1286.4100,1286.5657,1286.5657,1286.4196,1286.4196,1286.3600,1286.3600,1256.4855,1256.4855
1998-01,1223.8846,1223.5685,1223.5685,1223.7453,1223.7453,1223.3435,1223.3435,1223.3435,1220.9497,1221.1712,1220.0251,1220.0251,1220.0251,1220.5326,1220.5326,1220.5326,1220.5530,1271.6600,1271.6630,1271.6600,1271.5700,1271.5900,1271.5900,1271.4735,1271.4735,1271.4711,1271.4711,1271.4760,1271.4760,1252.3448,1252.3448
1998-04,1191.6766,1192.2920,1192.2920,1191.3691,1191.3691,1191.1426,1191.1426,1191.1426,1192.6005,1193.3717,1194.9361,1194.9361,1194.9361,1195.7435,1195.7435,1195.7435,1195.7457,1260.0600,1260.0559,1260.0600,1260.1200,1260.2700,1260.2700,1260.2016,1260.2016,1260.1586,1260.1586,1260.2804,1260.2804,1244.3873,1244.3873
1998-07,1192.2506,1192.2629,1192.2629,1191.9997,1191.9997,1192.2992,1192.2992,1192.2992,1192.9530,1192.8383,1193.2134,1193.2134,1193.2134,1193.4821,1193.4821,1193.4821,1193.4730,1262.6400,1262.6386,1262.6400,1262.6700,1262.6300,1262.6300,1262.7031,1262.7031,1262.7166,1262.7166,1262.6437,1262.6437,1256.4152,1256.4152
1998-10,1181.8979,1181.0930,1181.0930,1182.1022,1182.1022,1181.5502,1181.5502,1181.5502,1181.8324,1181.2507,1180.4573,1180.4573,1180.4573,1180.8853,1180.8853,1180.8853,1180.8717,1253.0800,1253.0772,1253.0800,1253.0800,1253.1000,1253.1000,1253.1980,1253.1980,1253.0372,1253.0372,1252.9833,1252.9833,1224.4362,1224.4362
1999-01,1188.2090,1187.6431,1187.6431,1187.8604,1187.8604,1187.5467,1187.5467,1187.5467,1184.5450,1184.6701,1183.5779,1183.5779,1183.5779,1184.0603,1184.0603,1184.0603,1184.0724,1238.9200,1238.9172,1238.9200,1238.8600,1238.8500,1238.8500,1238.7749,1238.7749,1238.7586,1238.7586,1238.7679,1238.7679,1216.4116,1216.4116
1999-04,1185.9546,1186.7319,1186.7319,1185.9081,1185.9081,1185.5998,1185.5998,1185.5998,1187.3565,1187.9992,1188.7363,1188.7363,1188.7363,1188.7734,1188.7734,1188.7734,1188.7792,1258.8400,1258.8422,1258.8400,1258.8600,1258.9900,1258.9900,1258.9463,1258.9463,1258.9005,1258.9005,1259.0132,1259.0132,1234.9821,1234.9821
1999-07,1182.6268,1182.5575,1182.5575,1182.5158,1182.5158,1182.8097,1182.8097,1182.8097,1183.7303,1183.5182,1184.6454,1184.6454,1184.6454,1184.8242,1184.8242,1184.8242,1184.8245,1251.2200,1251.2203,1251.2200,1251.2500,1251.2900,1251.2900,1251.3556,1251.3556,1251.3872,1251.3872,1251.3086,1251.3086,1234.8351,1234.8351
1999-10,1183.0519,1182.4028,1182.4028,1183.0510,1183.0510,1182.5082,1182.5082,1182.5082,1182.8326,1182.5795,1181.8076,1181.8076,1181.8076,1182.3448,1182.3448,1182.3448,1182.3264,1259.8100,1259.8051,1259.8100,1259.8100,1259.8000,1259.8000,1259.8446,1259.8446,1259.6779,1259.6779,1259.6345,1259.6345,1226.7284,1226.7284
2000-01,1179.4601,1178.8029,1178.8029,1179.0145,1179.0145,1178.6923,1178.6923,1178.6923,1176.3866,1176.5147,1175.7971,1175.7971,1175.7971,1176.2331,1176.2331,1176.2331,1176.2501,1247.9400,1247.9409,1247.9400,1247.9200,1247.9000,1247.9000,1247.8847,1247.8847,1247.8955,1247.8955,1247.9096,1247.9096,1228.4917,1228.4917
2000-04,1148.9680,1149.6651,1149.6651,1148.9933,1148.9933,1148.4883,1148.4883,1148.4883,1150.0173,1150.4750,1150.4774,1150.4774,1150.4774,1150.4986,1150.4986,1150.4986,1150.5115,1210.3500,1210.3511,1210.3500,1210.3500,1210.3900,1210.3900,1210.3632,1210.3632,1210.2905,1210.2905,1210.3919,1210.3919,1191.7888,1191.7888
2000-07,1123.0177,1123.0300,1123.0300,1123.1567,1123.1567,1123.4221,1123.4221,1123.4221,1124.1548,1124.0154,1125.1677,1125.1677,1125.1677,1125.2468,1125.2468,1125.2468,1125.2494,1183.3400,1183.3380,1183.3400,1183.3600,1183.5000,1183.5000,1183.5347,1183.5347,1183.5631,1183.5631,1183.4765,1183.4765,1174.0866,1174.0866
2000-10,1111.9726,1111.4486,1111.4486,1111.7821,1111.7821,1111.5184,1111.5184,1111.5184,1111.5625,1111.4064,1110.9693,1110.9693,1110.9693,1110.8603,1110.8603,1110.8603,1110.8279,1165.5400,1165.5397,1165.5400,1165.5500,1165.5100,1165.5100,1165.5197,1165.5197,1165.3793,1165.3793,1165.3503,1165.3503,1150.0449,1150.0449
2001-01,1091.8533,1090.9406,1090.9406,1091.1998,1091.1998,1090.3756,1090.3756,1090.3756,1089.5564,1089.7772,1089.5106,1089.5106,1089.5106,1089.2592,1089.2592,1089.2592,1089.2723,1156.2000,1156.2046,1156.2000,1156.2000,1156.1700,1156.1700,1156.1675,1156.1675,1156.1957,1156.1957,1156.2161,1156.2161,1134.8864,1134.8864
2001-04,1064.3644,1064.9448,1064.9448,1064.1821,1064.1821,1063.3818,1063.3818,1063.3818,1064.4657,1064.9100,1064.4528,1064.4528,1064.4528,1064.4676,1064.4676,1064.4676,1064.4898,1125.0900,1125.0940,1125.0900,1125.0900,1125.0500,1125.0500,1125.0424,1125.0424,1124.9619,1124.9619,1125.0324,1125.0324,1103.1973,1103.1973
2001-07,1049.8429,1050.1398,1050.1398,1050.4730,1050.4730,1050.7727,1050.7727,1050.7727,1050.8960,1051.0886,1051.9007,1051.9007,1051.9007,1051.9224,1051.9224,1051.9224,1051.9268,1111.4200,1111.4204,1111.4200,1111.4200,1111.6800,1111.6800,1111.6809,1111.6809,1111.6765,1111.6765,1111.6073,1111.6073,1089.0580,1089.0580
2001-10,1039.0365,1038.6339,1038.6339,1038.8043,1038.8043,1039.3704,1039.3704,1039.3704,1038.9824,1038.3853,1038.2972,1038.2972,1038.2972,1038.2697,1038.2697,1038.2697,1038.2300,1091.9300,1091.9282,1091.9300,1091.9300,1091.8700,1091.8700,1091.8773,1091.8773,1091.7707,1091.7707,1091.7490,1091.7490,1069.9098,1069.9098
2002-01,1015.3894,1013.8543,1013.8543,1014.0683,1014.0683,1011.9194,1011.9194,1011.9194,1013.1919,1013.7069,1013.6730,1013.6730,1013.6730,1013.4351,1013.4351,1013.4351,1013.4522,1067.5400,1067.5355,1067.5400,1067.5400,1067.4600,1067.4600,1067.4578,1067.4578,1067.5000,1067.5000,1067.5242,1067.5242,1051.2481,1051.2481
2002-04,1000.7039,1001.1448,1001.1448,1000.1434,1000.1434,999.0326,999.0326,999.0326,999.0889,999.7480,999.4036,999.4036,999.4036,999.4121,999.4121,999.4121,999.4491,1065.4800,1065.4840,1065.4800,1065.4800,1065.4000,1065.4000,1065.4018,1065.4018,1065.3393,1065.3393,1065.3765,1065.3765,1052.2764,1052.2764
2002-07,979.1717,979.8919,979.8919,980.2591,980.2591,980.7070,980.7070,980.7070,980.1381,980.9336,981.1581,981.1581,981.1581,981.1098,981.1098,981.1098,981.1165,1043.3300,1043.3335,1043.3300,1043.3300,1043.6800,1043.6800,1043.6772,1043.6772,1043.5498,1043.5498,1043.4995,1043.4995,1031.2338,1031.2338
2002-10,963.6085,963.5863,963.5863,964.0064,964.0064,966.1251,966.1251,966.1251,965.3653,963.6344,963.7881,963.7881,963.7881,963.8393,963.8393,963.8393,963.7785,1020.0300,1020.0317,1020.0300,1020.0300,1019.9600,1019.9600,1019.9589,1019.9589,1019.9518,1019.9518,1019.9408,1019.9408,1009.9145,1009.9145
2003-01,946.0970,943.1403,943.1403,943.2734,943.2734,939.1417,939.1417,939.1417,942.0267,942.6742,942.8841,942.8841,942.8841,943.2043,943.2043,943.2043,943.2305,1007.2500,1007.2484,1007.2500,1007.2500,1007.1300,1007.1300,1007.1357,1007.1357,1007.1878,1007.1878,1007.2137,1007.2137,991.0903,991.0903
2003-04,945.4706,945.9533,945.9533,944.4386,944.4386,943.2107,943.2107,943.2107,942.2607,943.2240,943.0442,943.0442,943.0442,943.0480,943.0480,943.0480,943.1087,1006.4000,1006.4026,1006.4000,1006.4000,1006.3000,1006.3000,1006.2960,1006.2960,1006.2372,1006.2372,1006.2392,1006.2392,991.9048,991.9048
2003-07,935.5717,936.8637,936.8637,937.3958,937.3958,938.2339,938.2339,938.2339,937.0021,937.9622,937.5425,937.5425,937.5425,937.4153,937.4153,937.4153,937.4075,1005.7200,1005.7174,1005.7200,1005.7200,1006.1200,1006.1200,1006.1206,1006.1206,1005.8833,1005.8833,1005.8511,1005.8511,991.6887,991.6887
2003-10,923.7216,924.2758,924.2758,925.1254,925.1254,928.9823,928.9823,928.9823,928.2790,925.9488,926.3384,926.3384,926.3384,926.4760,926.4760,926.4760,926.3968,989.1100,989.1086,989.1100,989.1100,989.0300,989.0300,989.0274,989.0274,989.1181,989.1181,989.1224,989.1224,975.9992,975.9992
2004-01,930.8568,926.2685,926.2685,926.1848,926.1848,918.8794,918.8794,918.8794,922.1982,922.4670,922.9735,922.9735,922.9735,923.3231,923.3231,923.3231,923.3649,993.9300,993.9286,993.9300,993.9300,993.7800,993.7800,993.7770,993.7770,993.8547,993.8547,993.8772,993.8772,968.7779,968.7779
2004-04,912.0644,912.6150,912.6150,910.8055,910.8055,908.4242,908.4242,908.4242,906.5914,907.7029,907.2010,907.2010,907.2010,907.1818,907.1818,907.1818,907.2608,978.1100,978.1128,978.1100,978.1200,977.9400,977.9400,977.9428,977.9428,977.8757,977.8757,977.8516,977.8516,959.5666,959.5666
2004-07,901.7724,903.1972,903.1972,904.2263,904.2263,904.6441,904.6441,904.6441,902.9164,903.4693,902.7978,902.7978,902.7978,902.5002,902.5002,902.5002,902.4922,971.2300,971.2271,971.2300,971.2300,971.6700,971.6700,971.6709,971.6709,971.3097,971.3097,971.2623,971.2623,949.5088,949.5088
2004-10,894.7715,896.5672,896.5672,897.4313,897.4313,901.5965,901.5965,901.5965,901.8381,900.1291,900.7958,900.7958,900.7958,901.6381,901.6381,901.6381,901.5253,984.5900,984.5911,984.5900,984.5800,984.5700,984.5700,984.5687,984.5687,984.7751,984.7751,984.8240,984.8240,960.0940,960.0940
2005-01,885.3460,880.8348,880.8348,880.5484,880.5484,878.1693,878.1693,878.1693,879.8491,876.2197,877.0258,877.0258,877.0258,877.4379,877.4379,877.4379,877.4790,935.9200,935.9199,935.9200,935.9200,935.7100,935.7100,935.7120,935.7120,935.8133,935.8133,935.8220,935.8220,898.9165,898.9165
2005-04,881.9376,880.5483,880.5483,878.3270,878.3270,886.6611,886.6611,886.6611,885.0455,882.0637,880.8433,880.8433,880.8433,880.8457,880.8457,880.8457,880.9836,966.9900,966.9868,966.9900,967.0000,966.7500,966.7500,966.7485,966.7485,966.6657,966.6657,966.6126,966.6126,939.4184,939.4184
2005-07,870.6090,870.6639,870.6639,872.1876,872.1876,887.4637,887.4637,887.4637,885.5860,881.8945,881.5625,881.5625,881.5625,881.6564,881.6564,881.6564,881.6355,951.1800,951.1824,951.1800,951.2000,951.6100,951.6100,951.6083,951.6083,951.1442,951.1442,951.0698,951.0698,925.1872,925.1872
2005-10,875.4912,876.9800,876.9800,877.9640,877.9640,894.9146,894.9146,894.9146,896.7281,894.0308,894.7771,894.7771,894.7771,895.1291,895.1291,895.1291,894.9711,958.0000,958.0040,958.0000,957.9800,958.1100,958.1100,958.1178,958.1178,958.4213,958.4213,958.5401,958.5401,932.3373,932.3373
2006-01,868.2057,858.6725,858.6725,858.1971,858.1971,860.4164,860.4164,860.4164,859.9190,857.2712,858.6786,858.6786,858.6786,859.4681,859.4681,859.4681,859.4944,939.9100,939.9118,939.9100,939.9000,939.7100,939.7100,939.7031,939.7031,939.8389,939.8389,939.8256,939.8256,919.3854,919.3854
2006-04,904.2548,903.2743,903.2743,900.7943,900.7943,912.1588,912.1588,912.1588,911.1454,911.1102,908.5585,908.5585,908.5585,908.9265,908.9265,908.9265,909.1183,954.5800,954.5847,954.5800,954.6200,954.2400,954.2400,954.2160,954.2160,954.1166,954.1166,954.0218,954.0218,935.7206,935.7206
2006-07,904.6478,905.7128,905.7128,907.9627,907.9627,924.1489,924.1489,924.1489,922.2243,919.5564,919.2399,919.2399,919.2399,919.7231,919.7231,919.7231,919.6865,968.6500,968.6479,968.6500,968.6900,969.0500,969.0500,969.0554,969.0554,968.4616,968.4616,968.3774,968.3774,952.0067,952.0067
2006-10,891.4990,898.5525,898.5525,899.2579,899.2579,916.6618,916.6618,916.6618,920.0973,916.1561,917.6170,917.6170,917.6170,917.7220,917.7220,917.7220,917.5405,977.4800,977.4802,977.4800,977.4300,977.7200,977.7200,977.7426,977.7426,978.1510,978.1510,978.3433,978.3433,965.3390,965.3390
2007-01,926.9437,940.6642,940.0783,939.8521,939.8521,941.0755,941.0755,941.0755,938.8151,932.1546,934.4504,934.4504,934.4504,934.0331,934.0331,934.0331,934.0805,1007.3600,1007.3604,1007.3600,1007.2500,1007.1400,1007.1400,1007.1251,1007.1251,1007.3499,1007.3499,1007.2902,1007.2902,985.2145,985.2145
2007-04,,928.4238,925.4892,921.6241,922.5037,929.8591,929.8591,929.8591,929.2524,928.6542,924.3593,924.3593,924.3593,924.8785,924.8785,924.8785,924.8391,979.4400,979.4399,979.4400,979.4300,978.9400,978.9400,978.8969,978.8969,978.6755,978.6755,978.5426,978.5426,961.6410,961.6410
2007-07,,,913.5258,911.8810,912.3147,922.5976,922.5976,922.5976,920.7113,916.8240,915.9058,915.9058,915.9058,916.6925,916.6925,916.6925,916.4640,974.2400,974.2356,974.2400,974.3200,974.6200,974.6200,974.6309,974.6309,973.8957,973.8957,973.7879,973.7879,958.5825,958.5825
2007-10,,,,901.8489,900.9346,908.9071,908.9071,908.9071,913.6604,910.6453,913.5625,913.5625,913.5625,913.3884,913.3884,913.3884,913.6086,966.7400,966.7350,966.7400,966.7700,967.1700,967.1700,967.2178,967.2178,967.8164,967.8164,968.1168,968.1168,955.2647,955.2647
2008-01,,,,,935.7006,930.1201,934.1388,933.9514,930.9265,921.8740,925.3043,925.3043,925.3043,931.3377,931.3377,931.3377,931.2154,985.9300,985.9291,985.9300,985.2600,986.6800,986.6800,986.7243,986.7243,987.1051,987.1051,986.9557,986.9557,968.7166,968.7166
2008-04,,,,,,924.9712,923.0383,923.0515,922.5846,923.0996,916.6496,916.6496,916.6496,923.2757,923.2757,923.2757,922.7393,999.4200,999.4199,999.4200,999.1100,1002.1400,1002.1400,1002.1472,1002.1472,1001.7033,1001.7033,1001.5695,1001.5695,982.9362,982.9362
2008-07,,,,,,,910.7460,914.2219,912.1283,910.6384,908.7060,908.7060,908.7060,914.9949,914.9949,914.9949,914.7453,975.3300,975.3266,975.3300,975.2300,978.1200,978.1200,978.1097,978.1097,977.2071,977.2071,977.0309,977.0309,958.9039,958.9039
2008-10,,,,,,,,895.5697,906.0811,903.6973,908.6494,908.6494,908.6494,911.5791,911.5791,911.5791,912.4874,969.9100,969.9083,969.9100,970.9900,971.3700,971.3700,971.3402,971.3402,972.1716,972.1716,972.6309,972.6309,954.3633,954.3633
2009-01,,,,,,,,,904.0153,901.7643,902.6643,902.8784,902.8781,910.1506,910.1506,910.1506,909.7047,979.5000,979.4974,979.5000,977.4000,972.6200,972.6200,973.1873,973.1873,974.5151,974.5151,974.2287,974.2287,958.5590,958.5590
