"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
2000-01,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,14.548,14.548,14.548
2000-04,15.78,15.78,15.78,15.78,15.78,15.78,15.78,15.78,15.78,15.78,15.78,15.78,15.174,15.174,15.174
2000-07,17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,16.766,16.766,16.766
2000-10,19.57,19.57,19.57,19.57,19.57,19.57,19.57,19.57,19.57,19.57,19.57,19.57,18.954,18.954,18.954
2001-01,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,15.681,15.681,15.681
2001-04,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.089,16.089,16.089
2001-07,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.340,17.340,17.340
2001-10,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,19.387,19.387,19.387
2002-01,16.90,16.90,16.90,16.90,16.90,16.90,16.90,16.90,16.90,16.90,16.90,16.90,15.969,15.969,15.969
2002-04,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.281,16.281,16.281
2002-07,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,17.633,17.633,17.633
2002-10,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,19.949,19.949,19.949
2003-01,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,16.233,16.233,16.233
2003-04,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,16.527,16.527,16.527
2003-07,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.000,18.000,18.000
2003-10,21.23,21.23,21.23,21.23,21.23,21.23,21.23,21.23,21.23,21.23,21.23,21.23,20.642,20.642,20.642
2004-01,17.99,17.99,17.99,17.99,17.99,17.99,17.99,17.99,17.99,17.99,17.99,17.99,17.205,17.205,17.205
2004-04,18.06,18.06,18.06,18.06,18.06,18.06,18.06,18.06,18.06,18.06,18.06,18.06,17.616,17.616,17.616
2004-07,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,18.974,18.974,18.974
2004-10,21.19,21.19,21.19,21.19,21.19,21.19,21.19,21.19,21.19,21.19,21.19,21.19,20.863,20.863,20.863
2005-01,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,17.771,17.771,17.771
2005-04,18.34,18.34,18.34,18.34,18.34,18.34,18.34,18.34,18.34,18.34,18.34,18.34,18.145,18.145,18.145
2005-07,19.45,19.45,19.45,19.45,19.45,19.45,19.45,19.45,19.45,19.45,19.45,19.45,19.582,19.582,19.582
2005-10,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.810,21.810,21.810
2006-01,18.69,18.69,18.69,18.69,18.69,18.69,18.69,18.69,18.69,18.69,18.69,18.69,18.312,18.312,18.312
2006-04,19.10,19.10,19.10,19.10,19.10,19.10,19.10,19.10,19.10,19.10,19.10,19.10,19.252,19.252,19.252
2006-07,20.69,20.69,20.69,20.69,20.69,20.69,20.69,20.69,20.69,20.69,20.69,20.69,21.358,21.358,21.358
2006-10,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,23.700,23.700,23.700
2007-01,20.14,20.14,20.14,20.14,20.14,20.14,20.14,20.14,20.14,20.14,20.14,20.14,20.186,20.186,20.186
2007-04,20.50,20.50,20.50,20.50,20.50,20.50,20.50,20.50,20.50,20.50,20.50,20.50,20.983,20.983,20.983
2007-07,22.04,22.04,22.04,22.04,22.04,22.04,22.04,22.04,22.04,22.04,22.04,22.04,22.822,22.822,22.822
2007-10,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,25.381,25.381,25.381
2008-01,21.77,21.77,21.77,21.77,21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.876,21.876,21.876
2008-04,22.24,22.24,22.24,22.24,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.411,22.411,22.411
2008-07,23.86,23.86,23.86,23.86,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,24.107,24.107,24.107
2008-10,26.45,26.45,26.45,26.45,26.57,26.57,26.57,26.57,26.57,26.57,26.57,26.57,26.660,26.660,26.660
2009-01,22.26,22.26,22.26,22.26,22.36,22.36,22.36,22.36,22.35,22.35,22.35,22.35,22.365,22.365,22.365
2009-04,22.20,22.20,22.20,22.20,22.28,22.28,22.28,22.28,22.27,22.27,22.27,22.27,22.350,22.350,22.350
2009-07,23.44,23.44,23.44,23.44,23.52,23.52,23.52,23.52,23.51,23.51,23.51,23.51,23.631,23.631,23.631
2009-10,26.15,26.15,26.15,26.15,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.345,26.345,26.345
2010-01,22.93,22.93,22.93,22.93,23.00,23.00,23.00,23.00,23.08,23.08,23.08,23.08,23.275,23.275,23.275
2010-04,23.68,23.68,23.68,23.68,23.77,23.77,23.77,23.77,23.84,23.84,23.84,23.84,23.982,23.982,23.982
2010-07,25.47,25.47,25.47,25.47,25.58,25.58,25.58,25.58,25.61,25.61,25.61,25.61,25.691,25.691,25.691
2010-10,28.37,28.37,28.37,28.37,28.52,28.52,28.52,28.52,28.53,28.53,28.53,28.53,28.528,28.528,28.528
2011-01,25.38,25.38,25.37,25.37,25.53,25.53,25.53,25.53,25.49,25.49,25.49,25.49,25.403,25.403,25.403
2011-04,26.04,25.87,25.91,25.92,26.13,26.13,26.13,26.13,26.02,26.02,26.02,26.02,25.946,25.946,25.946
2011-07,,27.53,27.74,27.74,28.02,28.02,28.02,28.02,27.84,27.84,27.84,27.84,27.669,27.669,27.669
2011-10,,,30.56,30.61,31.03,31.03,31.03,31.03,30.74,30.74,30.74,30.74,30.442,30.442,30.442
2012-01,,,,27.35,27.63,27.59,27.59,27.59,27.34,27.34,27.34,27.34,27.151,27.151,27.151
2012-04,,,,,27.88,27.86,27.85,27.85,27.61,27.61,27.61,27.61,27.420,27.420,27.420
2012-07,,,,,,29.57,29.61,29.65,29.39,29.39,29.39,29.39,29.154,29.154,29.154
2012-10,,,,,,,32.66,32.74,32.68,32.68,32.68,32.68,31.950,31.950,31.950
2013-01,,,,,,,,29.21,29.00,28.96,28.96,28.95,28.184,28.184,28.184
2013-04,,,,,,,,,29.32,29.36,29.38,29.40,28.478,28.478,28.478
2013-07,,,,,,,,,,30.92,30.99,31.05,29.988,29.988,29.988
2013-10,,,,,,,,,,,34.23,34.25,33.040,33.040,33.040
2014-01,,,,,,,,,,,,30.98,29.508,29.502,29.501
2014-04,,,,,,,,,,,,,30.179,30.194,30.189
2014-07,,,,,,,,,,,,,,31.900,31.846
2014-10,,,,,,,,,,,,,,,35.011
