"",2005-05-12,2005-08-11,2005-11-15,2006-02-14,2006-05-11,2006-08-14,2006-11-14,2007-02-13,2007-05-15,2007-08-14,2007-11-14,2008-02-14,2008-05-15,2008-08-14,2008-11-13,2009-02-13,2009-05-15,2009-08-13,2009-11-13,2010-02-12,2010-05-12,2010-08-13,2010-11-12,2011-02-15,2011-05-13,2011-08-16,2011-11-15,2012-02-15,2012-05-15,2012-08-14,2012-11-15,2013-02-14,2013-05-15,2013-08-14,2013-11-14,2014-02-14,2014-05-15,2014-08-14,2014-11-14,2015-02-13
unit,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,Anzahl,Anzahl,Anzahl,Anzahl,Anzahl,Anzahl,Anzahl,Anzahl
unit multiplier,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,38.754,38.754,38.754,38.754,38.754,38.754,38.754,38.754,38.754,38.754,38.754,38.754,38.754,38.754,38.754,38.754,38.754,38.754,38.754,38.754,38.754,38.754,38.754,38.754,38.754,38.828,38.828,38.828,38.828,38.828,38.828,38.828,38.828,38.828,38.828,38.828,38.828,38.898,38.898,38.898
1991-04,38.652,38.652,38.652,38.652,38.652,38.652,38.652,38.652,38.652,38.652,38.652,38.652,38.652,38.652,38.652,38.652,38.652,38.652,38.652,38.652,38.652,38.652,38.652,38.652,38.652,38.735,38.735,38.735,38.735,38.735,38.735,38.735,38.735,38.735,38.735,38.735,38.735,38.793,38.793,38.793
1991-07,38.476,38.476,38.476,38.476,38.476,38.476,38.476,38.476,38.476,38.476,38.476,38.476,38.476,38.476,38.476,38.476,38.476,38.476,38.476,38.476,38.476,38.476,38.476,38.476,38.476,38.595,38.595,38.595,38.595,38.595,38.595,38.595,38.595,38.595,38.595,38.595,38.595,38.703,38.703,38.703
1991-10,38.594,38.594,38.594,38.594,38.594,38.594,38.594,38.594,38.594,38.594,38.594,38.594,38.594,38.594,38.594,38.594,38.594,38.594,38.594,38.594,38.594,38.594,38.594,38.594,38.594,38.690,38.690,38.690,38.690,38.690,38.690,38.690,38.690,38.690,38.690,38.690,38.690,38.767,38.767,38.767
1992-01,38.037,38.037,38.037,38.037,38.037,38.037,38.037,38.037,38.037,38.037,38.037,38.037,38.037,38.037,38.037,38.037,38.037,38.037,38.037,38.037,38.037,38.037,38.037,38.037,38.037,38.153,38.153,38.153,38.153,38.153,38.153,38.153,38.153,38.153,38.153,38.153,38.153,38.292,38.292,38.292
1992-04,38.061,38.061,38.061,38.061,38.061,38.061,38.061,38.061,38.061,38.061,38.061,38.061,38.061,38.061,38.061,38.061,38.061,38.061,38.061,38.061,38.061,38.061,38.061,38.061,38.061,38.178,38.178,38.178,38.178,38.178,38.178,38.178,38.178,38.178,38.178,38.178,38.178,38.261,38.261,38.261
1992-07,38.049,38.049,38.049,38.049,38.049,38.049,38.049,38.049,38.049,38.049,38.049,38.049,38.049,38.049,38.049,38.049,38.049,38.049,38.049,38.049,38.049,38.049,38.049,38.049,38.049,38.200,38.200,38.200,38.200,38.200,38.200,38.200,38.200,38.200,38.200,38.200,38.200,38.319,38.319,38.319
1992-10,38.077,38.077,38.077,38.077,38.077,38.077,38.077,38.077,38.077,38.077,38.077,38.077,38.077,38.077,38.077,38.077,38.077,38.077,38.077,38.077,38.077,38.077,38.077,38.077,38.077,38.200,38.200,38.200,38.200,38.200,38.200,38.200,38.200,38.200,38.200,38.200,38.200,38.258,38.258,38.258
1993-01,37.498,37.498,37.498,37.498,37.498,37.498,37.498,37.498,37.498,37.498,37.498,37.498,37.498,37.498,37.498,37.498,37.498,37.498,37.498,37.498,37.498,37.498,37.498,37.498,37.498,37.674,37.674,37.674,37.674,37.674,37.674,37.674,37.674,37.674,37.674,37.674,37.674,37.763,37.763,37.763
1993-04,37.508,37.508,37.508,37.508,37.508,37.508,37.508,37.508,37.508,37.508,37.508,37.508,37.508,37.508,37.508,37.508,37.508,37.508,37.508,37.508,37.508,37.508,37.508,37.508,37.508,37.608,37.608,37.608,37.608,37.608,37.608,37.608,37.608,37.608,37.608,37.608,37.608,37.690,37.690,37.690
1993-07,37.548,37.548,37.548,37.548,37.548,37.548,37.548,37.548,37.548,37.548,37.548,37.548,37.548,37.548,37.548,37.548,37.548,37.548,37.548,37.548,37.548,37.548,37.548,37.548,37.548,37.697,37.697,37.697,37.697,37.697,37.697,37.697,37.697,37.697,37.697,37.697,37.697,37.813,37.813,37.813
1993-10,37.676,37.676,37.676,37.676,37.676,37.676,37.676,37.676,37.676,37.676,37.676,37.676,37.676,37.676,37.676,37.676,37.676,37.676,37.676,37.676,37.676,37.676,37.676,37.676,37.676,37.799,37.799,37.799,37.799,37.799,37.799,37.799,37.799,37.799,37.799,37.799,37.799,37.879,37.879,37.879
