"",2005-11-22,2005-12-22,2006-01-24,2006-02-20,2006-03-20,2006-04-24,2006-05-24,2006-06-21,2006-07-21,2006-08-22,2006-09-20,2006-10-20,2006-11-22,2006-12-20,2007-01-22,2007-02-23,2007-03-23,2007-04-23,2007-05-23,2007-06-21,2007-07-20,2007-08-21,2007-09-21,2007-10-23,2007-11-21,2007-12-19,2008-01-21,2008-02-20,2008-03-25,2008-04-21,2008-05-21,2008-06-25,2008-07-21,2008-08-22,2008-09-24,2008-10-21,2008-11-25,2008-12-19,2009-01-23,2009-02-25,2009-03-31,2009-04-24,2009-05-25,2009-06-25,2009-07-24,2009-08-25,2009-09-25,2009-10-23,2009-11-25,2009-12-21,2010-01-25,2010-02-25,2010-03-24,2010-04-23,2010-05-25,2010-06-25,2010-07-23,2010-08-25,2010-09-23,2010-10-22,2010-11-25,2010-12-21,2011-01-25,2011-02-24,2011-03-24,2011-04-21,2011-05-24,2011-06-21,2011-07-21,2011-08-25,2011-09-21,2011-10-25,2011-11-23,2011-12-20,2012-01-24,2012-02-22,2012-03-23,2012-04-23,2012-05-25,2012-06-25,2012-07-25,2012-08-24,2012-09-25,2012-10-25,2012-11-23,2012-12-21,2013-01-25,2013-02-25,2013-03-25,2013-04-25,2013-05-23,2013-06-25,2013-07-25,2013-08-23,2013-09-26,2013-10-25,2013-11-25,2013-12-20,2014-01-23,2014-02-24,2014-03-24,2014-04-25,2014-05-22,2014-06-25,2014-07-25,2014-08-25,2014-09-25,2014-10-23,2014-11-24,2014-12-19,2015-01-23
1991-07,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,14099845,7311220,14299505,14299505,14299505,14299505,14299505,14299505,14299505,14299505,14297679,14297679,14297679,14297679,14297679,14297679,14297679,14297679,14297679,14297679,14297679,14297679,14252495,14252495,14252495,14252495,14252495,14252495,14252495,14252495,14252495,14252495,14252495,14146431,14224354,14224354,14224354,14224354,14224354,14224354,14224354,14224354,14224354,14156498,14156498,14156498,14156498,14156498,14156498,14189610,14189610,14189610,14189610,14158265,14161755,14161755,14161755,14161755,14171612,14171612,14171612,14171612,14171612,14171612,14171612,14171612,14171612,14167117,14167117,14190604,14186827,14186827
1991-08,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,13879901,7138547,13961782,13961782,13961782,13961782,13961782,13961782,13961782,13961782,13950952,13950952,13950952,13950952,13950952,13950952,13950952,13950952,13950952,13950952,13950952,13950952,13966834,13966834,13966834,13966834,13966834,13966834,13966834,13966834,13966834,13966834,13966834,13953417,13996124,13996124,13996124,13996124,13996124,13996124,13996124,13996124,13996124,13987031,13987031,13987031,13987031,13987031,13987031,13980907,13980907,13980907,13980907,14000134,13990874,13990874,13990874,13990874,13989973,13989973,13989973,13989973,13989973,13989973,13989973,13989973,13989973,13989689,13989689,13980816,13981011,13981011
1991-09,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,14138415,7229146,14138981,14138981,14138981,14138981,14138981,14138981,14138981,14138981,14138974,14138974,14138974,14138974,14138974,14138974,14138974,14138974,14138974,14138974,14138974,14138974,14137414,14137414,14137414,14137414,14137414,14137414,14137414,14137414,14137414,14137414,14137414,14128748,14159441,14159441,14159441,14159441,14159441,14159441,14159441,14159441,14159441,14162897,14162897,14162897,14162897,14162897,14162897,14162193,14162193,14162193,14162193,14183699,14178924,14178924,14178924,14178924,14173661,14173661,14173661,14173661,14173661,14173661,14173661,14173661,14173661,14174935,14174935,14163030,14166913,14166913
1991-10,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,14179917,7313831,14304609,14304609,14304609,14304609,14304609,14304609,14304609,14304609,14306070,14306070,14306070,14306070,14306070,14306070,14306070,14306070,14306070,14306070,14306070,14306070,14277047,14277047,14277047,14277047,14277047,14277047,14277047,14277047,14277047,14277047,14277047,14271359,14285035,14285035,14285035,14285035,14285035,14285035,14285035,14285035,14285035,14262483,14262483,14262483,14262483,14262483,14262483,14265883,14265883,14265883,14265883,14245951,14247194,14247194,14247194,14247194,14247643,14247643,14247643,14247643,14247643,14247643,14247643,14247643,14247643,14251157,14251157,14263629,14261048,14261048
1991-11,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,14621549,7518015,14703957,14703957,14703957,14703957,14703957,14703957,14703957,14703957,14725542,14725542,14725542,14725542,14725542,14725542,14725542,14725542,14725542,14725542,14725542,14725542,14725621,14725621,14725621,14725621,14725621,14725621,14725621,14725621,14725621,14725621,14725621,14709891,14713877,14713877,14713877,14713877,14713877,14713877,14713877,14713877,14713877,14746880,14746880,14746880,14746880,14746880,14746880,14746615,14746615,14746615,14746615,14715425,14709589,14709589,14709589,14709589,14709650,14709650,14709650,14709650,14709650,14709650,14709650,14709650,14709650,14707429,14707429,14751077,14751870,14751870
1991-12,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,14172939,7178592,14040105,14040105,14040105,14040105,14040105,14040105,14040105,14040105,14032808,14032808,14032808,14032808,14032808,14032808,14032808,14032808,14032808,14032808,14032808,14032808,14168816,14168816,14168816,14168816,14168816,14168816,14168816,14168816,14168816,14168816,14168816,14445596,14142210,14142210,14142210,14142210,14142210,14142210,14142210,14142210,14142210,14331268,14331268,14331268,14331268,14331268,14331268,14297212,14297212,14297212,14297212,14207687,14208044,14208044,14208044,14208044,14207231,14207231,14207231,14207231,14207231,14207231,14207231,14207231,14207231,14198663,14198663,14289275,14287929,14287929
1992-01,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,15040620,7639042,14940668,14940668,14940668,14940668,14940668,14940668,14940668,14940668,15004412,15004412,15004412,15004412,15004412,15004412,15004412,15004412,15004412,15004412,15004412,15004412,14920966,14920966,14920966,14920966,14920966,14920966,14920966,14920966,14920966,14920966,14920966,14914252,14931906,14931906,14931906,14931906,14931906,14931906,14931906,14931906,14931906,14814463,14814463,14814463,14814463,14814463,14814463,14821481,14821481,14821481,14821481,14900349,14896103,14896103,14896103,14896103,14895536,14895536,14895536,14895536,14895536,14895536,14895536,14895536,14895536,14898595,14898595,14816532,14817055,14817055
1992-02,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,16147082,8303097,16239451,16239451,16239451,16239451,16239451,16239451,16239451,16239451,16223255,16223255,16223255,16223255,16223255,16223255,16223255,16223255,16223255,16223255,16223255,16223255,16261454,16261454,16261454,16261454,16261454,16261454,16261454,16261454,16261454,16261454,16261454,16210703,16238913,16238913,16238913,16238913,16238913,16238913,16238913,16238913,16238913,16249649,16249649,16249649,16249649,16249649,16249649,16216720,16216720,16216720,16216720,16224652,16245220,16245220,16245220,16245220,16245152,16245152,16245152,16245152,16245152,16245152,16245152,16245152,16245152,16258340,16258340,16225081,16225448,16225448
1992-03,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,16338567,8331034,16294089,16294089,16294089,16294089,16294089,16294089,16294089,16294089,16292337,16292337,16292337,16292337,16292337,16292337,16292337,16292337,16292337,16292337,16292337,16292337,16284691,16284691,16284691,16284691,16284691,16284691,16284691,16284691,16284691,16284691,16284691,16252481,16288739,16288739,16288739,16288739,16288739,16288739,16288739,16288739,16288739,16301096,16301096,16301096,16301096,16301096,16301096,16302050,16302050,16302050,16302050,16352289,16366926,16366926,16366926,16366926,16366377,16366377,16366377,16366377,16366377,16366377,16366377,16366377,16366377,16366840,16366840,16305729,16306174,16306174
1992-04,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,16196498,8195490,16028988,16028988,16028988,16028988,16028988,16028988,16028988,16028988,15997873,15997873,15997873,15997873,15997873,15997873,15997873,15997873,15997873,15997873,15997873,15997873,15977782,15977782,15977782,15977782,15977782,15977782,15977782,15977782,15977782,15977782,15977782,15943741,15992290,15992290,15992290,15992290,15992290,15992290,15992290,15992290,15992290,15945558,15945558,15945558,15945558,15945558,15945558,15983047,15983047,15983047,15983047,15996317,15991663,15991663,15991663,15991663,15990945,15990945,15990945,15990945,15990945,15990945,15990945,15990945,15990945,15993387,15993387,15984363,15984906,15984906
1992-05,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,16065531,8238996,16114075,16114075,16114075,16114075,16114075,16114075,16114075,16114075,16109898,16109898,16109898,16109898,16109898,16109898,16109898,16109898,16109898,16109898,16109898,16109898,16106503,16106503,16106503,16106503,16106503,16106503,16106503,16106503,16106503,16106503,16106503,16077679,16130671,16130671,16130671,16130671,16130671,16130671,16130671,16130671,16130671,16082878,16082878,16082878,16082878,16082878,16082878,16079099,16079099,16079099,16079099,16129204,16134051,16134051,16134051,16134051,16133553,16133553,16133553,16133553,16133553,16133553,16133553,16133553,16133553,16134430,16134430,16084876,16085356,16085356
1992-06,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,15812627,8158836,15957297,15957297,15957297,15957297,15957297,15957297,15957297,15957297,15958799,15958799,15958799,15958799,15958799,15958799,15958799,15958799,15958799,15958799,15958799,15958799,15931114,15931114,15931114,15931114,15931114,15931114,15931114,15931114,15931114,15931114,15931114,15897852,15952973,15952973,15952973,15952973,15952973,15952973,15952973,15952973,15952973,15926342,15926342,15926342,15926342,15926342,15926342,15922921,15922921,15922921,15922921,15960609,15952165,15952165,15952165,15952165,15950201,15950201,15950201,15950201,15950201,15950201,15950201,15950201,15950201,15948477,15948477,15924769,15925975,15925975
1992-07,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,15707796,8126462,15893977,15893977,15893977,15893977,15893977,15893977,15893977,15893977,15893066,15893066,15893066,15893066,15893066,15893066,15893066,15893066,15893066,15893066,15893066,15893066,15848188,15848188,15848188,15848188,15848188,15848188,15848188,15848188,15848188,15848188,15848188,15736930,15818075,15818075,15818075,15818075,15818075,15818075,15818075,15818075,15818075,15748661,15748661,15748661,15748661,15748661,15748661,15781642,15781642,15781642,15781642,15752178,15754642,15754642,15754642,15754642,15764423,15764423,15764423,15764423,15764423,15764423,15764423,15764423,15764423,15760698,15760698,15782811,15778856,15778856
1992-08,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,16367231,8383971,16397620,16397620,16397620,16397620,16397620,16397620,16397620,16397620,16382655,16382655,16382655,16382655,16382655,16382655,16382655,16382655,16382655,16382655,16382655,16382655,16416505,16416505,16416505,16416505,16416505,16416505,16416505,16416505,16416505,16416505,16416505,16415276,16467281,16467281,16467281,16467281,16467281,16467281,16467281,16467281,16467281,16456175,16456175,16456175,16456175,16456175,16456175,16445603,16445603,16445603,16445603,16482153,16465910,16465910,16465910,16465910,16464339,16464339,16464339,16464339,16464339,16464339,16464339,16464339,16464339,16463505,16463505,16449653,16449327,16449327
1992-09,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,16299131,8318737,16270034,16270034,16270034,16270034,16270034,16270034,16270034,16270034,16272184,16272184,16272184,16272184,16272184,16272184,16272184,16272184,16272184,16272184,16272184,16272184,16252242,16252242,16252242,16252242,16252242,16252242,16252242,16252242,16252242,16252242,16252242,16226812,16261697,16261697,16261697,16261697,16261697,16261697,16261697,16261697,16261697,16251964,16251964,16251964,16251964,16251964,16251964,16255904,16255904,16255904,16255904,16262821,16263628,16263628,16263628,16263628,16256438,16256438,16256438,16256438,16256438,16256438,16256438,16256438,16256438,16260786,16260786,16250453,16256857,16256857
1992-10,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,16186862,8342003,16315538,16315538,16315538,16315538,16315538,16315538,16315538,16315538,16318311,16318311,16318311,16318311,16318311,16318311,16318311,16318311,16318311,16318311,16318311,16318311,16282235,16282235,16282235,16282235,16282235,16282235,16282235,16282235,16282235,16282235,16282235,16272614,16289159,16289159,16289159,16289159,16289159,16289159,16289159,16289159,16289159,16268148,16268148,16268148,16268148,16268148,16268148,16271739,16271739,16271739,16271739,16245210,16247888,16247888,16247888,16247888,16248994,16248994,16248994,16248994,16248994,16248994,16248994,16248994,16248994,16251097,16251097,16269746,16266775,16266775
1992-11,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,16394524,8379878,16389616,16389616,16389616,16389616,16389616,16389616,16389616,16389616,16409836,16409836,16409836,16409836,16409836,16409836,16409836,16409836,16409836,16409836,16409836,16409836,16394861,16394861,16394861,16394861,16394861,16394861,16394861,16394861,16394861,16394861,16394861,16372716,16376723,16376723,16376723,16376723,16376723,16376723,16376723,16376723,16376723,16411215,16411215,16411215,16411215,16411215,16411215,16412102,16412102,16412102,16412102,16371817,16370602,16370602,16370602,16370602,16371396,16371396,16371396,16371396,16371396,16371396,16371396,16371396,16371396,16366729,16366729,16413996,16414313,16414313
