"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1997-04,475.9173,475.9173,475.9173,475.9173,475.9173,475.9173,475.9173,475.9173,475.9173,475.9173,475.9173,475.9173,474.3955,474.3955
1997-07,510.8284,510.8284,510.8284,510.8284,510.8284,510.8284,510.8284,510.8284,510.8284,510.8284,510.8284,510.8284,510.2400,510.2400
1997-10,514.1644,514.1644,514.1644,514.1644,514.1644,514.1644,514.1644,514.1644,514.1644,514.1644,514.1644,514.1644,513.3883,513.3883
1998-01,515.7043,515.7043,515.7043,515.7043,515.7043,515.7043,515.7043,515.7043,515.7043,515.7043,515.7043,515.7043,514.9837,514.9837
1998-04,470.9919,470.9919,470.9919,470.9919,470.9919,470.9919,470.9919,470.9919,470.9919,470.9919,470.9919,470.9919,470.1429,470.1429
1998-07,508.7918,508.7918,508.7918,508.7918,508.7918,508.7918,508.7918,508.7918,508.7918,508.7918,508.7918,508.7918,508.9166,508.9166
1998-10,518.9343,518.9343,518.9343,518.9343,518.9343,518.9343,518.9343,518.9343,518.9343,518.9343,518.9343,518.9343,517.1744,517.1744
1999-01,521.1036,521.1036,521.1036,521.1036,521.1036,521.1036,521.1036,521.1036,521.1036,521.1036,521.1036,521.1036,516.3216,516.3216
1999-04,476.8697,476.8697,476.8697,476.8697,476.8697,476.8697,476.8697,476.8697,476.8697,476.8697,476.8697,476.8697,471.2343,471.2343
1999-07,516.7686,516.7686,516.7686,516.7686,516.7686,516.7686,516.7686,516.7686,516.7686,516.7686,516.7686,516.7686,509.6252,509.6252
1999-10,528.9978,528.9978,528.9978,528.9978,528.9978,528.9978,528.9978,528.9978,528.9978,528.9978,528.9978,528.9978,522.4196,522.4196
2000-01,534.6201,534.6201,534.6201,534.6201,534.6201,534.6201,534.6201,534.6201,534.6201,534.6201,534.6201,534.6201,529.8450,529.8450
2000-04,483.8206,483.8206,483.8206,483.8206,483.8206,483.8206,483.8206,483.8206,483.8206,483.8206,483.8206,483.8206,476.8304,476.8304
2000-07,519.6486,519.6486,519.6486,519.6486,519.6486,519.6486,519.6486,519.6486,519.6486,519.6486,519.6486,519.6486,514.2444,514.2444
2000-10,523.1655,523.1655,523.1655,523.1655,523.1655,523.1655,523.1655,523.1655,523.1655,523.1655,523.1655,523.1655,517.6647,517.6647
2001-01,531.2489,531.2489,531.2489,531.2489,531.2489,531.2489,531.2489,531.2489,531.2489,531.2489,531.2489,531.2489,523.8473,523.8473
2001-04,483.0464,483.0464,483.0464,483.0464,483.0464,483.0464,483.0464,483.0464,483.0464,483.0464,483.0464,483.0464,473.6665,473.6665
2001-07,518.8346,518.8346,518.8346,518.8346,518.8346,518.8346,518.8346,518.8346,518.8346,518.8346,518.8346,518.8346,511.4532,511.4532
2001-10,521.9625,521.9625,521.9625,521.9625,521.9625,521.9625,521.9625,521.9625,521.9625,521.9625,521.9625,521.9625,514.2252,514.2252
2002-01,528.3083,528.3083,528.3083,528.3083,528.3083,528.3083,528.3083,528.3083,528.3083,528.3083,528.3083,528.3083,518.8973,518.8973
2002-04,486.0224,486.0224,486.0224,486.0224,486.0224,486.0224,486.0224,486.0224,486.0224,486.0224,486.0224,486.0224,475.5580,475.5580
2002-07,520.6664,520.6664,520.6664,520.6664,520.6664,520.6664,520.6664,520.6664,520.6664,520.6664,520.6664,520.6664,510.7071,510.7071
2002-10,519.2577,519.2577,519.2577,519.2577,519.2577,519.2577,519.2577,519.2577,519.2577,519.2577,519.2577,519.2577,508.4184,508.4184
2003-01,522.9359,522.9359,522.9359,522.9359,522.9359,522.9359,522.9359,522.9359,522.9359,522.9359,522.9359,522.9359,513.2404,513.2404
2003-04,473.7540,473.7540,473.7540,473.7540,473.7540,473.7540,473.7540,473.7540,473.7540,473.7540,473.7540,473.7540,462.7517,462.7517
2003-07,508.6817,508.6817,508.6817,508.6817,508.6817,508.6817,508.6817,508.6817,508.6817,508.6817,508.6817,508.6817,499.3627,499.3627
2003-10,508.0369,508.0369,508.0369,508.0369,508.0369,508.0369,508.0369,508.0369,508.0369,508.0369,508.0369,508.0369,497.4127,497.4127
2004-01,515.7867,515.7867,515.7867,515.7867,515.7867,515.7867,515.7867,515.7867,515.7867,515.7867,515.7867,515.7867,505.1603,505.1603
2004-04,467.5009,467.5009,467.5009,467.5009,467.5009,467.5009,467.5009,467.5009,467.5009,467.5009,467.5009,467.5009,456.2393,456.2393
2004-07,501.8275,501.8275,501.8275,501.8275,501.8275,501.8275,501.8275,501.8275,501.8275,501.8275,501.8275,501.8275,490.3807,490.3807
2004-10,510.3816,510.3816,510.3816,510.3816,510.3816,510.3816,510.3816,510.3816,510.3816,510.3816,510.3816,510.3816,498.1654,498.1654
2005-01,507.2439,507.2439,507.2439,507.2439,507.2439,507.2439,507.2439,507.2439,507.2439,507.2439,507.2439,507.2439,491.8883,491.8883
2005-04,469.1271,469.1271,469.1271,469.1271,469.1271,469.1271,469.1271,469.1271,469.1271,469.1271,469.1271,469.1271,456.5659,456.5659
2005-07,495.5706,495.5706,495.5706,495.5706,495.5706,495.5706,495.5706,495.5706,495.5706,495.5706,495.5706,495.5706,484.9351,484.9351
2005-10,500.6863,500.6863,500.6863,500.6863,500.6863,500.6863,500.6863,500.6863,500.6863,500.6863,500.6863,500.6863,488.0169,488.0169
2006-01,509.6525,509.6525,509.6525,509.6525,509.6525,509.6525,509.6525,509.6525,509.6525,509.6525,509.6525,509.6525,503.5913,503.5913
2006-04,460.7607,460.7607,460.7607,460.7607,460.7607,460.7607,460.7607,460.7607,460.7607,460.7607,460.7607,460.7607,454.3101,454.3101
2006-07,490.1975,490.1975,490.1975,490.1975,490.1975,490.1975,490.1975,490.1975,490.1975,490.1975,490.1975,490.1975,486.0088,486.0088
2006-10,492.2593,492.2593,492.2593,492.2593,492.2593,492.2593,492.2593,492.2593,492.2593,492.2593,492.2593,492.2593,488.8741,488.8741
2007-01,494.0902,494.0902,494.0902,494.0902,494.0895,494.0895,494.0895,494.0895,494.0895,494.0895,494.0895,494.0895,493.1388,493.1388
2007-04,445.3028,445.3028,445.3028,445.3028,445.3023,445.3023,445.3023,445.3023,445.3023,445.3023,445.3023,445.3023,443.0343,443.0343
2007-07,470.7416,470.7416,470.7416,470.7416,470.7418,470.7418,470.7418,470.7418,470.7418,470.7418,470.7418,470.7418,469.4031,469.4031
2007-10,473.2171,473.2171,473.2171,473.2171,473.2185,473.2185,473.2185,473.2185,473.2185,473.2185,473.2185,473.2185,473.1336,473.1336
2008-01,478.7283,478.7283,478.7283,478.7283,475.4114,475.4114,475.4114,475.4114,475.4114,475.4114,475.4114,475.4114,477.1529,477.1529
2008-04,444.3128,444.3128,444.3128,444.3128,440.4277,440.4277,440.4277,440.4277,440.4277,440.4277,440.4277,440.4277,439.6005,439.6005
2008-07,472.6806,472.6806,472.6806,472.6806,465.9895,465.9895,465.9895,465.9895,465.9895,465.9895,465.9895,465.9895,463.8506,463.8506
2008-10,478.4390,478.4390,478.4390,478.4390,469.5318,469.5318,469.5318,469.5318,469.5318,469.5318,469.5318,469.5318,469.7810,469.7810
2009-01,476.7429,476.7429,476.7429,476.7429,468.5495,468.5495,468.5495,468.5495,468.1753,468.1753,468.1753,468.1753,473.5338,473.5338
2009-04,436.9697,436.9697,436.9697,436.9697,430.8327,430.8327,430.8327,430.8327,430.5015,430.5015,430.5015,430.5015,428.4308,428.4308
2009-07,469.1644,469.1644,469.1644,469.1644,464.3076,464.3076,464.3076,464.3076,463.1561,463.1561,463.1561,463.1561,461.2428,461.2428
2009-10,480.2224,480.2224,480.2224,480.2224,477.5337,477.5337,477.5337,477.5337,474.9139,474.9139,474.9139,474.9139,464.4740,464.4740
2010-01,482.9176,482.9176,482.9176,482.9176,476.8434,476.8434,476.8434,476.8434,473.4809,473.4809,473.4809,473.4809,465.3596,465.3596
2010-04,442.4820,442.4820,442.4820,442.4820,436.3615,436.3615,436.3615,436.3615,433.0079,433.0079,433.0079,433.0079,426.1328,426.1328
2010-07,474.1097,474.1097,474.1097,474.1097,467.9640,467.9640,467.9640,467.9640,465.2206,465.2206,465.2206,465.2206,456.2243,456.2243
2010-10,483.7641,483.7641,483.7641,483.7641,477.1844,477.1844,477.1844,477.1844,474.2361,474.2361,474.2361,474.2361,466.0873,466.0873
2011-01,485.6149,487.4580,486.9539,487.1549,478.7536,478.7536,478.7536,478.7536,477.2941,477.2941,477.2941,477.2941,468.5406,468.5406
2011-04,442.2432,445.3582,443.3643,441.3685,433.8694,433.8694,433.8694,433.8694,432.9367,432.9367,432.9367,432.9367,424.1608,424.1608
2011-07,,474.9365,473.5223,472.1437,464.1657,464.1657,464.1657,464.1657,462.2369,462.2369,462.2369,462.2369,453.5797,453.5797
2011-10,,,479.9347,477.9967,471.0209,471.0209,471.0209,471.0209,467.0423,467.0423,467.0423,467.0423,458.3589,458.3589
2012-01,,,,487.6007,479.3516,477.0932,477.3101,477.5812,472.0469,472.0469,472.0469,472.0469,464.1955,464.1955
2012-04,,,,,430.0700,428.2234,428.8190,428.2285,425.0037,425.0037,425.0037,425.0037,416.8276,416.8276
2012-07,,,,,,459.3628,460.5221,460.0841,457.8499,457.8499,457.8499,457.8499,449.6504,449.6504
2012-10,,,,,,,463.8347,463.6758,458.6730,458.6730,458.6730,458.6730,451.4823,451.4823
2013-01,,,,,,,,468.6774,461.6567,461.1967,459.0806,459.8670,455.7523,455.7523
2013-04,,,,,,,,,423.4724,424.8316,421.9570,422.7555,419.2161,419.2161
2013-07,,,,,,,,,,459.0382,455.2602,456.3032,451.9284,451.9284
2013-10,,,,,,,,,,,458.0651,458.0244,452.4497,452.4497
2014-01,,,,,,,,,,,,464.7523,461.3717,462.8925
2014-04,,,,,,,,,,,,,418.4009,419.0576
2014-07,,,,,,,,,,,,,,450.4177
