"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1996-07,111.42,111.42,111.42,111.42,111.42,111.42,111.42,111.42,111.42,111.42,111.42,111.42,112.66,112.66
1996-10,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,110.86,110.86
1997-01,109.79,109.79,109.79,109.79,109.79,109.79,109.79,109.79,109.79,109.79,109.79,109.79,110.10,110.10
1997-04,103.46,103.46,103.46,103.46,103.46,103.46,103.46,103.46,103.46,103.46,103.46,103.46,103.89,103.89
1997-07,110.61,110.61,110.61,110.61,110.61,110.61,110.61,110.61,110.61,110.61,110.61,110.61,111.44,111.44
1997-10,109.89,109.89,109.89,109.89,109.89,109.89,109.89,109.89,109.89,109.89,109.89,109.89,110.51,110.51
1998-01,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.73,110.73
1998-04,101.12,101.12,101.12,101.12,101.12,101.12,101.12,101.12,101.12,101.12,101.12,101.12,101.56,101.56
1998-07,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,110.28,110.28
1998-10,109.49,109.49,109.49,109.49,109.49,109.49,109.49,109.49,109.49,109.49,109.49,109.49,110.03,110.03
1999-01,108.70,108.70,108.70,108.70,108.70,108.70,108.70,108.70,108.70,108.70,108.70,108.70,108.77,108.77
1999-04,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,99.78,99.78
1999-07,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.21,106.21
1999-10,107.41,107.41,107.41,107.41,107.41,107.41,107.41,107.41,107.41,107.41,107.41,107.41,106.84,106.84
2000-01,107.43,107.43,107.43,107.43,107.43,107.43,107.43,107.43,107.43,107.43,107.43,107.43,106.57,106.57
2000-04,97.25,97.25,97.25,97.25,97.25,97.25,97.25,97.25,97.25,97.25,97.25,97.25,96.60,96.60
2000-07,104.40,104.40,104.40,104.40,104.40,104.40,104.40,104.40,104.40,104.40,104.40,104.40,104.49,104.49
2000-10,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,104.41,104.41
2001-01,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.77,105.77
2001-04,96.43,96.43,96.43,96.43,96.43,96.43,96.43,96.43,96.43,96.43,96.43,96.43,96.74,96.74
2001-07,103.76,103.76,103.76,103.76,103.76,103.76,103.76,103.76,103.76,103.76,103.76,103.76,104.52,104.52
2001-10,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,103.34,103.34
2002-01,103.55,103.55,103.55,103.55,103.55,103.55,103.55,103.55,103.55,103.55,103.55,103.55,103.52,103.52
2002-04,96.22,96.22,96.22,96.22,96.22,96.22,96.22,96.22,96.22,96.22,96.22,96.22,96.05,96.05
2002-07,103.58,103.58,103.58,103.58,103.58,103.58,103.58,103.58,103.58,103.58,103.58,103.58,103.59,103.59
2002-10,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.61,102.61
2003-01,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.04,104.04
2003-04,95.38,95.38,95.38,95.38,95.38,95.38,95.38,95.38,95.38,95.38,95.38,95.38,95.45,95.45
2003-07,102.94,102.94,102.94,102.94,102.94,102.94,102.94,102.94,102.94,102.94,102.94,102.94,103.79,103.79
2003-10,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.92,102.92
2004-01,102.26,102.26,102.26,102.26,102.26,102.26,102.26,102.26,102.26,102.26,102.26,102.26,102.85,102.85
2004-04,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,94.03,94.03
2004-07,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,101.65,101.65
2004-10,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,102.77,102.77
2005-01,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.17,101.17
2005-04,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.93,95.93
2005-07,101.07,101.07,101.07,101.07,101.07,101.07,101.07,101.07,101.07,101.07,101.07,101.07,102.11,102.11
2005-10,101.81,101.81,101.81,101.81,101.81,101.81,101.81,101.81,101.81,101.81,101.81,101.81,102.87,102.87
2006-01,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,104.48,104.48
2006-04,94.06,94.06,94.06,94.06,94.06,94.06,94.06,94.06,94.06,94.06,94.06,94.06,95.58,95.58
2006-07,101.35,101.35,101.35,101.35,101.35,101.35,101.35,101.35,101.35,101.35,101.35,101.35,103.59,103.59
2006-10,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,104.78,104.78
2007-01,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,105.82,105.82
2007-04,94.81,94.81,94.81,94.81,94.81,94.81,94.81,94.81,94.81,94.81,94.81,94.81,97.05,97.05
2007-07,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,104.19,104.19
2007-10,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,104.32,104.32
2008-01,102.53,102.53,102.53,102.53,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,104.81,104.81
2008-04,96.40,96.40,96.40,96.40,96.42,96.42,96.42,96.42,96.42,96.42,96.42,96.42,97.99,97.99
2008-07,101.42,101.42,101.42,101.42,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,103.07,103.07
2008-10,100.73,100.73,100.73,100.73,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,102.67,102.67
2009-01,100.32,100.32,100.32,100.32,100.36,100.36,100.36,100.36,100.34,100.34,100.34,100.34,103.02,103.02
2009-04,91.86,91.86,91.86,91.86,91.92,91.92,91.92,91.92,91.88,91.88,91.88,91.88,93.38,93.38
2009-07,98.36,98.36,98.36,98.36,98.45,98.45,98.45,98.45,98.43,98.43,98.43,98.43,100.29,100.29
2009-10,100.60,100.60,100.60,100.60,100.76,100.76,100.76,100.76,100.69,100.69,100.69,100.69,101.12,101.12
2010-01,101.37,101.37,101.37,101.37,101.31,101.31,101.31,101.31,101.06,101.06,101.06,101.06,101.26,101.26
2010-04,94.05,94.05,94.05,94.05,94.07,94.07,94.07,94.07,93.83,93.83,93.83,93.83,94.07,94.07
2010-07,101.19,101.19,101.19,101.19,101.18,101.18,101.18,101.18,100.92,100.92,100.92,100.92,101.34,101.34
2010-10,102.52,102.52,102.52,102.52,102.44,102.44,102.44,102.44,102.17,102.17,102.17,102.17,103.19,103.19
2011-01,102.44,102.95,102.95,103.07,102.77,102.77,102.77,102.77,102.84,102.84,102.84,102.84,103.91,103.91
2011-04,94.42,94.69,94.93,94.64,94.28,94.28,94.28,94.28,94.27,94.27,94.27,94.27,94.91,94.91
2011-07,,101.28,101.45,101.27,100.82,100.82,100.82,100.82,100.70,100.70,100.70,100.70,101.60,101.60
2011-10,,,101.95,101.78,101.61,101.61,101.61,101.61,101.11,101.11,101.11,101.11,101.75,101.75
2012-01,,,,103.84,103.77,103.52,103.56,103.69,103.09,103.09,103.09,103.09,102.98,102.98
2012-04,,,,,94.20,93.93,93.97,94.03,93.54,93.54,93.54,93.54,92.92,92.92
2012-07,,,,,,100.60,100.68,100.77,100.52,100.52,100.52,100.52,99.87,99.87
2012-10,,,,,,,100.41,100.56,100.21,100.21,100.21,100.21,99.13,99.13
2013-01,,,,,,,,102.00,101.52,101.15,100.96,100.78,99.74,99.74
2013-04,,,,,,,,,94.14,94.04,94.15,93.96,92.51,92.51
2013-07,,,,,,,,,,101.02,101.12,100.77,99.51,99.51
2013-10,,,,,,,,,,,100.44,100.07,98.65,98.65
2014-01,,,,,,,,,,,,102.10,101.01,101.14
2014-04,,,,,,,,,,,,,92.31,92.26
2014-07,,,,,,,,,,,,,,99.49
