"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2010=100,2010=100,2010=100
unit multiplier,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one
Baseyear,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2010,2010,2010
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,85.31,85.12,85.12,85.12,85.14,84.08,84.07,84.18,84.18,84.20,84.20,84.20,84.20,84.38,84.38,84.38,84.38,84.29,84.29,84.29,84.29,84.30,84.30,84.30,84.30,94.85,94.44,94.44,94.44,94.43,94.43,94.43,94.43,94.47,94.47,94.47,94.47,88.62,88.48,88.48
1991-04,84.94,84.91,84.91,84.91,84.93,84.64,84.64,84.63,84.63,84.56,84.56,84.56,84.56,84.76,84.76,84.76,84.76,84.78,84.78,84.78,84.78,84.77,84.77,84.77,84.77,95.25,94.83,94.83,94.83,94.85,94.85,94.85,94.85,94.82,94.82,94.82,94.82,89.13,88.99,88.99
1991-07,85.06,84.97,84.97,84.97,84.93,84.95,84.95,84.90,84.90,85.32,85.32,85.32,85.32,85.41,85.41,85.41,85.41,85.47,85.47,85.47,85.48,85.47,85.47,85.47,85.47,95.92,95.51,95.51,95.51,95.51,95.51,95.51,95.51,95.50,95.50,95.50,95.50,90.03,89.88,89.88
1991-10,88.11,88.42,88.42,88.42,88.44,87.71,87.71,87.68,87.68,87.09,87.09,87.09,87.09,87.61,87.61,87.61,87.61,87.55,87.55,87.55,87.55,87.57,87.57,87.57,87.57,98.44,98.01,98.01,98.01,98.05,98.05,98.05,98.05,98.11,98.11,98.11,98.11,92.36,92.21,92.21
1992-01,90.65,90.50,90.50,90.50,90.52,90.17,90.17,90.30,90.30,90.39,90.38,90.38,90.38,90.47,90.47,90.47,90.47,90.41,90.41,90.41,90.40,90.42,90.42,90.42,90.42,101.50,101.06,101.06,101.06,101.07,101.07,101.07,101.07,101.04,101.04,101.04,101.04,94.24,94.08,94.08
1992-04,90.00,89.98,89.98,89.98,89.98,89.73,89.73,89.69,89.69,89.67,89.67,89.67,89.67,89.67,89.67,89.67,89.67,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,100.60,100.16,100.16,100.16,100.17,100.17,100.17,100.17,100.18,100.18,100.18,100.18,93.52,93.37,93.37
1992-07,87.00,86.90,86.90,86.90,86.87,86.86,86.87,86.83,86.83,87.20,87.20,87.20,87.20,87.39,87.39,87.39,87.39,87.47,87.47,87.47,87.47,87.44,87.44,87.44,87.44,98.19,97.76,97.76,97.76,97.77,97.77,97.77,97.77,97.76,97.76,97.76,97.76,91.57,91.43,91.43
1992-10,88.12,88.40,88.40,88.40,88.42,87.91,87.91,87.86,87.86,87.31,87.30,87.30,87.30,87.57,87.57,87.57,87.57,87.62,87.62,87.62,87.62,87.64,87.64,87.64,87.64,98.34,97.91,97.91,97.91,97.89,97.89,97.89,97.89,97.85,97.85,97.85,97.85,91.42,91.27,91.27
