"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2010=100,2010=100,2010=100
unit multiplier,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one
Baseyear,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2010,2010,2010
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,92.59,92.59,92.59,92.59,92.59,92.59,92.59,92.59,92.59,92.59,92.59,92.59,90.89,90.89,90.89
1991-04,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,118.71,118.71,118.71,118.71,118.71,118.71,118.71,118.71,118.71,118.71,118.71,118.71,115.11,115.11,115.11
1991-07,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,117.39,117.39,117.39
1991-10,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00,108.11,108.11,108.11
1992-01,86.76,86.76,86.76,86.76,86.76,86.76,86.76,86.76,86.76,86.76,86.76,86.76,86.76,86.76,86.76,86.76,86.76,86.76,86.76,86.76,86.76,86.76,86.76,86.76,86.76,107.04,107.04,107.04,107.04,107.04,107.04,107.04,107.04,107.04,107.04,107.04,107.04,104.95,104.95,104.95
1992-04,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,129.45,129.45,129.45,129.45,129.45,129.45,129.45,129.45,129.45,129.45,129.45,129.45,125.41,125.41,125.41
1992-07,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,130.29,130.29,130.29,130.29,130.29,130.29,130.29,130.29,130.29,130.29,130.29,130.29,126.20,126.20,126.20
1992-10,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,123.81,123.81,123.81,123.81,123.81,123.81,123.81,123.81,123.81,123.81,123.81,123.81,119.36,119.36,119.36
