"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1995-10,90.01,90.01,90.01,90.01,90.02,90.02,90.02,90.02,90.01,90.01,90.01,90.01,84.12,84.12,84.12
1996-01,90.29,90.29,90.29,90.29,90.30,90.30,90.30,90.30,90.30,90.30,90.30,90.30,84.22,84.22,84.22
1996-04,91.13,91.13,91.13,91.13,91.14,91.14,91.14,91.14,91.13,91.13,91.13,91.13,85.01,85.01,85.01
1996-07,91.40,91.40,91.40,91.40,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,85.16,85.16,85.16
1996-10,91.78,91.78,91.78,91.78,91.78,91.78,91.78,91.78,91.79,91.79,91.79,91.79,85.49,85.49,85.49
1997-01,92.48,92.48,92.48,92.48,92.48,92.48,92.48,92.48,92.48,92.48,92.48,92.48,86.15,86.15,86.15
1997-04,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,86.48,86.48,86.48
1997-07,93.55,93.55,93.55,93.55,93.54,93.54,93.54,93.54,93.53,93.53,93.53,93.53,86.89,86.89,86.89
1997-10,93.66,93.66,93.66,93.66,93.65,93.65,93.65,93.65,93.66,93.66,93.66,93.66,87.01,87.01,87.01
1998-01,94.13,94.13,94.13,94.13,94.13,94.13,94.13,94.13,94.13,94.13,94.13,94.13,87.12,87.12,87.12
1998-04,94.12,94.12,94.12,94.12,94.12,94.12,94.12,94.12,94.12,94.12,94.12,94.12,87.19,87.19,87.19
1998-07,94.56,94.56,94.56,94.56,94.55,94.55,94.55,94.55,94.56,94.56,94.56,94.56,87.47,87.47,87.47
1998-10,94.86,94.86,94.86,94.86,94.86,94.86,94.86,94.86,94.86,94.86,94.86,94.86,87.65,87.65,87.65
1999-01,95.35,95.35,95.35,95.35,95.35,95.35,95.35,95.35,95.35,95.35,95.35,95.35,88.35,88.35,88.35
1999-04,95.27,95.27,95.27,95.27,95.27,95.27,95.27,95.27,95.27,95.27,95.27,95.27,88.32,88.32,88.32
1999-07,95.86,95.86,95.86,95.86,95.86,95.86,95.86,95.86,95.86,95.86,95.86,95.86,88.55,88.55,88.55
1999-10,96.11,96.11,96.11,96.11,96.12,96.12,96.12,96.12,96.11,96.11,96.11,96.11,88.85,88.85,88.85
2000-01,96.78,96.78,96.78,96.78,96.79,96.79,96.79,96.79,96.78,96.78,96.78,96.78,89.54,89.54,89.54
2000-04,97.49,97.49,97.49,97.49,97.50,97.50,97.50,97.50,97.50,97.50,97.50,97.50,90.16,90.16,90.16
2000-07,97.48,97.48,97.48,97.48,97.47,97.47,97.47,97.47,97.48,97.48,97.48,97.48,90.09,90.09,90.09
2000-10,97.65,97.65,97.65,97.65,97.64,97.64,97.64,97.64,97.64,97.64,97.64,97.64,90.30,90.30,90.30
2001-01,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,90.05,90.05,90.05
2001-04,97.40,97.40,97.40,97.40,97.41,97.41,97.41,97.41,97.41,97.41,97.41,97.41,90.29,90.29,90.29
2001-07,97.55,97.55,97.55,97.55,97.55,97.55,97.55,97.55,97.55,97.55,97.55,97.55,90.48,90.48,90.48
2001-10,97.94,97.94,97.94,97.94,97.94,97.94,97.94,97.94,97.94,97.94,97.94,97.94,90.95,90.95,90.95
2002-01,98.86,98.86,98.86,98.86,98.86,98.86,98.86,98.86,98.86,98.86,98.86,98.86,91.77,91.77,91.77
2002-04,98.85,98.85,98.85,98.85,98.87,98.87,98.87,98.87,98.88,98.88,98.88,98.88,91.78,91.78,91.78
2002-07,99.21,99.21,99.21,99.21,99.20,99.20,99.20,99.20,99.19,99.19,99.19,99.19,92.25,92.25,92.25
2002-10,99.63,99.63,99.63,99.63,99.62,99.62,99.62,99.62,99.62,99.62,99.62,99.62,92.75,92.75,92.75
2003-01,99.16,99.16,99.16,99.16,99.18,99.18,99.18,99.18,99.16,99.16,99.16,99.16,92.05,92.05,92.05
2003-04,99.19,99.19,99.19,99.19,99.24,99.24,99.24,99.24,99.23,99.23,99.23,99.23,92.06,92.06,92.06
2003-07,99.63,99.63,99.63,99.63,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,92.44,92.44,92.44
2003-10,99.93,99.93,99.93,99.93,99.89,99.89,99.89,99.89,99.89,99.89,99.89,99.89,92.70,92.70,92.70
2004-01,98.94,98.94,98.94,98.94,98.96,98.96,98.96,98.96,98.96,98.96,98.96,98.96,92.08,92.08,92.08
2004-04,99.07,99.07,99.07,99.07,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,92.11,92.11,92.11
2004-07,99.04,99.04,99.04,99.04,99.05,99.05,99.05,99.05,99.05,99.05,99.05,99.05,92.19,92.19,92.19
2004-10,99.44,99.44,99.44,99.44,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,92.21,92.21,92.21
2005-01,99.79,99.79,99.79,99.79,99.81,99.81,99.81,99.81,99.80,99.80,99.80,99.80,92.38,92.38,92.38
2005-04,99.71,99.71,99.71,99.71,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,92.38,92.38,92.38
2005-07,99.97,99.97,99.97,99.97,99.99,99.99,99.99,99.99,99.99,99.99,99.99,99.99,92.68,92.68,92.68
2005-10,100.41,100.41,100.41,100.41,100.30,100.30,100.30,100.30,100.29,100.29,100.29,100.29,92.79,92.79,92.79
2006-01,101.02,101.02,101.02,101.02,101.07,101.07,101.07,101.07,101.05,101.05,101.05,101.05,92.78,92.78,92.78
2006-04,101.25,101.25,101.25,101.25,101.34,101.34,101.34,101.34,101.35,101.35,101.35,101.35,93.10,93.10,93.10
2006-07,101.47,101.47,101.47,101.47,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,92.98,92.98,92.98
2006-10,101.40,101.40,101.40,101.40,101.21,101.21,101.21,101.21,101.20,101.20,101.20,101.20,93.05,93.05,93.05
2007-01,101.91,101.91,101.91,101.91,101.99,101.99,101.99,101.99,101.96,101.96,101.96,101.96,93.86,93.86,93.86
2007-04,102.23,102.23,102.23,102.23,102.35,102.35,102.35,102.35,102.39,102.39,102.39,102.39,94.31,94.31,94.31
2007-07,102.16,102.16,102.16,102.16,102.23,102.23,102.23,102.23,102.22,102.22,102.22,102.22,94.14,94.14,94.14
2007-10,101.98,101.98,101.98,101.98,101.69,101.69,101.69,101.69,101.70,101.70,101.70,101.70,93.69,93.69,93.69
2008-01,104.28,104.28,104.28,104.28,104.69,104.69,104.69,104.69,104.63,104.63,104.63,104.63,96.10,96.10,96.10
2008-04,104.81,104.81,104.81,104.81,104.96,104.96,104.96,104.96,105.04,105.04,105.04,105.04,96.36,96.36,96.36
2008-07,105.18,105.18,105.18,105.18,105.49,105.49,105.49,105.49,105.46,105.46,105.46,105.46,96.79,96.79,96.79
2008-10,105.19,105.19,105.19,105.19,105.68,105.68,105.68,105.68,105.70,105.70,105.70,105.70,96.83,96.83,96.83
2009-01,105.74,105.74,105.74,105.74,105.63,105.63,105.63,105.63,105.50,105.50,105.50,105.50,97.16,97.16,97.16
2009-04,106.80,106.80,106.80,106.80,106.29,106.29,106.29,106.29,106.38,106.38,106.38,106.38,97.85,97.85,97.85
2009-07,106.97,106.97,106.97,106.97,106.67,106.67,106.67,106.67,106.62,106.62,106.62,106.62,98.36,98.36,98.36
2009-10,108.58,108.58,108.58,108.58,108.05,108.05,108.05,108.05,108.10,108.10,108.10,108.10,99.10,99.10,99.10
2010-01,108.71,108.71,108.71,108.71,108.47,108.47,108.47,108.47,108.68,108.68,108.68,108.68,99.85,99.85,99.85
2010-04,108.49,108.49,108.49,108.49,108.09,108.09,108.09,108.09,108.47,108.47,108.47,108.47,99.72,99.72,99.72
2010-07,108.85,108.85,108.85,108.85,108.49,108.49,108.49,108.49,108.95,108.95,108.95,108.95,100.07,100.07,100.07
2010-10,108.77,108.77,108.77,108.77,108.54,108.54,108.54,108.54,109.06,109.06,109.06,109.06,100.05,100.05,100.05
2011-01,108.93,109.17,109.41,109.43,109.12,109.12,109.12,109.12,110.26,110.26,110.26,110.26,100.88,100.88,100.88
2011-04,109.31,109.23,109.30,109.34,109.18,109.18,109.18,109.18,110.08,110.08,110.08,110.08,100.93,100.93,100.93
2011-07,,109.43,109.60,109.65,109.40,109.40,109.40,109.40,110.48,110.48,110.48,110.48,101.16,101.16,101.16
2011-10,,,110.23,110.21,109.97,109.97,109.97,109.97,111.09,111.09,111.09,111.09,101.39,101.39,101.39
2012-01,,,,110.31,109.93,109.98,109.93,109.79,110.96,110.96,110.96,110.96,101.76,101.76,101.76
2012-04,,,,,110.51,110.48,110.34,110.23,111.41,111.41,111.41,111.41,102.08,102.08,102.08
2012-07,,,,,,110.31,110.62,110.36,111.76,111.76,111.76,111.76,102.30,102.30,102.30
2012-10,,,,,,,110.66,110.38,111.80,111.80,111.80,111.80,102.55,102.55,102.55
2013-01,,,,,,,,110.22,111.52,111.38,111.25,111.09,101.63,101.63,101.63
2013-04,,,,,,,,,111.51,111.85,111.70,111.62,101.98,101.98,101.98
2013-07,,,,,,,,,,112.05,111.72,111.61,102.14,102.14,102.14
2013-10,,,,,,,,,,,112.36,112.36,102.72,102.72,102.72
2014-01,,,,,,,,,,,,112.34,102.89,103.18,103.28
2014-04,,,,,,,,,,,,,102.85,103.02,103.16
2014-07,,,,,,,,,,,,,,102.99,103.01
2014-10,,,,,,,,,,,,,,,103.93
