"",2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1995-04,12353.4457,12352.3060,12352.3060,12353.8039,12353.8039,12348.4763,12348.4763,12348.4763,12349.9199,12350.2216,12352.2343,12352.2343,12352.2517,12354.8462,12354.8462,12354.8462,12354.2516,12211.7700,12211.7746,12211.7700,12211.9700,12213.0100,12212.9900,12212.9514,12212.9514,12212.2539,12212.2016,12212.2016,12212.1495,12273.7365,12273.7308
1995-07,12364.0651,12364.3496,12364.3496,12364.4713,12364.4713,12364.3439,12364.3439,12364.3439,12363.2450,12363.9973,12362.4797,12362.4797,12362.4119,12369.1401,12369.1401,12369.1401,12368.0359,12208.6300,12208.6312,12208.6300,12208.7300,12209.8100,12209.8000,12209.7967,12209.7967,12209.4845,12209.4241,12209.4241,12209.3075,12305.3601,12305.3998
1995-10,12334.0567,12332.1743,12332.1743,12328.5714,12328.5714,12331.1008,12331.1008,12331.1008,12332.1252,12330.7990,12330.5413,12330.5413,12330.5882,12327.9528,12327.9528,12327.9528,12323.9275,12209.0100,12209.0124,12209.0100,12208.9000,12209.9600,12209.9700,12210.1416,12210.1416,12209.0880,12209.2841,12209.2841,12209.3448,12351.7969,12351.7807
1996-01,12101.5685,12100.1122,12100.1122,12101.2629,12101.2629,12096.4910,12096.4910,12096.4910,12094.0088,12094.7593,12093.8434,12093.8434,12093.8278,12096.1295,12096.1295,12096.1295,12099.6552,12006.9200,12006.9237,12006.9200,12006.7300,12005.6500,12005.6600,12005.5178,12005.5178,12005.5788,12005.5104,12005.5104,12005.6125,12133.5922,12133.5642
1996-04,12182.6059,12182.4529,12182.4529,12182.9220,12182.9220,12177.8057,12177.8057,12177.8057,12179.8205,12180.5930,12183.5043,12183.5043,12183.5356,12185.9675,12185.9675,12185.9675,12185.4479,12083.6600,12083.6570,12083.6600,12083.8300,12084.9800,12084.9500,12084.8932,12084.8932,12084.5318,12084.4915,12084.4915,12084.4543,12199.7636,12199.7329
1996-07,12146.9975,12147.2272,12147.2272,12146.6741,12146.6741,12147.2186,12147.2186,12147.2186,12148.1632,12149.2570,12147.8092,12147.8092,12147.7644,12153.1217,12153.1217,12153.1217,12151.5955,12079.5700,12079.5701,12079.5700,12079.6300,12081.4400,12081.4400,12081.4596,12081.4596,12080.5250,12080.4894,12080.4894,12080.4172,12189.8296,12189.9224
1996-10,12098.7955,12096.2531,12096.2531,12095.1864,12095.1864,12096.5216,12096.5216,12096.5216,12096.0447,12096.3127,12095.7652,12095.7652,12095.7944,12094.5119,12094.5119,12094.5119,12093.0319,11969.3100,11969.3091,11969.3100,11969.2600,11969.1900,11969.2000,11969.3750,11969.3750,11968.7738,11968.9184,11968.9184,11968.9254,12045.1115,12045.0777
1997-01,11973.5748,11972.1389,11972.1389,11972.7591,11972.7591,11969.1536,11969.1536,11969.1536,11966.1519,11964.8567,11963.6986,11963.6986,11963.6814,11965.9729,11965.9729,11965.9729,11967.7365,11812.9800,11812.9834,11812.9800,11812.8300,11811.9600,11811.9700,11811.8176,11811.8176,11811.8497,11811.8012,11811.8012,11811.8552,11871.5124,11871.4686
1997-04,11999.6961,12000.3836,12000.3836,12000.3174,12000.3174,11995.4269,11995.4269,11995.4269,11997.3354,11998.1382,12000.7862,12000.7862,12000.7963,12003.0331,12003.0331,12003.0331,12002.8549,12010.5500,12010.5457,12010.5500,12010.6900,12012.0500,12012.0200,12011.9735,12011.9735,12011.8129,12011.7868,12011.7868,12011.7550,12081.8097,12081.7562
1997-07,12008.3904,12008.0337,12008.0337,12007.6253,12007.6253,12008.2291,12008.2291,12008.2291,12010.0765,12011.1381,12010.2881,12010.2881,12010.2736,12014.3291,12014.3291,12014.3291,12013.1054,11967.0500,11967.0532,11967.0500,11967.0800,11969.6400,11969.6500,11969.7003,11969.7003,11968.1631,11968.1502,11968.1502,11968.1301,12060.3543,12060.5037
1997-10,12025.8579,12023.2903,12023.2903,12023.1446,12023.1446,12023.2254,12023.2254,12023.2254,12022.4712,12024.4567,12023.8168,12023.8168,12023.8385,12027.0706,12027.0706,12027.0706,12026.7088,11938.8900,11938.8873,11938.8900,11938.8700,11937.5900,11937.6000,11937.7479,11937.7479,11937.5959,11937.6832,11937.6832,11937.6811,11988.6624,11988.6102
1998-01,12021.9792,12020.3896,12020.3896,12020.8769,12020.8769,12018.4539,12018.4539,12018.4539,12014.7612,12012.7253,12011.5792,12011.5792,12011.5679,12014.4425,12014.4425,12014.4425,12015.2649,11916.9200,11916.9173,11916.9200,11916.8600,11916.5700,11916.5800,11916.4573,11916.4573,11916.5236,11916.4959,11916.4959,11916.4787,11960.6623,11960.6137
1998-04,12028.6478,12029.8525,12029.8525,12029.3004,12029.3004,12024.3424,12024.3424,12024.3424,12026.0634,12027.1681,12028.7325,12028.7325,12028.7251,12031.4267,12031.4267,12031.4267,12031.5066,11940.1800,11940.1762,11940.1800,11940.2600,11941.5800,11941.5500,11941.5139,11941.5139,11941.3289,11941.3189,11941.3189,11941.2993,12025.2078,12025.1542
1998-07,12070.7208,12069.5106,12069.5106,12069.2768,12069.2768,12069.7431,12069.7431,12069.7431,12071.7968,12072.9050,12073.2801,12073.2801,12073.2835,12071.0039,12071.0039,12071.0039,12070.2135,11991.8800,11991.8756,11991.8800,11991.8600,11995.0400,11995.0500,11995.1191,11995.1191,11992.9917,11993.0002,11993.0002,11993.0351,12111.2628,12111.4129
1998-10,12100.0827,12097.9587,12097.9587,12098.2572,12098.2572,12097.3721,12097.3721,12097.3721,12097.2901,12099.8654,12099.0720,12099.0720,12099.0872,12104.6212,12104.6212,12104.6212,12104.5092,12060.2500,12060.2513,12060.2500,12060.2400,12057.8000,12057.8000,12057.9019,12057.9019,12058.3256,12058.3546,12058.3546,12058.3564,12122.6475,12122.5996
1999-01,12102.2377,12100.5527,12100.5527,12100.8961,12100.8961,12099.3265,12099.3265,12099.3265,12095.0069,12093.0418,12091.9496,12091.9496,12091.9836,12094.7608,12094.7608,12094.7608,12095.0143,11983.7200,11983.7221,11983.7200,11983.7600,11983.9900,11984.0000,11983.9132,11983.9132,11983.9922,11983.9800,11983.9800,11983.8964,12044.4122,12044.3721
1999-04,12068.0120,12069.3361,12069.3361,12068.6262,12068.6262,12064.0032,12064.0032,12064.0032,12065.9350,12067.3795,12068.1166,12068.1166,12068.0820,12069.9526,12069.9526,12069.9526,12070.1580,12025.7500,12025.7537,12025.7500,12025.7900,12027.0600,12027.0300,12027.0160,12027.0160,12026.3355,12026.3273,12026.3273,12026.3082,12076.1099,12076.0682
1999-07,12116.9600,12115.5260,12115.5260,12115.3820,12115.3820,12115.1540,12115.1540,12115.1540,12116.9936,12118.0716,12119.1988,12119.1988,12119.1794,12116.5200,12116.5200,12116.5200,12116.0118,12099.0500,12099.0537,12099.0500,12098.9900,12102.0300,12102.0400,12102.0994,12102.0994,12100.1858,12100.1873,12100.1873,12100.2735,12101.3558,12101.4693
1999-10,12168.9265,12167.0567,12167.0567,12167.5672,12167.5672,12166.2472,12166.2472,12166.2472,12166.7953,12168.8835,12168.1116,12168.1116,12168.1316,12166.1089,12166.1089,12166.1089,12166.1581,12202.7500,12202.7456,12202.7500,12202.7300,12199.9800,12199.9900,12200.0279,12200.0279,12200.6978,12200.7166,12200.7166,12200.7332,12198.1863,12198.1547
2000-01,12225.1518,12223.1374,12223.1374,12223.3423,12223.3423,12221.9000,12221.9000,12221.9000,12217.9973,12216.9149,12216.1973,12216.1973,12216.2845,12218.9469,12218.9469,12218.9469,12219.1546,12205.2700,12205.2722,12205.2700,12205.4400,12205.9600,12205.9700,12205.9455,12205.9455,12206.1018,12206.0883,12206.0883,12205.9187,12250.7681,12250.7334
2000-04,12250.8613,12251.9039,12251.9039,12251.2979,12251.2979,12246.8280,12246.8280,12246.8280,12248.9478,12250.3047,12250.3071,12250.3071,12250.2651,12252.4612,12252.4612,12252.4612,12252.1867,12201.8800,12201.8750,12201.8800,12202.1500,12203.2500,12203.2400,12203.2253,12203.2253,12201.9499,12201.9354,12201.9354,12201.6872,12221.9568,12221.9148
2000-07,12221.2400,12220.1721,12220.1721,12220.3201,12220.3201,12219.6826,12219.6826,12219.6826,12221.0397,12222.6058,12223.7581,12223.7581,12223.6849,12226.6248,12226.6248,12226.6248,12226.3336,12144.8000,12144.8012,12144.8000,12144.1500,12146.9300,12146.9400,12146.9657,12146.9657,12145.3982,12145.3908,12145.3908,12146.0026,12208.6317,12208.7347
2000-10,12231.0159,12229.1200,12229.1200,12229.3732,12229.3732,12227.9937,12227.9937,12227.9937,12228.4194,12229.4426,12229.0055,12229.0055,12229.0338,12229.8745,12229.8745,12229.8745,12230.2324,12136.0600,12136.0586,12136.0600,12136.2700,12133.6600,12133.6600,12133.6755,12133.6755,12134.5072,12134.5425,12134.5425,12134.3485,12190.7819,12190.7554
2001-01,12208.2273,12205.4265,12205.4265,12205.6711,12205.6711,12203.5331,12203.5331,12203.5331,12201.4406,12201.3858,12201.1192,12201.1192,12201.3005,12203.4310,12203.4310,12203.4310,12203.8624,12134.3400,12134.3390,12134.3400,12134.6500,12135.0000,12135.0000,12134.9943,12134.9943,12135.1210,12135.1006,12135.1006,12134.8202,12194.4217,12194.3869
2001-04,12197.2871,12197.7428,12197.7428,12197.0894,12197.0894,12193.2062,12193.2062,12193.2062,12195.0318,12195.7832,12195.3260,12195.3260,12195.2358,12197.7557,12197.7557,12197.7557,12196.7320,12097.8700,12097.8655,12097.8700,12098.3600,12099.4700,12099.4700,12099.4607,12099.4607,12097.5502,12097.5291,12097.5291,12097.0743,12144.1591,12144.1183
2001-07,12164.1459,12164.3449,12164.3449,12164.7287,12164.7287,12163.4917,12163.4917,12163.4917,12163.8587,12166.1415,12166.9536,12166.9536,12166.8305,12169.1540,12169.1540,12169.1540,12169.0724,12052.6300,12052.6290,12052.6300,12051.3900,12053.2600,12053.2700,12053.2589,12053.2589,12052.5154,12052.5009,12052.5009,12053.6406,12090.1902,12090.2864
2001-10,12130.2259,12128.5758,12128.5758,12128.6011,12128.6011,12128.0533,12128.0533,12128.0533,12127.9532,12127.7569,12127.6688,12127.6688,12127.7008,12128.6193,12128.6193,12128.6193,12129.2934,12009.3100,12009.3097,12009.3100,12009.7500,12008.2100,12008.2000,12008.2253,12008.2253,12008.9313,12008.9873,12008.9873,12008.5829,12054.5186,12054.4979
2002-01,12074.1725,12068.9469,12068.9469,12069.2023,12069.2023,12065.5960,12065.5960,12065.5960,12066.1807,12067.2438,12067.2099,12067.2099,12067.4945,12069.9825,12069.9825,12069.9825,12070.8462,11932.3200,11932.3223,11932.3200,11932.7500,11932.7100,11932.7100,11932.7027,11932.7027,11932.9048,11932.8785,11932.8785,11932.4981,12006.4890,12006.4497
2002-04,12050.9570,12050.5446,12050.5446,12049.8576,12049.8576,12046.5425,12046.5425,12046.5425,12047.3994,12047.3980,12047.0536,12047.0536,12046.9160,12049.6447,12049.6447,12049.6447,12047.8417,11974.1700,11974.1685,11974.1700,11974.8800,11976.0300,11976.0400,11976.0219,11976.0219,11973.4356,11973.4170,11973.4170,11972.7676,12048.7817,12048.7352
2002-07,11993.7095,11995.5312,11995.5312,11996.3285,11996.3285,11994.4907,11994.4907,11994.4907,11994.1051,11997.0731,11997.2976,11997.2976,11997.1012,11999.0878,11999.0878,11999.0878,11998.9977,11923.5700,11923.5669,11923.5700,11921.7600,11922.9600,11922.9700,11922.9465,11922.9465,11922.8326,11922.8187,11922.8187,11924.4774,11977.6714,11977.7781
2002-10,11907.1822,11907.4615,11907.4615,11907.0957,11907.0957,11908.3025,11908.3025,11908.3025,11907.2466,11905.7924,11905.9461,11905.9461,11905.9956,11906.5388,11906.5388,11906.5388,11907.5684,11815.5000,11815.4989,11815.5000,11816.1700,11815.6400,11815.6200,11815.6620,11815.6620,11816.3788,11816.4375,11816.4375,11815.8085,11864.7455,11864.7245
2003-01,11857.0029,11846.1382,11846.1382,11846.5319,11846.5319,11841.2183,11841.2183,11841.2183,11844.2074,11846.0111,11846.2210,11846.2210,11846.7226,11850.5131,11850.5131,11850.5131,11851.9470,11788.5000,11788.4952,11788.5000,11788.9900,11788.5300,11788.5400,11788.5184,11788.5184,11788.7644,11788.7380,11788.7380,11788.2872,11810.3309,11810.2924
2003-04,11805.9730,11802.6891,11802.6891,11801.7482,11801.7482,11798.8015,11798.8015,11798.8015,11798.1994,11797.8523,11797.6725,11797.6725,11797.5295,11800.0605,11800.0605,11800.0605,11797.6326,11737.6000,11737.6013,11737.6000,11738.2600,11739.4600,11739.4700,11739.4584,11739.4584,11736.4560,11736.4411,11736.4411,11735.8374,11755.6355,11755.5967
2003-07,11784.9041,11790.1780,11790.1780,11791.4612,11791.4612,11789.4578,11789.4578,11789.4578,11788.7317,11791.2927,11790.8730,11790.8730,11790.3873,11792.5009,11792.5009,11792.5009,11791.9609,11731.9300,11731.9333,11731.9300,11730.1000,11730.8500,11730.8700,11730.8353,11730.8353,11731.1490,11731.1314,11731.1314,11732.8200,11774.0245,11774.1125
2003-10,11759.1688,11764.4735,11764.4735,11763.7375,11763.7375,11763.1056,11763.1056,11763.1056,11761.4446,11759.9982,11760.3878,11760.3878,11760.5148,11763.3128,11763.3128,11763.3128,11764.8468,11658.4300,11658.4270,11658.4300,11659.1100,11659.3600,11659.3300,11659.3945,11659.3945,11660.0899,11660.1487,11660.1487,11659.5146,11682.5352,11682.5245
2004-01,11799.0780,11782.2523,11782.2523,11782.7539,11782.7539,11773.9569,11773.9569,11773.9569,11777.9028,11779.8585,11780.3650,11780.3650,11781.3145,11785.9768,11785.9768,11785.9768,11788.1294,11699.5700,11699.5652,11699.5700,11700.0600,11699.0900,11699.1000,11699.0708,11699.0708,11699.5610,11699.5356,11699.5356,11699.0490,11712.9603,11712.9234
2004-04,11755.2725,11756.4074,11756.4074,11755.3842,11755.3842,11750.6675,11750.6675,11750.6675,11748.6496,11748.1701,11747.6682,11747.6682,11747.4769,11749.6507,11749.6507,11749.6507,11746.7349,11625.1700,11625.1693,11625.1700,11625.7400,11627.1100,11627.1200,11627.1096,11627.1096,11623.9639,11623.9538,11623.9538,11623.4124,11654.5099,11654.4696
2004-07,11751.3608,11760.9442,11760.9442,11763.2079,11763.2079,11762.1027,11762.1027,11762.1027,11761.2182,11762.1664,11761.4949,11761.4949,11760.5443,11757.5021,11757.5021,11757.5021,11755.8084,11647.7900,11647.7906,11647.7900,11646.0000,11647.2700,11647.2900,11647.2473,11647.2473,11647.2969,11647.2709,11647.2709,11648.9994,11648.6593,11648.7447
2004-10,11721.1624,11733.6340,11733.6340,11731.8918,11731.8918,11735.8018,11735.8018,11735.8018,11734.7583,11734.8829,11735.5496,11735.5496,11735.7419,11731.7679,11731.7679,11731.7679,11734.2248,11682.5900,11682.5945,11682.5900,11683.3200,11683.3800,11683.3300,11683.4232,11683.4232,11684.2918,11684.3531,11684.3531,11683.6525,11670.7241,11670.7159
2005-01,11690.5978,11666.7649,11666.7649,11667.4377,11667.4377,11663.3825,11663.3825,11663.3825,11665.6718,11664.5323,11665.3384,11665.3384,11666.9547,11672.7565,11672.7565,11672.7565,11675.9132,11523.4500,11523.4490,11523.4500,11523.6300,11522.3300,11522.3400,11522.3018,11522.3018,11523.1971,11523.1762,11523.1762,11522.5227,11384.5989,11384.5637
2005-04,11664.2615,11639.7897,11639.7897,11638.4499,11638.4499,11629.7902,11629.7902,11629.7902,11627.3330,11625.5888,11624.3684,11624.3684,11624.0544,11625.3857,11625.3857,11625.3857,11622.1100,11608.6800,11608.6836,11608.6800,11609.2600,11610.6200,11610.6300,11610.6213,11610.6213,11607.3855,11607.3818,11607.3818,11607.5255,11590.2956,11590.2663
2005-07,11645.5974,11636.7619,11636.7619,11639.6811,11639.6811,11637.1801,11637.1801,11637.1801,11636.3761,11632.3414,11632.0094,11632.0094,11630.5561,11635.5469,11635.5469,11635.5469,11631.3868,11560.9000,11560.9027,11560.9000,11559.6300,11561.4000,11561.4200,11561.3800,11561.3800,11560.9982,11560.9618,11560.9618,11562.1195,11579.2261,11579.2852
2005-10,11700.1640,11693.6449,11693.6449,11691.3927,11691.3927,11699.5262,11699.5262,11699.5262,11700.4982,11697.4737,11698.2200,11698.2200,11698.3710,11694.8381,11694.8381,11694.8381,11699.1173,11601.3600,11601.3583,11601.3600,11601.8800,11601.7600,11601.7200,11601.8068,11601.8068,11602.7882,11602.8492,11602.8492,11602.2014,11626.6007,11626.6061
2006-01,11660.2144,11586.1307,11586.1307,11586.9070,11586.9070,11583.5640,11583.5640,11583.5640,11582.7689,11581.4815,11582.8888,11582.8888,11585.3780,11592.2774,11592.2774,11592.2774,11596.9711,11556.3900,11556.3934,11556.3900,11556.0200,11554.0100,11554.0200,11553.9887,11553.9887,11555.6318,11555.6248,11555.6248,11554.8083,11694.3526,11694.3181
2006-04,11775.7562,11739.7617,11739.7617,11738.1947,11738.1947,11726.9875,11726.9875,11726.9875,11724.9215,11725.5357,11722.9839,11722.9839,11722.4184,11722.6834,11722.6834,11722.6834,11719.0900,11603.3300,11603.3312,11603.3300,11604.0500,11605.1900,11605.1900,11605.1814,11605.1814,11602.3180,11602.3156,11602.3156,11603.2797,11778.8416,11778.8211
2006-07,11785.1172,11766.0323,11766.0323,11769.9659,11769.9659,11777.2632,11777.2632,11777.2632,11776.6395,11767.8542,11767.5376,11767.5376,11765.6833,11776.8841,11776.8841,11776.8841,11768.7245,11644.1000,11644.0982,11644.1000,11642.6000,11645.5200,11645.5400,11645.4965,11645.4965,11644.6994,11644.6430,11644.6430,11644.8236,11842.9145,11842.9511
2006-10,11847.7555,11843.8355,11843.8355,11840.6924,11840.6924,11851.8022,11851.8022,11851.8022,11855.2869,11853.9724,11855.4332,11855.4332,11855.3640,11849.1222,11849.1222,11849.1222,11856.1817,11722.0500,11722.0479,11722.0500,11723.1900,11722.8700,11722.8300,11722.9185,11722.9185,11723.1278,11723.1934,11723.1934,11722.8654,11952.9655,11952.9842
2007-01,12002.7895,11972.5071,11960.5502,11961.8563,11965.2962,11936.8533,11936.8533,11936.8533,11932.9492,11927.1003,11929.3961,11929.3961,11932.9348,11915.6981,11915.6981,11915.6981,11923.0850,11848.5700,11848.5651,11848.5700,11847.1900,11843.8500,11843.8500,11843.8335,11843.8335,11847.6432,11847.6529,11847.6529,11846.2042,12029.0386,12029.0007
2007-04,,11970.6955,11978.7308,11964.3852,11975.1263,11967.2998,11967.2998,11967.2998,11965.6202,11964.8773,11960.5824,11960.5824,11959.7628,11959.5162,11959.5162,11959.5162,11955.0632,11844.5000,11844.4997,11844.5000,11845.3000,11845.6400,11845.6200,11845.6160,11845.6160,11843.5337,11843.5294,11843.5294,11845.3993,12060.8317,12060.8203
2007-07,,,11971.9400,11980.7053,11980.4704,11987.0273,11987.0273,11987.0273,11986.4943,11969.2563,11968.3381,11968.3381,11966.0629,11975.3610,11975.3610,11975.3610,11961.2840,11847.8600,11847.8551,11847.8600,11846.2500,11850.0300,11850.0600,11850.0219,11850.0219,11848.2634,11848.1970,11848.1970,11847.6612,12050.9037,12050.9201
2007-10,,,,12058.3182,12087.5348,12034.1381,12034.1381,12034.1381,12040.2549,12031.1654,12034.0826,12034.0826,12033.6387,12022.1460,12022.1460,12022.1460,12033.2887,11886.1000,11886.1043,11886.1000,11888.2900,11889.2700,11889.2500,11889.3089,11889.3089,11887.5286,11887.5897,11887.5897,11887.7044,12120.9639,12120.9969
