"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,Euro,Euro,Euro
unit multiplier,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,55.89,55.89,55.89,55.93,55.93,55.93,55.93,55.90,55.90,55.90,55.90,55.90,55.90,55.90,55.98,53.17,53.17,53.17,53.17,53.15,53.15,53.15,53.15,53.16,53.16,53.16,53.16,52.742,52.740,52.740
1991-04,57.30,57.30,57.30,57.22,57.22,57.22,57.22,57.20,57.20,57.20,57.20,57.20,57.20,57.20,57.17,54.39,54.39,54.39,54.39,54.39,54.39,54.39,54.39,54.39,54.39,54.39,54.39,54.224,54.223,54.223
1991-07,57.09,57.09,57.09,57.12,57.12,57.12,57.12,57.12,57.12,57.12,57.12,57.12,57.12,57.12,57.10,54.31,54.31,54.31,54.31,54.31,54.31,54.31,54.31,54.31,54.31,54.31,54.31,54.345,54.348,54.348
1991-10,57.69,57.69,57.69,57.70,57.70,57.70,57.70,57.74,57.74,57.74,57.74,57.74,57.74,57.74,57.72,54.89,54.89,54.89,54.89,54.90,54.90,54.90,54.90,54.89,54.89,54.89,54.89,54.893,54.893,54.893
1992-01,58.95,58.95,58.95,58.99,58.99,58.99,58.99,58.96,58.96,58.96,58.96,58.96,58.96,58.96,59.03,56.01,56.01,56.01,56.01,56.00,56.00,56.00,56.00,56.01,56.01,56.01,56.01,55.617,55.615,55.615
1992-04,59.63,59.63,59.63,59.55,59.55,59.55,59.55,59.53,59.53,59.53,59.53,59.53,59.53,59.53,59.49,56.53,56.53,56.53,56.53,56.54,56.54,56.54,56.54,56.54,56.54,56.54,56.54,56.401,56.400,56.400
1992-07,60.39,60.39,60.39,60.42,60.42,60.42,60.42,60.43,60.43,60.43,60.43,60.42,60.42,60.42,60.40,57.38,57.38,57.38,57.38,57.39,57.39,57.39,57.39,57.38,57.38,57.38,57.38,57.447,57.451,57.451
1992-10,59.60,59.60,59.60,59.61,59.61,59.61,59.61,59.65,59.65,59.65,59.65,59.65,59.65,59.65,59.63,56.65,56.65,56.65,56.65,56.66,56.66,56.66,56.66,56.65,56.65,56.65,56.65,56.673,56.673,56.673
1993-01,57.67,57.67,57.67,57.69,57.69,57.69,57.69,57.66,57.66,57.66,57.66,57.67,57.67,57.67,57.73,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.440,54.439,54.439
1993-04,57.63,57.63,57.63,57.58,57.58,57.58,57.58,57.56,57.56,57.56,57.56,57.55,57.55,57.55,57.53,54.65,54.65,54.65,54.65,54.66,54.66,54.66,54.66,54.65,54.65,54.65,54.65,54.502,54.501,54.501
1993-07,57.85,57.85,57.85,57.88,57.88,57.88,57.88,57.87,57.87,57.87,57.87,57.87,57.87,57.87,57.85,54.95,54.95,54.95,54.95,54.95,54.95,54.95,54.95,54.95,54.95,54.95,54.95,54.997,55.000,55.000
1993-10,57.54,57.54,57.54,57.54,57.54,57.54,57.54,57.59,57.59,57.59,57.59,57.60,57.60,57.60,57.58,54.70,54.70,54.70,54.70,54.71,54.71,54.71,54.71,54.70,54.70,54.70,54.70,54.710,54.709,54.709
1994-01,57.18,57.18,57.18,57.19,57.19,57.19,57.19,57.17,57.17,57.17,57.17,57.17,57.17,57.17,57.22,54.28,54.28,54.28,54.28,54.27,54.27,54.27,54.27,54.27,54.27,54.27,54.27,54.040,54.039,54.039
1994-04,56.49,56.49,56.49,56.47,56.47,56.47,56.47,56.45,56.45,56.45,56.45,56.44,56.44,56.44,56.42,53.58,53.58,53.58,53.58,53.58,53.58,53.58,53.58,53.58,53.58,53.58,53.58,53.443,53.442,53.442
1994-07,56.72,56.72,56.72,56.73,56.73,56.73,56.73,56.72,56.72,56.72,56.72,56.72,56.72,56.72,56.71,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.874,53.877,53.877
1994-10,57.35,57.35,57.35,57.35,57.35,57.35,57.35,57.40,57.40,57.40,57.40,57.41,57.41,57.41,57.40,54.48,54.48,54.48,54.48,54.48,54.48,54.48,54.48,54.48,54.48,54.48,54.48,54.500,54.499,54.499
1995-01,57.92,57.92,57.92,57.92,57.92,57.92,57.92,57.90,57.90,57.90,57.90,57.91,57.91,57.91,57.94,54.96,54.96,54.96,54.96,54.96,54.96,54.96,54.96,54.96,54.96,54.96,54.96,54.799,54.798,54.798
1995-04,58.28,58.28,58.28,58.28,58.28,58.28,58.28,58.26,58.26,58.26,58.26,58.24,58.24,58.24,58.23,55.27,55.27,55.27,55.27,55.27,55.27,55.27,55.27,55.27,55.27,55.27,55.27,55.143,55.143,55.143
1995-07,58.04,58.04,58.04,58.03,58.03,58.03,58.03,58.03,58.03,58.03,58.03,58.03,58.03,58.03,58.02,55.04,55.04,55.04,55.04,55.04,55.04,55.04,55.04,55.04,55.04,55.04,55.04,55.060,55.062,55.062
1995-10,58.60,58.60,58.60,58.60,58.60,58.60,58.60,58.65,58.65,58.65,58.65,58.66,58.66,58.66,58.65,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.65,55.65,55.65,55.65,55.698,55.697,55.697
1996-01,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.74,58.74,58.74,58.74,58.73,58.73,58.73,58.75,55.66,55.66,55.66,55.66,55.66,55.66,55.66,55.66,55.66,55.66,55.66,55.66,55.633,55.632,55.632
1996-04,58.11,58.11,58.11,58.11,58.11,58.11,58.11,58.08,58.08,58.08,58.08,58.08,58.08,58.08,58.07,55.04,55.04,55.04,55.04,55.04,55.04,55.04,55.04,55.03,55.03,55.03,55.03,55.066,55.067,55.067
1996-07,58.05,58.05,58.05,58.05,58.05,58.05,58.05,58.05,58.05,58.05,58.05,58.04,58.04,58.04,58.03,54.99,54.99,54.99,54.99,54.99,54.99,54.99,54.99,54.98,54.98,54.98,54.98,55.116,55.117,55.117
