"",2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1995-07,8835.1419,8835.1419,8835.1419,8835.1419,8835.1419,8835.1419,8835.1419,8835.1419,8835.1419,8835.1419,8835.1419,8835.1419,8835.1419,8835.1419,8835.1419,8835.1419,8835.1419,8896.3542,8896.3542,8896.3542,8896.3542,8896.3542,8896.3542,8896.3542,8896.3542,8896.3542,8896.3542,8896.3542,8896.3542,8903.4817,8903.4817
1995-10,8770.1472,8770.1472,8770.1472,8770.1472,8770.1472,8770.1472,8770.1472,8770.1472,8770.1472,8770.1472,8770.1472,8770.1472,8770.1472,8770.1472,8770.1472,8770.1472,8770.1472,8835.1918,8835.1918,8835.1918,8835.1918,8835.1918,8835.1918,8835.1918,8835.1918,8835.1918,8835.1918,8835.1918,8835.1918,8857.6501,8857.6501
1996-01,8617.0677,8617.0677,8617.0677,8617.0677,8617.0677,8617.0677,8617.0677,8617.0677,8617.0677,8617.0677,8617.0677,8617.0677,8617.0677,8617.0677,8617.0677,8617.0677,8617.0677,8653.3009,8653.3009,8653.3009,8653.3009,8653.3009,8653.3009,8653.3009,8653.3009,8653.3009,8653.3009,8653.3009,8653.3009,8679.3074,8679.3074
1996-04,7958.2902,7958.2902,7958.2902,7958.2902,7958.2902,7958.2902,7958.2902,7958.2902,7958.2902,7958.2902,7958.2902,7958.2902,7958.2902,7958.2902,7958.2902,7958.2902,7958.2902,8027.1195,8027.1195,8027.1195,8027.1195,8027.1195,8027.1195,8027.1195,8027.1195,8027.1195,8027.1195,8027.1195,8027.1195,8033.7633,8033.7633
1996-07,8629.1289,8629.1289,8629.1289,8629.1289,8629.1289,8629.1289,8629.1289,8629.1289,8629.1289,8629.1289,8629.1289,8629.1289,8629.1289,8629.1289,8629.1289,8629.1289,8629.1289,8730.7299,8730.7299,8730.7299,8730.7299,8730.7299,8730.7299,8730.7299,8730.7299,8730.7299,8730.7299,8730.7299,8730.7299,8760.4200,8760.4200
1996-10,8551.7778,8551.7778,8551.7778,8551.7778,8551.7778,8551.7778,8551.7778,8551.7778,8551.7778,8551.7778,8551.7778,8551.7778,8551.7778,8551.7778,8551.7778,8551.7778,8551.7778,8574.8446,8574.8446,8574.8446,8574.8446,8574.8446,8574.8446,8574.8446,8574.8446,8574.8446,8574.8446,8574.8446,8574.8446,8530.2497,8530.2497
1997-01,8265.2972,8265.2972,8265.2972,8265.2972,8265.2972,8265.2972,8265.2972,8265.2972,8265.2972,8265.2972,8265.2972,8265.2972,8265.2972,8265.2972,8265.2972,8265.2972,8265.2972,8320.8552,8320.8552,8320.8552,8320.8552,8320.8552,8320.8552,8320.8552,8320.8552,8320.8552,8320.8552,8320.8552,8320.8552,8288.9078,8288.9078
1997-04,7920.8304,7920.8304,7920.8304,7920.8304,7920.8304,7920.8304,7920.8304,7920.8304,7920.8304,7920.8304,7920.8304,7920.8304,7920.8304,7920.8304,7920.8304,7920.8304,7920.8304,8020.0698,8020.0698,8020.0698,8020.0698,8020.0698,8020.0698,8020.0698,8020.0698,8020.0698,8020.0698,8020.0698,8020.0698,7989.8334,7989.8334
1997-07,8522.8859,8522.8859,8522.8859,8522.8859,8522.8859,8522.8859,8522.8859,8522.8859,8522.8859,8522.8859,8522.8859,8522.8859,8522.8859,8522.8859,8522.8859,8522.8859,8522.8859,8636.6294,8636.6294,8636.6294,8636.6294,8636.6294,8636.6294,8636.6294,8636.6294,8636.6294,8636.6294,8636.6294,8636.6294,8659.7280,8659.7280
1997-10,8560.8710,8560.8710,8560.8710,8560.8710,8560.8710,8560.8710,8560.8710,8560.8710,8560.8710,8560.8710,8560.8710,8560.8710,8560.8710,8560.8710,8560.8710,8560.8710,8560.8710,8587.3392,8587.3392,8587.3392,8587.3392,8587.3392,8587.3392,8587.3392,8587.3392,8587.3392,8587.3392,8587.3392,8587.3392,8521.6486,8521.6486
1998-01,8445.4689,8445.4689,8445.4689,8445.4689,8445.4689,8445.4689,8445.4689,8445.4689,8445.4689,8445.4689,8445.4689,8445.4689,8445.4689,8445.4689,8445.4689,8445.4689,8445.4689,8489.7059,8489.7059,8489.7059,8489.7059,8489.7059,8489.7059,8489.7059,8489.7059,8489.7059,8489.7059,8489.7059,8489.7059,8460.4197,8460.4197
1998-04,7855.9191,7855.9191,7855.9191,7855.9191,7855.9191,7855.9191,7855.9191,7855.9191,7855.9191,7855.9191,7855.9191,7855.9191,7855.9191,7855.9191,7855.9191,7855.9191,7855.9191,7922.7087,7922.7087,7922.7087,7922.7087,7922.7087,7922.7087,7922.7087,7922.7087,7922.7087,7922.7087,7922.7087,7922.7087,7920.7349,7920.7349
1998-07,8573.0135,8573.0135,8573.0135,8573.0135,8573.0135,8573.0135,8573.0135,8573.0135,8573.0135,8573.0135,8573.0135,8573.0135,8573.0135,8573.0135,8573.0135,8573.0135,8573.0135,8656.0209,8656.0209,8656.0209,8656.0209,8656.0209,8656.0209,8656.0209,8656.0209,8656.0209,8656.0209,8656.0209,8656.0209,8722.5203,8722.5203
1998-10,8730.9571,8730.9571,8730.9571,8730.9571,8730.9571,8730.9571,8730.9571,8730.9571,8730.9571,8730.9571,8730.9571,8730.9571,8730.9571,8730.9571,8730.9571,8730.9571,8730.9571,8738.3426,8738.3426,8738.3426,8738.3426,8738.3426,8738.3426,8738.3426,8738.3426,8738.3426,8738.3426,8738.3426,8738.3426,8698.9791,8698.9791
1999-01,8473.0481,8473.0481,8473.0481,8473.0481,8473.0481,8473.0481,8473.0481,8473.0481,8473.0481,8473.0481,8473.0481,8473.0481,8473.0481,8473.0481,8473.0481,8473.0481,8473.0481,8509.0671,8509.0671,8509.0671,8509.0671,8509.0671,8509.0671,8509.0671,8509.0671,8509.0671,8509.0671,8509.0671,8509.0671,8508.7054,8508.7054
1999-04,7915.8454,7915.8454,7915.8454,7915.8454,7915.8454,7915.8454,7915.8454,7915.8454,7915.8454,7915.8454,7915.8454,7915.8454,7915.8454,7915.8454,7915.8454,7915.8454,7915.8454,7984.7381,7984.7381,7984.7381,7984.7381,7984.7381,7984.7381,7984.7381,7984.7381,7984.7381,7984.7381,7984.7381,7984.7381,7968.4866,7968.4866
1999-07,8612.6597,8612.6597,8612.6597,8612.6597,8612.6597,8612.6597,8612.6597,8612.6597,8612.6597,8612.6597,8612.6597,8612.6597,8612.6597,8612.6597,8612.6597,8612.6597,8612.6597,8703.3231,8703.3231,8703.3231,8703.3231,8703.3231,8703.3231,8703.3231,8703.3231,8703.3231,8703.3231,8703.3231,8703.3231,8701.3556,8701.3556
1999-10,8825.6686,8825.6686,8825.6686,8825.6686,8825.6686,8825.6686,8825.6686,8825.6686,8825.6686,8825.6686,8825.6686,8825.6686,8825.6686,8825.6686,8825.6686,8825.6686,8825.6686,8847.5326,8847.5326,8847.5326,8847.5326,8847.5326,8847.5326,8847.5326,8847.5326,8847.5326,8847.5326,8847.5326,8847.5326,8755.7824,8755.7824
2000-01,8712.3858,8712.3858,8712.3858,8712.3858,8712.3858,8712.3858,8712.3858,8712.3858,8712.3858,8712.3858,8712.3858,8712.3858,8712.3858,8712.3858,8712.3858,8712.3858,8712.3858,8744.0823,8744.0823,8744.0823,8744.0823,8744.0823,8744.0823,8744.0823,8744.0823,8744.0823,8744.0823,8744.0823,8744.0823,8737.6290,8737.6290
2000-04,8015.5192,8015.5192,8015.5192,8015.5192,8015.5192,8015.5192,8015.5192,8015.5192,8015.5192,8015.5192,8015.5192,8015.5192,8015.5192,8015.5192,8015.5192,8015.5192,8015.5192,8077.0421,8077.0421,8077.0421,8077.0421,8077.0421,8077.0421,8077.0421,8077.0421,8077.0421,8077.0421,8077.0421,8077.0421,8043.7703,8043.7703
2000-07,8655.8509,8655.8509,8655.8509,8655.8509,8655.8509,8655.8509,8655.8509,8655.8509,8655.8509,8655.8509,8655.8509,8655.8509,8655.8509,8655.8509,8655.8509,8655.8509,8655.8509,8718.9562,8718.9562,8718.9562,8718.9562,8718.9562,8718.9562,8718.9562,8718.9562,8718.9562,8718.9562,8718.9562,8718.9562,8762.6594,8762.6594
2000-10,8715.2826,8715.2826,8715.2826,8715.2826,8715.2826,8715.2826,8715.2826,8715.2826,8715.2826,8715.2826,8715.2826,8715.2826,8715.2826,8715.2826,8715.2826,8715.2826,8715.2826,8699.7071,8699.7071,8699.7071,8699.7071,8699.7071,8699.7071,8699.7071,8699.7071,8699.7071,8699.7071,8699.7071,8699.7071,8661.8128,8661.8128
2001-01,8683.5232,8683.5232,8683.5232,8683.5232,8683.5232,8683.5232,8683.5232,8683.5232,8683.5232,8683.5232,8683.5232,8683.5232,8683.5232,8683.5232,8683.5232,8683.5232,8683.5232,8675.4173,8675.4173,8675.4173,8675.4173,8675.4173,8675.4173,8675.4173,8675.4173,8675.4173,8675.4173,8675.4173,8675.4173,8681.4754,8681.4754
2001-04,7987.6644,7987.6644,7987.6644,7987.6644,7987.6644,7987.6644,7987.6644,7987.6644,7987.6644,7987.6644,7987.6644,7987.6644,7987.6644,7987.6644,7987.6644,7987.6644,7987.6644,8002.1282,8002.1282,8002.1282,8002.1282,8002.1282,8002.1282,8002.1282,8002.1282,8002.1282,8002.1282,8002.1282,8002.1282,7983.6883,7983.6883
2001-07,8601.7535,8601.7535,8601.7535,8601.7535,8601.7535,8601.7535,8601.7535,8601.7535,8601.7535,8601.7535,8601.7535,8601.7535,8601.7535,8601.7535,8601.7535,8601.7535,8601.7535,8630.3822,8630.3822,8630.3822,8630.3822,8630.3822,8630.3822,8630.3822,8630.3822,8630.3822,8630.3822,8630.3822,8630.3822,8648.0141,8648.0141
2001-10,8601.4042,8601.4042,8601.4042,8601.4042,8601.4042,8601.4042,8601.4042,8601.4042,8601.4042,8601.4042,8601.4042,8601.4042,8601.4042,8601.4042,8601.4042,8601.4042,8601.4042,8565.8812,8565.8812,8565.8812,8565.8812,8565.8812,8565.8812,8565.8812,8565.8812,8565.8812,8565.8812,8565.8812,8565.8812,8512.3680,8512.3680
2002-01,8412.8027,8412.8027,8412.8027,8412.8027,8412.8027,8412.8027,8412.8027,8412.8027,8412.8027,8412.8027,8412.8027,8412.8027,8412.8027,8412.8027,8412.8027,8412.8027,8412.8027,8408.5642,8408.5642,8408.5642,8408.5642,8408.5642,8408.5642,8408.5642,8408.5642,8408.5642,8408.5642,8408.5642,8408.5642,8416.5221,8416.5221
2002-04,7881.9717,7881.1077,7881.1077,7881.1077,7881.1077,7881.1077,7881.1077,7881.1077,7881.1077,7881.1077,7881.1077,7881.1077,7881.1077,7881.1077,7881.1077,7881.1077,7881.1077,7899.2607,7899.2607,7899.2607,7899.2607,7899.2607,7899.2607,7899.2607,7899.2607,7899.2607,7899.2607,7899.2607,7899.2607,7893.0895,7893.0895
2002-07,8459.0964,8459.0964,8459.0964,8459.0964,8459.0964,8459.0964,8459.0964,8459.0964,8459.0964,8459.0964,8459.0964,8459.0964,8459.0964,8459.0964,8459.0964,8459.0964,8459.0964,8502.3614,8502.3614,8502.3614,8502.3614,8502.3614,8502.3614,8502.3614,8502.3614,8502.3614,8502.3614,8502.3614,8502.3614,8526.2149,8526.2149
2002-10,8360.5261,8360.5261,8360.5261,8360.5261,8360.5261,8360.5261,8360.5261,8360.5261,8360.5261,8360.5261,8360.5261,8360.5261,8360.5261,8360.5261,8360.5261,8360.5261,8360.5261,8353.4782,8353.4782,8353.4782,8353.4782,8353.4782,8353.4782,8353.4782,8353.4782,8353.4782,8353.4782,8353.4782,8353.4782,8303.6820,8303.6820
2003-01,8214.4706,8214.9921,8214.9921,8214.9921,8214.9921,8214.9921,8214.9921,8214.9921,8214.9921,8214.9921,8214.9921,8214.9921,8214.9921,8214.9921,8214.9921,8214.9921,8214.9921,8249.0279,8249.0279,8249.0279,8249.0279,8249.0279,8249.0279,8249.0279,8249.0279,8249.0279,8249.0279,8249.0279,8249.0279,8225.0572,8225.0572
2003-04,7585.5409,7585.6591,7585.6591,7585.6591,7585.6591,7585.6591,7585.6591,7585.6591,7585.6591,7585.6591,7585.6591,7585.6591,7585.6591,7585.6591,7585.6591,7585.6591,7585.6591,7632.8423,7632.8423,7632.8423,7632.8423,7632.8423,7632.8423,7632.8423,7632.8423,7632.8423,7632.8423,7632.8423,7632.8423,7596.3372,7596.3372
2003-07,8259.9028,8262.3134,8262.3134,8262.3134,8262.3134,8262.3134,8262.3134,8262.3134,8262.3134,8262.3134,8262.3134,8262.3134,8262.3134,8262.3134,8262.3134,8262.3134,8262.3134,8307.6796,8307.6796,8307.6796,8307.6796,8307.6796,8307.6796,8307.6796,8307.6796,8307.6796,8307.6796,8307.6796,8307.6796,8331.3884,8331.3884
2003-10,8264.8043,8265.8274,8265.8274,8265.8274,8265.8274,8265.8274,8265.8274,8265.8274,8265.8274,8265.8274,8265.8274,8265.8274,8265.8274,8265.8274,8265.8274,8265.8274,8265.8274,8233.0538,8233.0538,8233.0538,8233.0538,8233.0538,8233.0538,8233.0538,8233.0538,8233.0538,8233.0538,8233.0538,8233.0538,8178.1985,8178.1985
2004-01,8182.2626,8186.7746,8186.7746,8186.7746,8186.7746,8184.5431,8184.5431,8184.5431,8184.5431,8184.5431,8184.5431,8184.5431,8184.5431,8184.5431,8184.5431,8184.5431,8184.5431,8195.1981,8195.1981,8195.1981,8195.1981,8195.1981,8195.1981,8195.1981,8195.1981,8195.1981,8195.1981,8195.1981,8195.1981,8177.3432,8177.3432
2004-04,7578.0876,7581.8032,7581.8032,7581.8032,7581.8032,7580.3312,7580.3312,7580.3312,7580.3312,7580.3312,7580.3312,7580.3312,7580.3312,7580.3312,7580.3312,7580.3312,7580.3312,7581.9391,7581.9391,7581.9391,7581.9391,7581.9391,7581.9391,7581.9391,7581.9391,7581.9391,7581.9391,7581.9391,7581.9391,7567.5286,7567.5286
2004-07,8206.0731,8210.2488,8210.2488,8210.2488,8210.2488,8209.5876,8209.5876,8209.5876,8209.5876,8209.5876,8209.5876,8209.5876,8209.5876,8209.5876,8209.5876,8209.5876,8209.5876,8224.1479,8224.1479,8224.1479,8224.1479,8224.1479,8224.1479,8224.1479,8224.1479,8224.1479,8224.1479,8224.1479,8224.1479,8236.6455,8236.6455
2004-10,8349.6122,8355.8731,8355.8731,8355.8731,8355.8731,8355.1253,8355.1253,8355.1253,8355.1253,8355.1253,8355.1253,8355.1253,8355.1253,8355.1253,8355.1253,8355.1253,8355.1253,8319.0342,8319.0342,8319.0342,8319.0342,8319.0342,8319.0342,8319.0342,8319.0342,8319.0342,8319.0342,8319.0342,8319.0342,8253.8176,8253.8176
2005-01,7978.7028,7987.4300,7987.4300,7987.4300,7987.4300,7985.9051,7985.9051,7985.9051,7985.9051,7985.2609,7985.2609,7985.2609,7985.2609,7985.2609,7985.2609,7985.2609,7985.2609,7985.7246,7985.7246,7985.7246,7985.7246,7985.7246,7985.7246,7985.7246,7985.7246,7985.7246,7985.7246,7985.7246,7985.7246,7874.5301,7874.5301
2005-04,7597.6145,7582.0717,7582.0717,7582.0717,7582.0717,7580.2268,7580.2268,7580.2268,7580.2268,7579.6424,7579.6424,7579.6424,7579.6424,7579.6424,7579.6424,7579.6424,7579.6424,7614.5554,7614.5554,7614.5554,7614.5554,7614.5554,7614.5554,7614.5554,7614.5554,7614.5554,7614.5554,7614.5554,7614.5554,7577.6091,7577.6091
2005-07,8090.9424,8074.3754,8074.3754,8074.3754,8074.3754,8073.5181,8073.5181,8073.5181,8073.5181,8073.4143,8073.4143,8073.4143,8073.4143,8073.4143,8073.4143,8073.4143,8073.4143,8120.7060,8120.7060,8120.7060,8120.7060,8120.7060,8120.7060,8120.7060,8120.7060,8120.7060,8120.7060,8120.7060,8120.7060,8154.2859,8154.2859
2005-10,8205.0909,8185.9261,8185.9261,8185.9261,8185.9261,8186.7123,8186.7123,8186.7123,8186.7123,8184.5689,8184.5689,8184.5689,8184.5689,8184.5689,8184.5689,8184.5689,8184.5689,8169.1326,8169.1326,8169.1326,8169.1326,8169.1326,8169.1326,8169.1326,8169.1326,8169.1326,8169.1326,8169.1326,8169.1326,8139.2222,8139.2222
2006-01,8083.7686,8068.9560,8068.9560,8068.9560,8068.9560,8065.3076,8065.3076,8065.3076,8065.3076,8066.4520,8066.4520,8066.4520,8066.4520,8067.1560,8067.1560,8067.1560,8067.1560,8110.5669,8110.5669,8110.5669,8110.5669,8110.5669,8110.5669,8110.5669,8110.5669,8110.5669,8110.5669,8110.5669,8110.5669,8171.4806,8171.4806
2006-04,7531.0460,7504.5419,7504.5419,7504.5419,7504.5419,7503.9898,7503.9898,7503.9898,7503.9898,7504.3208,7504.3208,7504.3208,7504.3208,7505.0458,7505.0458,7505.0458,7505.0458,7517.7433,7517.7433,7517.7433,7517.7433,7517.7433,7517.7433,7517.7433,7517.7433,7517.7433,7517.7433,7517.7433,7517.7433,7591.0934,7591.0934
2006-07,8164.8892,8140.1022,8140.1022,8140.1022,8140.1022,8140.4096,8140.4096,8140.4096,8140.4096,8140.7505,8140.7505,8140.7505,8140.7505,8141.4970,8141.4970,8141.4970,8141.4970,8157.5943,8157.5943,8157.5943,8157.5943,8157.5943,8157.5943,8157.5943,8157.5943,8157.5943,8157.5943,8157.5943,8157.5943,8307.6355,8307.6355
2006-10,8298.8313,8278.9421,8278.9421,8278.9421,8278.9421,8276.8991,8276.8991,8276.8991,8276.8991,8274.5457,8274.5457,8274.5457,8274.5457,8276.1724,8276.1724,8276.1724,8276.1724,8261.1645,8261.1645,8261.1645,8261.1645,8261.1645,8261.1645,8261.1645,8261.1645,8261.1645,8261.1645,8261.1645,8261.1645,8365.4965,8365.4965
2007-01,8295.7603,8327.6297,8318.3734,8318.8930,8320.0584,8320.9907,8320.9907,8320.9907,8320.9907,8317.3396,8317.3396,8317.3396,8317.3396,8319.2830,8319.2830,8319.2830,8319.2830,8343.6938,8343.6938,8343.6938,8343.6938,8343.6938,8343.6938,8343.6938,8343.6938,8343.6938,8343.6938,8343.6938,8343.6938,8448.3061,8448.3061
2007-04,,7699.6688,7709.2159,7704.6749,7707.9006,7710.8067,7710.8067,7710.8067,7710.8067,7707.3560,7707.3560,7707.3560,7707.3560,7709.1494,7709.1494,7709.1494,7709.1494,7718.4508,7718.4508,7718.4508,7718.4508,7718.4508,7718.4508,7718.4508,7718.4508,7718.4508,7718.4508,7718.4508,7718.4508,7820.0946,7820.0946
2007-07,,,8325.6476,8324.6847,8321.1139,8317.4527,8317.4527,8317.4527,8317.4527,8313.3196,8313.3196,8313.3196,8313.3196,8314.6202,8314.6202,8314.6202,8314.6202,8332.4970,8332.4970,8332.4970,8332.4970,8332.4970,8332.4970,8332.4970,8332.4970,8332.4970,8332.4970,8332.4970,8332.4970,8490.4070,8490.4070
2007-10,,,,8440.3940,8449.9720,8445.6666,8445.6666,8445.6666,8445.6666,8439.1261,8439.1261,8439.1261,8439.1261,8440.7957,8440.7957,8440.7957,8440.7957,8426.9525,8426.9525,8426.9525,8426.9525,8426.9525,8426.9525,8426.9525,8426.9525,8426.9525,8426.9525,8426.9525,8426.9525,8529.8140,8529.8140
