"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
2000-01,20.44,20.44,20.44,20.44,20.44,20.44,20.44,20.44,20.44,20.44,20.44,20.44,20.497,20.497,20.497
2000-04,20.38,20.38,20.38,20.38,20.39,20.39,20.39,20.39,20.38,20.38,20.38,20.38,20.325,20.325,20.325
2000-07,20.66,20.66,20.66,20.66,20.65,20.65,20.65,20.65,20.64,20.64,20.64,20.64,20.571,20.571,20.571
2000-10,20.62,20.62,20.62,20.62,20.61,20.61,20.61,20.61,20.63,20.63,20.63,20.63,20.494,20.494,20.494
2001-01,20.74,20.74,20.74,20.74,20.73,20.73,20.73,20.73,20.72,20.72,20.72,20.72,20.641,20.641,20.641
2001-04,20.82,20.82,20.82,20.82,20.83,20.83,20.83,20.83,20.82,20.82,20.82,20.82,20.598,20.598,20.598
2001-07,21.09,21.09,21.09,21.09,21.08,21.08,21.08,21.08,21.07,21.07,21.07,21.07,20.797,20.797,20.797
2001-10,21.51,21.51,21.51,21.51,21.51,21.51,21.51,21.51,21.54,21.54,21.54,21.54,21.288,21.288,21.288
2002-01,21.26,21.26,21.26,21.26,21.26,21.26,21.26,21.26,21.25,21.25,21.25,21.25,21.033,21.033,21.033
2002-04,21.35,21.35,21.35,21.35,21.35,21.35,21.35,21.35,21.34,21.34,21.34,21.34,21.031,21.031,21.031
2002-07,21.38,21.38,21.38,21.38,21.38,21.38,21.38,21.38,21.37,21.37,21.37,21.37,21.134,21.134,21.134
2002-10,21.24,21.24,21.24,21.24,21.24,21.24,21.24,21.24,21.26,21.26,21.26,21.26,21.070,21.070,21.070
2003-01,21.53,21.53,21.53,21.53,21.54,21.54,21.54,21.54,21.52,21.52,21.52,21.52,21.327,21.327,21.327
2003-04,21.63,21.63,21.63,21.63,21.62,21.62,21.62,21.62,21.60,21.60,21.60,21.60,21.363,21.363,21.363
2003-07,21.90,21.90,21.90,21.90,21.90,21.90,21.90,21.90,21.90,21.90,21.90,21.90,21.671,21.671,21.671
2003-10,21.99,21.99,21.99,21.99,21.99,21.99,21.99,21.99,22.01,22.01,22.01,22.01,21.643,21.643,21.643
2004-01,22.33,22.33,22.33,22.33,22.34,22.34,22.34,22.34,22.33,22.33,22.33,22.33,22.013,22.013,22.013
2004-04,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.42,22.42,22.42,22.42,22.210,22.210,22.210
2004-07,22.49,22.49,22.49,22.49,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.123,22.123,22.123
2004-10,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.58,22.58,22.58,22.58,22.187,22.187,22.187
2005-01,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.222,22.222,22.222
2005-04,22.73,22.73,22.73,22.73,22.73,22.73,22.73,22.73,22.73,22.73,22.73,22.73,22.396,22.396,22.396
2005-07,22.69,22.69,22.69,22.69,22.68,22.68,22.68,22.68,22.68,22.68,22.68,22.68,22.395,22.395,22.395
2005-10,23.04,23.04,23.04,23.04,23.05,23.05,23.05,23.05,23.04,23.04,23.04,23.04,22.477,22.477,22.477
2006-01,23.13,23.13,23.13,23.13,23.14,23.14,23.14,23.14,23.14,23.14,23.14,23.14,22.742,22.742,22.742
2006-04,23.27,23.27,23.27,23.27,23.27,23.27,23.27,23.27,23.28,23.28,23.28,23.28,22.824,22.824,22.824
2006-07,23.49,23.49,23.49,23.49,23.49,23.49,23.49,23.49,23.49,23.49,23.49,23.49,23.014,23.014,23.014
2006-10,23.79,23.79,23.79,23.79,23.78,23.78,23.78,23.78,23.79,23.79,23.79,23.79,23.203,23.203,23.203
2007-01,24.12,24.12,24.12,24.12,24.14,24.14,24.14,24.14,24.13,24.13,24.13,24.13,23.332,23.332,23.332
2007-04,24.04,24.04,24.04,24.04,24.03,24.03,24.03,24.03,24.03,24.03,24.03,24.03,23.312,23.312,23.312
2007-07,24.29,24.29,24.29,24.29,24.30,24.30,24.30,24.30,24.30,24.30,24.30,24.30,23.495,23.495,23.495
2007-10,24.15,24.15,24.15,24.15,24.13,24.13,24.13,24.13,24.14,24.14,24.14,24.14,23.405,23.405,23.405
2008-01,24.74,24.74,24.74,24.74,24.90,24.90,24.90,24.90,24.89,24.89,24.89,24.89,23.953,23.953,23.953
2008-04,25.11,25.11,25.11,25.11,25.24,25.24,25.24,25.24,25.25,25.25,25.25,25.25,24.299,24.299,24.299
2008-07,25.02,25.02,25.02,25.02,25.20,25.20,25.20,25.20,25.19,25.19,25.19,25.19,24.234,24.234,24.234
2008-10,24.89,24.89,24.89,24.89,25.02,25.02,25.02,25.02,25.03,25.03,25.03,25.03,24.404,24.404,24.404
2009-01,25.28,25.28,25.28,25.28,24.90,24.90,24.90,24.90,24.97,24.97,24.97,24.97,23.630,23.630,23.630
2009-04,25.46,25.46,25.46,25.46,25.17,25.17,25.17,25.17,25.22,25.22,25.22,25.22,23.803,23.803,23.803
2009-07,25.43,25.43,25.43,25.43,25.22,25.22,25.22,25.22,25.26,25.26,25.26,25.26,23.829,23.829,23.829
2009-10,25.77,25.77,25.77,25.77,25.48,25.48,25.48,25.48,25.57,25.57,25.57,25.57,24.078,24.078,24.078
2010-01,25.87,25.87,25.87,25.87,25.54,25.54,25.54,25.54,25.70,25.70,25.70,25.70,24.190,24.190,24.190
2010-04,25.73,25.73,25.73,25.73,25.41,25.41,25.41,25.41,25.63,25.63,25.63,25.63,24.072,24.072,24.072
2010-07,25.87,25.87,25.87,25.87,25.55,25.55,25.55,25.55,25.72,25.72,25.72,25.72,24.161,24.161,24.161
2010-10,25.90,25.90,25.90,25.90,25.46,25.46,25.46,25.46,25.73,25.73,25.73,25.73,24.272,24.272,24.272
2011-01,25.78,25.79,25.75,25.77,25.51,25.51,25.51,25.51,26.07,26.07,26.07,26.07,24.921,24.921,24.921
2011-04,25.89,25.90,25.75,25.72,25.59,25.59,25.59,25.59,26.17,26.17,26.17,26.17,24.931,24.931,24.931
2011-07,,25.89,25.81,25.84,25.59,25.59,25.59,25.59,26.31,26.31,26.31,26.31,24.751,24.751,24.751
2011-10,,,26.01,26.17,25.90,25.90,25.90,25.90,26.68,26.68,26.68,26.68,24.775,24.775,24.775
2012-01,,,,26.34,26.02,26.01,25.97,26.04,26.91,26.91,26.91,26.91,25.152,25.152,25.152
2012-04,,,,,25.99,26.06,26.05,26.20,26.99,26.99,26.99,26.99,25.167,25.167,25.167
2012-07,,,,,,26.37,26.49,26.59,27.36,27.36,27.36,27.36,25.474,25.474,25.474
2012-10,,,,,,,26.60,26.55,27.49,27.49,27.49,27.49,25.613,25.613,25.613
2013-01,,,,,,,,26.48,27.50,27.35,27.34,27.37,25.283,25.283,25.283
2013-04,,,,,,,,,27.91,27.80,27.87,27.88,25.883,25.883,25.883
2013-07,,,,,,,,,,28.46,28.46,28.65,26.317,26.317,26.317
2013-10,,,,,,,,,,,28.74,28.78,26.334,26.334,26.334
2014-01,,,,,,,,,,,,28.95,26.651,26.689,26.663
2014-04,,,,,,,,,,,,,26.650,26.802,26.745
2014-07,,,,,,,,,,,,,,27.172,27.173
2014-10,,,,,,,,,,,,,,,27.424
