"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1994-01,2.350,2.350,2.350,2.350,2.350,2.350,2.350,2.350,2.350,2.350,2.350,2.350,2.289,2.289
1994-04,2.370,2.370,2.370,2.370,2.370,2.370,2.370,2.370,2.370,2.370,2.370,2.370,2.310,2.310
1994-07,2.395,2.395,2.395,2.395,2.395,2.395,2.395,2.395,2.395,2.395,2.395,2.395,2.335,2.335
1994-10,2.423,2.423,2.423,2.423,2.423,2.423,2.423,2.423,2.423,2.423,2.423,2.423,2.361,2.361
1995-01,2.431,2.431,2.431,2.431,2.431,2.431,2.431,2.431,2.431,2.431,2.431,2.431,2.386,2.386
1995-04,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.452,2.403,2.403
1995-07,2.455,2.455,2.455,2.455,2.455,2.455,2.455,2.455,2.455,2.455,2.455,2.455,2.409,2.409
1995-10,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.416,2.416
1996-01,2.470,2.470,2.470,2.470,2.470,2.470,2.470,2.470,2.470,2.470,2.470,2.470,2.431,2.431
1996-04,2.493,2.493,2.493,2.493,2.493,2.493,2.493,2.493,2.493,2.493,2.493,2.493,2.455,2.455
1996-07,2.502,2.502,2.502,2.502,2.502,2.502,2.502,2.502,2.502,2.502,2.502,2.502,2.464,2.464
1996-10,2.512,2.512,2.512,2.512,2.512,2.512,2.512,2.512,2.512,2.512,2.512,2.512,2.473,2.473
1997-01,2.526,2.526,2.526,2.526,2.526,2.526,2.526,2.526,2.526,2.526,2.526,2.526,2.488,2.488
1997-04,2.543,2.543,2.543,2.543,2.543,2.543,2.543,2.543,2.543,2.543,2.543,2.543,2.504,2.504
1997-07,2.543,2.543,2.543,2.543,2.543,2.543,2.543,2.543,2.543,2.543,2.543,2.543,2.507,2.507
1997-10,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.549,2.508,2.508
1998-01,2.554,2.554,2.554,2.554,2.554,2.554,2.554,2.554,2.554,2.554,2.554,2.554,2.516,2.516
1998-04,2.596,2.596,2.596,2.596,2.596,2.596,2.596,2.596,2.596,2.596,2.596,2.596,2.553,2.553
1998-07,2.635,2.635,2.635,2.635,2.635,2.635,2.635,2.635,2.635,2.635,2.635,2.635,2.595,2.595
1998-10,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.623,2.623
1999-01,2.638,2.638,2.638,2.638,2.638,2.638,2.638,2.638,2.638,2.638,2.638,2.638,2.610,2.610
1999-04,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.669,2.638,2.638
1999-07,2.699,2.699,2.699,2.699,2.699,2.699,2.699,2.699,2.699,2.699,2.699,2.699,2.667,2.667
1999-10,2.743,2.743,2.743,2.743,2.743,2.743,2.743,2.743,2.743,2.743,2.743,2.743,2.716,2.716
2000-01,2.724,2.724,2.724,2.724,2.724,2.724,2.724,2.724,2.724,2.724,2.724,2.724,2.716,2.716
2000-04,2.761,2.761,2.761,2.761,2.761,2.761,2.761,2.761,2.761,2.761,2.761,2.761,2.743,2.743
2000-07,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.778,2.755,2.755
2000-10,2.814,2.814,2.814,2.814,2.814,2.814,2.814,2.814,2.814,2.814,2.814,2.814,2.776,2.776
2001-01,2.779,2.779,2.779,2.779,2.779,2.779,2.779,2.779,2.779,2.779,2.779,2.779,2.749,2.749
2001-04,2.814,2.814,2.814,2.814,2.814,2.814,2.814,2.814,2.814,2.814,2.814,2.814,2.771,2.771
2001-07,2.809,2.809,2.809,2.809,2.809,2.809,2.809,2.809,2.809,2.809,2.809,2.809,2.766,2.766
2001-10,2.842,2.842,2.842,2.842,2.842,2.842,2.842,2.842,2.842,2.842,2.842,2.842,2.793,2.793
2002-01,2.806,2.806,2.806,2.806,2.806,2.806,2.806,2.806,2.806,2.806,2.806,2.806,2.772,2.772
2002-04,2.829,2.829,2.829,2.829,2.829,2.829,2.829,2.829,2.829,2.829,2.829,2.829,2.786,2.786
2002-07,2.819,2.819,2.819,2.819,2.819,2.819,2.819,2.819,2.819,2.819,2.819,2.819,2.781,2.781
2002-10,2.836,2.836,2.836,2.836,2.836,2.836,2.836,2.836,2.836,2.836,2.836,2.836,2.788,2.788
2003-01,2.804,2.804,2.804,2.804,2.804,2.804,2.804,2.804,2.804,2.804,2.804,2.804,2.764,2.764
2003-04,2.837,2.837,2.837,2.837,2.837,2.837,2.837,2.837,2.837,2.837,2.837,2.837,2.778,2.778
2003-07,2.840,2.840,2.840,2.840,2.840,2.840,2.840,2.840,2.840,2.840,2.840,2.840,2.795,2.795
2003-10,2.871,2.871,2.871,2.871,2.871,2.871,2.871,2.871,2.871,2.871,2.871,2.871,2.810,2.810
2004-01,2.851,2.851,2.851,2.851,2.851,2.851,2.851,2.851,2.851,2.851,2.851,2.851,2.815,2.815
2004-04,2.881,2.881,2.881,2.881,2.881,2.881,2.881,2.881,2.881,2.881,2.881,2.881,2.857,2.857
2004-07,2.882,2.882,2.882,2.882,2.882,2.882,2.882,2.882,2.882,2.882,2.882,2.882,2.839,2.839
2004-10,2.911,2.911,2.911,2.911,2.911,2.911,2.911,2.911,2.911,2.911,2.911,2.911,2.854,2.854
2005-01,2.877,2.877,2.877,2.877,2.877,2.877,2.877,2.877,2.877,2.877,2.877,2.877,2.831,2.831
2005-04,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.902,2.848,2.848
2005-07,2.899,2.899,2.899,2.899,2.899,2.899,2.899,2.899,2.899,2.899,2.899,2.899,2.848,2.848
2005-10,2.929,2.929,2.929,2.929,2.929,2.929,2.929,2.929,2.929,2.929,2.929,2.929,2.875,2.875
2006-01,2.895,2.895,2.895,2.895,2.895,2.895,2.895,2.895,2.895,2.895,2.895,2.895,2.852,2.852
2006-04,2.927,2.927,2.927,2.927,2.927,2.927,2.927,2.927,2.927,2.927,2.927,2.927,2.878,2.878
2006-07,2.920,2.920,2.920,2.920,2.920,2.920,2.920,2.920,2.920,2.920,2.920,2.920,2.875,2.875
2006-10,2.953,2.953,2.953,2.953,2.953,2.953,2.953,2.953,2.953,2.953,2.953,2.953,2.903,2.903
2007-01,2.949,2.949,2.949,2.949,2.949,2.949,2.949,2.949,2.949,2.949,2.949,2.949,2.907,2.907
2007-04,2.987,2.987,2.987,2.987,2.987,2.987,2.987,2.987,2.987,2.987,2.987,2.987,2.942,2.942
2007-07,2.981,2.981,2.981,2.981,2.981,2.981,2.981,2.981,2.981,2.981,2.981,2.981,2.936,2.936
2007-10,3.005,3.005,3.005,3.005,3.005,3.005,3.005,3.005,3.005,3.005,3.005,3.005,2.950,2.950
2008-01,2.975,2.975,2.975,2.975,2.972,2.972,2.972,2.972,2.972,2.972,2.972,2.972,2.897,2.897
2008-04,3.003,3.003,3.003,3.003,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,2.939,2.939
2008-07,2.997,2.997,2.997,2.997,2.998,2.998,2.998,2.998,2.998,2.998,2.998,2.998,2.964,2.964
2008-10,3.008,3.008,3.008,3.008,3.005,3.005,3.005,3.005,3.005,3.005,3.005,3.005,2.988,2.988
2009-01,2.996,2.996,2.996,2.996,2.997,2.997,2.997,2.997,3.001,3.001,3.001,3.001,2.972,2.972
2009-04,3.024,3.024,3.024,3.024,3.031,3.031,3.031,3.031,3.030,3.030,3.030,3.030,2.994,2.994
2009-07,3.013,3.013,3.013,3.013,3.022,3.022,3.022,3.022,3.021,3.021,3.021,3.021,2.985,2.985
2009-10,3.038,3.038,3.038,3.038,3.043,3.043,3.043,3.043,3.038,3.038,3.038,3.038,2.974,2.974
2010-01,3.017,3.017,3.017,3.017,3.020,3.020,3.020,3.020,3.016,3.016,3.016,3.016,2.914,2.914
2010-04,3.051,3.051,3.051,3.051,3.046,3.046,3.046,3.046,3.042,3.042,3.042,3.042,2.921,2.921
2010-07,3.036,3.036,3.036,3.036,3.029,3.029,3.029,3.029,3.026,3.026,3.026,3.026,2.918,2.918
2010-10,3.045,3.045,3.045,3.045,3.034,3.034,3.034,3.034,3.032,3.032,3.032,3.032,2.929,2.929
2011-01,3.018,3.010,3.006,3.007,3.005,3.005,3.005,3.005,3.008,3.008,3.008,3.008,2.914,2.914
2011-04,3.044,3.033,3.028,3.025,3.032,3.032,3.032,3.032,3.040,3.040,3.040,3.040,2.939,2.939
2011-07,,3.014,3.006,3.005,3.016,3.016,3.016,3.016,3.028,3.028,3.028,3.028,2.940,2.940
2011-10,,,3.023,3.034,3.041,3.041,3.041,3.041,3.057,3.057,3.057,3.057,2.937,2.937
2012-01,,,,3.016,3.022,3.023,3.023,3.024,3.039,3.039,3.039,3.039,2.935,2.935
2012-04,,,,,3.045,3.045,3.050,3.055,3.071,3.071,3.071,3.071,2.946,2.946
2012-07,,,,,,3.023,3.034,3.040,3.056,3.056,3.056,3.056,2.956,2.956
2012-10,,,,,,,3.052,3.047,3.063,3.063,3.063,3.063,2.966,2.966
2013-01,,,,,,,,3.024,3.048,3.039,3.037,3.038,2.921,2.921
2013-04,,,,,,,,,3.077,3.057,3.057,3.062,2.951,2.951
2013-07,,,,,,,,,,3.038,3.039,3.071,2.981,2.981
2013-10,,,,,,,,,,,3.048,3.091,2.973,2.973
2014-01,,,,,,,,,,,,3.061,2.928,2.927
2014-04,,,,,,,,,,,,,2.950,2.954
2014-07,,,,,,,,,,,,,,2.977
