"",2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1995-04,14451.0139,14449.4184,14446.1489,14446.1489,14446.1489,14444.4242,14444.4242,14444.4242,14444.4242,14453.9124,14446.6059,14446.6059,14440.8823,14443.6581,14443.6581,14443.6581,14442.7395,14428.3900,14428.3944,14428.3900,14428.5900,14429.4600,14429.4400,14429.3939,14429.3939,14428.7224,14428.6701,14428.7253,14428.6732,14449.3677,14449.3909
1995-07,14450.0836,14448.8333,14447.4044,14447.4044,14447.4044,14445.0319,14445.0319,14445.0319,14445.0319,14446.0676,14442.9515,14442.9515,14451.6271,14458.5979,14458.5979,14458.5979,14457.6130,14439.3800,14439.3823,14439.3800,14439.4800,14440.3400,14440.3400,14440.3292,14440.3292,14440.1097,14440.0493,14440.0257,14439.9091,14497.4913,14497.5096
1995-10,14406.6700,14407.5459,14404.7973,14404.7973,14404.7973,14402.1992,14402.1992,14402.1992,14402.1992,14401.4086,14403.0372,14403.0372,14416.7639,14414.3614,14414.3614,14414.3614,14410.4954,14428.7500,14428.7460,14428.7500,14428.6400,14429.2800,14429.2900,14429.4628,14429.4628,14428.6254,14428.8215,14428.7841,14428.8448,14538.1140,14538.0714
1996-01,14231.3510,14229.6714,14237.1929,14237.1929,14237.1929,14235.5155,14235.5155,14235.5155,14235.5155,14229.3363,14237.3329,14237.3329,14207.3292,14209.0826,14209.0826,14209.0826,14212.6549,14261.9400,14261.9401,14261.9400,14261.7400,14261.6500,14261.6600,14261.5229,14261.5229,14261.2616,14261.1932,14261.2068,14261.3089,14353.3746,14353.3645
1996-04,14262.0087,14260.5132,14257.5314,14257.5314,14257.5314,14255.7482,14255.7482,14255.7482,14255.7482,14264.9471,14257.2079,14257.2079,14264.4341,14267.0603,14267.0603,14267.0603,14266.2528,14308.4700,14308.4699,14308.4700,14308.6500,14309.5900,14309.5600,14309.5034,14309.5034,14309.2606,14309.2203,14309.2482,14309.2110,14385.9889,14385.9837
1996-07,14248.8033,14247.9060,14246.0780,14246.0780,14246.0780,14243.8834,14243.8834,14243.8834,14243.8834,14244.8023,14243.0765,14243.0765,14256.3398,14261.9097,14261.9097,14261.9097,14260.4969,14333.2400,14333.2406,14333.2400,14333.3100,14334.9700,14334.9700,14334.9898,14334.9898,14334.1952,14334.1596,14334.1493,14334.0771,14403.6991,14403.7674
1996-10,14206.1593,14206.3112,14203.5996,14203.5996,14203.5996,14201.2766,14201.2766,14201.2766,14201.2766,14200.5098,14201.9781,14201.9781,14211.5270,14210.3863,14210.3863,14210.3863,14209.0341,14195.2400,14195.2423,14195.2400,14195.2000,14194.4700,14194.4800,14194.6628,14194.6628,14194.1251,14194.2697,14194.2385,14194.2455,14231.2827,14231.2301
1997-01,14120.2538,14118.8704,14126.0716,14126.0716,14126.0716,14124.2711,14124.2711,14124.2711,14124.2711,14119.0510,14126.4004,14126.4004,14096.6039,14098.4606,14098.4606,14098.4606,14100.2492,14008.8300,14008.8309,14008.8300,14008.6800,14008.8600,14008.8800,14008.7194,14008.7194,14008.4859,14008.4374,14008.4522,14008.5062,14031.0725,14031.0429
1997-04,14148.8738,14147.6219,14144.5642,14144.5642,14144.5642,14142.7112,14142.7112,14142.7112,14142.7112,14151.8925,14143.6939,14143.6939,14152.4456,14154.9082,14154.9082,14154.9082,14154.4943,14354.2000,14354.2044,14354.2000,14354.3500,14355.5400,14355.5100,14355.4629,14355.4629,14355.4443,14355.4182,14355.4399,14355.4081,14388.5218,14388.4926
1997-07,14159.7227,14159.0315,14156.9051,14156.9051,14156.9051,14154.8059,14154.8059,14154.8059,14154.8059,14155.7087,14155.3162,14155.3162,14166.6724,14170.9553,14170.9553,14170.9553,14169.8394,14254.5400,14254.5401,14254.5400,14254.5700,14257.0900,14257.1000,14257.1429,14257.1429,14255.8116,14255.7987,14255.7892,14255.7691,14315.5281,14315.6515
1997-10,14178.5609,14178.0181,14176.0007,14176.0007,14176.0007,14173.8959,14173.8959,14173.8959,14173.8959,14173.0302,14174.2722,14174.2722,14183.9036,14187.1174,14187.1174,14187.1174,14186.8585,14210.6800,14210.6780,14210.6800,14210.6600,14208.5400,14208.5500,14208.6979,14208.6979,14208.4637,14208.5510,14208.5239,14208.5218,14226.9067,14226.8420
1998-01,14205.6672,14204.8354,14209.6866,14209.6866,14209.6866,14207.7552,14207.7552,14207.7552,14207.7552,14201.5607,14208.5376,14208.5376,14184.6017,14187.1303,14187.1303,14187.1303,14187.9639,14202.9800,14202.9823,14202.9800,14202.9200,14203.7600,14203.7800,14203.6501,14203.6501,14203.4727,14203.4450,14203.4653,14203.4481,14213.8166,14213.7778
1998-04,14201.9259,14200.6649,14198.4715,14198.4715,14198.4715,14196.5317,14196.5317,14196.5317,14196.5317,14205.5484,14197.5149,14197.5149,14204.6569,14207.6873,14207.6873,14207.6873,14207.5688,14228.0000,14228.0046,14228.0000,14228.0900,14229.2300,14229.2000,14229.1574,14229.1574,14229.1229,14229.1129,14229.1357,14229.1161,14277.4459,14277.4083
1998-07,14240.6016,14239.8731,14238.3015,14238.3015,14238.3015,14236.2267,14236.2267,14236.2267,14236.2267,14237.1405,14237.0101,14237.0101,14246.9452,14244.9456,14244.9456,14244.9456,14244.2105,14298.8600,14298.8633,14298.8600,14298.8500,14301.9700,14301.9800,14302.0446,14302.0446,14300.1427,14300.1512,14300.1321,14300.1670,14384.5575,14384.6902
1998-10,14263.2402,14262.4052,14261.3191,14261.3191,14261.3191,14259.4297,14259.4297,14259.4297,14259.4297,14259.2015,14260.3883,14260.3883,14267.2618,14272.5330,14272.5330,14272.5330,14272.5528,14420.2000,14420.2046,14420.2000,14420.1900,14416.8700,14416.8800,14416.9742,14416.9742,14417.2655,14417.2945,14417.2705,14417.2723,14446.5032,14446.4470
1999-01,14272.7841,14271.8216,14274.2163,14274.2163,14274.2163,14272.2990,14272.2990,14272.2990,14272.2990,14266.1199,14273.0473,14273.0473,14256.5686,14259.0221,14259.0221,14259.0221,14259.2747,14287.4900,14287.4949,14287.4900,14287.5400,14288.7700,14288.7800,14288.6974,14288.6974,14288.6002,14288.5880,14288.6068,14288.5232,14315.4460,14315.4101
1999-04,14236.7257,14236.0804,14234.7250,14234.7250,14234.7250,14232.6067,14232.6067,14232.6067,14232.6067,14241.4762,14233.7014,14233.7014,14234.3796,14236.7307,14236.7307,14236.7307,14236.7811,14365.0100,14365.0115,14365.0100,14365.0500,14366.1700,14366.1400,14366.1284,14366.1284,14365.5746,14365.5664,14365.6149,14365.5958,14381.3766,14381.3444
1999-07,14289.4614,14288.9912,14288.0136,14288.0136,14288.0136,14285.8624,14285.8624,14285.8624,14285.8624,14286.7714,14286.7734,14286.7734,14295.4848,14293.1886,14293.1886,14293.1886,14292.6813,14417.7300,14417.7347,14417.7300,14417.6700,14420.7500,14420.7600,14420.8183,14420.8183,14419.1722,14419.1737,14419.1302,14419.2164,14383.4577,14383.5682
1999-10,14351.7359,14350.3101,14350.2481,14350.2481,14350.2481,14348.6376,14348.6376,14348.6376,14348.6376,14348.6256,14349.4712,14349.4712,14356.5761,14354.0335,14354.0335,14354.0335,14354.2377,14580.4000,14580.4002,14580.4000,14580.3900,14576.7300,14576.7400,14576.7785,14576.7785,14577.2307,14577.2495,14577.2257,14577.2423,14538.5416,14538.4996
2000-01,14429.0849,14427.7599,14427.8943,14427.8943,14427.8943,14426.0780,14426.0780,14426.0780,14426.0780,14420.2836,14427.3081,14427.3081,14420.7374,14423.1263,14423.1263,14423.1263,14423.3807,14571.5100,14571.5097,14571.5100,14571.6800,14573.0600,14573.0700,14573.0414,14573.0414,14573.0640,14573.0505,14573.0685,14572.8989,14582.9149,14582.8815
2000-04,14453.5950,14453.3980,14453.0853,14453.0853,14453.0853,14450.7825,14450.7825,14450.7825,14450.7825,14459.8293,14452.4420,14452.4420,14442.9296,14445.6854,14445.6854,14445.6854,14445.3233,14501.1600,14501.1571,14501.1600,14501.4300,14502.3900,14502.3800,14502.3625,14502.3625,14501.1728,14501.1583,14501.2295,14500.9813,14483.4036,14483.3658
2000-07,14408.4547,14408.6147,14408.1702,14408.1702,14408.1702,14405.7580,14405.7580,14405.7580,14405.7580,14406.7412,14406.7136,14406.7136,14416.3577,14419.8604,14419.8604,14419.8604,14419.4000,14450.0000,14450.0027,14450.0000,14449.3500,14452.2400,14452.2500,14452.2724,14452.2724,14450.9753,14450.9679,14450.8942,14451.5060,14477.1156,14477.2238
2000-10,14424.3775,14421.8583,14422.4809,14422.4809,14422.4809,14421.1317,14421.1317,14421.1317,14421.1317,14420.3889,14420.7796,14420.7796,14427.2750,14427.2668,14427.2668,14427.2668,14427.8349,14437.5000,14437.4968,14437.5000,14437.7000,14434.2800,14434.2800,14434.2950,14434.2950,14434.9044,14434.9397,14434.9242,14434.7302,14451.8609,14451.8240
2001-01,14388.7856,14384.6667,14385.4098,14385.4098,14385.4098,14384.2967,14384.2967,14384.2967,14384.2967,14378.2441,14384.9105,14384.9105,14382.8175,14384.8141,14384.8141,14384.8141,14385.3551,14437.4800,14437.4815,14437.4800,14437.7900,14438.7000,14438.7000,14438.6918,14438.6918,14438.7510,14438.7306,14438.7478,14438.4674,14454.9522,14454.9191
2001-04,14390.0095,14392.7905,14390.3796,14390.3796,14390.3796,14387.2819,14387.2819,14387.2819,14387.2819,14396.2360,14390.4621,14390.4621,14380.3291,14383.4062,14383.4062,14383.4062,14382.3813,14384.6600,14384.6638,14384.6600,14385.1600,14386.2200,14386.2200,14386.2134,14386.2134,14384.2944,14384.2733,14384.3445,14383.8897,14388.8660,14388.8299
2001-07,14353.0461,14353.6360,14353.7308,14353.7308,14353.7308,14351.4809,14351.4809,14351.4809,14351.4809,14352.4551,14351.6885,14351.6885,14358.3688,14361.4495,14361.4495,14361.4495,14361.0489,14350.5500,14350.5488,14350.5500,14349.3100,14351.4200,14351.4300,14351.4238,14351.4238,14350.9044,14350.8899,14350.8135,14351.9532,14344.9387,14345.0343
2001-10,14317.7698,14314.6679,14316.2412,14316.2412,14316.2412,14314.9407,14314.9407,14314.9407,14314.9407,14314.2141,14314.0882,14314.0882,14319.6555,14319.3932,14319.3932,14319.3932,14320.2779,14267.9300,14267.9349,14267.9300,14268.3700,14266.0800,14266.0700,14266.0961,14266.0961,14266.6540,14266.7100,14266.6981,14266.2937,14273.8330,14273.8064
2002-01,14216.4712,14207.0733,14208.4230,14208.4230,14208.4230,14208.2665,14208.2665,14208.2665,14208.2665,14202.4039,14209.0340,14209.0340,14207.8314,14210.3794,14210.3794,14210.3794,14211.4272,14160.2000,14160.1997,14160.2000,14160.6300,14160.9000,14160.9100,14160.9015,14160.9015,14161.0875,14161.0612,14161.0868,14160.7064,14197.4223,14197.3867
2002-04,14189.6768,14194.8691,14190.1723,14190.1723,14190.1723,14186.0803,14186.0803,14186.0803,14186.0803,14194.7598,14191.0036,14191.0036,14186.2644,14189.4429,14189.4429,14189.4429,14187.7588,14256.5900,14256.5938,14256.5900,14257.3000,14258.4000,14258.4100,14258.3939,14258.3939,14255.7842,14255.7656,14255.8061,14255.1567,14298.7168,14298.6754
2002-07,14148.1609,14149.1198,14149.6527,14149.6527,14149.6527,14147.6597,14147.6597,14147.6597,14147.6597,14148.5240,14146.7233,14146.7233,14152.1649,14155.0645,14155.0645,14155.0645,14154.4995,14184.8600,14184.8591,14184.8600,14183.0500,14184.5400,14184.5600,14184.5324,14184.5324,14184.4916,14184.4777,14184.4081,14186.0668,14206.8422,14206.9408
2002-10,14062.6833,14062.2359,14065.0502,14065.0502,14065.0502,14063.7389,14063.7389,14063.7389,14063.7389,14063.0331,14061.9600,14061.9600,14062.4472,14061.5678,14061.5678,14061.5678,14062.7690,14049.7400,14049.7371,14049.7400,14050.4100,14049.3200,14049.2900,14049.3385,14049.3385,14050.0217,14050.0804,14050.0837,14049.4547,14066.0594,14066.0377
2003-01,14007.8351,13987.9034,13990.7341,13990.7341,13990.7341,13991.5760,13991.5760,13991.5760,13991.5760,13985.6934,13992.9263,13992.9263,13990.8361,13994.8092,13994.8092,13994.8092,13996.4772,14032.6500,14032.6533,14032.6500,14033.1500,14032.7700,14032.7800,14032.7592,14032.7592,14033.1324,14033.1060,14033.1336,14032.6828,14017.4936,14017.4600
2003-04,13928.8549,13935.1366,13925.9917,13925.9917,13925.9917,13920.7290,13920.7290,13920.7290,13920.7290,13929.2413,13928.9487,13928.9487,13930.6693,13933.5955,13933.5955,13933.5955,13931.3573,13984.0900,13984.0878,13984.0900,13984.7400,13985.9000,13985.9100,13985.8979,13985.8979,13982.8353,13982.8204,13982.8379,13982.2342,13967.4260,13967.3909
2003-07,13947.9583,13949.5777,13951.9167,13951.9167,13951.9167,13950.4848,13950.4848,13950.4848,13950.4848,13951.3293,13946.7076,13946.7076,13950.2203,13953.2879,13953.2879,13953.2879,13952.3089,13997.7500,13997.7505,13997.7500,13995.9200,13997.0500,13997.0600,13997.0267,13997.0267,13997.2826,13997.2650,13997.2031,13998.8917,14005.7573,14005.8342
2003-10,13917.4336,13925.5787,13929.5538,13929.5538,13929.5538,13924.1008,13924.1008,13924.1008,13924.1008,13923.3082,13920.9896,13920.9896,13917.8601,13919.1264,13919.1264,13919.1264,13920.6755,13921.9800,13921.9783,13921.9800,13922.6700,13922.5000,13922.4700,13922.5357,13922.5357,13923.2219,13923.2807,13923.2975,13922.6634,13909.0059,13908.9975
2004-01,14008.8280,13975.4670,13979.7173,13979.7173,13979.7173,13978.3513,13978.3513,13978.3513,13978.3513,13972.5651,13982.4793,13982.4793,13980.6598,13985.6351,13985.6351,13985.6351,13988.0826,13986.8600,13986.8559,13986.8600,13987.3500,13986.3700,13986.3800,13986.3504,13986.3504,13987.2199,13987.1945,13987.2276,13986.7410,13963.3272,13963.2955
2004-04,13911.5563,13927.2084,13913.9697,13913.9697,13913.9697,13907.3431,13907.3431,13907.3431,13907.3431,13915.7009,13918.1990,13918.1990,13918.3632,13920.8750,13920.8750,13920.8750,13918.2471,13925.5700,13925.5676,13925.5700,13926.1400,13927.3300,13927.3400,13927.3322,13927.3322,13924.1371,13924.1270,13924.1345,13923.5931,13919.3031,13919.2649
2004-07,13959.4999,13962.5451,13966.8028,13966.8028,13966.8028,13966.0397,13966.0397,13966.0397,13966.0397,13966.8942,13957.9346,13957.9346,13965.1812,13963.1628,13963.1628,13963.1628,13961.0629,13948.0500,13948.0500,13948.0500,13946.2600,13947.9500,13947.9800,13947.9299,13947.9299,13947.5836,13947.5576,13947.4692,13949.1977,13911.0998,13911.1732
2004-10,13931.1857,13956.7331,13961.4633,13961.4633,13961.4633,13959.0776,13959.0776,13959.0776,13959.0776,13959.0763,13955.6237,13955.6237,13950.0258,13944.3767,13944.3767,13944.3767,13946.6573,14074.1500,14074.1527,14074.1500,14074.8800,14074.7000,14074.6600,14074.7450,14074.7450,14075.6795,14075.7408,14075.7885,14075.0879,14021.7628,14021.7593
2005-01,13946.1480,13898.8456,13905.2167,13905.2167,13905.2167,13898.9831,13898.9831,13898.9831,13898.9831,13887.1489,13901.3289,13901.3289,13901.0167,13907.1978,13907.1978,13907.1978,13910.6414,13810.1500,13810.1468,13810.1500,13810.3300,13808.9400,13808.9500,13808.9141,13808.9141,13810.5967,13810.5758,13810.6115,13809.9580,13623.7577,13623.7271
2005-04,13916.8561,13908.4776,13889.9898,13889.9898,13889.9898,13873.9777,13873.9777,13873.9777,13873.9777,13871.4940,13879.4565,13879.4565,13874.6212,13876.4287,13876.4287,13876.4287,13873.5693,14042.8400,14042.8448,14042.8400,14043.4200,14044.5000,14044.5100,14044.5017,14044.5017,14041.1011,14041.0974,14041.1247,14041.2684,13985.0151,13984.9872
2005-07,13918.4360,13897.2167,13904.3254,13904.3254,13904.3254,13894.4055,13894.4055,13894.4055,13894.4055,13892.1100,13875.0297,13875.0297,13885.2814,13891.3369,13891.3369,13891.3369,13887.0037,13906.7600,13906.7625,13906.7600,13905.4900,13907.7400,13907.7600,13907.7201,13907.7201,13906.5086,13906.4722,13906.3179,13907.4756,13883.5688,13883.6165
2005-10,13960.0581,13971.0926,13976.1003,13976.1003,13976.1003,13971.5295,13971.5295,13971.5295,13971.5295,13969.0665,13964.0046,13964.0046,13958.7844,13953.3312,13953.3312,13953.3312,13957.0802,13983.9600,13983.9580,13983.9600,13984.4800,13984.2500,13984.2000,13984.2924,13984.2924,13985.4809,13985.5419,13985.6333,13984.9855,13973.1938,13973.2046
2006-01,13947.3792,13828.9015,13836.4046,13836.4046,13836.4046,13836.7391,13836.7391,13836.7391,13836.7391,13811.5619,13835.0880,13835.0880,13828.1306,13835.4047,13835.4047,13835.4047,13840.4023,13912.5800,13912.5765,13912.5800,13912.2000,13909.9500,13909.9500,13909.9258,13909.9258,13912.8587,13912.8517,13912.9034,13912.0869,14025.4660,14025.4339
2006-04,14034.8520,14022.6090,14001.2562,14001.2562,14001.2562,13987.0231,13987.0231,13987.0231,13987.0231,13965.1183,13978.5127,13978.5127,13967.6846,13968.7063,13968.7063,13968.7063,13965.6644,13913.7800,13913.7808,13913.7800,13914.5000,13915.1100,13915.1200,13915.1051,13915.1051,13911.9976,13911.9952,13912.0211,13912.9852,14067.4765,14067.4572
2006-07,14073.8587,14045.1829,14054.2788,14054.2788,14054.2788,14046.1940,14046.1940,14046.1940,14046.1940,14017.0869,13988.4261,13988.4261,14007.5216,14016.3580,14016.3580,14016.3580,14008.2375,13969.2100,13969.2117,13969.2100,13967.7200,13971.1100,13971.1400,13971.0917,13971.0917,13968.8874,13968.8310,13968.6257,13968.8063,14145.9104,14145.9377
2006-10,14130.7012,14154.2383,14158.9921,14158.9921,14158.9921,14149.7351,14149.7351,14149.7351,14149.7351,14114.5961,14106.3364,14106.3364,14105.2169,14100.6858,14100.6858,14100.6858,14106.8505,14049.7600,14049.7602,14049.7600,14050.9100,14050.8700,14050.8300,14050.9210,14050.9210,14051.4917,14051.5573,14051.6850,14051.3570,14264.1047,14264.1291
2007-01,14324.6830,14237.8227,14233.5988,14234.2763,14238.1786,14227.0142,14227.0142,14227.0142,14227.0142,14181.8046,14219.8438,14219.8438,14200.7074,14171.9078,14171.9078,14171.9078,14179.5839,14195.4700,14195.4681,14195.4700,14194.0900,14189.4800,14189.4800,14189.4621,14189.4621,14195.2485,14195.2582,14195.3082,14193.8595,14356.1892,14356.1456
2007-04,,14277.6005,14261.4732,14252.2074,14260.6249,14260.2504,14260.2504,14260.2504,14260.2504,14228.1879,14249.0334,14249.0334,14228.7698,14213.3656,14213.3656,14213.3656,14209.8203,14177.4300,14177.4271,14177.4300,14178.2300,14178.4700,14178.4500,14178.4470,14178.4470,14175.9051,14175.9008,14175.9633,14177.8332,14375.1978,14375.1830
2007-07,,,14287.5047,14293.1996,14296.4688,14286.4166,14286.4166,14286.4166,14286.4166,14249.4446,14204.2450,14204.2450,14234.4132,14233.7739,14233.7739,14233.7739,14219.9767,14192.4100,14192.4102,14192.4100,14190.8100,14195.1700,14195.2000,14195.1642,14195.1642,14191.1746,14191.1082,14190.8004,14190.2646,14373.2526,14373.2773
2007-10,,,,14399.0541,14425.8304,14349.5375,14349.5375,14349.5375,14349.5375,14308.7164,14295.0310,14295.0310,14304.5335,14277.6282,14277.6282,14277.6282,14287.2942,14177.8200,14177.8243,14177.8200,14180.0100,14181.7800,14181.7500,14181.8125,14181.8125,14180.7458,14180.8069,14181.0025,14181.1172,14395.4461,14395.4800
