"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,Euro,Euro,Euro,Euro,Euro,Euro,Euro,Euro
unit multiplier,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,14.21,14.21,14.21,27.79,14.21,14.21,14.21,14.21,14.21,14.21,14.21,14.21,14.21,14.21,14.21,14.21,14.21,14.21,14.21,14.21,14.21,14.21,14.21,14.21,14.21,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.372,14.372,14.372
1991-04,2.34,2.34,2.34,4.58,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.512,2.512,2.512
1991-07,10.11,10.11,10.11,19.77,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.259,10.259,10.259
1991-10,-15.18,-15.18,-15.18,-29.69,-15.18,-15.18,-15.18,-15.18,-15.18,-15.18,-15.18,-15.18,-15.18,-15.18,-15.18,-15.18,-15.18,-15.18,-15.18,-15.18,-15.18,-15.18,-15.18,-15.18,-15.18,-15.01,-15.01,-15.01,-15.01,-15.01,-15.01,-15.01,-15.01,-15.01,-15.01,-15.01,-15.01,-15.058,-15.058,-15.058
1992-01,11.41,11.41,11.41,22.32,11.41,11.41,11.41,11.41,11.41,11.41,11.41,11.41,11.41,11.41,11.41,11.41,11.41,11.41,11.41,11.41,11.41,11.41,11.41,11.41,11.41,11.80,11.80,11.80,11.80,11.80,11.80,11.80,11.80,11.80,11.80,11.80,11.80,11.446,11.446,11.446
1992-04,-2.20,-2.20,-2.20,-4.30,-2.20,-2.20,-2.20,-2.20,-2.20,-2.20,-2.20,-2.20,-2.20,-2.20,-2.20,-2.20,-2.20,-2.20,-2.20,-2.20,-2.20,-2.20,-2.20,-2.20,-2.20,-2.13,-2.13,-2.13,-2.13,-2.13,-2.13,-2.13,-2.13,-2.13,-2.13,-2.13,-2.13,-1.780,-1.780,-1.780
1992-07,6.26,6.26,6.26,12.24,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,7.32,7.32,7.32,7.32,7.32,7.32,7.32,7.32,7.32,7.32,7.32,7.32,6.937,6.937,6.937
1992-10,-18.16,-18.16,-18.16,-35.52,-18.16,-18.16,-18.16,-18.16,-18.16,-18.16,-18.16,-18.16,-18.16,-18.16,-18.16,-18.16,-18.16,-18.16,-18.16,-18.16,-18.16,-18.16,-18.16,-18.16,-18.16,-17.62,-17.62,-17.62,-17.62,-17.62,-17.62,-17.62,-17.62,-17.62,-17.62,-17.62,-17.62,-16.917,-16.917,-16.917
1993-01,6.63,6.63,6.63,12.97,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.46,6.46,6.46,6.46,6.46,6.46,6.46,6.46,6.46,6.46,6.46,6.46,5.958,5.958,5.958
1993-04,-3.70,-3.70,-3.70,-7.24,-3.70,-3.70,-3.70,-3.70,-3.70,-3.70,-3.70,-3.70,-3.70,-3.70,-3.70,-3.70,-3.70,-3.70,-3.70,-3.70,-3.70,-3.70,-3.70,-3.70,-3.70,-3.55,-3.55,-3.55,-3.55,-3.55,-3.55,-3.55,-3.55,-3.55,-3.55,-3.55,-3.55,-3.006,-3.006,-3.006
1993-07,7.45,7.45,7.45,14.57,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.52,7.52,7.52,7.52,7.52,7.52,7.52,7.52,7.52,7.52,7.52,7.52,8.380,8.380,8.380
1993-10,-15.95,-15.95,-15.95,-31.20,-15.95,-15.95,-15.95,-15.95,-15.95,-15.95,-15.95,-15.95,-15.95,-15.95,-15.95,-15.95,-15.95,-15.95,-15.95,-15.95,-15.95,-15.95,-15.95,-15.95,-15.95,-15.54,-15.54,-15.54,-15.54,-15.54,-15.54,-15.54,-15.54,-15.54,-15.54,-15.54,-15.54,-15.101,-15.101,-15.101
1994-01,6.78,6.78,6.78,13.26,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,6.393,6.393,6.393
1994-04,-4.96,-4.96,-4.96,-9.70,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-5.51,-5.51,-5.51,-5.51,-5.51,-5.51,-5.51,-5.51,-5.51,-5.51,-5.51,-5.51,-4.782,-4.782,-4.782
1994-07,8.89,8.89,8.89,17.39,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,9.78,9.78,9.78,9.78,9.78,9.78,9.78,9.78,9.78,9.78,9.78,9.78,9.112,9.112,9.112
1994-10,-12.37,-12.37,-12.37,-24.19,-12.37,-12.37,-12.37,-12.37,-12.37,-12.37,-12.37,-12.37,-12.37,-12.37,-12.37,-12.37,-12.37,-12.37,-12.37,-12.37,-12.37,-12.37,-12.37,-12.37,-12.37,-11.82,-11.82,-11.82,-11.82,-11.82,-11.82,-11.82,-11.82,-11.82,-11.82,-11.82,-11.82,-11.571,-11.571,-11.571
1995-01,12.45,12.45,12.45,24.35,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.502,12.502,12.502
1995-04,-2.96,-2.96,-2.96,-5.79,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-1.811,-1.811,-1.811
1995-07,9.39,9.39,9.39,18.37,9.39,9.39,9.39,9.39,9.39,9.39,9.39,9.39,9.39,9.39,9.39,9.39,9.39,9.39,9.39,9.39,9.39,9.39,9.39,9.39,9.39,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,10.602,10.602,10.602
1995-10,-13.06,-13.06,-13.06,-25.54,-13.06,-13.06,-13.06,-13.06,-13.06,-13.06,-13.06,-13.06,-13.06,-13.06,-13.06,-13.06,-13.06,-13.06,-13.06,-13.06,-13.06,-13.06,-13.06,-13.06,-13.06,-11.15,-11.15,-11.15,-11.15,-11.15,-11.15,-11.15,-11.15,-11.15,-11.15,-11.15,-11.15,-12.169,-12.169,-12.169
1996-01,10.90,10.90,10.90,21.32,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.448,11.448,11.448
1996-04,-5.55,-5.55,-5.55,-10.85,-5.55,-5.55,-5.55,-5.55,-5.55,-5.55,-5.55,-5.55,-5.55,-5.55,-5.55,-5.55,-5.55,-5.55,-5.55,-5.55,-5.55,-5.55,-5.55,-5.55,-5.55,-5.56,-5.56,-5.56,-5.56,-5.56,-5.56,-5.56,-5.56,-5.56,-5.56,-5.56,-5.56,-4.620,-4.620,-4.620
1996-07,5.17,5.17,5.17,10.11,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,6.021,6.021,6.021
1996-10,-14.31,-14.31,-14.31,-27.99,-14.31,-14.31,-14.31,-14.31,-14.31,-14.31,-14.31,-14.31,-14.31,-14.31,-14.31,-14.31,-14.31,-14.31,-14.31,-14.31,-14.31,-14.31,-14.31,-14.31,-14.31,-12.89,-12.89,-12.89,-12.89,-12.89,-12.89,-12.89,-12.89,-12.89,-12.89,-12.89,-12.89,-14.031,-14.031,-14.031
1997-01,9.33,9.33,9.33,18.25,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,10.68,10.68,10.68,10.68,10.68,10.68,10.68,10.68,10.68,10.68,10.68,10.68,9.906,9.906,9.906
1997-04,-3.48,-3.48,-3.48,-6.81,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.78,-3.78,-3.78,-3.78,-3.78,-3.78,-3.78,-3.78,-3.78,-3.78,-3.78,-3.78,-2.562,-2.562,-2.562
1997-07,8.67,8.67,8.67,16.96,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.769,9.769,9.769
1997-10,-12.47,-12.47,-12.47,-24.39,-12.47,-12.47,-12.47,-12.47,-12.47,-12.47,-12.47,-12.47,-12.47,-12.47,-12.47,-12.47,-12.47,-12.47,-12.47,-12.47,-12.47,-12.47,-12.47,-12.47,-12.47,-10.57,-10.57,-10.57,-10.57,-10.57,-10.57,-10.57,-10.57,-10.57,-10.57,-10.57,-10.57,-11.826,-11.826,-11.826
1998-01,13.00,13.00,13.00,25.43,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,12.477,12.477,12.477
1998-04,-0.09,-0.09,-0.09,-0.18,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,0.940,0.940,0.940
1998-07,9.87,9.87,9.87,19.30,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,12.108,12.108,12.108
1998-10,-12.59,-12.59,-12.59,-24.62,-12.59,-12.59,-12.59,-12.59,-12.59,-12.59,-12.59,-12.59,-12.59,-12.59,-12.59,-12.59,-12.59,-12.59,-12.59,-12.59,-12.59,-12.59,-12.59,-12.59,-12.59,-10.61,-10.61,-10.61,-10.61,-10.61,-10.61,-10.61,-10.61,-10.61,-10.61,-10.61,-10.61,-11.962,-11.962,-11.962
1999-01,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.044,12.044,12.044
1999-04,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-3.36,-3.36,-3.36,-3.36,-3.36,-3.36,-3.36,-3.36,-3.36,-3.36,-3.36,-3.36,-2.605,-2.605,-2.605
1999-07,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,11.755,11.755,11.755
1999-10,-12.88,-12.88,-12.88,-12.88,-12.88,-12.88,-12.88,-12.88,-12.88,-12.88,-12.88,-12.88,-12.88,-12.88,-12.88,-12.88,-12.88,-12.88,-12.88,-12.88,-12.88,-12.88,-12.88,-12.88,-12.88,-10.18,-10.18,-10.18,-10.18,-10.18,-10.18,-10.18,-10.18,-10.18,-10.18,-10.18,-10.18,-11.317,-11.317,-11.317
2000-01,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,14.05,14.05,14.05,14.05,14.05,14.05,14.05,14.05,14.05,14.05,14.05,14.05,12.785,12.785,12.785
2000-04,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-1.34,-1.34,-1.34,-1.34,-1.34,-1.34,-1.34,-1.34,-1.34,-1.34,-1.34,-1.34,-0.419,-0.419,-0.419
2000-07,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,12.57,12.57,12.57,12.57,12.57,12.57,12.57,12.57,12.57,12.57,12.57,12.57,14.507,14.507,14.507
2000-10,-12.40,-12.40,-12.40,-12.40,-12.40,-12.40,-12.40,-12.40,-12.40,-12.40,-12.40,-12.40,-12.40,-12.40,-12.40,-12.40,-12.40,-12.40,-12.40,-12.40,-12.40,-12.40,-12.40,-12.40,-12.40,-8.24,-8.24,-8.24,-8.24,-8.24,-8.24,-8.24,-8.24,-8.24,-8.24,-8.24,-8.24,-8.989,-8.989,-8.989
2001-01,10.55,8.91,8.91,8.91,8.91,8.91,8.91,8.91,8.91,8.91,8.91,8.91,8.91,8.91,8.91,8.91,8.91,8.91,8.91,8.91,8.91,8.91,8.91,8.91,8.91,14.18,14.18,14.18,14.18,14.18,14.18,14.18,14.18,14.18,14.18,14.18,14.18,14.016,14.016,14.016
2001-04,-4.04,-5.50,-5.50,-5.50,-5.50,-5.50,-5.50,-5.50,-5.50,-5.50,-5.50,-5.50,-5.50,-5.50,-5.50,-5.50,-5.50,-5.50,-5.50,-5.50,-5.50,-5.50,-5.50,-5.50,-5.50,-3.34,-3.34,-3.34,-3.34,-3.34,-3.34,-3.34,-3.34,-3.34,-3.34,-3.34,-3.34,0.303,0.303,0.303
2001-07,5.55,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,12.635,12.635,12.635
2001-10,-21.32,-20.76,-20.76,-20.76,-20.76,-20.76,-20.76,-20.76,-20.76,-20.76,-20.76,-20.76,-20.76,-20.76,-20.76,-20.76,-20.76,-20.76,-20.76,-20.76,-20.76,-20.76,-20.76,-20.76,-20.76,-15.58,-15.58,-15.58,-15.58,-15.58,-15.58,-15.58,-15.58,-15.58,-15.58,-15.58,-15.58,-15.466,-15.466,-15.466
2002-01,5.95,3.07,3.07,3.07,3.07,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,9.21,9.21,9.21,9.21,9.21,9.21,9.21,9.21,9.21,9.21,9.21,9.21,8.626,8.626,8.626
2002-04,-5.72,-8.50,-8.50,-8.50,-8.50,-8.04,-8.04,-8.04,-8.04,-8.04,-8.04,-8.04,-8.04,-8.04,-8.04,-8.04,-8.04,-8.04,-8.04,-8.04,-8.04,-8.04,-8.04,-8.04,-8.04,-6.17,-6.17,-6.17,-6.17,-6.17,-6.17,-6.17,-6.17,-6.17,-6.17,-6.17,-6.17,-4.016,-4.016,-4.016
2002-07,2.54,2.87,2.87,2.87,2.87,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,9.863,9.863,9.863
2002-10,-21.61,-21.40,-21.40,-21.40,-21.40,-21.69,-21.69,-21.69,-21.69,-21.69,-21.69,-21.69,-21.69,-21.69,-21.69,-21.69,-21.69,-21.69,-21.69,-21.69,-21.69,-21.69,-21.69,-21.69,-21.69,-17.67,-17.67,-17.67,-17.67,-17.67,-17.67,-17.67,-17.67,-17.67,-17.67,-17.67,-17.67,-19.492,-19.492,-19.492
2003-01,13.04,9.31,9.31,9.31,9.31,11.50,11.50,11.50,11.50,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,13.039,13.039,13.039
2003-04,-2.36,-5.47,-5.47,-5.47,-5.47,-4.92,-4.92,-4.92,-4.92,-5.91,-5.91,-5.91,-5.91,-5.91,-5.91,-5.91,-5.91,-5.91,-5.91,-5.91,-5.91,-5.91,-5.91,-5.91,-5.91,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-5.70,-4.041,-4.041,-4.041
2003-07,1.79,1.01,1.01,1.01,1.01,1.67,1.67,1.67,1.67,1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,8.368,8.368,8.368
2003-10,-15.82,-16.48,-16.48,-16.48,-16.48,-15.94,-15.94,-15.94,-15.94,-16.91,-16.91,-16.91,-16.91,-16.91,-16.91,-16.91,-16.91,-16.91,-16.91,-16.91,-16.91,-16.91,-16.91,-16.91,-16.91,-13.46,-13.46,-13.46,-13.46,-13.46,-13.46,-13.46,-13.46,-13.46,-13.46,-13.46,-13.46,-15.289,-15.289,-15.289
2004-01,11.26,7.86,7.86,7.86,7.86,7.81,7.81,7.81,7.81,6.75,6.75,6.75,6.75,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,8.970,8.970,8.970
2004-04,-4.69,-7.14,-7.14,-7.14,-7.14,-8.34,-8.34,-8.34,-8.34,-10.17,-10.17,-10.17,-10.17,-9.29,-9.29,-9.29,-9.29,-9.29,-9.29,-9.29,-9.29,-9.29,-9.29,-9.29,-9.29,-8.82,-8.82,-8.82,-8.82,-8.82,-8.82,-8.82,-8.82,-8.82,-8.82,-8.82,-8.82,-7.839,-7.839,-7.839
2004-07,9.50,8.94,8.94,8.94,8.94,9.16,9.16,9.16,9.16,8.41,8.41,8.41,8.41,8.60,8.60,8.60,8.60,8.60,8.60,8.60,8.60,8.60,8.60,8.60,8.60,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,12.155,12.155,12.155
