"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24
unit,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL
unit multiplier,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203
1991-04,3.233,3.233,3.233,3.233,3.233,3.233,3.233,3.233,3.233,3.233,3.233,3.233,3.233,3.233,3.233,3.233,3.233,3.233,3.233,3.233,3.233,3.233,3.233,3.233,3.233
1991-07,3.268,3.268,3.268,3.268,3.268,3.268,3.268,3.268,3.268,3.268,3.268,3.268,3.268,3.268,3.268,3.268,3.268,3.268,3.268,3.268,3.268,3.268,3.268,3.268,3.268
1991-10,3.351,3.351,3.351,3.351,3.351,3.351,3.351,3.351,3.351,3.351,3.351,3.351,3.351,3.351,3.351,3.351,3.351,3.351,3.351,3.351,3.351,3.351,3.351,3.351,3.351
1992-01,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383,3.383
1992-04,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404,3.404
1992-07,3.445,3.445,3.445,3.445,3.445,3.445,3.445,3.445,3.445,3.445,3.445,3.445,3.445,3.445,3.445,3.445,3.445,3.445,3.445,3.445,3.445,3.445,3.445,3.445,3.445
1992-10,3.504,3.504,3.504,3.504,3.504,3.504,3.504,3.504,3.504,3.504,3.504,3.504,3.504,3.504,3.504,3.504,3.504,3.504,3.504,3.504,3.504,3.504,3.504,3.504,3.504
1993-01,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513
1993-04,3.515,3.515,3.515,3.515,3.515,3.515,3.515,3.515,3.515,3.515,3.515,3.515,3.515,3.515,3.515,3.515,3.515,3.515,3.515,3.515,3.515,3.515,3.515,3.515,3.515
1993-07,3.561,3.561,3.561,3.561,3.561,3.561,3.561,3.561,3.561,3.561,3.561,3.561,3.561,3.561,3.561,3.561,3.561,3.561,3.561,3.561,3.561,3.561,3.561,3.561,3.561
1993-10,3.633,3.633,3.633,3.633,3.633,3.633,3.633,3.633,3.633,3.633,3.633,3.633,3.633,3.633,3.633,3.633,3.633,3.633,3.633,3.633,3.633,3.633,3.633,3.633,3.633
1994-01,3.649,3.649,3.649,3.649,3.649,3.649,3.649,3.649,3.649,3.649,3.649,3.649,3.649,3.649,3.649,3.649,3.649,3.649,3.649,3.649,3.649,3.649,3.649,3.649,3.649
1994-04,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664
1994-07,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717
1994-10,3.798,3.798,3.798,3.798,3.798,3.798,3.798,3.798,3.798,3.798,3.798,3.798,3.798,3.798,3.798,3.798,3.798,3.798,3.798,3.798,3.798,3.798,3.798,3.798,3.798
1995-01,3.795,3.795,3.795,3.795,3.795,3.795,3.795,3.795,3.795,3.795,3.795,3.795,3.795,3.795,3.795,3.795,3.795,3.795,3.795,3.795,3.795,3.795,3.795,3.795,3.795
1995-04,3.822,3.822,3.822,3.822,3.822,3.822,3.822,3.822,3.822,3.822,3.822,3.822,3.822,3.822,3.822,3.822,3.822,3.822,3.822,3.822,3.822,3.822,3.822,3.822,3.822
1995-07,3.860,3.860,3.860,3.860,3.860,3.860,3.860,3.860,3.860,3.860,3.860,3.860,3.860,3.860,3.860,3.860,3.860,3.860,3.860,3.860,3.860,3.860,3.860,3.860,3.860
1995-10,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932
1996-01,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932,3.932
1996-04,3.951,3.951,3.951,3.951,3.951,3.951,3.951,3.951,3.951,3.951,3.951,3.951,3.951,3.951,3.951,3.951,3.951,3.951,3.951,3.951,3.951,3.951,3.951,3.951,3.951
1996-07,3.990,3.990,3.990,3.990,3.990,3.990,3.990,3.990,3.990,3.990,3.990,3.990,3.990,3.990,3.990,3.990,3.990,3.990,3.990,3.990,3.990,3.990,3.990,3.990,3.990
1996-10,4.064,4.064,4.064,4.064,4.064,4.064,4.064,4.064,4.064,4.064,4.064,4.064,4.064,4.064,4.064,4.064,4.064,4.064,4.064,4.064,4.064,4.064,4.064,4.064,4.064
1997-01,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035
1997-04,4.059,4.059,4.059,4.059,4.059,4.059,4.059,4.059,4.059,4.059,4.059,4.059,4.059,4.059,4.059,4.059,4.059,4.059,4.059,4.059,4.059,4.059,4.059,4.059,4.059
1997-07,4.137,4.137,4.137,4.137,4.137,4.137,4.137,4.137,4.137,4.137,4.137,4.137,4.137,4.137,4.137,4.137,4.137,4.137,4.137,4.137,4.137,4.137,4.137,4.137,4.137
1997-10,4.227,4.227,4.227,4.227,4.227,4.227,4.227,4.227,4.227,4.227,4.227,4.227,4.227,4.227,4.227,4.227,4.227,4.227,4.227,4.227,4.227,4.227,4.227,4.227,4.227
1998-01,4.214,4.214,4.214,4.214,4.214,4.214,4.214,4.214,4.214,4.214,4.214,4.214,4.214,4.214,4.214,4.214,4.214,4.214,4.214,4.214,4.214,4.214,4.214,4.214,4.214
1998-04,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302
1998-07,4.419,4.419,4.419,4.419,4.419,4.419,4.419,4.419,4.419,4.419,4.419,4.419,4.419,4.419,4.419,4.419,4.419,4.419,4.419,4.419,4.419,4.419,4.419,4.419,4.419
1998-10,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547,4.547
1999-01,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528,4.528
1999-04,4.634,4.634,4.634,4.634,4.634,4.634,4.634,4.634,4.634,4.634,4.634,4.634,4.634,4.634,4.634,4.634,4.634,4.634,4.634,4.634,4.634,4.634,4.634,4.634,4.634
1999-07,4.794,4.794,4.794,4.794,4.794,4.794,4.794,4.794,4.794,4.794,4.794,4.794,4.794,4.794,4.794,4.794,4.794,4.794,4.794,4.794,4.794,4.794,4.794,4.794,4.794
1999-10,4.899,4.899,4.899,4.899,4.899,4.899,4.899,4.899,4.899,4.899,4.899,4.899,4.899,4.899,4.899,4.899,4.899,4.899,4.899,4.899,4.899,4.899,4.899,4.899,4.899
2000-01,4.898,4.898,4.898,4.898,4.898,4.898,4.898,4.898,4.898,4.898,4.898,4.898,4.898,4.898,4.898,4.898,4.898,4.898,4.898,4.898,4.898,4.898,4.898,4.898,4.898
2000-04,5.011,5.011,5.011,5.011,5.011,5.011,5.011,5.011,5.011,5.011,5.011,5.011,5.011,5.011,5.011,5.011,5.011,5.011,5.011,5.011,5.011,5.011,5.011,5.011,5.011
2000-07,5.133,5.133,5.133,5.133,5.133,5.133,5.133,5.133,5.133,5.133,5.133,5.133,5.133,5.133,5.133,5.133,5.133,5.133,5.133,5.133,5.133,5.133,5.133,5.133,5.133
2000-10,5.226,5.226,5.226,5.226,5.226,5.226,5.226,5.226,5.226,5.226,5.226,5.226,5.226,5.226,5.226,5.226,5.226,5.226,5.226,5.226,5.226,5.226,5.226,5.226,5.226
2001-01,5.146,5.146,5.146,5.146,5.146,5.146,5.146,5.146,5.146,5.146,5.146,5.146,5.146,5.146,5.146,5.146,5.146,5.146,5.146,5.146,5.146,5.146,5.146,5.146,5.146
2001-04,5.208,5.208,5.208,5.208,5.208,5.208,5.208,5.208,5.208,5.208,5.208,5.208,5.208,5.208,5.208,5.208,5.208,5.208,5.208,5.208,5.208,5.208,5.208,5.208,5.208
2001-07,5.274,5.274,5.274,5.274,5.274,5.274,5.274,5.274,5.274,5.274,5.274,5.274,5.274,5.274,5.274,5.274,5.274,5.274,5.274,5.274,5.274,5.274,5.274,5.274,5.274
2001-10,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322
2002-01,5.225,5.225,5.225,5.225,5.225,5.225,5.225,5.225,5.225,5.225,5.225,5.225,5.225,5.225,5.225,5.225,5.225,5.225,5.225,5.225,5.225,5.225,5.225,5.225,5.225
2002-04,5.243,5.243,5.243,5.243,5.243,5.244,5.244,5.244,5.244,5.244,5.244,5.244,5.244,5.244,5.244,5.244,5.244,5.244,5.244,5.244,5.244,5.244,5.244,5.244,5.244
2002-07,5.290,5.290,5.290,5.290,5.290,5.290,5.290,5.290,5.290,5.290,5.290,5.290,5.290,5.290,5.290,5.290,5.290,5.290,5.290,5.290,5.290,5.290,5.290,5.290,5.290
2002-10,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316
2003-01,5.223,5.223,5.223,5.223,5.223,5.223,5.223,5.223,5.223,5.223,5.223,5.223,5.223,5.223,5.223,5.223,5.223,5.223,5.223,5.223,5.223,5.223,5.223,5.223,5.223
2003-04,5.241,5.241,5.241,5.241,5.241,5.241,5.241,5.241,5.241,5.241,5.241,5.241,5.241,5.241,5.241,5.241,5.241,5.241,5.241,5.241,5.241,5.241,5.241,5.241,5.241
2003-07,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321
2003-10,5.364,5.364,5.364,5.364,5.364,5.365,5.365,5.365,5.365,5.365,5.365,5.365,5.365,5.365,5.365,5.365,5.365,5.365,5.365,5.365,5.365,5.365,5.365,5.365,5.365
2004-01,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293
2004-04,5.347,5.346,5.346,5.346,5.346,5.346,5.346,5.346,5.346,5.346,5.346,5.346,5.346,5.346,5.346,5.346,5.346,5.346,5.346,5.346,5.346,5.346,5.346,5.346,5.346
2004-07,5.422,5.430,5.430,5.430,5.430,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429
2004-10,5.464,5.472,5.472,5.472,5.472,5.471,5.471,5.471,5.471,5.471,5.471,5.471,5.471,5.471,5.471,5.471,5.471,5.471,5.471,5.471,5.471,5.471,5.471,5.471,5.471
2005-01,5.380,5.349,5.346,5.345,5.345,5.344,5.344,5.344,5.344,5.346,5.346,5.346,5.346,5.346,5.346,5.346,5.346,5.341,5.341,5.341,5.341,5.341,5.341,5.341,5.341
2005-04,,5.381,5.367,5.367,5.367,5.367,5.367,5.367,5.367,5.367,5.367,5.367,5.367,5.367,5.367,5.367,5.367,5.363,5.363,5.363,5.363,5.363,5.363,5.363,5.363
2005-07,,,5.451,5.448,5.448,5.465,5.465,5.465,5.465,5.466,5.466,5.466,5.466,5.466,5.466,5.466,5.466,5.462,5.462,5.462,5.462,5.462,5.462,5.462,5.462
2005-10,,,,5.486,5.486,5.543,5.543,5.543,5.543,5.546,5.546,5.546,5.546,5.546,5.546,5.546,5.546,5.541,5.541,5.541,5.541,5.541,5.541,5.541,5.541
2006-01,,,,,5.404,5.446,5.444,5.444,5.444,5.447,5.447,5.447,5.447,5.447,5.447,5.447,5.447,5.440,5.440,5.440,5.440,5.440,5.440,5.440,5.440
2006-04,,,,,,5.515,5.537,5.547,5.547,5.548,5.548,5.548,5.548,5.548,5.548,5.548,5.548,5.543,5.543,5.543,5.543,5.543,5.543,5.543,5.543
2006-07,,,,,,,5.659,5.694,5.689,5.692,5.692,5.692,5.692,5.692,5.692,5.692,5.692,5.685,5.685,5.685,5.685,5.685,5.685,5.685,5.685
2006-10,,,,,,,,5.775,5.758,5.775,5.775,5.775,5.775,5.775,5.775,5.775,5.775,5.767,5.767,5.767,5.767,5.767,5.767,5.767,5.767
2007-01,,,,,,,,,5.674,5.705,5.697,5.697,5.697,5.696,5.696,5.696,5.696,5.692,5.692,5.692,5.692,5.692,5.692,5.692,5.692
