"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,Euro,Euro,Euro,Euro,Euro,Euro,Euro,Euro
unit multiplier,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.46,38.46,38.46,38.46,38.46,38.46,38.46,38.46,38.46,38.46,38.46,38.46,39.191,39.191,39.191
1991-04,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.83,50.83,50.83,50.83,50.83,50.83,50.83,50.83,50.83,50.83,50.83,50.83,51.107,51.107,51.107
1991-07,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.41,52.41,52.41,52.41,52.41,52.41,52.41,52.41,52.41,52.41,52.41,52.41,52.708,52.708,52.708
1991-10,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.98,48.98,48.98,48.98,48.98,48.98,48.98,48.98,48.98,48.98,48.98,48.98,49.053,49.053,49.053
1992-01,47.83,47.83,47.83,47.83,47.83,47.83,47.83,47.83,47.83,47.83,47.83,47.83,47.83,47.83,47.83,47.83,47.83,47.83,47.83,47.83,47.83,47.83,47.83,47.83,47.83,47.69,47.69,47.69,47.69,47.69,47.69,47.69,47.69,47.69,47.69,47.69,47.69,48.502,48.502,48.502
1992-04,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,59.036,59.036,59.036
1992-07,59.78,59.78,59.78,59.78,59.78,59.78,59.78,59.78,59.78,59.78,59.78,59.78,59.78,59.78,59.78,59.78,59.78,59.78,59.78,59.78,59.78,59.78,59.78,59.78,59.78,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,59.85,60.132,60.132,60.132
1992-10,57.02,57.02,57.02,57.02,57.02,57.02,57.02,57.02,57.02,57.02,57.02,57.02,57.02,57.02,57.02,57.02,57.02,57.02,57.02,57.02,57.02,57.02,57.02,57.02,57.02,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.058,57.058,57.058
1993-01,50.08,50.08,50.08,50.08,50.08,50.08,50.08,50.08,50.08,50.08,50.08,50.08,50.08,50.08,50.08,50.08,50.08,50.08,50.08,50.08,50.08,50.08,50.08,50.08,50.08,49.96,49.96,49.96,49.96,49.96,49.96,49.96,49.96,49.96,49.96,49.96,49.96,50.823,50.823,50.823
1993-04,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.07,63.07,63.07,63.07,63.07,63.07,63.07,63.07,63.07,63.07,63.07,63.07,63.426,63.426,63.426
1993-07,64.57,64.57,64.57,64.57,64.57,64.57,64.57,64.57,64.57,64.57,64.57,64.57,64.57,64.57,64.57,64.57,64.57,64.57,64.57,64.57,64.57,64.57,64.57,64.57,64.57,64.62,64.62,64.62,64.62,64.62,64.62,64.62,64.62,64.62,64.62,64.62,64.62,64.972,64.972,64.972
1993-10,58.89,58.89,58.89,58.89,58.89,58.89,58.89,58.89,58.89,58.89,58.89,58.89,58.89,58.89,58.89,58.89,58.89,58.89,58.89,58.89,58.89,58.89,58.89,58.89,58.89,58.94,58.94,58.94,58.94,58.94,58.94,58.94,58.94,58.94,58.94,58.94,58.94,58.937,58.937,58.937
1994-01,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,56.176,56.176,56.176
1994-04,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.74,68.74,68.74,68.74,68.74,68.74,68.74,68.74,68.74,68.74,68.74,68.74,69.068,69.068,69.068
1994-07,69.26,69.26,69.26,69.26,69.26,69.26,69.26,69.26,69.26,69.26,69.26,69.26,69.26,69.26,69.26,69.26,69.26,69.26,69.26,69.26,69.26,69.26,69.26,69.26,69.26,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.598,69.598,69.598
1994-10,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,65.01,65.01,65.01,65.01,65.01,65.01,65.01,65.01,65.01,65.01,65.01,65.01,65.018,65.018,65.018
1995-01,57.35,57.35,57.35,57.35,57.35,57.35,57.35,57.35,57.35,57.35,57.35,57.35,57.35,57.35,57.35,57.35,57.35,57.35,57.35,57.35,57.35,57.35,57.35,57.35,57.35,57.00,57.00,57.00,57.00,57.00,57.00,57.00,57.00,57.00,57.00,57.00,57.00,57.873,57.873,57.873
1995-04,69.71,69.71,69.71,69.71,69.71,69.71,69.71,69.71,69.71,69.71,69.71,69.71,69.71,69.71,69.71,69.71,69.71,69.71,69.71,69.71,69.71,69.71,69.71,69.71,69.71,69.76,69.76,69.76,69.76,69.76,69.76,69.76,69.76,69.76,69.76,69.76,69.76,70.097,70.097,70.097
1995-07,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.33,69.33,69.33,69.33,69.33,69.33,69.33,69.33,69.33,69.33,69.33,69.33,69.631,69.631,69.631
1995-10,62.78,62.78,62.78,62.78,62.78,62.78,62.78,62.78,62.78,62.78,62.78,62.78,62.78,62.78,62.78,62.78,62.78,62.78,62.78,62.78,62.78,62.78,62.78,62.78,62.78,62.98,62.98,62.98,62.98,62.98,62.98,62.98,62.98,62.98,62.98,62.98,62.98,62.999,62.999,62.999
1996-01,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,51.182,51.182,51.182
1996-04,68.26,68.26,68.26,68.26,68.26,68.26,68.26,68.26,68.26,68.26,68.26,68.26,68.26,68.26,68.26,68.26,68.26,68.26,68.26,68.26,68.26,68.26,68.26,68.26,68.26,68.29,68.29,68.29,68.29,68.29,68.29,68.29,68.29,68.29,68.29,68.29,68.29,68.617,68.617,68.617
1996-07,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.67,69.67,69.67,69.67,69.67,69.67,69.67,69.67,69.67,69.67,69.67,69.67,69.973,69.973,69.973
1996-10,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.30,62.30,62.30,62.30,62.30,62.30,62.30,62.30,62.30,62.30,62.30,62.30,62.274,62.274,62.274
1997-01,51.13,51.13,51.13,51.13,51.13,51.13,51.13,51.13,51.13,51.13,51.13,51.13,51.13,51.13,51.13,51.13,51.13,51.13,51.13,51.13,51.13,51.13,51.13,51.13,51.13,50.84,50.84,50.84,50.84,50.84,50.84,50.84,50.84,50.84,50.84,50.84,50.84,51.723,51.723,51.723
1997-04,67.37,67.37,67.37,67.37,67.37,67.37,67.37,67.37,67.37,67.37,67.37,67.37,67.37,67.37,67.37,67.37,67.37,67.37,67.37,67.37,67.37,67.37,67.37,67.37,67.37,67.40,67.40,67.40,67.40,67.40,67.40,67.40,67.40,67.40,67.40,67.40,67.40,67.722,67.722,67.722
1997-07,67.67,67.67,67.67,67.67,67.67,67.67,67.67,67.67,67.67,67.67,67.67,67.67,67.67,67.67,67.67,67.67,67.67,67.67,67.67,67.67,67.67,67.67,67.67,67.67,67.67,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77,68.005,68.005,68.005
1997-10,60.70,60.70,60.70,60.70,60.70,60.70,60.70,60.70,60.70,60.70,60.70,60.70,60.70,60.70,60.70,60.70,60.70,60.70,60.70,60.70,60.70,60.70,60.70,60.70,60.70,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.867,60.867,60.867
1998-01,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.05,54.05,54.05,54.05,54.05,54.05,54.05,54.05,54.05,54.05,54.05,54.05,55.126,55.126,55.126
1998-04,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,64.304,64.304,64.304
1998-07,66.55,66.55,66.55,66.55,66.55,66.55,66.55,66.55,66.55,66.55,66.55,66.55,66.55,66.55,66.55,66.55,66.55,66.55,66.55,66.55,66.55,66.55,66.55,66.55,66.55,66.63,66.63,66.63,66.63,66.63,66.63,66.63,66.63,66.63,66.63,66.63,66.63,66.919,66.919,66.919
1998-10,59.26,59.26,59.26,59.26,59.26,59.26,59.26,59.26,59.26,59.26,59.26,59.26,59.26,59.26,59.26,59.26,59.26,59.26,59.26,59.26,59.26,59.26,59.26,59.26,59.26,59.46,59.46,59.46,59.46,59.46,59.46,59.46,59.46,59.46,59.46,59.46,59.46,59.364,59.364,59.364
1999-01,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,51.82,51.82,51.82,51.82,51.82,51.82,51.82,51.82,51.82,51.82,51.82,51.82,52.943,52.943,52.943
1999-04,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.924,64.924,64.924
1999-07,67.79,67.79,67.79,67.79,67.79,67.79,67.79,67.79,67.79,67.79,67.79,67.79,67.79,67.79,67.79,67.79,67.79,67.79,67.79,67.79,67.79,67.79,67.79,67.79,67.79,67.65,67.65,67.65,67.65,67.65,67.65,67.65,67.65,67.65,67.65,67.65,67.65,67.880,67.880,67.880
1999-10,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.52,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.446,61.446,61.446
2000-01,54.82,54.82,54.82,54.82,54.82,54.82,54.82,54.82,54.82,54.82,54.82,54.82,54.82,54.82,54.82,54.82,54.82,54.82,54.82,54.82,54.82,54.82,54.82,54.82,54.82,53.97,53.97,53.97,53.97,53.97,53.97,53.97,53.97,53.97,53.97,53.97,53.97,54.943,54.943,54.943
2000-04,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.26,63.26,63.26,63.26,63.26,63.26,63.26,63.26,63.26,63.26,63.26,63.26,63.476,63.476,63.476
2000-07,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.49,64.49,64.49,64.49,64.49,64.49,64.49,64.49,64.49,64.49,64.49,64.49,64.657,64.657,64.657
2000-10,58.32,58.32,58.32,58.32,58.32,58.32,58.32,58.32,58.32,58.32,58.32,58.32,58.32,58.32,58.32,58.32,58.32,58.32,58.32,58.32,58.32,58.32,58.32,58.32,58.32,57.97,57.97,57.97,57.97,57.97,57.97,57.97,57.97,57.97,57.97,57.97,57.97,57.835,57.835,57.835
2001-01,51.22,51.22,51.22,51.22,51.22,51.22,51.22,51.22,51.22,51.22,51.22,51.22,51.22,51.22,51.22,51.22,51.22,51.22,51.22,51.22,51.22,51.22,51.22,51.22,51.22,50.50,50.50,50.50,50.50,50.50,50.50,50.50,50.50,50.50,50.50,50.50,50.50,51.517,51.517,51.517
2001-04,60.85,60.85,60.85,60.85,60.85,60.85,60.85,60.85,60.85,60.85,60.85,60.85,60.85,60.85,60.85,60.85,60.85,60.85,60.85,60.85,60.85,60.85,60.85,60.85,60.85,60.51,60.51,60.51,60.51,60.51,60.51,60.51,60.51,60.51,60.51,60.51,60.51,60.894,60.894,60.894
2001-07,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.17,62.17,62.17,62.17,62.17,62.17,62.17,62.17,62.17,62.17,62.17,62.17,62.447,62.447,62.447
2001-10,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,56.03,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.816,55.816,55.816
2002-01,47.60,47.60,47.60,47.60,47.60,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,46.91,46.91,46.91,46.91,46.91,46.91,46.91,46.91,46.91,46.91,46.91,46.91,47.669,47.669,47.669
2002-04,57.31,57.31,57.31,57.31,57.31,57.36,57.36,57.36,57.36,57.36,57.36,57.36,57.36,57.36,57.36,57.36,57.36,57.36,57.36,57.36,57.36,57.36,57.36,57.36,57.36,57.03,57.03,57.03,57.03,57.03,57.03,57.03,57.03,57.03,57.03,57.03,57.03,57.232,57.232,57.232
2002-07,59.50,59.50,59.50,59.50,59.50,59.53,59.53,59.53,59.53,59.53,59.53,59.53,59.53,59.53,59.53,59.53,59.53,59.53,59.53,59.53,59.53,59.53,59.53,59.53,59.53,59.22,59.22,59.22,59.22,59.22,59.22,59.22,59.22,59.22,59.22,59.22,59.22,59.413,59.413,59.413
2002-10,52.11,52.11,52.11,52.11,52.11,52.12,52.12,52.12,52.12,52.12,52.12,52.12,52.12,52.12,52.12,52.12,52.12,52.12,52.12,52.12,52.12,52.12,52.12,52.12,52.12,52.02,52.02,52.02,52.02,52.02,52.02,52.02,52.02,52.02,52.02,52.02,52.02,51.809,51.809,51.809
2003-01,44.09,44.90,44.90,44.90,44.90,44.91,44.91,44.91,44.91,44.92,44.92,44.92,44.92,44.92,44.92,44.92,44.92,44.92,44.92,44.92,44.92,44.92,44.92,44.92,44.92,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,44.779,44.779,44.779
2003-04,55.11,56.11,56.11,56.11,56.11,56.13,56.13,56.13,56.13,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,55.36,55.36,55.36,55.36,55.36,55.36,55.36,55.36,55.36,55.36,55.36,55.36,55.412,55.412,55.412
2003-07,58.18,59.26,59.26,59.26,59.26,59.30,59.30,59.30,59.30,59.30,59.30,59.30,59.30,59.30,59.30,59.30,59.30,59.30,59.30,59.30,59.30,59.30,59.30,59.30,59.30,58.48,58.48,58.48,58.48,58.48,58.48,58.48,58.48,58.48,58.48,58.48,58.48,58.566,58.566,58.566
2003-10,51.84,52.70,52.70,52.70,52.70,52.74,52.74,52.74,52.74,52.75,52.75,52.75,52.75,52.75,52.75,52.75,52.75,52.75,52.75,52.75,52.75,52.75,52.75,52.75,52.75,52.19,52.19,52.19,52.19,52.19,52.19,52.19,52.19,52.19,52.19,52.19,52.19,52.038,52.038,52.038
2004-01,44.43,45.50,45.50,45.50,45.50,44.97,44.97,44.97,44.97,45.00,45.00,45.00,45.00,44.97,44.97,44.97,44.97,44.97,44.97,44.97,44.97,44.97,44.97,44.97,44.97,43.85,43.85,43.85,43.85,43.85,43.85,43.85,43.85,43.85,43.85,43.85,43.85,44.706,44.706,44.706
2004-04,54.54,55.66,55.66,55.66,55.66,54.89,54.89,54.89,54.89,54.92,54.92,54.92,54.92,54.87,54.87,54.87,54.87,54.87,54.87,54.87,54.87,54.87,54.87,54.87,54.87,53.95,53.95,53.95,53.95,53.95,53.95,53.95,53.95,53.95,53.95,53.95,53.95,54.100,54.100,54.100
2004-07,56.45,57.64,57.64,57.64,57.64,56.84,56.84,56.84,56.84,56.87,56.87,56.87,56.87,56.80,56.80,56.80,56.80,56.80,56.80,56.80,56.80,56.80,56.80,56.80,56.80,55.89,55.89,55.89,55.89,55.89,55.89,55.89,55.89,55.89,55.89,55.89,55.89,56.082,56.082,56.082
2004-10,50.92,51.90,51.90,51.90,51.90,51.15,51.15,51.15,51.15,51.17,51.17,51.17,51.17,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.443,50.443,50.443
2005-01,40.48,41.42,41.42,41.44,41.44,40.91,40.91,40.91,40.91,40.91,40.91,40.91,40.91,40.87,40.87,40.87,40.87,40.87,40.87,40.87,40.87,40.87,40.87,40.87,40.87,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,40.232,40.232,40.232
2005-04,,55.11,55.15,55.32,55.32,54.42,54.42,54.42,54.42,54.63,54.63,54.63,54.63,54.65,54.65,54.65,54.65,54.65,54.65,54.65,54.65,54.65,54.65,54.65,54.65,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.593,53.593,53.593
2005-07,,,56.62,57.29,57.29,56.35,56.35,56.35,56.35,56.67,56.67,56.67,56.67,56.66,56.66,56.66,56.66,56.66,56.66,56.66,56.66,56.66,56.66,56.66,56.66,55.45,55.45,55.45,55.45,55.45,55.45,55.45,55.45,55.45,55.45,55.45,55.45,55.605,55.605,55.605
2005-10,,,,51.50,51.50,50.63,50.63,50.63,50.63,51.19,51.19,51.19,51.19,51.20,51.20,51.20,51.20,51.20,51.20,51.20,51.20,51.20,51.20,51.20,51.20,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.35,50.295,50.295,50.295
2006-01,,,,,43.57,42.05,42.09,42.31,42.30,42.20,42.20,42.20,42.20,42.59,42.59,42.59,42.59,42.41,42.41,42.41,42.41,42.53,42.53,42.53,42.53,41.39,41.39,41.39,41.39,41.39,41.39,41.39,41.39,41.39,41.39,41.39,41.39,41.845,41.845,41.845
2006-04,,,,,,55.54,56.19,56.41,56.39,56.56,56.56,56.56,56.56,56.94,56.94,56.94,56.94,56.74,56.74,56.74,56.74,56.90,56.90,56.90,56.90,55.75,55.75,55.75,55.75,55.75,55.75,55.75,55.75,55.75,55.75,55.75,55.75,55.489,55.489,55.489
