"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1994-01,2.357,2.357,2.360,2.360,2.360,2.360,2.357,2.357,2.357,2.357,2.357,2.357,2.289,2.289
1994-04,2.370,2.370,2.370,2.370,2.370,2.370,2.370,2.370,2.370,2.370,2.370,2.370,2.310,2.310
1994-07,2.394,2.394,2.390,2.390,2.390,2.390,2.394,2.394,2.394,2.394,2.394,2.394,2.335,2.335
1994-10,2.417,2.417,2.420,2.420,2.420,2.420,2.417,2.417,2.417,2.417,2.417,2.417,2.360,2.360
1995-01,2.439,2.439,2.440,2.440,2.440,2.440,2.439,2.439,2.439,2.439,2.439,2.439,2.387,2.387
1995-04,2.452,2.452,2.450,2.450,2.450,2.450,2.452,2.452,2.452,2.452,2.452,2.452,2.403,2.403
1995-07,2.453,2.453,2.450,2.450,2.450,2.450,2.453,2.453,2.453,2.453,2.453,2.453,2.408,2.408
1995-10,2.457,2.457,2.460,2.460,2.460,2.460,2.457,2.457,2.457,2.457,2.457,2.457,2.414,2.414
1996-01,2.479,2.479,2.480,2.480,2.480,2.480,2.479,2.479,2.479,2.479,2.479,2.479,2.434,2.434
1996-04,2.493,2.493,2.490,2.490,2.490,2.490,2.493,2.493,2.493,2.493,2.493,2.493,2.455,2.455
1996-07,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.463,2.463
1996-10,2.504,2.504,2.500,2.500,2.500,2.500,2.504,2.504,2.504,2.504,2.504,2.504,2.470,2.470
1997-01,2.537,2.537,2.540,2.540,2.540,2.540,2.537,2.537,2.537,2.537,2.537,2.537,2.493,2.493
1997-04,2.543,2.543,2.540,2.540,2.540,2.540,2.543,2.543,2.543,2.543,2.543,2.543,2.504,2.504
1997-07,2.541,2.541,2.540,2.540,2.540,2.540,2.541,2.541,2.541,2.541,2.541,2.541,2.506,2.506
1997-10,2.540,2.540,2.540,2.540,2.540,2.540,2.539,2.539,2.539,2.539,2.539,2.539,2.504,2.504
1998-01,2.567,2.567,2.570,2.570,2.570,2.570,2.567,2.567,2.567,2.567,2.567,2.567,2.523,2.523
1998-04,2.595,2.595,2.600,2.600,2.600,2.600,2.595,2.595,2.595,2.595,2.595,2.595,2.552,2.552
1998-07,2.633,2.633,2.630,2.630,2.630,2.630,2.633,2.633,2.633,2.633,2.633,2.633,2.594,2.594
1998-10,2.654,2.654,2.650,2.650,2.650,2.650,2.654,2.654,2.653,2.653,2.653,2.653,2.617,2.617
1999-01,2.654,2.654,2.650,2.650,2.650,2.650,2.654,2.654,2.653,2.653,2.653,2.653,2.619,2.619
1999-04,2.667,2.667,2.670,2.670,2.670,2.670,2.667,2.667,2.667,2.667,2.667,2.667,2.636,2.636
1999-07,2.697,2.697,2.700,2.700,2.700,2.700,2.697,2.697,2.698,2.698,2.698,2.698,2.666,2.666
1999-10,2.730,2.730,2.730,2.730,2.730,2.730,2.730,2.730,2.729,2.729,2.729,2.729,2.708,2.708
2000-01,2.742,2.742,2.740,2.740,2.740,2.740,2.742,2.742,2.742,2.742,2.742,2.742,2.727,2.727
2000-04,2.758,2.758,2.760,2.760,2.760,2.760,2.758,2.758,2.758,2.758,2.758,2.758,2.740,2.740
2000-07,2.777,2.777,2.780,2.780,2.780,2.780,2.777,2.777,2.778,2.778,2.778,2.778,2.756,2.756
2000-10,2.799,2.799,2.800,2.800,2.800,2.800,2.799,2.799,2.799,2.799,2.799,2.799,2.767,2.767
2001-01,2.798,2.798,2.800,2.800,2.800,2.800,2.798,2.798,2.798,2.798,2.798,2.798,2.761,2.761
2001-04,2.810,2.810,2.810,2.810,2.810,2.810,2.810,2.810,2.810,2.810,2.810,2.810,2.767,2.767
2001-07,2.809,2.809,2.810,2.810,2.810,2.810,2.809,2.809,2.810,2.810,2.810,2.810,2.768,2.768
2001-10,2.826,2.826,2.830,2.830,2.830,2.830,2.826,2.826,2.825,2.825,2.825,2.825,2.783,2.783
2002-01,2.826,2.826,2.830,2.830,2.830,2.830,2.825,2.825,2.825,2.825,2.825,2.825,2.784,2.784
2002-04,2.825,2.825,2.830,2.830,2.830,2.830,2.825,2.825,2.825,2.825,2.825,2.825,2.782,2.782
2002-07,2.821,2.821,2.820,2.820,2.820,2.820,2.821,2.821,2.821,2.821,2.821,2.821,2.784,2.784
2002-10,2.819,2.819,2.820,2.820,2.820,2.820,2.819,2.819,2.819,2.819,2.819,2.819,2.777,2.777
2003-01,2.823,2.823,2.820,2.820,2.820,2.820,2.823,2.823,2.823,2.823,2.823,2.823,2.776,2.776
2003-04,2.832,2.832,2.830,2.830,2.830,2.830,2.832,2.832,2.832,2.832,2.832,2.832,2.774,2.774
2003-07,2.843,2.843,2.840,2.840,2.840,2.840,2.843,2.843,2.843,2.843,2.843,2.843,2.799,2.799
2003-10,2.855,2.855,2.860,2.860,2.860,2.860,2.855,2.855,2.854,2.854,2.854,2.854,2.798,2.798
2004-01,2.869,2.869,2.870,2.870,2.870,2.870,2.869,2.869,2.869,2.869,2.869,2.869,2.827,2.827
2004-04,2.875,2.875,2.880,2.880,2.880,2.880,2.875,2.875,2.875,2.875,2.875,2.875,2.852,2.852
2004-07,2.886,2.886,2.890,2.890,2.890,2.890,2.886,2.886,2.886,2.886,2.886,2.886,2.843,2.843
2004-10,2.895,2.895,2.900,2.900,2.900,2.900,2.895,2.895,2.895,2.895,2.895,2.895,2.842,2.842
2005-01,2.895,2.895,2.900,2.900,2.900,2.900,2.895,2.895,2.895,2.895,2.895,2.895,2.844,2.844
2005-04,2.896,2.896,2.900,2.900,2.900,2.900,2.896,2.896,2.895,2.895,2.895,2.895,2.844,2.844
2005-07,2.903,2.903,2.900,2.900,2.900,2.900,2.904,2.904,2.904,2.904,2.904,2.904,2.851,2.851
2005-10,2.914,2.914,2.910,2.910,2.910,2.910,2.914,2.914,2.914,2.914,2.914,2.914,2.863,2.863
2006-01,2.912,2.912,2.910,2.910,2.910,2.910,2.912,2.912,2.912,2.912,2.912,2.912,2.865,2.865
2006-04,2.920,2.920,2.920,2.920,2.920,2.920,2.920,2.920,2.920,2.920,2.920,2.920,2.874,2.874
2006-07,2.925,2.925,2.930,2.930,2.930,2.930,2.925,2.925,2.925,2.925,2.925,2.925,2.877,2.877
2006-10,2.939,2.939,2.940,2.940,2.940,2.940,2.939,2.939,2.940,2.940,2.940,2.940,2.891,2.891
2007-01,2.965,2.965,2.970,2.970,2.970,2.970,2.965,2.965,2.965,2.965,2.965,2.965,2.922,2.922
2007-04,2.979,2.979,2.980,2.980,2.980,2.980,2.979,2.979,2.979,2.979,2.979,2.979,2.938,2.938
2007-07,2.986,2.986,2.990,2.990,2.990,2.990,2.986,2.986,2.986,2.986,2.986,2.986,2.936,2.936
2007-10,2.992,2.992,2.990,2.990,2.990,2.990,2.992,2.992,2.993,2.993,2.993,2.993,2.938,2.938
2008-01,2.991,2.991,2.990,2.990,2.990,2.990,2.988,2.988,2.987,2.987,2.987,2.987,2.913,2.913
2008-04,2.994,2.994,2.990,2.990,2.990,2.990,2.991,2.991,2.991,2.991,2.991,2.991,2.936,2.936
2008-07,3.002,3.002,3.000,3.000,3.000,3.000,3.004,3.004,3.003,3.003,3.003,3.003,2.962,2.962
2008-10,2.996,2.996,3.000,3.000,2.990,2.990,2.993,2.993,2.994,2.994,2.994,2.994,2.975,2.975
2009-01,3.012,3.012,3.010,3.010,3.010,3.010,3.012,3.012,3.016,3.016,3.016,3.016,2.990,2.990
2009-04,3.015,3.015,3.020,3.020,3.020,3.020,3.022,3.022,3.020,3.020,3.020,3.020,2.992,2.992
2009-07,3.018,3.018,3.020,3.020,3.030,3.030,3.028,3.028,3.026,3.026,3.026,3.026,2.981,2.981
2009-10,3.027,3.027,3.030,3.030,3.030,3.030,3.032,3.032,3.028,3.028,3.028,3.028,2.961,2.961
2010-01,3.033,3.033,3.030,3.030,3.040,3.040,3.035,3.035,3.031,3.031,3.031,3.031,2.933,2.933
2010-04,3.041,3.041,3.040,3.040,3.040,3.040,3.036,3.036,3.031,3.031,3.031,3.031,2.919,2.919
2010-07,3.040,3.040,3.040,3.040,3.040,3.040,3.035,3.035,3.031,3.031,3.031,3.031,2.913,2.913
2010-10,3.035,3.035,3.040,3.040,3.020,3.020,3.023,3.023,3.023,3.023,3.023,3.023,2.916,2.916
2011-01,3.034,3.026,3.020,3.020,3.020,3.020,3.019,3.019,3.023,3.023,3.023,3.023,2.935,2.935
2011-04,3.034,3.023,3.020,3.020,3.020,3.020,3.022,3.022,3.029,3.029,3.029,3.029,2.938,2.938
2011-07,,3.018,3.010,3.010,3.020,3.020,3.022,3.022,3.032,3.032,3.032,3.032,2.933,2.933
2011-10,,,3.010,3.020,3.030,3.030,3.031,3.031,3.049,3.049,3.049,3.049,2.924,2.924
2012-01,,,,3.030,3.040,3.040,3.037,3.038,3.053,3.053,3.053,3.053,2.957,2.957
2012-04,,,,,3.040,3.040,3.040,3.045,3.059,3.059,3.059,3.059,2.945,2.945
2012-07,,,,,,3.030,3.041,3.047,3.060,3.060,3.060,3.060,2.948,2.948
2012-10,,,,,,,3.042,3.037,3.056,3.056,3.056,3.056,2.953,2.953
2013-01,,,,,,,,3.037,3.063,3.053,3.051,3.052,2.944,2.944
2013-04,,,,,,,,,3.065,3.045,3.045,3.050,2.951,2.951
2013-07,,,,,,,,,,3.042,3.043,3.075,2.971,2.971
2013-10,,,,,,,,,,,3.042,3.084,2.960,2.960
2014-01,,,,,,,,,,,,3.075,2.951,2.950
2014-04,,,,,,,,,,,,,2.950,2.954
2014-07,,,,,,,,,,,,,,2.967
