"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,Euro,Euro,Euro,Euro,Euro,Euro,Euro,Euro
unit multiplier,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,80.530,80.530,80.530
1991-04,83.56,83.56,83.56,83.56,83.56,83.56,83.56,83.56,83.56,83.56,83.56,83.56,83.56,83.56,83.56,83.56,83.56,83.56,83.56,83.56,83.56,83.56,83.56,83.56,83.56,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,78.956,78.956,78.956
1991-07,84.31,84.31,84.31,84.31,84.31,84.31,84.31,84.31,84.31,84.31,84.31,84.31,84.31,84.31,84.31,84.31,84.31,84.31,84.31,84.31,84.31,84.31,84.31,84.31,84.31,84.12,84.12,84.12,84.12,84.12,84.12,84.12,84.12,84.12,84.12,84.12,84.12,79.735,79.735,79.735
1991-10,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.67,89.67,89.67,89.67,89.67,89.67,89.67,89.67,89.67,89.67,89.67,89.67,85.131,85.131,85.131
1992-01,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.26,88.26,88.26,88.26,88.26,88.26,88.26,88.26,88.26,88.26,88.26,88.26,83.717,83.717,83.717
1992-04,84.48,84.48,84.48,84.48,84.48,84.48,84.48,84.48,84.48,84.48,84.48,84.48,84.48,84.48,84.48,84.48,84.48,84.48,84.48,84.48,84.48,84.48,84.48,84.48,84.48,84.32,84.32,84.32,84.32,84.32,84.32,84.32,84.32,84.32,84.32,84.32,84.32,79.861,79.861,79.861
1992-07,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.03,84.03,84.03,84.03,84.03,84.03,84.03,84.03,84.03,84.03,84.03,84.03,80.288,80.288,80.288
1992-10,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,86.99,86.99,86.99,86.99,86.99,86.99,86.99,86.99,86.99,86.99,86.99,86.99,82.206,82.206,82.206
1993-01,80.32,80.32,80.32,80.32,80.32,80.32,80.32,80.32,80.32,80.32,80.32,80.32,80.32,80.32,80.32,80.32,80.32,80.32,80.32,80.32,80.32,80.32,80.32,80.32,80.32,79.10,79.10,79.10,79.10,79.10,79.10,79.10,79.10,79.10,79.10,79.10,79.10,75.563,75.563,75.563
1993-04,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,79.41,79.41,79.41,79.41,79.41,79.41,79.41,79.41,79.41,79.41,79.41,79.41,75.367,75.367,75.367
1993-07,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,76.73,76.73,76.73,76.73,76.73,76.73,76.73,76.73,76.73,76.73,76.73,76.73,72.600,72.600,72.600
1993-10,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,85.61,85.61,85.61,85.61,85.61,85.61,85.61,85.61,85.61,85.61,85.61,85.61,80.834,80.834,80.834
1994-01,84.33,84.33,84.33,84.33,84.33,84.33,84.33,84.33,84.33,84.33,84.33,84.33,84.33,84.33,84.33,84.33,84.33,84.33,84.33,84.33,84.33,84.33,84.33,84.33,84.33,83.20,83.20,83.20,83.20,83.20,83.20,83.20,83.20,83.20,83.20,83.20,83.20,79.082,79.082,79.082
1994-04,91.12,91.12,91.12,91.12,91.12,91.12,91.12,91.12,91.12,91.12,91.12,91.12,91.12,91.12,91.12,91.12,91.12,91.12,91.12,91.12,91.12,91.12,91.12,91.12,91.12,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,85.479,85.479,85.479
1994-07,86.78,86.78,86.78,86.78,86.78,86.78,86.78,86.78,86.78,86.78,86.78,86.78,86.78,86.78,86.78,86.78,86.78,86.78,86.78,86.78,86.78,86.78,86.78,86.78,86.78,85.74,85.74,85.74,85.74,85.74,85.74,85.74,85.74,85.74,85.74,85.74,85.74,81.413,81.413,81.413
1994-10,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,93.93,93.93,93.93,93.93,93.93,93.93,93.93,93.93,93.93,93.93,93.93,93.93,89.038,89.038,89.038
1995-01,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,93.70,93.70,93.70,93.70,93.70,93.70,93.70,93.70,93.70,93.70,93.70,93.70,89.219,89.219,89.219
1995-04,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,90.670,90.670,90.670
1995-07,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,91.56,91.56,91.56,91.56,91.56,91.56,91.56,91.56,91.56,91.56,91.56,91.56,87.149,87.149,87.149
1995-10,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,95.199,95.199,95.199
1996-01,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,92.907,92.907,92.907
1996-04,99.04,99.04,99.04,99.04,99.04,99.04,99.04,99.04,99.04,99.04,99.04,99.04,99.04,99.04,99.04,99.04,99.04,99.04,99.04,99.04,99.04,99.04,99.04,99.04,99.04,98.37,98.37,98.37,98.37,98.37,98.37,98.37,98.37,98.37,98.37,98.37,98.37,93.533,93.533,93.533
1996-07,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,92.994,92.994,92.994
1996-10,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.35,107.35,107.35,107.35,107.35,107.35,107.35,107.35,107.35,107.35,107.35,107.35,102.030,102.030,102.030
1997-01,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,102.79,102.79,102.79,102.79,102.79,102.79,102.79,102.79,102.79,102.79,102.79,102.79,97.747,97.747,97.747
1997-04,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,107.139,107.139,107.139
1997-07,114.16,114.16,114.16,114.16,114.16,114.16,114.16,114.16,114.16,114.16,114.16,114.16,114.16,114.16,114.16,114.16,114.16,114.16,114.16,114.16,114.16,114.16,114.16,114.16,114.16,113.62,113.62,113.62,113.62,113.62,113.62,113.62,113.62,113.62,113.62,113.62,113.62,108.369,108.369,108.369
1997-10,121.69,121.69,121.69,121.69,121.69,121.69,121.69,121.69,121.69,121.69,121.69,121.69,121.69,121.69,121.69,121.69,121.69,121.69,121.69,121.69,121.69,121.69,121.69,121.69,121.69,121.03,121.03,121.03,121.03,121.03,121.03,121.03,121.03,121.03,121.03,121.03,121.03,115.845,115.845,115.845
1998-01,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.69,119.24,119.24,119.24,119.24,119.24,119.24,119.24,119.24,119.24,119.24,119.24,119.24,112.921,112.921,112.921
1998-04,124.49,124.49,124.49,124.49,124.49,124.49,124.49,124.49,124.49,124.49,124.49,124.49,124.49,124.49,124.49,124.49,124.49,124.49,124.49,124.49,124.49,124.49,124.49,124.49,124.49,123.63,123.63,123.63,123.63,123.63,123.63,123.63,123.63,123.63,123.63,123.63,123.63,117.152,117.152,117.152
1998-07,118.51,118.51,118.51,118.51,118.51,118.51,118.51,118.51,118.51,118.51,118.51,118.51,118.51,118.51,118.51,118.51,118.51,118.51,118.51,118.51,118.51,118.51,118.51,118.51,118.51,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,111.793,111.793,111.793
1998-10,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,122.95,122.95,122.95,122.95,122.95,122.95,122.95,122.95,122.95,122.95,122.95,122.95,116.720,116.720,116.720
1999-01,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,117.33,117.33,117.33,117.33,117.33,117.33,117.33,117.33,117.33,117.33,117.33,117.33,111.026,111.026,111.026
1999-04,126.07,126.07,126.07,126.07,126.07,126.07,126.07,126.07,126.07,126.07,126.07,126.07,126.07,126.07,126.07,126.07,126.07,126.07,126.07,126.07,126.07,126.07,126.07,126.07,126.07,125.60,125.60,125.60,125.60,125.60,125.60,125.60,125.60,125.60,125.60,125.60,125.60,119.722,119.722,119.722
1999-07,126.21,126.21,126.21,126.21,126.21,126.21,126.21,126.21,126.21,126.21,126.21,126.21,126.21,126.21,126.21,126.21,126.21,126.21,126.21,126.21,126.21,126.21,126.21,126.21,126.21,125.23,125.23,125.23,125.23,125.23,125.23,125.23,125.23,125.23,125.23,125.23,125.23,118.831,118.831,118.831
1999-10,138.53,138.53,138.53,138.53,138.53,138.53,138.53,138.53,138.53,138.53,138.53,138.53,138.53,138.53,138.53,138.53,138.53,138.53,138.53,138.53,138.53,138.53,138.53,138.53,138.53,137.45,137.45,137.45,137.45,137.45,137.45,137.45,137.45,137.45,137.45,137.45,137.45,130.187,130.187,130.187
2000-01,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,138.87,138.87,138.87,138.87,138.87,138.87,138.87,138.87,138.87,138.87,138.87,138.87,132.387,132.387,132.387
2000-04,146.88,146.88,146.88,146.88,146.88,146.88,146.88,146.88,146.88,146.88,146.88,146.88,146.88,146.88,146.88,146.88,146.88,146.88,146.88,146.88,146.88,146.88,146.88,146.88,146.88,145.67,145.67,145.67,145.67,145.67,145.67,145.67,145.67,145.67,145.67,145.67,145.67,138.056,138.056,138.056
2000-07,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,144.80,144.80,144.80,144.80,144.80,144.80,144.80,144.80,144.80,144.80,144.80,144.80,137.806,137.806,137.806
2000-10,163.23,163.23,163.23,163.23,163.23,163.23,163.23,163.23,163.23,163.23,163.23,163.23,163.23,163.23,163.23,163.23,163.23,163.23,163.23,163.23,163.23,163.23,163.23,163.23,163.23,162.00,162.00,162.00,162.00,162.00,162.00,162.00,162.00,162.00,162.00,162.00,162.00,153.952,153.952,153.952
2001-01,159.45,159.44,159.44,159.44,159.44,159.44,159.44,159.44,159.44,159.44,159.44,159.44,159.44,159.44,159.44,159.44,159.44,159.44,159.44,159.44,159.44,159.44,159.44,159.44,159.44,158.45,158.45,158.45,158.45,158.45,158.45,158.45,158.45,158.45,158.45,158.45,158.45,150.503,150.503,150.503
2001-04,161.01,161.01,161.01,161.01,161.01,161.01,161.01,161.01,161.01,161.01,161.01,161.01,161.01,161.01,161.01,161.01,161.01,161.01,161.01,161.01,161.01,161.01,161.01,161.01,161.01,160.01,160.01,160.01,160.01,160.01,160.01,160.01,160.01,160.01,160.01,160.01,160.01,150.863,150.863,150.863
2001-07,156.36,156.35,156.35,156.35,156.35,156.35,156.35,156.35,156.35,156.35,156.35,156.35,156.35,156.35,156.35,156.35,156.35,156.35,156.35,156.35,156.35,156.35,156.35,156.35,156.35,154.95,154.95,154.95,154.95,154.95,154.95,154.95,154.95,154.95,154.95,154.95,154.95,146.600,146.600,146.600
2001-10,159.57,159.56,159.56,159.56,159.56,159.56,159.56,159.56,159.56,159.56,159.56,159.56,159.56,159.56,159.56,159.56,159.56,159.56,159.56,159.56,159.56,159.56,159.56,159.56,159.56,158.69,158.69,158.69,158.69,158.69,158.69,158.69,158.69,158.69,158.69,158.69,158.69,151.258,151.258,151.258
2002-01,156.70,156.70,156.70,156.70,156.70,156.70,156.70,156.70,156.70,156.70,156.70,156.70,156.70,156.70,156.70,156.70,156.70,156.70,156.70,156.70,156.70,156.70,156.70,156.70,156.70,155.64,155.64,155.64,155.64,155.64,155.64,155.64,155.64,155.64,155.64,155.64,155.64,145.605,145.605,145.605
2002-04,163.50,163.50,163.50,163.50,163.50,163.49,163.49,163.49,163.49,163.49,163.49,163.49,163.49,163.49,163.49,163.49,163.49,163.49,163.49,163.49,163.49,163.49,163.49,163.49,163.49,162.59,162.59,162.59,162.59,162.59,162.59,162.59,162.59,162.59,162.59,162.59,162.59,154.589,154.589,154.589
2002-07,163.34,163.34,163.34,163.34,163.34,163.33,163.33,163.33,163.33,163.33,163.33,163.33,163.33,163.33,163.33,163.33,163.33,163.33,163.33,163.33,163.33,163.33,163.33,163.33,163.33,161.59,161.59,161.59,161.59,161.59,161.59,161.59,161.59,161.59,161.59,161.59,161.59,152.915,152.915,152.915
2002-10,169.05,169.05,169.05,169.05,169.05,169.05,169.05,169.05,169.05,169.05,169.05,169.05,169.05,169.05,169.05,169.05,169.05,169.05,169.05,169.05,169.05,169.05,169.05,169.05,169.05,167.73,167.73,167.73,167.73,167.73,167.73,167.73,167.73,167.73,167.73,167.73,167.73,158.740,158.740,158.740
2003-01,163.55,164.14,164.14,164.14,164.14,164.17,164.17,164.17,164.17,164.17,164.17,164.17,164.17,164.17,164.17,164.17,164.17,164.17,164.17,164.17,164.17,164.17,164.17,164.17,164.17,162.89,162.89,162.89,162.89,162.89,162.89,162.89,162.89,162.89,162.89,162.89,162.89,151.984,151.984,151.984
2003-04,162.26,162.94,162.94,162.94,162.94,162.98,162.98,162.98,162.98,162.98,162.98,162.98,162.98,162.98,162.98,162.98,162.98,162.98,162.98,162.98,162.98,162.98,162.98,162.98,162.98,161.92,161.92,161.92,161.92,161.92,161.92,161.92,161.92,161.92,161.92,161.92,161.92,151.614,151.614,151.614
2003-07,166.06,166.85,166.85,166.85,166.85,166.89,166.89,166.89,166.89,166.90,166.90,166.90,166.90,166.90,166.90,166.90,166.90,166.90,166.90,166.90,166.90,166.90,166.90,166.90,166.90,165.23,165.23,165.23,165.23,165.23,165.23,165.23,165.23,165.23,165.23,165.23,165.23,155.045,155.045,155.045
2003-10,170.65,171.48,171.48,171.48,171.48,171.77,171.77,171.77,171.77,171.78,171.78,171.78,171.78,171.78,171.78,171.78,171.78,171.78,171.78,171.78,171.78,171.78,171.78,171.78,171.78,170.81,170.81,170.81,170.81,170.81,170.81,170.81,170.81,170.81,170.81,170.81,170.81,161.035,161.035,161.035
2004-01,175.84,176.23,176.23,176.23,176.23,176.57,176.57,176.57,176.57,177.20,177.20,177.20,177.20,177.27,177.27,177.27,177.27,177.27,177.27,177.27,177.27,177.27,177.27,177.27,177.27,176.34,176.34,176.34,176.34,176.34,176.34,176.34,176.34,176.34,176.34,176.34,176.34,165.613,165.613,165.613
2004-04,184.73,184.80,184.80,184.80,184.80,185.06,185.06,185.06,185.06,185.40,185.40,185.40,185.40,185.53,185.53,185.53,185.53,185.53,185.53,185.53,185.53,185.53,185.53,185.53,185.53,184.45,184.45,184.45,184.45,184.45,184.45,184.45,184.45,184.45,184.45,184.45,184.45,174.422,174.422,174.422
2004-07,180.08,180.09,180.09,180.09,180.09,180.18,180.18,180.18,180.18,180.87,180.87,180.87,180.87,181.09,181.09,181.09,181.09,181.09,181.09,181.09,181.09,181.09,181.09,181.09,181.09,179.44,179.44,179.44,179.44,179.44,179.44,179.44,179.44,179.44,179.44,179.44,179.44,168.901,168.901,168.901
2004-10,190.38,190.40,190.40,190.40,190.40,190.75,190.75,190.75,190.75,190.80,190.80,190.80,190.80,190.93,190.93,190.93,190.93,190.93,190.93,190.93,190.93,190.93,190.93,190.93,190.93,190.01,190.01,190.01,190.01,190.01,190.01,190.01,190.01,190.01,190.01,190.01,190.01,177.145,177.145,177.145
2005-01,184.81,185.47,184.87,184.87,184.87,185.71,185.71,185.71,185.71,186.80,186.80,186.80,186.80,186.93,186.93,186.93,186.93,186.93,186.93,186.93,186.93,186.93,186.93,186.93,186.93,186.04,186.04,186.04,186.04,186.04,186.04,186.04,186.04,186.04,186.04,186.04,186.04,173.553,173.553,173.553
2005-04,,197.56,196.81,196.81,196.81,197.94,197.94,197.94,197.94,199.05,199.05,199.05,199.05,199.25,199.25,199.25,199.25,199.25,199.25,199.25,199.25,199.25,199.25,199.25,199.25,197.75,197.75,197.75,197.75,197.75,197.75,197.75,197.75,197.75,197.75,197.75,197.75,184.984,184.984,184.984
2005-07,,,197.74,197.56,197.56,198.59,198.59,198.59,198.59,199.75,199.75,199.75,199.75,200.12,200.12,200.12,200.12,200.12,200.12,200.12,200.12,200.12,200.12,200.12,200.12,198.21,198.21,198.21,198.21,198.21,198.21,198.21,198.21,198.21,198.21,198.21,198.21,186.089,186.089,186.089
2005-10,,,,206.77,206.77,207.42,207.42,207.42,207.42,208.89,208.89,208.89,208.89,209.25,209.25,209.25,209.25,209.25,209.25,209.25,209.25,209.25,209.25,209.25,209.25,208.55,208.55,208.55,208.55,208.55,208.55,208.55,208.55,208.55,208.55,208.55,208.55,195.328,195.328,195.328
2006-01,,,,,215.00,217.73,217.73,217.07,218.11,218.10,218.10,218.10,218.10,218.14,218.14,218.14,218.14,218.12,218.12,218.12,218.12,218.19,218.19,218.19,218.19,217.33,217.33,217.33,217.33,217.33,217.33,217.33,217.33,217.33,217.33,217.33,217.33,202.526,202.526,202.526
2006-04,,,,,,218.68,218.59,217.80,218.61,218.61,218.61,218.61,218.61,218.60,218.60,218.60,218.60,218.58,218.58,218.58,218.58,218.66,218.66,218.66,218.66,217.78,217.78,217.78,217.78,217.78,217.78,217.78,217.78,217.78,217.78,217.78,217.78,203.465,203.465,203.465
