"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1996-07,1163.8676,1163.8676,1163.8676,1163.8676,1163.8676,1163.8676,1163.8676,1163.8676,1163.8676,1163.8676,1163.8676,1163.8676,1107.8932,1107.8932
1996-10,1167.2466,1167.2466,1167.2466,1167.2466,1167.2466,1167.2466,1167.2466,1167.2466,1167.2466,1167.2466,1167.2466,1167.2466,1101.2354,1101.2354
1997-01,1163.6168,1163.6168,1163.6168,1163.6168,1163.6168,1163.6168,1163.6168,1163.6168,1163.6168,1163.6168,1163.6168,1163.6168,1083.9115,1083.9115
1997-04,1113.0314,1113.0314,1113.0314,1113.0314,1113.0314,1113.0314,1113.0314,1113.0314,1113.0314,1113.0314,1113.0314,1113.0314,1049.7336,1049.7336
1997-07,1210.5005,1210.5005,1210.5005,1210.5005,1210.5005,1210.5005,1210.5005,1210.5005,1210.5005,1210.5005,1210.5005,1210.5005,1157.3528,1157.3528
1997-10,1224.8280,1224.8280,1224.8280,1224.8280,1224.8280,1224.8280,1224.8280,1224.8280,1224.8280,1224.8280,1224.8280,1224.8280,1162.1727,1162.1727
1998-01,1234.8888,1234.8888,1234.8888,1234.8888,1234.8888,1234.8888,1234.8888,1234.8888,1234.8888,1234.8888,1234.8888,1234.8888,1159.1841,1159.1841
1998-04,1155.6224,1155.6224,1155.6224,1155.6224,1155.6224,1155.6224,1155.6224,1155.6224,1155.6224,1155.6224,1155.6224,1155.6224,1101.5917,1101.5917
1998-07,1279.5297,1279.5297,1279.5297,1279.5297,1279.5297,1279.5297,1279.5297,1279.5297,1279.5297,1279.5297,1279.5297,1279.5297,1246.8416,1246.8416
1998-10,1309.7526,1309.7526,1309.7526,1309.7526,1309.7526,1309.7526,1309.7526,1309.7526,1309.7526,1309.7526,1309.7526,1309.7526,1256.8388,1256.8388
1999-01,1307.8451,1307.8451,1307.8451,1307.8451,1307.8451,1307.8451,1307.8451,1307.8451,1307.8451,1307.8451,1307.8451,1307.8451,1235.6793,1235.6793
1999-04,1238.2254,1238.2254,1238.2254,1238.2254,1238.2254,1238.2254,1238.2254,1238.2254,1238.2254,1238.2254,1238.2254,1238.2254,1176.9059,1176.9059
1999-07,1353.0084,1353.0084,1353.0084,1353.0084,1353.0084,1353.0084,1353.0084,1353.0084,1353.0084,1353.0084,1353.0084,1353.0084,1305.8152,1305.8152
1999-10,1388.2049,1388.2049,1388.2049,1388.2049,1388.2049,1388.2049,1388.2049,1388.2049,1388.2049,1388.2049,1388.2049,1388.2049,1331.9348,1331.9348
2000-01,1393.6785,1393.6785,1393.6785,1393.6785,1393.6785,1393.6785,1393.6785,1393.6785,1393.6785,1393.6785,1393.6785,1393.6785,1331.8340,1331.8340
2000-04,1290.7929,1290.7929,1290.7929,1290.7929,1290.7929,1290.7929,1290.7929,1290.7929,1290.7929,1290.7929,1290.7929,1290.7929,1245.5560,1245.5560
2000-07,1415.2933,1415.2933,1415.2933,1415.2933,1415.2933,1415.2933,1415.2933,1415.2933,1415.2933,1415.2933,1415.2933,1415.2933,1387.0292,1387.0292
2000-10,1425.1040,1425.1040,1425.1040,1425.1040,1425.1040,1425.1040,1425.1040,1425.1040,1425.1040,1425.1040,1425.1040,1425.1040,1385.1983,1385.1983
2001-01,1430.4672,1430.4672,1430.4672,1430.4672,1430.4672,1430.4672,1430.4672,1430.4672,1430.4672,1430.4672,1430.4672,1430.4672,1376.2928,1376.2928
2001-04,1325.6932,1325.6932,1325.6932,1325.6932,1325.6932,1325.6932,1325.6932,1325.6932,1325.6932,1325.6932,1325.6932,1325.6932,1280.1132,1280.1132
2001-07,1442.3116,1442.3116,1442.3116,1442.3116,1442.3116,1442.3116,1442.3116,1442.3116,1442.3116,1442.3116,1442.3116,1442.3116,1406.0274,1406.0274
2001-10,1433.8785,1433.8785,1433.8785,1433.8785,1433.8785,1433.8785,1433.8785,1433.8785,1433.8785,1433.8785,1433.8785,1433.8785,1379.1603,1379.1603
2002-01,1424.6278,1424.6278,1424.6278,1424.6278,1424.6278,1424.6278,1424.6278,1424.6278,1424.6278,1424.6278,1424.6278,1424.6278,1354.0869,1354.0869
2002-04,1334.9129,1334.9129,1334.9129,1334.9129,1334.9129,1334.9129,1334.9129,1334.9129,1334.9129,1334.9129,1334.9129,1334.9129,1280.4608,1280.4608
2002-07,1452.1430,1452.1430,1452.1430,1452.1430,1452.1430,1452.1430,1452.1430,1452.1430,1452.1430,1452.1430,1452.1430,1452.1430,1412.9285,1412.9285
2002-10,1447.3248,1447.3248,1447.3248,1447.3248,1447.3248,1447.3248,1447.3248,1447.3248,1447.3248,1447.3248,1447.3248,1447.3248,1395.2805,1395.2805
2003-01,1451.6492,1451.6492,1451.6492,1451.6492,1451.6492,1451.6492,1451.6492,1451.6492,1451.6492,1451.6492,1451.6492,1451.6492,1378.9099,1378.9099
2003-04,1342.2700,1342.2700,1342.2700,1342.2700,1342.2700,1342.2700,1342.2700,1342.2700,1342.2700,1342.2700,1342.2700,1342.2700,1284.5977,1284.5977
2003-07,1475.5614,1475.5614,1475.5614,1475.5614,1475.5614,1475.5614,1475.5614,1475.5614,1475.5614,1475.5614,1475.5614,1475.5614,1448.1102,1448.1102
2003-10,1480.5217,1480.5217,1480.5217,1480.5217,1480.5217,1480.5217,1480.5217,1480.5217,1480.5217,1480.5217,1480.5217,1480.5217,1441.9879,1441.9879
2004-01,1471.5191,1471.5191,1471.5191,1471.5191,1471.5191,1471.5191,1471.5191,1471.5191,1471.5191,1471.5191,1471.5191,1471.5191,1419.2687,1419.2687
2004-04,1363.4614,1363.4614,1363.4614,1363.4614,1363.4614,1363.4614,1363.4614,1363.4614,1363.4614,1363.4614,1363.4614,1363.4614,1330.4764,1330.4764
2004-07,1491.8604,1491.8604,1491.8604,1491.8604,1491.8604,1491.8604,1491.8604,1491.8604,1491.8604,1491.8604,1491.8604,1491.8604,1478.8245,1478.8245
2004-10,1519.5285,1519.5285,1519.5285,1519.5285,1519.5285,1519.5285,1519.5285,1519.5285,1519.5285,1519.5285,1519.5285,1519.5285,1493.1590,1493.1590
2005-01,1491.9540,1491.9540,1491.9540,1491.9540,1491.9540,1491.9540,1491.9540,1491.9540,1491.9540,1491.9540,1491.9540,1491.9540,1438.7730,1438.7730
2005-04,1421.4289,1421.4289,1421.4289,1421.4289,1421.4289,1421.4289,1421.4289,1421.4289,1421.4289,1421.4289,1421.4289,1421.4289,1395.9168,1395.9168
2005-07,1538.1730,1538.1730,1538.1730,1538.1730,1538.1730,1538.1730,1538.1730,1538.1730,1538.1730,1538.1730,1538.1730,1538.1730,1538.8246,1538.8246
2005-10,1570.6736,1570.6736,1570.6736,1570.6736,1570.6736,1570.6736,1570.6736,1570.6736,1570.6736,1570.6736,1570.6736,1570.6736,1567.5511,1567.5511
2006-01,1570.8506,1570.8506,1570.8506,1570.8506,1570.8506,1570.8506,1570.8506,1570.8506,1570.8506,1570.8506,1570.8506,1570.8506,1550.8630,1550.8630
2006-04,1467.8791,1467.8791,1467.8791,1467.8791,1467.8791,1467.8791,1467.8791,1467.8791,1467.8791,1467.8791,1467.8791,1467.8791,1479.5035,1479.5035
2006-07,1622.8633,1622.8633,1622.8633,1622.8633,1622.8633,1622.8633,1622.8633,1622.8633,1622.8633,1622.8633,1622.8633,1622.8633,1671.7480,1671.7480
2006-10,1656.1790,1656.1790,1656.1790,1656.1790,1656.1790,1656.1790,1656.1790,1656.1790,1656.1790,1656.1790,1656.1790,1656.1790,1703.0631,1703.0631
2007-01,1678.1581,1678.1581,1678.1581,1678.1581,1678.1581,1678.1581,1678.1581,1678.1581,1678.1581,1678.1581,1678.1581,1678.1581,1686.6672,1686.6672
2007-04,1563.5669,1563.5669,1563.5669,1563.5669,1563.5669,1563.5669,1563.5669,1563.5669,1563.5669,1563.5669,1563.5669,1563.5669,1596.9193,1596.9193
2007-07,1708.4270,1708.4270,1708.4270,1708.4270,1708.4270,1708.4270,1708.4270,1708.4270,1708.4270,1708.4270,1708.4270,1708.4270,1763.0452,1763.0452
2007-10,1725.6500,1725.6500,1725.6500,1725.6500,1725.6501,1725.6501,1725.6501,1725.6501,1725.6501,1725.6501,1725.6501,1725.6501,1774.9195,1774.9195
2008-01,1728.5098,1728.5098,1728.5098,1728.5098,1731.8575,1731.8575,1731.8575,1731.8575,1731.8575,1731.8575,1731.8575,1731.8575,1743.1545,1743.1545
2008-04,1651.7710,1651.7710,1651.7710,1651.7710,1653.7568,1653.7568,1653.7568,1653.7568,1653.7568,1653.7568,1653.7568,1653.7568,1660.0766,1660.0766
2008-07,1771.3894,1771.3894,1771.3894,1771.3894,1774.7679,1774.7679,1774.7679,1774.7679,1774.7679,1774.7679,1774.7679,1774.7679,1784.8847,1784.8847
2008-10,1761.7337,1761.7337,1761.7337,1761.7337,1764.3726,1764.3726,1764.3726,1764.3726,1764.3726,1764.3726,1764.3726,1764.3726,1775.1458,1775.1458
2009-01,1699.5861,1699.5861,1699.5861,1699.5861,1702.0071,1702.0071,1702.0071,1702.0071,1701.7684,1701.7684,1701.7684,1701.7684,1722.4442,1722.4442
2009-04,1554.3907,1554.3907,1554.3907,1554.3907,1558.2728,1558.2728,1558.2728,1558.2728,1557.0813,1557.0813,1557.0813,1557.0813,1564.8559,1564.8559
2009-07,1694.8275,1694.8275,1694.8275,1694.8275,1702.0196,1702.0196,1702.0196,1702.0196,1701.7598,1701.7598,1701.7598,1701.7598,1711.0380,1711.0380
2009-10,1751.7887,1751.7887,1751.7887,1751.7887,1760.1206,1760.1206,1760.1206,1760.1206,1758.8797,1758.8797,1758.8797,1758.8797,1735.5985,1735.5985
2010-01,1743.6090,1743.6090,1743.6090,1743.6090,1747.2696,1747.2696,1747.2696,1747.2696,1751.0278,1751.0278,1751.0278,1751.0278,1723.6100,1723.6100
2010-04,1662.3792,1662.3792,1662.3792,1662.3792,1669.4589,1669.4589,1669.4589,1669.4589,1671.8714,1671.8714,1671.8714,1671.8714,1646.2978,1646.2978
2010-07,1837.4997,1837.4997,1837.4997,1837.4997,1846.8324,1846.8324,1846.8324,1846.8324,1848.5648,1848.5648,1848.5648,1848.5648,1817.6417,1817.6417
2010-10,1878.8876,1878.8876,1878.8876,1878.8876,1885.7907,1885.7907,1885.7907,1885.7907,1888.0768,1888.0768,1888.0768,1888.0768,1864.5447,1864.5447
2011-01,1861.2519,1867.6624,1867.7062,1868.5632,1875.2724,1875.2724,1875.2724,1875.2724,1880.7107,1880.7107,1880.7107,1880.7107,1854.6344,1854.6344
2011-04,1754.3359,1747.6992,1756.6643,1747.0747,1751.5744,1751.5744,1751.5744,1751.5744,1753.2344,1753.2344,1753.2344,1753.2344,1724.9979,1724.9979
2011-07,,1905.8581,1916.8734,1909.6751,1912.2961,1912.2961,1912.2961,1912.2961,1909.3316,1909.3316,1909.3316,1909.3316,1882.5181,1882.5181
2011-10,,,1940.8892,1932.3430,1940.8191,1940.8191,1940.8191,1940.8191,1927.5426,1927.5426,1927.5426,1927.5426,1890.7960,1890.7960
2012-01,,,,1938.5077,1949.6510,1941.1126,1941.9824,1944.3980,1926.8230,1926.8230,1926.8230,1926.8230,1879.3036,1879.3036
2012-04,,,,,1793.1714,1779.9908,1783.1685,1782.9139,1768.4036,1768.4036,1768.4036,1768.4036,1716.4334,1716.4334
2012-07,,,,,,1932.5119,1939.6815,1936.8074,1928.8068,1928.8068,1928.8068,1928.8068,1871.3469,1871.3469
2012-10,,,,,,,1937.1177,1940.1131,1929.1958,1929.1958,1929.1958,1929.1958,1856.3113,1856.3113
2013-01,,,,,,,,1936.1078,1922.7022,1916.9319,1913.6711,1908.7901,1837.4063,1837.4063
2013-04,,,,,,,,,1807.1742,1810.3968,1813.9055,1808.1630,1726.5863,1726.5863
2013-07,,,,,,,,,,1980.3944,1988.3100,1984.3934,1889.5605,1889.5605
2013-10,,,,,,,,,,,1986.9062,1974.9913,1872.4773,1872.4773
2014-01,,,,,,,,,,,,1983.7445,1887.8397,1889.9466
2014-04,,,,,,,,,,,,,1747.9914,1748.8463
2014-07,,,,,,,,,,,,,,1919.5135
