"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,Euro,Euro,Euro
unit multiplier,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,81.77,81.75,81.75,81.75,81.75,81.78,81.78,81.78,81.78,81.77,81.77,81.77,81.77,81.77,81.77,81.77,81.77,81.75,81.75,81.75,81.75,81.76,81.76,81.76,81.76,81.08,81.08,81.08,81.08,81.10,81.10,81.10,81.10,81.06,81.06,81.06,81.06,75.527,75.527,75.527
1991-04,82.16,82.17,82.17,82.17,82.17,82.18,82.18,82.18,82.18,82.19,82.19,82.19,82.19,82.18,82.18,82.18,82.18,82.20,82.20,82.20,82.20,82.18,82.18,82.18,82.19,81.72,81.72,81.72,81.72,81.70,81.70,81.70,81.70,81.72,81.72,81.72,81.72,76.996,76.996,76.996
1991-07,82.77,82.78,82.78,82.78,82.78,82.81,82.81,82.81,82.81,82.81,82.81,82.81,82.81,82.78,82.78,82.78,82.78,82.81,82.81,82.81,82.81,82.80,82.80,82.80,82.81,82.76,82.76,82.76,82.76,82.77,82.77,82.77,82.77,82.79,82.79,82.79,82.79,77.908,77.908,77.908
1991-10,82.11,82.10,82.10,82.10,82.10,82.17,82.17,82.17,82.17,82.19,82.19,82.19,82.19,82.18,82.18,82.18,82.18,82.19,82.19,82.19,82.19,82.22,82.22,82.22,82.20,82.48,82.48,82.48,82.48,82.49,82.49,82.49,82.49,82.51,82.51,82.51,82.51,77.464,77.464,77.464
1992-01,83.06,83.06,83.06,83.06,83.06,83.17,83.17,83.17,83.17,83.16,83.16,83.16,83.16,83.14,83.14,83.14,83.14,83.10,83.10,83.10,83.10,83.10,83.10,83.10,83.10,82.45,82.45,82.45,82.45,82.46,82.46,82.46,82.46,82.44,82.44,82.44,82.44,77.428,77.428,77.428
1992-04,80.43,80.44,80.44,80.44,80.44,80.47,80.47,80.47,80.47,80.48,80.48,80.48,80.48,80.46,80.46,80.46,80.46,80.49,80.49,80.49,80.49,80.48,80.48,80.48,80.49,80.11,80.11,80.11,80.11,80.11,80.11,80.11,80.11,80.11,80.11,80.11,80.11,75.353,75.353,75.353
1992-07,78.35,78.35,78.35,78.35,78.35,78.35,78.35,78.35,78.35,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.37,78.37,78.37,78.37,78.36,78.36,78.36,78.37,78.38,78.38,78.38,78.38,78.38,78.38,78.38,78.38,78.38,78.38,78.38,78.38,74.049,74.049,74.049
1992-10,78.59,78.58,78.58,78.58,78.58,78.52,78.52,78.52,78.52,78.52,78.52,78.52,78.52,78.52,78.52,78.52,78.52,78.53,78.53,78.53,78.53,78.53,78.53,78.53,78.51,78.80,78.80,78.80,78.80,78.81,78.81,78.81,78.81,78.82,78.82,78.82,78.82,74.386,74.386,74.386
1993-01,72.72,72.71,72.71,72.71,72.71,72.78,72.78,72.78,72.78,72.78,72.78,72.78,72.78,72.78,72.78,72.78,72.78,72.73,72.73,72.73,72.73,72.74,72.74,72.74,72.74,70.62,70.62,70.62,70.62,70.65,70.65,70.65,70.65,70.62,70.62,70.62,70.62,66.515,66.515,66.515
1993-04,72.42,72.43,72.43,72.43,72.43,72.42,72.42,72.42,72.42,72.42,72.42,72.42,72.42,72.41,72.41,72.41,72.41,72.45,72.45,72.45,72.45,72.42,72.42,72.42,72.43,70.62,70.62,70.62,70.62,70.62,70.62,70.62,70.62,70.63,70.63,70.63,70.63,66.253,66.253,66.253
1993-07,73.53,73.54,73.54,73.54,73.54,73.54,73.54,73.54,73.54,73.56,73.56,73.56,73.56,73.55,73.55,73.55,73.55,73.57,73.57,73.57,73.57,73.55,73.55,73.55,73.56,72.03,72.03,72.03,72.03,72.03,72.03,72.03,72.03,72.02,72.02,72.02,72.02,67.375,67.375,67.375
1993-10,73.34,73.33,73.33,73.33,73.33,73.34,73.34,73.34,73.34,73.35,73.35,73.35,73.35,73.33,73.33,73.33,73.33,73.37,73.37,73.37,73.37,73.36,73.36,73.36,73.34,72.01,72.01,72.01,72.01,71.99,71.99,71.99,71.99,72.01,72.01,72.01,72.01,67.442,67.442,67.442
1994-01,75.31,75.30,75.30,75.30,75.30,75.38,75.38,75.38,75.38,75.38,75.38,75.38,75.38,75.37,75.37,75.37,75.37,75.32,75.32,75.32,75.32,75.32,75.32,75.32,75.32,73.17,73.17,73.17,73.17,73.16,73.16,73.16,73.16,73.15,73.15,73.15,73.15,68.396,68.396,68.396
1994-04,78.56,78.57,78.57,78.57,78.57,78.58,78.58,78.58,78.58,78.57,78.57,78.57,78.57,78.56,78.56,78.56,78.56,78.59,78.59,78.59,78.59,78.57,78.57,78.57,78.58,76.84,76.84,76.84,76.84,76.85,76.85,76.85,76.85,76.84,76.84,76.84,76.84,72.021,72.021,72.021
1994-07,80.14,80.14,80.14,80.14,80.14,80.16,80.16,80.16,80.16,80.17,80.17,80.17,80.17,80.16,80.16,80.16,80.16,80.14,80.14,80.14,80.14,80.16,80.16,80.16,80.16,78.59,78.59,78.59,78.59,78.60,78.60,78.60,78.60,78.59,78.59,78.59,78.59,73.508,73.508,73.508
1994-10,82.83,82.83,82.83,82.83,82.83,82.84,82.84,82.84,82.84,82.83,82.83,82.83,82.83,82.84,82.84,82.84,82.84,82.87,82.87,82.87,82.87,82.89,82.89,82.89,82.88,81.52,81.52,81.52,81.52,81.53,81.53,81.53,81.53,81.53,81.53,81.53,81.53,76.453,76.453,76.453
1995-01,83.20,83.20,83.20,83.20,83.20,83.27,83.27,83.27,83.27,83.27,83.27,83.27,83.27,83.23,83.23,83.23,83.23,83.21,83.21,83.21,83.21,83.18,83.18,83.18,83.18,81.44,81.44,81.44,81.44,81.43,81.43,81.43,81.43,81.41,81.41,81.41,81.41,75.989,75.989,75.989
1995-04,84.88,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.86,84.86,84.86,84.86,84.85,84.85,84.85,84.85,84.90,84.90,84.90,84.90,84.89,84.89,84.89,84.90,83.57,83.57,83.57,83.57,83.60,83.60,83.60,83.60,83.57,83.57,83.57,83.57,78.277,78.277,78.277
1995-07,84.73,84.73,84.73,84.73,84.73,84.75,84.75,84.75,84.75,84.79,84.79,84.79,84.79,84.79,84.79,84.79,84.79,84.75,84.75,84.75,84.75,84.78,84.78,84.78,84.78,83.61,83.61,83.61,83.61,83.61,83.61,83.61,83.61,83.62,83.62,83.62,83.62,78.172,78.172,78.172
1995-10,85.17,85.16,85.16,85.16,85.16,85.18,85.18,85.18,85.18,85.16,85.16,85.16,85.16,85.16,85.16,85.16,85.16,85.21,85.21,85.21,85.21,85.22,85.22,85.22,85.21,84.43,84.43,84.43,84.43,84.44,84.44,84.44,84.44,84.44,84.44,84.44,84.44,79.144,79.144,79.144
1996-01,86.01,86.01,86.01,86.01,86.01,86.01,86.01,86.01,86.01,86.00,86.00,86.00,86.00,85.99,85.99,85.99,85.99,85.96,85.96,85.96,85.96,85.94,85.94,85.94,85.94,84.93,84.93,84.93,84.93,84.93,84.93,84.93,84.93,84.92,84.92,84.92,84.92,79.339,79.339,79.339
1996-04,86.22,86.22,86.22,86.22,86.22,86.22,86.22,86.22,86.22,86.19,86.19,86.19,86.19,86.19,86.19,86.19,86.19,86.24,86.24,86.24,86.24,86.24,86.24,86.24,86.26,85.53,85.53,85.53,85.53,85.53,85.53,85.53,85.53,85.53,85.53,85.53,85.53,80.038,80.038,80.038
1996-07,85.78,85.78,85.78,85.78,85.78,85.79,85.79,85.79,85.79,85.85,85.85,85.85,85.85,85.84,85.84,85.84,85.84,85.79,85.79,85.79,85.79,85.80,85.80,85.80,85.80,85.58,85.58,85.58,85.58,85.59,85.59,85.59,85.59,85.58,85.58,85.58,85.58,79.758,79.758,79.758
1996-10,90.32,90.33,90.33,90.33,90.33,90.38,90.38,90.38,90.38,90.36,90.36,90.36,90.36,90.35,90.35,90.35,90.35,90.38,90.38,90.38,90.38,90.43,90.43,90.43,90.41,90.31,90.31,90.31,90.31,90.30,90.30,90.30,90.30,90.33,90.33,90.33,90.33,84.145,84.145,84.145
1997-01,94.10,94.11,94.11,94.11,94.11,94.22,94.22,94.22,94.22,94.17,94.17,94.17,94.17,94.20,94.20,94.20,94.20,94.16,94.16,94.16,94.16,94.22,94.22,94.22,94.22,93.62,93.62,93.62,93.62,93.63,93.63,93.63,93.63,93.67,93.67,93.67,93.67,87.588,87.588,87.588
1997-04,95.37,95.37,95.37,95.37,95.37,95.36,95.36,95.36,95.36,95.33,95.33,95.33,95.33,95.30,95.30,95.30,95.30,95.37,95.37,95.37,95.37,95.33,95.33,95.33,95.34,94.73,94.73,94.73,94.73,94.73,94.73,94.73,94.73,94.71,94.71,94.71,94.71,88.419,88.419,88.419
1997-07,99.62,99.61,99.61,99.61,99.61,99.63,99.63,99.63,99.63,99.69,99.69,99.69,99.69,99.67,99.67,99.67,99.67,99.62,99.62,99.62,99.62,99.62,99.62,99.62,99.63,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.38,99.38,99.38,99.38,93.028,93.028,93.028
1997-10,100.81,100.82,100.82,100.82,100.82,100.77,100.77,100.77,100.77,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.79,100.79,100.79,100.79,100.81,100.81,100.81,100.80,100.40,100.40,100.40,100.40,100.43,100.43,100.43,100.43,100.42,100.42,100.42,100.42,93.974,93.974,93.974
1998-01,105.18,105.18,105.18,105.18,105.18,105.26,105.26,105.26,105.26,105.19,105.19,105.19,105.20,105.20,105.20,105.20,105.20,105.21,105.21,105.21,105.21,105.24,105.24,105.24,105.24,104.68,104.68,104.68,104.68,104.70,104.70,104.70,104.70,104.67,104.67,104.67,104.67,97.736,97.736,97.736
1998-04,105.95,105.96,105.96,105.96,105.96,105.98,105.98,105.98,105.98,105.97,105.97,105.97,105.97,105.96,105.96,105.96,105.96,106.01,106.01,106.01,106.01,106.00,106.00,106.00,106.01,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.38,105.38,105.38,105.38,98.362,98.362,98.362
1998-07,103.89,103.83,103.83,103.83,103.83,103.86,103.86,103.86,103.86,103.92,103.92,103.92,103.92,103.89,103.89,103.89,103.89,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.86,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,96.408,96.408,96.408
1998-10,101.18,101.21,101.21,101.21,101.21,101.14,101.14,101.14,101.14,101.16,101.16,101.16,101.15,101.13,101.13,101.13,101.13,101.16,101.16,101.16,101.16,101.14,101.14,101.14,101.12,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.73,100.73,100.73,100.73,93.664,93.664,93.664
1999-01,104.74,104.76,104.76,104.76,104.76,104.81,104.81,104.81,104.81,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.74,104.74,104.74,104.74,104.82,104.82,104.82,104.83,104.11,104.11,104.11,104.11,104.12,104.12,104.12,104.12,104.12,104.12,104.12,104.12,97.930,97.930,97.930
1999-04,108.62,108.63,108.63,108.63,108.63,108.65,108.65,108.65,108.65,108.72,108.72,108.72,108.72,108.73,108.73,108.73,108.73,108.72,108.72,108.72,108.72,108.69,108.69,108.69,108.69,108.00,108.00,108.00,108.00,108.00,108.00,108.00,108.00,107.98,107.98,107.98,107.98,100.939,100.939,100.939
1999-07,112.93,112.86,112.86,112.86,112.86,112.91,112.91,112.91,112.91,112.92,112.92,112.92,112.92,112.90,112.90,112.90,112.90,112.89,112.89,112.89,112.89,112.83,112.83,112.83,112.84,112.30,112.30,112.30,112.30,112.29,112.29,112.29,112.29,112.30,112.30,112.30,112.30,105.321,105.321,105.321
1999-10,113.96,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,113.98,113.98,113.98,113.98,114.01,114.01,114.01,114.01,113.98,113.98,113.98,113.96,113.47,113.47,113.47,113.47,113.48,113.48,113.48,113.48,113.46,113.46,113.46,113.46,105.518,105.518,105.518
2000-01,122.74,122.83,122.83,122.83,122.83,122.82,122.82,122.82,122.82,122.69,122.69,122.69,122.71,122.69,122.69,122.69,122.69,122.73,122.73,122.73,122.73,122.80,122.80,122.80,122.81,121.99,121.99,121.99,121.99,122.01,122.01,122.01,122.01,121.96,121.96,121.96,121.96,114.492,114.492,114.492
2000-04,128.67,128.68,128.68,128.68,128.68,128.73,128.73,128.73,128.73,128.87,128.87,128.87,128.84,128.87,128.87,128.87,128.87,128.85,128.85,128.85,128.85,128.79,128.79,128.79,128.79,127.92,127.92,127.92,127.92,127.92,127.92,127.92,127.92,127.92,127.92,127.92,127.92,119.746,119.746,119.746
2000-07,136.56,136.43,136.43,136.43,136.43,136.51,136.51,136.51,136.51,136.51,136.51,136.51,136.52,136.48,136.48,136.48,136.48,136.51,136.51,136.51,136.51,136.45,136.45,136.45,136.46,135.94,135.94,135.94,135.94,135.94,135.94,135.94,135.94,135.97,135.97,135.97,135.97,127.675,127.675,127.675
2000-10,145.37,145.40,145.40,145.40,145.40,145.49,145.49,145.49,145.49,145.45,145.45,145.45,145.45,145.46,145.46,145.46,145.46,145.41,145.41,145.41,145.41,145.50,145.50,145.50,145.48,144.88,144.88,144.88,144.88,144.90,144.90,144.90,144.90,144.90,144.90,144.90,144.90,136.227,136.227,136.227
2001-01,136.62,136.80,136.80,136.80,136.80,136.64,136.64,136.64,136.64,136.48,136.48,136.48,136.49,136.51,136.51,136.51,136.51,136.53,136.53,136.53,136.53,136.65,136.66,136.66,136.66,136.05,136.05,136.05,136.05,136.07,136.07,136.07,136.07,136.01,136.01,136.01,136.01,127.706,127.706,127.706
2001-04,137.40,137.37,137.37,137.37,137.37,137.49,137.49,137.49,137.49,137.68,137.68,137.68,137.66,137.68,137.68,137.68,137.68,137.67,137.67,137.67,137.67,137.55,137.55,137.55,137.55,137.05,137.05,137.05,137.05,137.05,137.05,137.05,137.05,137.07,137.07,137.07,137.07,128.174,128.174,128.174
2001-07,134.30,134.15,134.15,134.15,134.15,134.19,134.19,134.19,134.19,134.16,134.16,134.16,134.18,134.14,134.14,134.14,134.14,134.21,134.21,134.21,134.21,134.13,134.13,134.13,134.14,133.50,133.50,133.50,133.50,133.49,133.49,133.49,133.49,133.52,133.52,133.52,133.52,124.214,124.214,124.214
2001-10,129.08,129.07,129.07,129.07,129.07,129.18,129.18,129.18,129.18,129.15,129.15,129.15,129.15,129.14,129.14,129.14,129.14,129.06,129.06,129.06,129.06,129.22,129.21,129.21,129.20,128.67,128.67,128.67,128.67,128.68,128.68,128.68,128.68,128.71,128.71,128.71,128.71,119.543,119.543,119.543
2002-01,125.50,125.79,125.79,125.79,125.79,125.58,125.58,125.58,125.58,125.38,125.38,125.38,125.36,125.46,125.46,125.46,125.46,125.49,125.49,125.49,125.49,125.64,125.64,125.64,125.66,125.07,125.07,125.07,125.07,125.08,125.08,125.08,125.08,125.06,125.06,125.06,125.06,113.952,113.952,113.952
2002-04,129.19,129.10,129.10,129.10,129.10,129.22,129.22,129.22,129.22,129.53,129.53,129.53,129.53,129.48,129.48,129.48,129.48,129.50,129.50,129.50,129.50,129.31,129.32,129.32,129.28,128.64,128.64,128.64,128.64,128.64,128.64,128.64,128.64,128.64,128.64,128.64,128.64,118.664,118.664,118.664
2002-07,130.22,130.02,130.02,130.02,130.02,130.00,130.00,130.00,130.00,129.94,129.94,129.94,129.89,129.86,129.86,129.86,129.86,129.90,129.90,129.90,129.90,129.83,129.82,129.82,129.84,128.87,128.87,128.87,128.87,128.87,128.87,128.87,128.87,128.89,128.89,128.89,128.89,117.514,117.514,117.514
2002-10,133.06,133.00,133.00,133.00,133.00,133.20,133.20,133.20,133.20,133.14,133.14,133.14,133.20,133.18,133.18,133.18,133.18,133.08,133.08,133.08,133.08,133.27,133.26,133.26,133.26,132.64,132.64,132.64,132.64,132.65,132.65,132.65,132.65,132.71,132.71,132.71,132.71,121.405,121.405,121.405
2003-01,135.91,136.99,136.99,136.99,136.99,136.79,136.79,136.79,136.79,136.56,136.56,136.56,136.45,136.55,136.55,136.55,136.55,136.60,136.60,136.60,136.60,136.76,136.78,136.78,136.78,136.05,136.05,136.05,136.05,136.07,136.07,136.07,136.07,136.03,136.03,136.03,136.03,124.706,124.706,124.706
2003-04,131.26,132.31,132.31,132.31,132.31,132.53,132.53,132.53,132.53,132.97,132.97,132.97,133.03,132.98,132.98,132.98,132.98,133.04,133.04,133.04,133.04,132.82,132.83,132.83,132.78,132.22,132.22,132.22,132.22,132.21,132.21,132.21,132.21,132.20,132.20,132.20,132.20,121.392,121.392,121.392
2003-07,129.53,130.55,130.55,130.55,130.55,130.65,130.65,130.65,130.65,130.46,130.46,130.46,130.36,130.33,130.33,130.33,130.33,130.36,130.36,130.36,130.36,130.26,130.25,130.25,130.26,129.81,129.81,129.81,129.81,129.80,129.80,129.80,129.80,129.81,129.81,129.81,129.81,119.553,119.553,119.553
2003-10,134.03,135.04,135.04,135.04,135.04,135.48,135.48,135.48,135.48,135.42,135.42,135.42,135.58,135.54,135.54,135.54,135.54,135.40,135.40,135.40,135.40,135.64,135.63,135.63,135.66,135.27,135.27,135.27,135.27,135.30,135.30,135.30,135.30,135.34,135.34,135.34,135.34,125.581,125.581,125.581
2004-01,135.32,137.21,137.21,137.21,137.21,136.87,136.87,136.87,136.87,137.70,137.70,137.70,137.51,137.54,137.54,137.54,137.54,137.60,137.60,137.60,137.60,137.71,137.73,137.73,137.72,137.34,137.34,137.34,137.34,137.34,137.34,137.34,137.34,137.24,137.24,137.24,137.24,126.358,126.358,126.358
2004-04,140.21,140.69,140.69,140.69,140.69,140.79,140.79,140.79,140.79,142.14,142.14,142.14,142.27,142.14,142.14,142.14,142.14,142.33,142.33,142.33,142.33,141.97,142.02,142.02,141.93,141.43,141.43,141.43,141.43,141.46,141.46,141.46,141.46,141.41,141.41,141.41,141.41,130.090,130.090,130.090
2004-07,147.13,147.39,147.39,147.39,147.39,147.71,147.71,147.71,147.71,148.62,148.62,148.62,148.39,148.39,148.39,148.39,148.39,148.33,148.33,148.33,148.33,148.12,148.08,148.08,148.08,147.44,147.44,147.44,147.44,147.44,147.44,147.44,147.44,147.43,147.43,147.43,147.43,135.604,135.604,135.604
2004-10,147.51,148.00,148.00,148.00,148.00,149.11,149.11,149.11,149.11,149.57,149.57,149.57,149.85,149.92,149.92,149.92,149.92,149.77,149.77,149.77,149.77,150.11,150.07,150.07,150.17,149.90,149.90,149.90,149.90,149.98,149.98,149.98,149.98,149.92,149.92,149.92,149.92,137.995,137.995,137.995
2005-01,144.70,147.46,146.42,146.45,146.45,147.35,147.35,147.35,147.35,148.10,148.10,148.10,147.80,146.95,146.95,146.95,146.95,147.08,147.08,147.08,147.08,147.16,147.20,147.20,147.15,146.46,146.46,146.46,146.46,146.46,146.46,146.46,146.46,146.40,146.40,146.40,146.40,134.314,134.314,134.314
2005-04,,152.75,152.03,152.06,152.06,154.63,154.63,154.63,154.63,157.09,157.09,157.09,157.23,156.32,156.32,156.32,156.32,157.00,157.00,157.00,157.00,156.44,156.53,156.53,156.37,155.47,155.47,155.47,155.47,155.47,155.47,155.47,155.47,155.27,155.27,155.27,155.27,142.491,142.491,142.491
2005-07,,,160.88,160.92,160.92,162.35,162.35,162.35,162.35,163.08,163.08,163.08,162.85,161.82,161.82,161.82,161.82,162.15,162.15,162.15,162.15,161.80,161.70,161.70,161.68,161.04,161.04,161.04,161.04,160.99,160.99,160.99,160.99,160.97,160.97,160.97,160.97,147.845,147.845,147.845
2005-10,,,,165.32,165.32,167.23,167.23,167.23,167.23,168.99,168.99,168.99,169.38,168.47,168.47,168.47,168.47,168.93,168.93,168.93,168.93,169.66,169.63,169.63,169.85,170.02,170.02,170.02,170.02,170.14,170.14,170.14,170.14,170.22,170.22,170.22,170.22,156.645,156.645,156.645
2006-01,,,,,176.74,179.37,179.37,179.23,180.41,180.50,180.50,180.50,180.10,178.75,178.75,178.75,178.75,179.63,179.63,179.63,179.63,179.32,179.35,179.35,179.24,179.10,179.10,179.10,179.10,179.06,179.06,179.06,179.06,178.69,178.69,178.69,178.69,163.594,163.594,163.594
2006-04,,,,,,181.63,181.74,180.63,180.79,182.66,182.66,182.66,182.85,182.88,182.88,182.88,182.88,184.02,184.02,184.02,184.02,183.63,183.81,183.81,183.53,183.13,183.13,183.13,183.13,183.21,183.21,183.21,183.21,183.25,183.25,183.25,183.25,168.206,168.206,168.206
