"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1996-01,77.66,77.66,77.66,77.66,77.65,77.65,77.65,77.65,77.63,77.63,77.63,77.63,72.79,72.79,72.79
1996-04,79.32,79.32,79.32,79.32,79.31,79.31,79.31,79.31,79.31,79.31,79.31,79.31,74.14,74.14,74.14
1996-07,80.49,80.49,80.49,80.49,80.47,80.47,80.47,80.47,80.48,80.48,80.48,80.48,75.07,75.07,75.07
1996-10,81.91,81.91,81.91,81.91,81.93,81.93,81.93,81.93,81.95,81.95,81.95,81.95,76.51,76.51,76.51
1997-01,79.73,79.73,79.73,79.73,79.72,79.72,79.72,79.72,79.69,79.69,79.69,79.69,74.75,74.75,74.75
1997-04,81.55,81.55,81.55,81.55,81.55,81.55,81.55,81.55,81.55,81.55,81.55,81.55,76.74,76.74,76.74
1997-07,82.66,82.66,82.66,82.66,82.65,82.65,82.65,82.65,82.65,82.65,82.65,82.65,77.61,77.61,77.61
1997-10,84.56,84.56,84.56,84.56,84.58,84.58,84.58,84.58,84.59,84.59,84.59,84.59,79.31,79.31,79.31
1998-01,83.31,83.31,83.31,83.31,83.31,83.31,83.31,83.31,83.28,83.28,83.28,83.28,78.25,78.25,78.25
1998-04,84.15,84.15,84.15,84.15,84.16,84.16,84.16,84.16,84.17,84.17,84.17,84.17,79.33,79.33,79.33
1998-07,85.10,85.10,85.10,85.10,85.09,85.09,85.09,85.09,85.10,85.10,85.10,85.10,79.86,79.86,79.86
1998-10,86.50,86.50,86.50,86.50,86.50,86.50,86.50,86.50,86.52,86.52,86.52,86.52,80.98,80.98,80.98
1999-01,82.52,82.52,82.52,82.52,82.52,82.52,82.52,82.52,82.48,82.48,82.48,82.48,77.64,77.64,77.64
1999-04,83.53,83.53,83.53,83.53,83.54,83.54,83.54,83.54,83.54,83.54,83.54,83.54,78.61,78.61,78.61
1999-07,84.36,84.36,84.36,84.36,84.36,84.36,84.36,84.36,84.38,84.38,84.38,84.38,79.18,79.18,79.18
1999-10,85.55,85.55,85.55,85.55,85.54,85.54,85.54,85.54,85.57,85.57,85.57,85.57,80.52,80.52,80.52
2000-01,86.37,86.37,86.37,86.37,86.37,86.37,86.37,86.37,86.33,86.33,86.33,86.33,82.18,82.18,82.18
2000-04,86.69,86.69,86.69,86.69,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,82.42,82.42,82.42
2000-07,86.95,86.95,86.95,86.95,86.94,86.94,86.94,86.94,86.96,86.96,86.96,86.96,82.38,82.38,82.38
2000-10,86.84,86.84,86.84,86.84,86.84,86.84,86.84,86.84,86.86,86.86,86.86,86.86,82.29,82.29,82.29
2001-01,89.92,89.92,89.92,89.92,89.93,89.93,89.93,89.93,89.89,89.89,89.89,89.89,84.57,84.57,84.57
2001-04,90.35,90.35,90.35,90.35,90.37,90.37,90.37,90.37,90.37,90.37,90.37,90.37,84.53,84.53,84.53
2001-07,91.33,91.33,91.33,91.33,91.30,91.30,91.30,91.30,91.33,91.33,91.33,91.33,85.53,85.53,85.53
2001-10,92.92,92.92,92.92,92.92,92.90,92.90,92.90,92.90,92.93,92.93,92.93,92.93,87.22,87.22,87.22
2002-01,93.99,93.99,93.99,93.99,94.01,94.01,94.01,94.01,93.95,93.95,93.95,93.95,87.46,87.46,87.46
2002-04,94.49,94.49,94.49,94.49,94.53,94.53,94.53,94.53,94.51,94.51,94.51,94.51,87.84,87.84,87.84
2002-07,95.17,95.17,95.17,95.17,95.14,95.14,95.14,95.14,95.18,95.18,95.18,95.18,88.59,88.59,88.59
2002-10,96.17,96.17,96.17,96.17,96.14,96.14,96.14,96.14,96.17,96.17,96.17,96.17,89.26,89.26,89.26
2003-01,96.13,96.13,96.13,96.13,96.17,96.17,96.17,96.17,96.11,96.11,96.11,96.11,88.69,88.69,88.69
2003-04,96.80,96.80,96.80,96.80,96.85,96.85,96.85,96.85,96.83,96.83,96.83,96.83,89.39,89.39,89.39
2003-07,98.19,98.19,98.19,98.19,98.15,98.15,98.15,98.15,98.20,98.20,98.20,98.20,90.68,90.68,90.68
2003-10,97.74,97.74,97.74,97.74,97.70,97.70,97.70,97.70,97.74,97.74,97.74,97.74,90.39,90.39,90.39
2004-01,96.04,96.04,96.04,96.04,96.12,96.12,96.12,96.12,96.05,96.05,96.05,96.05,89.52,89.52,89.52
2004-04,97.21,97.21,97.21,97.21,97.27,97.27,97.27,97.27,97.24,97.24,97.24,97.24,90.80,90.80,90.80
2004-07,97.07,97.07,97.07,97.07,97.02,97.02,97.02,97.02,97.08,97.08,97.08,97.08,90.82,90.82,90.82
2004-10,97.58,97.58,97.58,97.58,97.50,97.50,97.50,97.50,97.55,97.55,97.55,97.55,91.01,91.01,91.01
2005-01,99.21,99.21,99.21,99.21,99.35,99.35,99.35,99.35,99.26,99.26,99.26,99.26,91.77,91.77,91.77
2005-04,99.95,99.95,99.95,99.95,100.01,100.01,100.01,100.01,99.96,99.96,99.96,99.96,92.40,92.40,92.40
2005-07,100.21,100.21,100.21,100.21,100.14,100.14,100.14,100.14,100.20,100.20,100.20,100.20,93.07,93.07,93.07
2005-10,100.63,100.63,100.63,100.63,100.51,100.51,100.51,100.51,100.60,100.60,100.60,100.60,93.30,93.30,93.30
2006-01,99.50,99.50,99.50,99.50,99.71,99.71,99.71,99.71,99.58,99.58,99.58,99.58,92.73,92.73,92.73
2006-04,100.05,100.05,100.05,100.05,100.09,100.09,100.09,100.09,100.04,100.04,100.04,100.04,93.23,93.23,93.23
2006-07,100.75,100.75,100.75,100.75,100.65,100.65,100.65,100.65,100.71,100.71,100.71,100.71,93.29,93.29,93.29
2006-10,102.16,102.16,102.16,102.16,102.01,102.01,102.01,102.01,102.14,102.14,102.14,102.14,95.37,95.37,95.37
2007-01,102.98,102.98,102.98,102.98,103.24,103.24,103.24,103.24,103.06,103.06,103.06,103.06,96.39,96.39,96.39
2007-04,103.67,103.67,103.67,103.67,103.68,103.68,103.68,103.68,103.63,103.63,103.63,103.63,96.91,96.91,96.91
2007-07,104.10,104.10,104.10,104.10,103.97,103.97,103.97,103.97,104.01,104.01,104.01,104.01,97.38,97.38,97.38
2007-10,104.16,104.16,104.16,104.16,104.01,104.01,104.01,104.01,104.19,104.19,104.19,104.19,97.50,97.50,97.50
2008-01,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.27,105.27,105.27,105.27,98.98,98.98,98.98
2008-04,106.04,106.04,106.04,106.04,105.58,105.58,105.58,105.58,105.56,105.56,105.56,105.56,99.70,99.70,99.70
2008-07,105.41,105.41,105.41,105.41,105.37,105.37,105.37,105.37,105.44,105.44,105.44,105.44,99.56,99.56,99.56
2008-10,104.82,104.82,104.82,104.82,105.04,105.04,105.04,105.04,105.25,105.25,105.25,105.25,98.53,98.53,98.53
2009-01,106.80,106.80,106.80,106.80,105.88,105.88,105.88,105.88,105.48,105.48,105.48,105.48,100.31,100.31,100.31
2009-04,107.52,107.52,107.52,107.52,106.89,106.89,106.89,106.89,106.94,106.94,106.94,106.94,101.31,101.31,101.31
2009-07,107.44,107.44,107.44,107.44,107.15,107.15,107.15,107.15,107.24,107.24,107.24,107.24,101.48,101.48,101.48
2009-10,108.52,108.52,108.52,108.52,108.18,108.18,108.18,108.18,108.48,108.48,108.48,108.48,101.73,101.73,101.73
2010-01,108.08,108.08,108.08,108.08,105.59,105.59,105.59,105.59,107.18,107.18,107.18,107.18,100.68,100.68,100.68
2010-04,107.22,107.22,107.22,107.22,105.03,105.03,105.03,105.03,106.73,106.73,106.73,106.73,99.65,99.65,99.65
2010-07,107.90,107.90,107.90,107.90,105.38,105.38,105.38,105.38,107.31,107.31,107.31,107.31,100.08,100.08,100.08
2010-10,108.00,108.00,108.00,108.00,105.00,105.00,105.00,105.00,107.19,107.19,107.19,107.19,99.60,99.60,99.60
2011-01,108.08,108.06,107.90,107.83,105.48,105.48,105.48,105.48,110.71,110.71,110.71,110.71,103.64,103.64,103.64
2011-04,108.11,108.49,107.87,107.92,105.90,105.90,105.90,105.90,110.26,110.26,110.26,110.26,102.90,102.90,102.90
2011-07,,108.70,108.47,108.40,105.91,105.91,105.91,105.91,110.76,110.76,110.76,110.76,103.44,103.44,103.44
2011-10,,,109.39,109.23,106.18,106.18,106.18,106.18,111.53,111.53,111.53,111.53,103.59,103.59,103.59
2012-01,,,,109.45,107.37,107.24,107.28,107.12,112.20,112.20,112.20,112.20,101.26,101.26,101.26
2012-04,,,,,107.43,107.63,107.67,107.56,112.29,112.29,112.29,112.29,101.34,101.34,101.34
2012-07,,,,,,107.50,107.96,107.51,112.76,112.76,112.76,112.76,101.37,101.37,101.37
2012-10,,,,,,,108.31,107.15,112.93,112.93,112.93,112.93,101.36,101.36,101.36
2013-01,,,,,,,,108.08,113.45,113.24,112.93,113.49,101.90,101.90,101.90
2013-04,,,,,,,,,113.82,113.96,113.39,113.41,101.69,101.69,101.69
2013-07,,,,,,,,,,114.46,113.93,113.90,101.80,101.80,101.80
2013-10,,,,,,,,,,,114.05,114.56,102.08,102.08,102.08
2014-01,,,,,,,,,,,,114.16,102.82,102.89,103.03
2014-04,,,,,,,,,,,,,102.91,102.86,102.87
2014-07,,,,,,,,,,,,,,103.25,103.25
2014-10,,,,,,,,,,,,,,,102.81
