"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1994-01,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.305,0.305
1994-04,0.290,0.290,0.290,0.290,0.290,0.290,0.290,0.290,0.290,0.290,0.290,0.290,0.307,0.307
1994-07,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.317,0.317
1994-10,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.320,0.320
1995-01,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.324,0.324
1995-04,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.329,0.329
1995-07,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.333,0.333
1995-10,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.335,0.335
1996-01,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.335,0.335
1996-04,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.335,0.335
1996-07,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.345,0.345
1996-10,0.340,0.340,0.340,0.340,0.340,0.340,0.340,0.340,0.340,0.340,0.340,0.340,0.351,0.351
1997-01,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.355,0.355
1997-04,0.351,0.351,0.351,0.351,0.351,0.351,0.351,0.351,0.351,0.351,0.351,0.351,0.358,0.358
1997-07,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.371,0.371
1997-10,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.375,0.375
1998-01,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.384,0.384
1998-04,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.390,0.390
1998-07,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.403,0.403
1998-10,0.403,0.403,0.403,0.403,0.403,0.403,0.403,0.403,0.403,0.403,0.403,0.403,0.409,0.409
1999-01,0.404,0.404,0.404,0.404,0.404,0.404,0.404,0.404,0.404,0.404,0.404,0.404,0.410,0.410
1999-04,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.415,0.415
1999-07,0.420,0.420,0.420,0.420,0.420,0.420,0.420,0.420,0.420,0.420,0.420,0.420,0.427,0.427
1999-10,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.433,0.433
2000-01,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.437,0.437
2000-04,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.438,0.438
2000-07,0.429,0.429,0.429,0.429,0.429,0.429,0.429,0.429,0.429,0.429,0.429,0.429,0.443,0.443
2000-10,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.441,0.441
2001-01,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.432,0.432
2001-04,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.432,0.432
2001-07,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.436,0.436
2001-10,0.426,0.426,0.426,0.426,0.426,0.426,0.426,0.426,0.426,0.426,0.426,0.426,0.438,0.438
2002-01,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.436,0.436
2002-04,0.423,0.423,0.423,0.423,0.423,0.423,0.423,0.423,0.423,0.423,0.423,0.423,0.434,0.434
2002-07,0.426,0.426,0.426,0.426,0.426,0.426,0.426,0.426,0.426,0.426,0.426,0.426,0.436,0.436
2002-10,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.434,0.434
2003-01,0.421,0.421,0.421,0.421,0.421,0.421,0.421,0.421,0.421,0.421,0.421,0.421,0.432,0.432
2003-04,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.435,0.435
2003-07,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.438,0.438
2003-10,0.426,0.426,0.426,0.426,0.426,0.426,0.426,0.426,0.426,0.426,0.426,0.426,0.435,0.435
2004-01,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.433,0.433
2004-04,0.430,0.430,0.430,0.430,0.430,0.430,0.430,0.430,0.430,0.430,0.430,0.430,0.438,0.438
2004-07,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.441,0.441
2004-10,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.443,0.443
2005-01,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.439,0.439
2005-04,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.439,0.439
2005-07,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.445,0.445
2005-10,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.449,0.449
2006-01,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.445,0.445
2006-04,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.449,0.449
2006-07,0.445,0.445,0.445,0.445,0.445,0.445,0.445,0.445,0.445,0.445,0.445,0.445,0.455,0.455
2006-10,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.479,0.479
2007-01,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.472,0.472
2007-04,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.471,0.471
2007-07,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.475,0.475
2007-10,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.476,0.476
2008-01,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.476,0.476
2008-04,0.442,0.442,0.442,0.442,0.443,0.443,0.443,0.443,0.443,0.443,0.443,0.443,0.480,0.480
2008-07,0.444,0.444,0.444,0.444,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.483,0.483
2008-10,0.431,0.431,0.431,0.431,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.468,0.468
2009-01,0.423,0.423,0.423,0.423,0.426,0.426,0.426,0.426,0.427,0.427,0.427,0.427,0.459,0.459
2009-04,0.427,0.427,0.427,0.427,0.432,0.432,0.432,0.432,0.433,0.433,0.433,0.433,0.463,0.463
2009-07,0.431,0.431,0.431,0.431,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.466,0.466
2009-10,0.432,0.432,0.432,0.432,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.466,0.466
2010-01,0.427,0.427,0.427,0.427,0.437,0.437,0.437,0.437,0.438,0.438,0.438,0.438,0.461,0.461
2010-04,0.429,0.429,0.429,0.429,0.438,0.438,0.438,0.438,0.440,0.440,0.440,0.440,0.462,0.462
2010-07,0.432,0.432,0.432,0.432,0.442,0.442,0.442,0.442,0.444,0.444,0.444,0.444,0.465,0.465
2010-10,0.433,0.433,0.433,0.433,0.443,0.443,0.443,0.443,0.446,0.446,0.446,0.446,0.464,0.464
2011-01,0.430,0.430,0.430,0.430,0.442,0.442,0.442,0.442,0.444,0.444,0.444,0.444,0.460,0.460
2011-04,0.432,0.433,0.432,0.433,0.445,0.445,0.445,0.445,0.445,0.445,0.445,0.445,0.462,0.462
2011-07,,0.437,0.438,0.439,0.449,0.449,0.449,0.449,0.449,0.449,0.449,0.449,0.465,0.465
2011-10,,,0.439,0.439,0.450,0.450,0.450,0.450,0.447,0.447,0.447,0.447,0.467,0.467
2012-01,,,,0.436,0.448,0.449,0.449,0.448,0.445,0.445,0.445,0.445,0.463,0.463
2012-04,,,,,0.450,0.451,0.452,0.449,0.448,0.448,0.448,0.448,0.466,0.466
2012-07,,,,,,0.455,0.458,0.454,0.454,0.454,0.454,0.454,0.470,0.470
2012-10,,,,,,,0.458,0.454,0.455,0.455,0.455,0.455,0.469,0.469
2013-01,,,,,,,,0.455,0.453,0.451,0.449,0.449,0.463,0.463
2013-04,,,,,,,,,0.454,0.455,0.450,0.449,0.462,0.462
2013-07,,,,,,,,,,0.460,0.458,0.454,0.464,0.464
2013-10,,,,,,,,,,,0.457,0.450,0.465,0.465
2014-01,,,,,,,,,,,,0.446,0.463,0.464
2014-04,,,,,,,,,,,,,0.466,0.466
2014-07,,,,,,,,,,,,,,0.467
