"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2010=100,2010=100,2010=100
unit multiplier,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one
Baseyear,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2010,2010,2010
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,76.53,76.49,76.49,76.49,76.50,77.07,77.07,77.07,77.07,76.51,76.51,76.51,76.51,76.53,76.53,76.53,76.53,76.24,76.24,76.24,76.24,76.18,76.18,76.18,76.30,96.69,96.69,96.69,96.69,96.68,96.68,96.68,96.68,96.59,96.57,96.57,96.57,94.97,94.97,94.97
1991-04,77.48,77.44,77.44,77.44,77.44,76.74,76.74,76.74,76.74,76.92,76.92,76.92,76.92,77.14,77.14,77.14,77.14,77.14,77.14,77.14,77.14,76.99,76.99,76.99,77.10,97.52,97.52,97.52,97.52,97.52,97.52,97.52,97.52,97.56,97.54,97.54,97.54,96.17,96.17,96.17
1991-07,77.78,77.65,77.65,77.65,77.63,77.39,77.39,77.39,77.39,77.54,77.54,77.54,77.54,77.61,77.61,77.61,77.61,77.76,77.76,77.76,77.76,77.74,77.74,77.74,77.76,98.33,98.33,98.33,98.33,98.32,98.32,98.32,98.32,98.41,98.46,98.46,98.46,95.92,95.92,95.92
1991-10,78.88,79.08,79.08,79.08,79.09,79.47,79.47,79.47,79.47,79.69,79.69,79.69,79.69,79.38,79.38,79.38,79.38,79.54,79.54,79.54,79.54,79.76,79.76,79.76,79.52,100.42,100.42,100.42,100.42,100.44,100.44,100.44,100.44,100.40,100.39,100.39,100.39,98.59,98.59,98.59
1992-01,85.54,85.50,85.50,85.50,85.51,85.97,85.97,85.97,85.97,85.47,85.47,85.47,85.47,85.49,85.49,85.49,85.49,85.13,85.13,85.13,85.13,85.09,85.09,85.09,85.20,107.80,107.80,107.80,107.80,107.77,107.77,107.77,107.77,107.71,107.69,107.69,107.69,105.95,105.95,105.95
1992-04,84.16,84.12,84.12,84.12,84.13,83.45,83.45,83.45,83.45,83.61,83.61,83.61,83.61,83.83,83.83,83.83,83.83,83.86,83.86,83.86,83.86,83.69,83.69,83.69,83.79,106.00,106.00,106.00,106.00,106.01,106.01,106.01,106.01,106.02,106.01,106.01,106.01,104.55,104.55,104.55
1992-07,84.04,83.92,83.92,83.92,83.91,83.72,83.72,83.72,83.72,83.85,83.85,83.85,83.85,83.92,83.92,83.92,83.92,84.10,84.10,84.10,84.10,84.10,84.10,84.10,84.11,106.35,106.35,106.35,106.35,106.35,106.35,106.35,106.35,106.42,106.46,106.46,106.46,103.95,103.95,103.95
1992-10,88.15,88.35,88.35,88.35,88.36,88.76,88.76,88.76,88.76,88.97,88.97,88.97,88.97,88.65,88.65,88.65,88.65,88.82,88.82,88.82,88.82,89.02,89.02,89.02,88.81,112.13,112.13,112.13,112.13,112.15,112.15,112.15,112.15,112.11,112.10,112.10,112.10,109.85,109.85,109.85
