"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1996-01,123.25,123.25,123.25,123.25,123.25,123.25,123.25,123.25,123.25,123.25,123.25,123.25,130.30,130.30,130.30
1996-04,123.00,123.00,123.00,123.00,123.00,123.00,123.00,123.00,123.00,123.00,123.00,123.00,129.76,129.76,129.76
1996-07,122.39,122.39,122.39,122.39,122.39,122.39,122.39,122.39,122.39,122.39,122.39,122.39,128.74,128.74,128.74
1996-10,125.75,125.75,125.75,125.75,125.75,125.75,125.75,125.75,125.75,125.75,125.75,125.75,131.16,131.16,131.16
1997-01,126.17,126.17,126.17,126.17,126.17,126.17,126.17,126.17,126.17,126.17,126.17,126.17,131.14,131.14,131.14
1997-04,127.46,127.46,127.46,127.46,127.46,127.46,127.46,127.46,127.46,127.46,127.46,127.46,131.59,131.59,131.59
1997-07,126.41,126.41,126.41,126.41,126.41,126.41,126.41,126.41,126.41,126.41,126.41,126.41,130.69,130.69,130.69
1997-10,127.52,127.52,127.52,127.52,127.52,127.52,127.52,127.52,127.52,127.52,127.52,127.52,132.61,132.61,132.61
1998-01,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,132.44,132.44,132.44
1998-04,126.67,126.67,126.67,126.67,126.67,126.67,126.67,126.67,126.67,126.67,126.67,126.67,131.56,131.56,131.56
1998-07,127.02,127.02,127.02,127.02,127.02,127.02,127.02,127.02,127.02,127.02,127.02,127.02,133.31,133.31,133.31
1998-10,129.86,129.86,129.86,129.86,129.86,129.86,129.86,129.86,129.86,129.86,129.86,129.86,138.56,138.56,138.56
1999-01,131.35,131.35,131.35,131.35,131.35,131.35,131.35,131.35,131.35,131.35,131.35,131.35,143.58,143.58,143.58
1999-04,132.45,132.45,132.45,132.45,132.45,132.45,132.45,132.45,132.45,132.45,132.45,132.45,147.60,147.60,147.60
1999-07,132.08,132.08,132.08,132.08,132.08,132.08,132.08,132.08,132.08,132.08,132.08,132.08,147.52,147.52,147.52
1999-10,129.64,129.64,129.64,129.64,129.64,129.64,129.64,129.64,129.64,129.64,129.64,129.64,142.59,142.59,142.59
2000-01,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,139.11,139.11,139.11
2000-04,129.04,129.04,129.04,129.04,129.04,129.04,129.04,129.04,129.04,129.04,129.04,129.04,132.55,132.55,132.55
2000-07,126.79,126.79,126.79,126.79,126.79,126.79,126.79,126.79,126.79,126.79,126.79,126.79,130.14,130.14,130.14
2000-10,125.18,125.18,125.18,125.18,125.18,125.18,125.18,125.18,125.18,125.18,125.18,125.18,133.77,133.77,133.77
2001-01,126.59,126.59,126.59,126.59,126.59,126.59,126.59,126.59,126.59,126.59,126.59,126.59,141.13,141.13,141.13
2001-04,125.05,125.05,125.05,125.05,125.05,125.05,125.05,125.05,125.05,125.05,125.05,125.05,145.83,145.83,145.83
2001-07,124.22,124.22,124.22,124.22,124.22,124.22,124.22,124.22,124.22,124.22,124.22,124.22,144.65,144.65,144.65
2001-10,124.35,124.35,124.35,124.35,124.35,124.35,124.35,124.35,124.35,124.35,124.35,124.35,139.34,139.34,139.34
2002-01,128.70,128.70,128.70,128.70,128.70,128.70,128.70,128.70,128.70,128.70,128.70,128.70,139.08,139.08,139.08
2002-04,132.32,132.32,132.32,132.32,132.32,132.32,132.32,132.32,132.32,132.32,132.32,132.32,138.69,138.69,138.69
2002-07,128.70,128.70,128.70,128.70,128.70,128.70,128.70,128.70,128.70,128.70,128.70,128.70,132.47,132.47,132.47
2002-10,122.46,122.46,122.46,122.46,122.46,122.46,122.46,122.46,122.46,122.46,122.46,122.46,125.76,125.76,125.76
2003-01,120.09,120.09,120.09,120.09,120.09,120.09,120.09,120.09,120.09,120.09,120.09,120.09,119.26,119.26,119.26
2003-04,114.04,114.04,114.04,114.04,114.04,114.04,114.04,114.04,114.04,114.04,114.04,114.04,112.83,112.83,112.83
2003-07,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,108.28,108.28,108.28
2003-10,111.08,111.08,111.08,111.08,111.08,111.08,111.08,111.08,111.08,111.08,111.08,111.08,107.36,107.36,107.36
2004-01,112.69,112.69,112.69,112.69,112.69,112.69,112.69,112.69,112.69,112.69,112.69,112.69,105.76,105.76,105.76
2004-04,113.61,113.61,113.61,113.61,113.61,113.61,113.61,113.61,113.61,113.61,113.61,113.61,103.17,103.17,103.17
2004-07,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39,101.25,101.25,101.25
2004-10,106.85,106.85,106.85,106.85,106.85,106.85,106.85,106.85,106.85,106.85,106.85,106.85,102.37,102.37,102.37
2005-01,103.84,103.84,103.84,103.84,103.84,103.84,103.84,103.84,103.84,103.84,103.84,103.84,103.01,103.01,103.01
2005-04,99.09,99.09,99.09,99.09,99.09,99.09,99.09,99.09,99.09,99.09,99.09,99.09,102.57,102.57,102.57
2005-07,97.33,97.33,97.33,97.33,97.33,97.33,97.33,97.33,97.33,97.33,97.33,97.33,101.03,101.03,101.03
2005-10,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.93,99.93,99.93
2006-01,104.53,104.53,104.53,104.53,104.53,104.53,104.53,104.53,104.53,104.53,104.53,104.53,97.38,97.38,97.38
2006-04,106.97,106.97,106.97,106.97,106.97,106.97,106.97,106.97,106.97,106.97,106.97,106.97,100.44,100.44,100.44
2006-07,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,111.22,111.22,111.22
2006-10,107.58,107.58,107.58,107.58,107.58,107.58,107.58,107.58,107.58,107.58,107.58,107.58,100.22,100.22,100.22
2007-01,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03,104.43,104.43,104.43
2007-04,113.35,113.35,113.35,113.35,113.35,113.35,113.35,113.35,113.35,113.35,113.35,113.35,105.81,105.81,105.81
2007-07,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,113.30,105.04,105.04,105.04
2007-10,113.61,113.61,113.61,113.61,113.61,113.61,113.61,113.61,113.61,113.61,113.61,113.61,104.11,104.11,104.11
2008-01,113.06,113.06,113.06,113.06,114.80,114.80,114.80,114.80,114.80,114.80,114.80,114.80,104.42,104.42,104.42
2008-04,111.06,111.06,111.06,111.06,116.55,116.55,116.55,116.55,116.55,116.55,116.55,116.55,105.60,105.60,105.60
2008-07,114.00,114.00,114.00,114.00,116.20,116.20,116.20,116.20,116.20,116.20,116.20,116.20,104.20,104.20,104.20
2008-10,123.73,123.73,123.73,123.73,115.85,115.85,115.85,115.85,115.85,115.85,115.85,115.85,102.55,102.55,102.55
2009-01,125.85,125.85,125.85,125.85,115.68,115.68,115.68,115.68,115.74,115.74,115.74,115.74,100.39,100.39,100.39
2009-04,130.98,130.98,130.98,130.98,114.85,114.85,114.85,114.85,114.91,114.91,114.91,114.91,97.68,97.68,97.68
2009-07,130.71,130.71,130.71,130.71,112.75,112.75,112.75,112.75,112.91,112.91,112.91,112.91,95.58,95.58,95.58
2009-10,128.06,128.06,128.06,128.06,112.19,112.19,112.19,112.19,112.08,112.08,112.08,112.08,96.49,96.49,96.49
2010-01,129.00,129.00,129.00,129.00,114.97,114.97,114.97,114.97,114.75,114.75,114.75,114.75,98.34,98.34,98.34
2010-04,130.56,130.56,130.56,130.56,117.71,117.71,117.71,117.71,117.35,117.35,117.35,117.35,101.27,101.27,101.27
2010-07,127.43,127.43,127.43,127.43,114.63,114.63,114.63,114.63,114.26,114.26,114.26,114.26,100.31,100.31,100.31
2010-10,128.02,128.02,128.02,128.02,114.77,114.77,114.77,114.77,115.05,115.05,115.05,115.05,100.07,100.07,100.07
2011-01,128.89,129.46,129.33,129.50,115.96,115.96,115.96,115.96,116.32,116.32,116.32,116.32,100.47,100.47,100.47
2011-04,128.46,129.90,130.11,130.25,117.70,117.70,117.70,117.70,119.41,119.41,119.41,119.41,101.41,101.41,101.41
2011-07,,129.94,130.64,130.77,118.52,118.52,118.52,118.52,119.68,119.68,119.68,119.68,101.17,101.17,101.17
2011-10,,,129.37,129.42,116.37,116.37,116.37,116.37,116.05,116.05,116.05,116.05,100.00,100.00,100.00
2012-01,,,,131.89,118.49,118.07,118.31,118.17,115.79,115.79,115.79,115.79,100.98,100.98,100.98
2012-04,,,,,123.80,120.24,120.15,119.97,119.74,119.74,119.74,119.74,103.71,103.71,103.71
2012-07,,,,,,120.61,120.75,120.43,120.99,120.99,120.99,120.99,104.22,104.22,104.22
2012-10,,,,,,,117.29,116.97,123.64,123.64,123.64,123.64,102.29,102.29,102.29
2013-01,,,,,,,,119.21,119.00,117.22,117.12,115.44,102.28,102.28,102.28
2013-04,,,,,,,,,115.59,113.51,113.45,115.59,100.85,100.85,100.85
2013-07,,,,,,,,,,114.22,113.91,116.91,101.71,101.71,101.71
2013-10,,,,,,,,,,,113.10,114.37,100.24,100.24,100.24
2014-01,,,,,,,,,,,,115.77,102.34,102.46,102.41
2014-04,,,,,,,,,,,,,100.77,100.64,100.43
2014-07,,,,,,,,,,,,,,100.14,100.31
2014-10,,,,,,,,,,,,,,,99.66
