"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1997-04,85.8450,85.8450,85.8450,85.8450,85.8450,85.8450,85.8450,85.8450,85.8450,85.8450,85.8450,85.8450,90.7848,90.7848
1997-07,94.7201,94.7201,94.7201,94.7201,94.7201,94.7201,94.7201,94.7201,94.7201,94.7201,94.7201,94.7201,100.6263,100.6263
1997-10,96.1255,96.1255,96.1255,96.1255,96.1255,96.1255,96.1255,96.1255,96.1255,96.1255,96.1255,96.1255,102.1017,102.1017
1998-01,100.4965,100.4965,100.4965,100.4965,100.4965,100.4965,100.4965,100.4965,100.4965,100.4965,100.4965,100.4965,106.4356,106.4356
1998-04,92.7265,92.7265,92.7265,92.7265,92.7265,92.7265,92.7265,92.7265,92.7265,92.7265,92.7265,92.7265,98.6786,98.6786
1998-07,101.8907,101.8907,101.8907,101.8907,101.8907,101.8907,101.8907,101.8907,101.8907,101.8907,101.8907,101.8907,109.1971,109.1971
1998-10,104.1533,104.1533,104.1533,104.1533,104.1533,104.1533,104.1533,104.1533,104.1533,104.1533,104.1533,104.1533,111.3473,111.3473
1999-01,105.0092,105.0092,105.0092,105.0092,105.0092,105.0092,105.0092,105.0092,105.0092,105.0092,105.0092,105.0092,112.5327,112.5327
1999-04,97.7592,97.7592,97.7592,97.7592,97.7592,97.7592,97.7592,97.7592,97.7592,97.7592,97.7592,97.7592,104.3185,104.3185
1999-07,106.7138,106.7138,106.7138,106.7138,106.7138,106.7138,106.7138,106.7138,106.7138,106.7138,106.7138,106.7138,113.6024,113.6024
1999-10,108.0324,108.0324,108.0324,108.0324,108.0324,108.0324,108.0324,108.0324,108.0324,108.0324,108.0324,108.0324,115.2051,115.2051
2000-01,108.2717,108.2717,108.2717,108.2717,108.2717,108.2717,108.2717,108.2717,108.2717,108.2717,108.2717,108.2717,116.9532,116.9532
2000-04,98.5801,98.5801,98.5801,98.5801,98.5801,98.5801,98.5801,98.5801,98.5801,98.5801,98.5801,98.5801,105.5280,105.5280
2000-07,106.4784,106.4784,106.4784,106.4784,106.4784,106.4784,106.4784,106.4784,106.4784,106.4784,106.4784,106.4784,114.6697,114.6697
2000-10,106.4674,106.4674,106.4674,106.4674,106.4674,106.4674,106.4674,106.4674,106.4674,106.4674,106.4674,106.4674,114.1011,114.1011
2001-01,106.5234,106.5234,106.5234,106.5234,106.5234,106.5234,106.5234,106.5234,106.5234,106.5234,106.5234,106.5234,114.8021,114.8021
2001-04,96.6483,96.6483,96.6483,96.6483,96.6483,96.6483,96.6483,96.6483,96.6483,96.6483,96.6483,96.6483,103.9430,103.9430
2001-07,105.0913,105.0913,105.0913,105.0913,105.0913,105.0913,105.0913,105.0913,105.0913,105.0913,105.0913,105.0913,113.2676,113.2676
2001-10,105.3758,105.3758,105.3758,105.3758,105.3758,105.3758,105.3758,105.3758,105.3758,105.3758,105.3758,105.3758,114.0352,114.0352
2002-01,106.7763,106.7763,106.7763,106.7763,106.7763,106.7763,106.7763,106.7763,106.7763,106.7763,106.7763,106.7763,114.8923,114.8923
2002-04,97.4297,97.4297,97.4297,97.4297,97.4297,97.4297,97.4297,97.4297,97.4297,97.4297,97.4297,97.4297,104.1045,104.1045
2002-07,105.4707,105.4707,105.4707,105.4707,105.4707,105.4707,105.4707,105.4707,105.4707,105.4707,105.4707,105.4707,112.6742,112.6742
2002-10,105.2973,105.2973,105.2973,105.2973,105.2973,105.2973,105.2973,105.2973,105.2973,105.2973,105.2973,105.2973,111.8649,111.8649
2003-01,106.5847,106.5847,106.5847,106.5847,106.5847,106.5847,106.5847,106.5847,106.5847,106.5847,106.5847,106.5847,113.7585,113.7585
2003-04,97.6271,97.6271,97.6271,97.6271,97.6271,97.6271,97.6271,97.6271,97.6271,97.6271,97.6271,97.6271,103.4720,103.4720
2003-07,105.1938,105.1938,105.1938,105.1938,105.1938,105.1938,105.1938,105.1938,105.1938,105.1938,105.1938,105.1938,112.3486,112.3486
2003-10,104.4560,104.4560,104.4560,104.4560,104.4560,104.4560,104.4560,104.4560,104.4560,104.4560,104.4560,104.4560,111.0009,111.0009
2004-01,105.8709,105.8709,105.8709,105.8709,105.8709,105.8709,105.8709,105.8709,105.8709,105.8709,105.8709,105.8709,112.6283,112.6283
2004-04,96.8053,96.8053,96.8053,96.8053,96.8053,96.8053,96.8053,96.8053,96.8053,96.8053,96.8053,96.8053,102.7715,102.7715
2004-07,104.8764,104.8764,104.8764,104.8764,104.8764,104.8764,104.8764,104.8764,104.8764,104.8764,104.8764,104.8764,110.9742,110.9742
2004-10,106.4245,106.4245,106.4245,106.4245,106.4245,106.4245,106.4245,106.4245,106.4245,106.4245,106.4245,106.4245,112.4596,112.4596
2005-01,107.4438,107.4438,107.4438,107.4438,107.4438,107.4438,107.4438,107.4438,107.4438,107.4438,107.4438,107.4438,111.6702,111.6702
2005-04,98.7009,98.7009,98.7009,98.7009,98.7009,98.7009,98.7009,98.7009,98.7009,98.7009,98.7009,98.7009,103.3241,103.3241
2005-07,105.7386,105.7386,105.7386,105.7386,105.7386,105.7386,105.7386,105.7386,105.7386,105.7386,105.7386,105.7386,111.3688,111.3688
2005-10,107.6289,107.6289,107.6289,107.6289,107.6289,107.6289,107.6289,107.6289,107.6289,107.6289,107.6289,107.6289,112.8756,112.8756
2006-01,108.6392,108.6392,108.6392,108.6392,108.6392,108.6392,108.6392,108.6392,108.6392,108.6392,108.6392,108.6392,114.9043,114.9043
2006-04,99.5453,99.5453,99.5453,99.5453,99.5453,99.5453,99.5453,99.5453,99.5453,99.5453,99.5453,99.5453,105.2615,105.2615
2006-07,107.8722,107.8722,107.8722,107.8722,107.8722,107.8722,107.8722,107.8722,107.8722,107.8722,107.8722,107.8722,114.3190,114.3190
2006-10,110.8934,110.8934,110.8934,110.8934,110.8934,110.8934,110.8934,110.8934,110.8934,110.8934,110.8934,110.8934,119.7406,119.7406
2007-01,111.0902,111.0902,111.0902,111.0902,111.0902,111.0902,111.0902,111.0902,111.0902,111.0902,111.0902,111.0902,119.5943,119.5943
2007-04,101.5170,101.5170,101.5170,101.5170,101.5170,101.5170,101.5170,101.5170,101.5170,101.5170,101.5170,101.5170,108.7577,108.7577
2007-07,108.1405,108.1405,108.1405,108.1405,108.1405,108.1405,108.1405,108.1405,108.1405,108.1405,108.1405,108.1405,116.3586,116.3586
2007-10,108.8317,108.8317,108.8317,108.8317,108.8317,108.8317,108.8317,108.8317,108.8317,108.8317,108.8317,108.8317,117.4715,117.4715
2008-01,109.8127,109.8127,109.8127,109.8127,109.5004,109.5004,109.5004,109.5004,109.5004,109.5004,109.5004,109.5004,117.8139,117.8139
2008-04,101.7342,101.7342,101.7342,101.7342,101.5603,101.5603,101.5603,101.5603,101.5603,101.5603,101.5603,101.5603,106.6848,106.6848
2008-07,107.9166,107.9166,107.9166,107.9166,108.2071,108.2071,108.2071,108.2071,108.2071,108.2071,108.2071,108.2071,115.7776,115.7776
2008-10,104.1053,104.1053,104.1053,104.1053,104.7722,104.7722,104.7722,104.7722,104.7722,104.7722,104.7722,104.7722,111.6533,111.6533
2009-01,102.9123,102.9123,102.9123,102.9123,103.4624,103.4624,103.4624,103.4624,103.4570,103.4570,103.4570,103.4570,110.2192,110.2192
2009-04,95.3135,95.3135,95.3135,95.3135,96.1608,96.1608,96.1608,96.1608,96.1783,96.1783,96.1783,96.1783,101.3157,101.3157
2009-07,102.3701,102.3701,102.3701,102.3701,104.1372,104.1372,104.1372,104.1372,103.7088,103.7088,103.7088,103.7088,109.3388,109.3388
2009-10,105.4143,105.4143,105.4143,105.4143,107.2933,107.2933,107.2933,107.2933,106.7251,106.7251,106.7251,106.7251,110.1396,110.1396
2010-01,105.0092,105.0092,105.0092,105.0092,107.1947,107.1947,107.1947,107.1947,107.4107,107.4107,107.4107,107.4107,110.9394,110.9394
2010-04,96.5944,96.5944,96.5944,96.5944,98.2519,98.2519,98.2519,98.2519,98.4971,98.4971,98.4971,98.4971,102.1373,102.1373
2010-07,103.5314,103.5314,103.5314,103.5314,104.5669,104.5669,104.5669,104.5669,104.8535,104.8535,104.8535,104.8535,109.4144,109.4144
2010-10,105.4414,105.4414,105.4414,105.4414,105.7819,105.7819,105.7819,105.7819,106.4857,106.4857,106.4857,106.4857,110.3859,110.3859
2011-01,105.0245,105.4849,105.3913,105.5877,105.7658,105.7658,105.7658,105.7658,105.8720,105.8720,105.8720,105.8720,109.5816,109.5816
2011-04,96.2592,97.3076,96.8524,96.6241,96.1908,96.1908,96.1908,96.1908,95.8920,95.8920,95.8920,95.8920,99.1460,99.1460
2011-07,,104.1345,104.8656,104.7489,103.7254,103.7254,103.7254,103.7254,103.1103,103.1103,103.1103,103.1103,106.6816,106.6816
2011-10,,,106.5787,106.2822,105.6313,105.6313,105.6313,105.6313,103.9444,103.9444,103.9444,103.9444,107.5380,107.5380
2012-01,,,,107.7889,108.2030,107.9060,107.8659,107.8986,106.1792,106.1792,106.1792,106.1792,108.5140,108.5140
2012-04,,,,,98.6080,98.0257,98.2411,98.2275,96.9240,96.9240,96.9240,96.9240,98.7152,98.7152
2012-07,,,,,,105.3519,106.2814,106.5060,105.8032,105.8032,105.8032,105.8032,107.1322,107.1322
2012-10,,,,,,,107.9922,108.1758,107.4699,107.4699,107.4699,107.4699,108.3841,108.3841
2013-01,,,,,,,,110.0082,108.2510,107.6783,107.4847,107.7680,108.9965,108.9965
2013-04,,,,,,,,,99.5840,99.7301,99.4742,99.8087,100.6169,100.6169
2013-07,,,,,,,,,,108.3768,108.4593,108.2096,109.4232,109.4232
2013-10,,,,,,,,,,,109.7121,109.0620,110.2340,110.2340
2014-01,,,,,,,,,,,,111.1065,112.2779,112.7182
2014-04,,,,,,,,,,,,,103.1592,103.1598
2014-07,,,,,,,,,,,,,,112.6366
