"",2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1995-04,10132.7736,10132.1950,10132.1950,10133.6929,10133.6929,10128.9012,10128.9012,10128.9012,10130.2514,10130.1583,10132.1710,10132.1710,10132.3706,10134.9732,10134.9732,10134.9732,10134.3023,10271.6700,10271.6727,10271.6700,10271.8700,10272.2300,10272.2300,10272.1669,10272.1669,10271.6894,10271.6374,10271.6926,10271.6405,10203.4601,10203.4953
1995-07,10140.2239,10140.2941,10140.2941,10140.4158,10140.4158,10140.9546,10140.9546,10140.9546,10139.4550,10140.0702,10138.5526,10138.5526,10138.4267,10143.5005,10143.5005,10143.5005,10142.2266,10267.4600,10267.4584,10267.4600,10267.5500,10267.9500,10267.9500,10267.9395,10267.9395,10267.7606,10267.6981,10267.6745,10267.5579,10236.5254,10236.5034
1995-10,10077.8821,10076.1376,10076.1376,10072.5347,10072.5347,10075.3602,10075.3602,10075.3602,10075.9103,10074.9027,10074.6450,10074.6450,10074.6876,10072.4015,10072.4015,10072.4015,10069.2127,10238.5900,10238.5859,10238.5900,10238.4800,10238.8800,10238.8800,10239.0599,10239.0599,10238.3396,10238.5354,10238.4980,10238.5587,10256.5935,10256.5650
1996-01,9928.2029,9926.7949,9926.7949,9927.9456,9927.9456,9922.9269,9922.9269,9922.9269,9921.0217,9921.7307,9920.8148,9920.8148,9920.7758,9923.0955,9923.0955,9923.0955,9926.1791,10082.5600,10082.5640,10082.5600,10082.3700,10082.9100,10082.9100,10082.7890,10082.7890,10082.7153,10082.6486,10082.6622,10082.7644,10087.8504,10087.8660
1996-04,9940.7364,9941.1221,9941.1221,9941.5912,9941.5912,9937.1228,9937.1228,9937.1228,9939.1140,9939.6006,9942.5119,9942.5119,9942.6703,9944.8522,9944.8522,9944.8522,9944.3067,10113.8200,10113.8204,10113.8200,10114.0000,10114.4500,10114.4500,10114.3674,10114.3674,10114.2079,10114.1691,10114.1970,10114.1599,10105.4040,10105.4333
1996-07,9927.2998,9927.4994,9927.4994,9926.9463,9926.9463,9928.1249,9928.1249,9928.1249,9928.6728,9929.8060,9928.3582,9928.3582,9928.2691,9932.3414,9932.3414,9932.3414,9930.9736,10129.8100,10129.8095,10129.8100,10129.8700,10131.0700,10131.0700,10131.0869,10131.0869,10130.3312,10130.2938,10130.2835,10130.2114,10119.0560,10119.0304
1996-10,9902.8834,9900.4471,9900.4471,9899.3804,9899.3804,9901.0300,9901.0300,9901.0300,9900.3959,9900.4807,9899.9332,9899.9332,9899.9031,9899.1105,9899.1105,9899.1105,9897.9401,10007.0300,10007.0291,10007.0300,10006.9800,10006.0500,10006.0500,10006.2350,10006.2350,10005.9211,10006.0639,10006.0327,10006.0398,9962.0165,9961.9972
1997-01,9813.3475,9811.8263,9811.8263,9812.4465,9812.4465,9808.4203,9808.4203,9808.4203,9805.5580,9804.6374,9803.4793,9803.4793,9803.6466,9805.5545,9805.5545,9805.5545,9807.1293,9828.8700,9828.8734,9828.8700,9828.7200,9829.4800,9829.4800,9829.3432,9829.3432,9829.2808,9829.2338,9829.2486,9829.3026,9774.5145,9774.5273
1997-04,9852.5535,9853.5702,9853.5702,9853.5040,9853.5040,9849.4640,9849.4640,9849.4640,9851.5826,9851.9975,9854.6455,9854.6455,9854.7039,9856.6116,9856.6116,9856.6116,9856.3664,10143.1700,10143.1693,10143.1700,10143.3100,10143.9400,10143.9400,10143.8635,10143.8635,10143.8225,10143.7995,10143.8212,10143.7894,10100.8151,10100.8409
1997-07,9868.8742,9868.6727,9868.6727,9868.2643,9868.2643,9869.3805,9869.3805,9869.3805,9871.0346,9871.9309,9871.0809,9871.0809,9870.9323,9874.2486,9874.2486,9874.2486,9873.1511,10071.1300,10071.1328,10071.1300,10071.1600,10073.1900,10073.1900,10073.2469,10073.2469,10071.9359,10071.9218,10071.9123,10071.8922,10055.5978,10055.5708
1997-10,9895.0884,9892.7459,9892.7459,9892.6002,9892.6002,9893.0651,9893.0651,9893.0651,9892.1545,9893.8845,9893.2446,9893.2446,9893.1676,9895.6345,9895.6345,9895.6345,9895.4021,10040.1800,10040.1832,10040.1800,10040.1700,10037.9800,10037.9800,10038.1387,10038.1387,10038.2419,10038.3260,10038.2989,10038.2968,9985.0025,9984.9909
1998-01,9908.2281,9906.4054,9906.4054,9906.8927,9906.8927,9904.0390,9904.0390,9904.0390,9900.1292,9898.5498,9897.4037,9897.4037,9897.7654,9900.0388,9900.0388,9900.0388,9900.7213,10027.3900,10027.3892,10027.3900,10027.3300,10028.2200,10028.2200,10028.1099,10028.1099,10028.0864,10028.0599,10028.0802,10028.0630,9976.7108,9976.7194
1998-04,9913.8962,9915.1717,9915.1717,9914.6196,9914.6196,9910.5895,9910.5895,9910.5895,9912.7309,9913.4577,9915.0221,9915.0221,9914.9785,9917.6022,9917.6022,9917.6022,9917.6527,10063.4000,10063.4038,10063.4000,10063.4900,10064.2500,10064.2500,10064.1851,10064.1851,10064.0937,10064.0867,10064.1095,10064.0899,10051.4645,10051.4792
1998-07,9922.2274,9921.4186,9921.4186,9921.1848,9921.1848,9921.9447,9921.9447,9921.9447,9924.0528,9924.8817,9925.2568,9925.2568,9925.0498,9923.1969,9923.1969,9923.1969,9922.4085,10104.1900,10104.1922,10104.1900,10104.1800,10106.9700,10106.9700,10107.0488,10107.0488,10105.1730,10105.1809,10105.1618,10105.1967,10126.4981,10126.4800
1998-10,9932.6296,9930.9117,9930.9117,9931.2102,9931.2102,9930.8693,9930.8693,9930.8693,9930.5297,9932.8590,9932.0656,9932.0656,9931.9543,9936.6424,9936.6424,9936.6424,9936.6978,10191.1800,10191.1773,10191.1800,10191.1700,10187.9600,10187.9600,10188.0588,10188.0588,10188.7453,10188.7709,10188.7469,10188.7487,10166.9534,10166.9483
1999-01,9925.8163,9923.7474,9923.7474,9924.0908,9924.0908,9922.2073,9922.2073,9922.2073,9917.3782,9916.0520,9914.9598,9914.9598,9915.4160,9917.5131,9917.5131,9917.5131,9917.6840,10061.8700,10061.8692,10061.8700,10061.9100,10062.7800,10062.7800,10062.7044,10062.7044,10062.7236,10062.7110,10062.7298,10062.6462,10039.9135,10039.9142
1999-04,9907.9160,9909.1179,9909.1179,9908.4080,9908.4080,9904.6501,9904.6501,9904.6501,9907.1947,9908.0776,9908.8147,9908.8147,9908.6820,9910.6731,9910.6731,9910.6731,9910.8210,10128.5800,10128.5846,10128.5800,10128.6200,10129.5000,10129.5000,10129.4639,10129.4639,10128.8439,10128.8384,10128.8869,10128.8678,10101.3452,10101.3514
1999-07,9959.0897,9958.2157,9958.2157,9958.0717,9958.0717,9957.9385,9957.9385,9957.9385,9960.0582,9960.7436,9961.8708,9961.8708,9961.6503,9959.5752,9959.5752,9959.5752,9958.9868,10153.4400,10153.4419,10153.4400,10153.3700,10156.2600,10156.2600,10156.3248,10156.3248,10154.6628,10154.6635,10154.6200,10154.7062,10102.5521,10102.5495
1999-10,10012.7681,10011.4756,10011.4756,10011.9861,10011.9861,10011.3537,10011.3537,10011.3537,10011.5184,10013.4785,10012.7066,10012.7066,10012.6037,10010.6598,10010.6598,10010.6598,10010.9293,10292.4200,10292.4187,10292.4200,10292.4100,10289.0200,10289.0200,10289.0643,10289.0643,10290.0080,10290.0254,10290.0016,10290.0182,10220.3775,10220.3731
2000-01,10074.8253,10072.3399,10072.3399,10072.5448,10072.5448,10071.1531,10071.1531,10071.1531,10066.6362,10066.2314,10065.5138,10065.5138,10065.9069,10067.8916,10067.8916,10067.8916,10068.0874,10283.3100,10283.3148,10283.3100,10283.4800,10284.1700,10284.1700,10284.1487,10284.1487,10284.2580,10284.2426,10284.2606,10284.0910,10255.3880,10255.3777
2000-04,10085.3991,10086.1142,10086.1142,10085.5082,10085.5082,10081.4206,10081.4206,10081.4206,10084.1053,10084.8211,10084.8235,10084.8235,10084.7175,10087.0595,10087.0595,10087.0595,10086.7575,10219.1200,10219.1192,10219.1200,10219.3900,10220.3100,10220.3100,10220.2859,10220.2859,10219.0695,10219.0564,10219.1276,10218.8794,10174.5112,10174.4978
2000-07,10073.1439,10072.6346,10072.6346,10072.7826,10072.7826,10072.3324,10072.3324,10072.3324,10074.0666,10075.2379,10076.3902,10076.3902,10076.2418,10078.9646,10078.9646,10078.9646,10078.4190,10190.8700,10190.8663,10190.8700,10190.2200,10193.0900,10193.0900,10193.1186,10193.1186,10191.8098,10191.8017,10191.7280,10192.3398,10180.0075,10180.0427
2000-10,10087.2864,10086.2814,10086.2814,10086.5346,10086.5346,10085.8820,10085.8820,10085.8820,10085.9800,10086.8972,10086.4601,10086.4601,10086.3213,10086.8835,10086.8835,10086.8835,10087.5353,10177.8700,10177.8687,10177.8700,10178.0800,10174.8700,10174.8700,10174.8773,10174.8773,10175.9720,10176.0086,10175.9931,10175.7991,10157.5707,10157.5591
2001-01,10058.8258,10055.5334,10055.5334,10055.7780,10055.7780,10054.0603,10054.0603,10054.0603,10051.3301,10052.0986,10051.8320,10051.8320,10052.2021,10053.6640,10053.6640,10053.6640,10054.1751,10184.2300,10184.2313,10184.2300,10184.5400,10184.9800,10184.9800,10184.9788,10184.9788,10185.1230,10185.0994,10185.1166,10184.8362,10162.8006,10162.7788
2001-04,10041.4850,10041.1921,10041.1921,10040.5387,10040.5387,10036.5360,10036.5360,10036.5360,10038.7789,10038.8790,10038.4218,10038.4218,10038.3398,10040.8867,10040.8867,10040.8867,10039.8843,10129.7600,10129.7565,10129.7600,10130.2500,10131.2000,10131.2000,10131.1984,10131.1984,10129.3170,10129.2965,10129.3677,10128.9129,10097.8755,10097.8511
2001-07,10005.1589,10006.0568,10006.0568,10006.4406,10006.4406,10005.8118,10005.8118,10005.8118,10006.5491,10008.3719,10009.1840,10009.1840,10009.0724,10011.4339,10011.4339,10011.4339,10010.9526,10095.0700,10095.0737,10095.0700,10093.8300,10095.8800,10095.8800,10095.8841,10095.8841,10095.3246,10095.3101,10095.2337,10096.3734,10052.7915,10052.8514
2001-10,9963.0485,9962.5954,9962.5954,9962.6207,9962.6207,9962.5108,9962.5108,9962.5108,9962.2608,9961.8934,9961.8053,9961.8053,9961.6289,9962.1170,9962.1170,9962.1170,9963.0893,10014.9200,10014.9195,10014.9200,10015.3600,10013.1700,10013.1700,10013.1746,10013.1746,10014.1829,10014.2415,10014.2296,10013.8252,9979.5219,9979.5083
2002-01,9879.2756,9873.7833,9873.7833,9874.0387,9874.0387,9871.4004,9871.4004,9871.4004,9871.3262,9873.2666,9873.2327,9873.2327,9873.5667,9875.2792,9875.2792,9875.2792,9876.3327,9921.3200,9921.3153,9921.3200,9921.7500,9921.7600,9921.7600,9921.7672,9921.7672,9922.0504,9922.0223,9922.0480,9921.6676,9903.9167,9903.8863
2002-04,9847.8704,9846.4206,9846.4206,9845.7336,9845.7336,9841.6168,9841.6168,9841.6168,9842.5938,9842.4382,9842.0938,9842.0938,9842.0759,9844.7360,9844.7360,9844.7360,9843.0257,9991.9100,9991.9129,9991.9100,9992.6200,9993.5500,9993.5500,9993.5455,9993.5455,9991.0293,9991.0097,9991.0503,9990.4009,9981.0266,9980.9908
2002-07,9784.9138,9787.6739,9787.6739,9788.4712,9788.4712,9787.6650,9787.6650,9787.6650,9787.6823,9790.0797,9790.3042,9790.3042,9790.1767,9792.3175,9792.3175,9792.3175,9791.6742,9918.7200,9918.7199,9918.7200,9916.9100,9918.3100,9918.3100,9918.3066,9918.3066,9918.2533,9918.2400,9918.1705,9919.8292,9893.0226,9893.1038
2002-10,9703.5283,9704.8224,9704.8224,9704.4566,9704.4566,9705.8157,9705.8157,9705.8157,9704.8958,9702.8397,9702.9934,9702.9934,9702.8047,9702.9945,9702.9945,9702.9945,9704.2943,9786.3400,9786.3357,9786.3400,9787.0100,9785.9000,9785.9000,9785.8970,9785.8970,9786.9315,9786.9925,9786.9959,9786.3669,9761.4197,9761.4046
2003-01,9649.5246,9639.2253,9639.2253,9639.6190,9639.6190,9635.5654,9635.5654,9635.5654,9638.0031,9640.8802,9641.0901,9641.0901,9641.5709,9644.3899,9644.3899,9644.3899,9646.0825,9760.5600,9760.5631,9760.5600,9761.0600,9760.6000,9760.6000,9760.5979,9760.5979,9761.0816,9761.0546,9761.0822,9760.6314,9714.7579,9714.7248
2003-04,9593.2976,9592.2603,9592.2603,9591.3194,9591.3194,9587.0077,9587.0077,9587.0077,9586.0591,9586.2153,9586.0355,9586.0355,9586.1075,9588.4889,9588.4889,9588.4889,9586.2131,9718.6700,9718.6685,9718.6700,9719.3200,9720.2300,9720.2300,9720.2263,9720.2263,9717.2470,9717.2306,9717.2481,9716.6444,9674.9343,9674.8994
2003-07,9591.9275,9599.6128,9599.6128,9600.8960,9600.8960,9600.3594,9600.3594,9600.3594,9600.1270,9601.9698,9601.5501,9601.5501,9601.1004,9603.3138,9603.3138,9603.3138,9602.2394,9740.4400,9740.4434,9740.4400,9738.6100,9739.5700,9739.5700,9739.5740,9739.5740,9739.7970,9739.7804,9739.7185,9741.4071,9714.8178,9714.8942
2003-10,9564.8824,9570.0203,9570.0203,9569.2843,9569.2843,9572.1291,9572.1291,9572.1291,9570.8721,9568.1173,9568.5069,9568.5069,9568.4037,9570.0281,9570.0281,9570.0281,9571.6857,9673.6000,9673.6003,9673.6000,9674.2900,9674.0800,9674.0800,9674.0789,9674.0789,9675.1255,9675.1854,9675.2022,9674.5681,9639.1397,9639.1311
2004-01,9604.3497,9588.9355,9588.9355,9589.4371,9589.4371,9583.2801,9583.2801,9583.2801,9586.9238,9590.2473,9590.7538,9590.7538,9591.6994,9595.0716,9595.0716,9595.0716,9597.5734,9709.0300,9709.0313,9709.0300,9709.5200,9708.4900,9708.4900,9708.4876,9708.4876,9709.4195,9709.3948,9709.4279,9708.9413,9668.7305,9668.6979
2004-04,9552.4957,9556.6512,9556.6512,9555.6280,9555.6280,9546.9068,9546.9068,9546.9068,9544.0153,9544.6072,9544.1053,9544.1053,9544.1876,9545.9532,9545.9532,9545.9532,9543.2885,9672.8000,9672.8002,9672.8000,9673.3700,9674.2100,9674.2100,9674.2059,9674.2059,9671.0157,9671.0036,9671.0111,9670.4697,9651.4691,9651.4323
2004-07,9565.2991,9577.9405,9577.9405,9580.2042,9580.2042,9579.4074,9579.4074,9579.4074,9579.0375,9579.0664,9578.3949,9578.3949,9577.3594,9575.6934,9575.6934,9575.6934,9573.4775,9682.7600,9682.7598,9682.7600,9680.9700,9682.5000,9682.5000,9682.5003,9682.5003,9682.2249,9682.1998,9682.1114,9683.8399,9644.7369,9644.8097
2004-10,9547.5530,9562.3209,9562.3209,9560.5787,9560.5787,9562.9565,9562.9565,9562.9565,9562.5740,9560.7314,9561.3981,9561.3981,9561.4056,9557.7018,9557.7018,9557.7018,9560.0807,9777.5500,9777.5512,9777.5500,9778.2800,9778.1300,9778.1300,9778.1354,9778.1354,9779.4488,9779.5107,9779.5584,9778.8578,9733.7762,9733.7727
2005-01,9544.1092,9526.5603,9526.5603,9527.2331,9527.2331,9514.9758,9514.9758,9514.9758,9517.2906,9515.3034,9516.1095,9516.1095,9517.8446,9521.7568,9521.7568,9521.7568,9525.3452,9549.1400,9549.1449,9549.1400,9549.3300,9547.7800,9547.7800,9547.7801,9547.7801,9549.4429,9549.4224,9549.4581,9548.8046,9412.0371,9412.0060
2005-04,9534.9197,9518.3632,9518.3632,9517.0234,9517.0234,9504.8076,9504.8076,9504.8076,9500.9033,9494.1715,9492.9511,9492.9511,9492.9325,9493.7567,9493.7567,9493.7567,9490.8749,9751.1700,9751.1663,9751.1700,9751.7400,9752.3800,9752.3800,9752.3724,9752.3724,9748.8591,9748.8542,9748.8815,9749.0252,9711.6154,9711.5888
2005-07,9496.1976,9490.6799,9490.6799,9493.5991,9493.5991,9494.6718,9494.6718,9494.6718,9494.5267,9487.4043,9487.0723,9487.0723,9485.3592,9490.8528,9490.8528,9490.8528,9486.3357,9634.3500,9634.3482,9634.3500,9633.0800,9635.2100,9635.2100,9635.2122,9635.2122,9634.2403,9634.2044,9634.0501,9635.2078,9619.1271,9619.1743
2005-10,9542.6374,9534.3088,9534.3088,9532.0566,9532.0566,9545.1649,9545.1649,9545.1649,9546.8997,9542.5456,9543.2919,9543.2919,9543.2884,9540.5511,9540.5511,9540.5511,9544.3619,9687.7400,9687.7428,9687.7400,9688.2600,9688.2000,9688.2000,9688.2100,9688.2100,9689.8115,9689.8728,9689.9642,9689.3164,9681.0881,9681.0986
2006-01,9507.3964,9450.8559,9450.8559,9451.6322,9451.6322,9460.1069,9460.1069,9460.1069,9459.5084,9443.9308,9445.3382,9445.3382,9448.1205,9452.8451,9452.8451,9452.8451,9458.0693,9659.1700,9659.1672,9659.1700,9658.7900,9656.3500,9656.3500,9656.3441,9656.3441,9659.0736,9659.0668,9659.1185,9658.3019,9704.8714,9704.8390
2006-04,9613.9079,9591.3680,9591.3680,9589.8010,9589.8010,9594.1766,9594.1766,9594.1766,9590.1932,9569.9056,9567.3539,9567.3539,9567.0815,9568.8232,9568.8232,9568.8232,9565.8246,9656.3000,9656.3042,9656.3000,9657.0300,9657.1300,9657.1300,9657.1135,9657.1135,9653.6999,9653.6969,9653.7228,9654.6868,9741.2564,9741.2378
2006-07,9626.0961,9617.7286,9617.7286,9621.6622,9621.6622,9640.8344,9640.8344,9640.8344,9641.1138,9615.2189,9614.9024,9614.9024,9612.6301,9621.9319,9621.9319,9621.9319,9613.6103,9708.1300,9708.1343,9708.1300,9706.6400,9709.7400,9709.7400,9709.7429,9709.7429,9708.2114,9708.1553,9707.9500,9708.1305,9817.3181,9817.3449
2006-10,9697.3559,9693.0406,9693.0406,9689.8975,9689.8975,9706.9904,9706.9904,9706.9904,9711.2929,9692.5721,9694.0330,9694.0330,9693.7956,9690.0534,9690.0534,9690.0534,9696.1494,9768.8200,9768.8176,9768.8200,9769.9600,9770.3700,9770.3700,9770.3951,9770.3951,9771.3451,9771.4110,9771.5387,9771.2106,9908.4652,9908.4893
2007-01,9822.9998,9807.1172,9797.5544,9800.1801,9801.7706,9784.5992,9784.5992,9784.5992,9780.9874,9757.6704,9759.9662,9759.9662,9763.9840,9752.0147,9752.0147,9752.0147,9759.8951,9893.5700,9893.5722,9893.5700,9892.2000,9887.5300,9887.5300,9887.5134,9887.5134,9892.6759,9892.6855,9892.7354,9891.2867,9987.9151,9987.8715
2007-04,,9804.6080,9814.6175,9808.9511,9812.1952,9810.3884,9810.3884,9810.3884,9806.2938,9788.0959,9783.8010,9783.8010,9783.3001,9786.4125,9786.4125,9786.4125,9783.0476,9874.1000,9874.1017,9874.1000,9874.9000,9874.7800,9874.7800,9874.7312,9874.7312,9871.6411,9871.6365,9871.6989,9873.5688,9997.0542,9997.0397
2007-07,,,9824.0996,9830.4330,9827.5160,9829.1772,9829.1772,9829.1772,9829.8900,9797.9659,9797.0477,9797.0477,9794.2537,9811.0468,9811.0468,9811.0468,9797.3302,9892.8600,9892.8606,9892.8600,9891.2600,9895.1000,9895.1000,9895.1113,9895.1113,9892.4613,9892.3950,9892.0871,9891.5513,10012.5903,10012.6149
2007-10,,,,9905.7487,9918.8655,9870.6061,9870.6061,9870.6061,9877.5994,9849.3202,9852.2374,9852.2374,9851.5145,9850.5450,9850.5450,9850.5450,9859.7458,9887.7200,9887.7232,9887.7200,9889.9100,9892.0600,9892.0600,9892.1093,9892.1093,9891.4120,9891.4734,9891.6689,9891.7836,10037.2274,10037.2611
