"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1999-04,91.98,91.98,91.98,91.94,91.94,91.94,91.94,91.91,91.91,91.91,91.91,91.92,91.92,91.92,91.93,85.40,85.40,85.40,85.40,85.42,85.42,85.42,85.42,85.41,85.41,85.41,85.41,81.75,81.75,81.75
1999-07,93.49,93.49,93.49,93.48,93.48,93.48,93.48,93.39,93.39,93.39,93.39,93.39,93.39,93.39,93.39,86.70,86.70,86.70,86.70,86.71,86.71,86.71,86.71,86.71,86.71,86.78,86.78,83.18,83.18,83.18
1999-10,95.20,95.20,95.20,95.18,95.18,95.18,95.18,95.35,95.35,95.35,95.35,95.37,95.37,95.37,95.36,88.54,88.54,88.54,88.54,88.58,88.58,88.58,88.58,88.61,88.61,88.41,88.41,84.83,84.83,84.83
2000-01,97.06,97.06,97.06,96.97,96.97,96.97,96.97,97.22,97.22,97.22,97.22,97.25,97.25,97.25,97.24,90.54,90.54,90.54,90.54,90.55,90.55,90.55,90.55,90.53,90.53,90.60,90.60,86.97,86.97,86.97
2000-04,99.64,99.64,99.64,99.58,99.58,99.58,99.58,99.59,99.59,99.59,99.59,99.60,99.60,99.60,99.59,93.12,93.12,93.12,93.12,93.13,93.13,93.13,93.13,93.12,93.12,93.09,93.09,89.36,89.36,89.36
2000-07,101.06,101.06,101.06,101.08,101.08,101.08,101.08,100.95,100.95,100.95,100.95,100.96,100.96,100.96,100.96,94.20,94.20,94.20,94.20,94.22,94.22,94.22,94.22,94.21,94.21,94.30,94.30,90.21,90.21,90.21
2000-10,101.94,101.94,101.94,101.97,101.97,101.97,101.97,102.10,102.10,102.10,102.10,102.09,102.09,102.09,102.11,95.03,95.03,95.03,95.03,95.05,95.05,95.05,95.05,95.06,95.06,94.91,94.91,90.89,90.89,90.89
2001-01,104.30,104.30,104.30,104.20,104.20,104.20,104.20,104.27,104.27,104.27,104.27,104.31,104.31,104.31,104.30,97.19,97.19,97.19,97.19,97.20,97.20,97.20,97.20,97.17,97.17,97.16,97.16,92.56,92.56,92.56
2001-04,102.13,102.13,102.13,102.00,102.00,102.00,102.00,102.08,102.08,102.08,102.08,102.11,102.11,102.11,102.10,95.62,95.62,95.62,95.62,95.62,95.62,95.62,95.62,95.60,95.60,95.51,95.51,91.01,91.01,91.01
2001-07,101.35,101.35,101.35,101.42,101.42,101.42,101.42,101.32,101.32,101.32,101.32,101.31,101.31,101.31,101.30,94.56,94.56,94.56,94.56,94.58,94.58,94.58,94.58,94.54,94.54,94.68,94.68,90.38,90.38,90.38
2001-10,100.24,100.24,100.24,100.32,100.32,100.32,100.32,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.32,93.60,93.60,93.60,93.60,93.61,93.61,93.61,93.61,93.59,93.59,93.54,93.54,89.64,89.64,89.64
2002-01,99.48,99.48,99.48,99.37,99.37,99.37,99.37,99.57,99.57,99.57,99.57,99.62,99.62,99.62,99.59,92.52,92.52,92.52,92.52,92.55,92.54,92.54,92.54,92.50,92.50,92.41,92.41,88.57,88.57,88.57
2002-04,99.68,99.68,99.68,99.51,99.51,99.51,99.51,99.62,99.62,99.62,99.62,99.67,99.67,99.67,99.64,92.78,92.78,92.78,92.78,92.77,92.77,92.77,92.77,92.73,92.73,92.66,92.66,88.76,88.76,88.76
2002-07,100.32,100.32,100.32,100.43,100.43,100.43,100.43,100.32,100.32,100.32,100.32,100.29,100.29,100.29,100.25,93.32,93.32,93.32,93.32,93.31,93.31,93.31,93.31,93.26,93.26,93.48,93.48,89.60,89.60,89.60
2002-10,100.64,100.64,100.64,100.75,100.75,100.75,100.75,100.54,100.54,100.54,100.54,100.54,100.55,100.55,100.63,93.40,93.40,93.40,93.40,93.44,93.44,93.44,93.44,93.49,93.49,93.44,93.44,89.61,89.61,89.61
2003-01,101.00,101.00,101.00,100.84,100.84,100.84,100.84,101.16,101.16,101.16,101.16,101.20,101.20,101.20,101.15,94.42,94.42,94.42,94.42,94.42,94.43,94.43,94.43,94.38,94.38,94.27,94.27,89.93,89.93,89.93
2003-04,99.34,99.34,99.34,99.17,99.17,99.17,99.17,99.26,99.26,99.26,99.26,99.37,99.37,99.37,99.32,93.14,93.14,93.14,93.14,93.15,93.16,93.16,93.16,93.12,93.12,93.04,93.04,89.08,89.08,89.08
2003-07,100.16,100.16,100.16,100.31,100.31,100.31,100.31,100.26,100.26,100.26,100.26,100.17,100.16,100.16,100.12,93.74,93.74,93.74,93.74,93.72,93.69,93.69,93.69,93.67,93.67,93.90,93.90,89.66,89.66,89.66
2003-10,102.26,102.26,102.26,102.37,102.37,102.37,102.37,102.00,102.00,102.00,102.00,102.02,102.03,102.03,102.15,95.61,95.61,95.61,95.61,95.68,95.69,95.69,95.69,95.77,95.77,95.73,95.73,91.38,91.38,91.38
2004-01,101.98,101.98,101.98,101.68,101.68,101.68,101.68,102.39,102.39,102.39,102.39,102.43,102.44,102.44,102.36,95.93,95.93,95.93,95.93,95.91,95.92,95.92,95.92,95.85,95.85,95.75,95.75,91.18,91.18,91.18
2004-04,104.00,104.00,104.00,104.12,104.12,104.12,104.12,104.13,104.13,104.13,104.13,104.29,104.29,104.29,104.24,98.01,98.01,98.01,98.01,98.01,98.03,98.03,98.03,97.96,97.96,97.91,97.91,93.14,93.14,93.14
2004-07,103.54,103.54,103.54,103.38,103.38,103.38,103.38,103.33,103.33,103.33,103.33,103.19,103.16,103.16,103.13,97.47,97.47,97.47,97.47,97.43,97.37,97.37,97.37,97.38,97.38,97.64,97.64,93.11,93.11,93.11
2004-10,102.56,102.56,102.56,102.78,102.78,102.78,102.78,102.37,102.37,102.37,102.37,102.37,102.40,102.40,102.55,96.35,96.35,96.35,96.35,96.47,96.50,96.50,96.50,96.61,96.61,96.52,96.52,91.81,91.81,91.81
2005-01,103.31,103.31,103.31,104.86,104.86,104.86,104.86,104.03,104.03,104.03,104.03,104.10,104.11,104.11,103.97,97.94,97.94,97.94,97.94,97.91,97.93,97.93,97.93,97.86,97.86,97.85,97.85,92.82,92.82,92.82
2005-04,104.48,104.48,104.48,106.74,106.74,106.74,106.74,105.23,105.23,105.23,105.23,105.46,105.49,105.49,105.40,98.99,98.99,98.99,98.99,98.96,98.99,98.99,98.99,98.93,98.93,98.87,98.87,93.22,93.22,93.22
2005-07,105.51,105.51,105.51,107.51,107.51,107.51,107.51,106.22,106.22,106.22,106.22,106.04,105.97,105.97,105.99,100.21,100.21,100.21,100.21,100.17,100.08,100.08,100.08,100.09,100.09,100.27,100.27,94.75,94.75,94.75
2005-10,106.48,106.48,106.48,108.59,108.59,108.59,108.59,106.95,106.95,106.95,106.95,106.88,106.91,106.91,107.13,101.24,101.24,101.24,101.24,101.38,101.43,101.43,101.43,101.55,101.55,101.44,101.44,95.81,95.81,95.81
2006-01,108.34,108.34,108.34,111.47,111.47,111.47,111.47,110.03,110.03,110.03,110.03,110.60,110.61,110.61,110.37,105.33,105.33,105.33,105.33,105.29,105.33,105.33,105.33,105.23,105.23,105.28,105.28,99.14,99.14,99.14
2006-04,110.81,110.81,110.81,114.64,114.64,114.64,114.64,112.47,112.47,112.47,112.47,113.24,113.31,113.31,113.16,108.47,108.47,108.47,108.47,108.46,108.43,108.43,108.43,108.43,108.43,108.33,108.33,101.94,101.94,101.94
2006-07,112.68,112.68,112.68,116.43,116.43,116.43,116.43,114.33,114.33,114.33,114.33,114.66,114.55,114.55,114.61,110.44,110.44,110.44,110.44,110.34,110.29,110.29,110.29,110.25,110.25,110.43,110.43,103.36,103.36,103.36
2006-10,114.22,114.22,114.22,118.13,118.13,118.13,118.13,115.70,115.70,115.70,115.70,116.04,116.07,116.07,116.40,112.05,112.05,112.05,112.05,112.25,112.31,112.31,112.31,112.38,112.38,112.25,112.25,105.40,105.40,105.40
2007-01,117.35,117.40,117.52,120.48,120.48,120.48,120.48,114.84,114.84,114.84,114.84,117.07,117.08,117.08,116.72,112.86,112.86,112.86,112.86,112.82,112.87,112.87,112.87,112.77,112.77,112.88,112.88,105.25,105.25,105.25
2007-04,117.76,117.86,117.87,121.75,121.75,121.75,121.75,115.29,115.29,115.29,115.29,117.58,117.70,117.70,117.51,114.09,114.09,114.09,114.09,114.10,113.97,113.97,113.97,114.03,114.03,113.88,113.88,106.48,106.48,106.48
2007-07,119.84,119.79,119.90,123.50,123.50,123.50,123.50,117.30,117.30,117.30,117.30,119.08,118.91,118.91,119.05,115.83,115.83,115.83,115.83,115.64,115.65,115.65,115.65,115.51,115.51,115.74,115.74,108.32,108.32,108.32
2007-10,,120.68,120.69,124.77,124.77,124.77,124.77,117.89,117.89,117.89,117.89,119.65,119.68,119.68,120.11,116.72,116.72,116.72,116.72,116.99,117.06,117.06,117.06,117.10,117.10,116.91,116.91,109.00,109.00,109.00
2008-01,,,123.54,126.13,126.18,126.30,126.36,120.68,120.68,120.68,120.68,117.59,117.59,117.59,117.15,114.48,114.48,114.48,114.48,114.95,115.01,115.01,115.01,114.96,114.96,115.00,115.00,107.47,107.47,107.47
2008-04,,,,124.95,125.65,125.71,125.77,118.92,118.92,118.92,118.92,115.74,115.89,115.89,115.68,113.56,113.56,113.56,113.56,113.52,113.28,113.28,113.28,113.38,113.38,113.26,113.26,106.30,106.30,106.30
2008-07,,,,,123.28,123.26,123.49,116.98,116.98,116.98,116.98,113.30,113.12,113.12,113.32,111.65,111.65,111.65,111.65,111.63,111.74,111.74,111.74,111.49,111.49,111.77,111.77,105.13,105.13,105.13
2008-10,,,,,,114.53,114.72,107.84,107.84,107.84,107.84,104.56,104.59,104.59,105.05,103.57,103.57,103.57,103.57,104.13,104.21,104.21,104.21,104.35,104.35,104.15,104.15,97.76,97.76,97.76
2009-01,,,,,,,97.99,93.49,93.35,93.39,93.45,91.34,91.35,91.35,90.89,84.28,84.28,84.28,84.28,84.52,84.56,84.56,84.56,86.13,86.13,86.11,86.11,82.24,82.24,82.24
2009-04,,,,,,,,92.89,93.21,93.28,93.31,91.08,91.22,91.22,91.02,84.66,84.66,84.66,84.66,85.17,84.95,84.95,84.95,86.55,86.55,86.49,86.49,82.80,82.80,82.80
2009-07,,,,,,,,,96.29,96.60,96.55,93.75,93.57,93.57,93.78,87.42,87.42,87.42,87.42,87.60,87.69,87.69,87.69,89.11,89.11,89.42,89.42,85.21,85.21,85.21
2009-10,,,,,,,,,,96.74,97.05,93.79,93.82,93.82,94.25,88.45,88.45,88.45,88.45,89.01,89.10,89.10,89.10,90.97,90.97,90.75,90.75,86.33,86.33,86.33
2010-01,,,,,,,,,,,99.63,97.74,97.96,98.21,97.77,90.76,90.76,90.76,90.76,97.79,97.85,97.85,97.85,100.31,100.31,100.22,100.22,94.93,94.93,94.93
2010-04,,,,,,,,,,,,102.40,102.52,102.76,102.48,95.03,95.03,95.03,95.03,102.61,102.30,102.30,102.30,104.71,104.71,104.68,104.68,98.64,98.64,98.64
2010-07,,,,,,,,,,,,,103.40,103.65,104.11,97.22,97.22,97.22,97.22,104.36,104.50,104.50,104.50,106.51,106.51,106.92,106.92,100.54,100.54,100.54
2010-10,,,,,,,,,,,,,,105.84,107.00,99.55,99.55,99.55,99.55,107.67,107.80,107.80,107.80,110.80,110.80,110.53,110.53,103.58,103.58,103.58
2011-01,,,,,,,,,,,,,,,110.42,102.48,102.30,102.21,102.01,110.60,110.67,110.67,110.67,114.31,114.31,114.15,114.15,107.39,107.39,107.39
2011-04,,,,,,,,,,,,,,,,103.96,104.38,103.86,103.87,112.45,112.07,112.07,112.07,115.13,115.13,115.06,115.06,108.35,108.35,108.35
2011-07,,,,,,,,,,,,,,,,,105.78,105.45,105.34,113.05,113.22,113.22,113.22,116.35,116.35,116.83,116.83,109.82,109.82,109.82
2011-10,,,,,,,,,,,,,,,,,,103.15,103.23,111.50,111.65,111.65,111.65,115.85,115.85,115.60,115.60,108.42,108.42,108.42
2012-01,,,,,,,,,,,,,,,,,,,103.55,111.92,112.07,112.00,112.24,116.23,116.23,116.00,116.00,108.83,108.83,108.83
2012-04,,,,,,,,,,,,,,,,,,,,112.08,112.04,111.98,112.56,115.74,115.74,115.63,115.63,109.00,109.00,109.00
2012-07,,,,,,,,,,,,,,,,,,,,,111.66,111.99,112.33,115.29,115.29,115.81,115.81,109.29,109.29,109.29
2012-10,,,,,,,,,,,,,,,,,,,,,,109.88,110.10,113.69,113.69,113.51,113.51,107.17,107.17,107.17
2013-01,,,,,,,,,,,,,,,,,,,,,,,110.60,113.87,114.59,114.29,114.24,107.71,107.71,107.71
2013-04,,,,,,,,,,,,,,,,,,,,,,,,115.32,115.28,115.43,115.43,108.93,108.93,108.93
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,114.76,115.64,115.57,109.14,109.14,109.14
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,117.56,117.92,110.98,110.98,110.98
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,118.79,111.62,111.53,111.69
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.58,110.98,111.18
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.16,111.47
2014-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.86
