"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24
1992-10,110.09,110.09,110.09,110.09,110.09,110.08,110.08,110.08,110.08,110.08,110.08,110.08,110.08,110.08,110.08,110.08,110.08,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09
1993-01,112.13,112.13,112.13,112.13,112.13,112.14,112.14,112.14,112.14,112.14,112.14,112.14,112.14,112.14,112.14,112.14,112.14,112.14,112.14,112.14,112.14,112.14,112.14,112.14,112.14
1993-04,103.00,103.00,103.00,103.00,103.00,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98
1993-07,109.89,109.89,109.89,109.89,109.89,109.87,109.87,109.87,109.87,109.87,109.87,109.87,109.87,109.87,109.87,109.87,109.87,109.87,109.87,109.87,109.87,109.87,109.87,109.87,109.87
1993-10,108.93,108.93,108.93,108.93,108.93,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94
1994-01,111.68,111.68,111.68,111.68,111.68,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69
1994-04,101.71,101.71,101.71,101.71,101.71,101.70,101.70,101.70,101.70,101.70,101.70,101.70,101.70,101.70,101.70,101.70,101.70,101.70,101.70,101.70,101.70,101.70,101.70,101.70,101.70
1994-07,109.11,109.11,109.11,109.11,109.11,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12
1994-10,107.32,107.32,107.32,107.32,107.32,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34
1995-01,110.15,110.15,110.15,110.15,110.15,110.16,110.16,110.16,110.16,110.16,110.16,110.16,110.16,110.16,110.16,110.16,110.16,110.16,110.16,110.16,110.16,110.16,110.16,110.16,110.16
1995-04,100.27,100.27,100.27,100.27,100.27,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28
1995-07,107.63,107.63,107.63,107.63,107.63,107.64,107.64,107.64,107.64,107.64,107.64,107.64,107.64,107.64,107.64,107.64,107.64,107.64,107.64,107.64,107.64,107.64,107.64,107.64,107.64
1995-10,107.73,107.73,107.73,107.73,107.73,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76
1996-01,109.28,109.28,109.28,109.28,109.28,109.29,109.29,109.29,109.29,109.29,109.29,109.29,109.29,109.29,109.29,109.29,109.29,109.29,109.29,109.29,109.29,109.29,109.29,109.29,109.29
1996-04,99.71,99.71,99.71,99.71,99.71,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72
1996-07,106.99,106.99,106.99,106.99,106.99,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01
1996-10,106.05,106.05,106.05,106.05,106.05,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06
1997-01,106.20,106.20,106.20,106.20,106.20,106.22,106.22,106.22,106.22,106.22,106.22,106.22,106.22,106.22,106.22,106.22,106.22,106.22,106.22,106.22,106.22,106.22,106.22,106.22,106.22
1997-04,98.04,98.04,98.04,98.04,98.04,98.07,98.07,98.07,98.07,98.07,98.07,98.07,98.07,98.07,98.07,98.07,98.07,98.07,98.07,98.07,98.07,98.07,98.07,98.07,98.07
1997-07,105.06,105.06,105.06,105.06,105.06,105.07,105.07,105.07,105.07,105.07,105.07,105.07,105.07,105.07,105.07,105.07,105.07,105.07,105.07,105.07,105.07,105.07,105.07,105.07,105.07
1997-10,105.15,105.15,105.15,105.15,105.15,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17
1998-01,106.13,106.13,106.13,106.13,106.13,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14
1998-04,97.03,97.03,97.03,97.03,97.03,97.04,97.04,97.04,97.04,97.04,97.04,97.04,97.04,97.04,97.04,97.04,97.04,97.04,97.04,97.04,97.04,97.04,97.04,97.04,97.04
1998-07,104.16,104.16,104.16,104.16,104.16,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17
1998-10,104.50,104.50,104.50,104.50,104.50,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52
1999-01,104.60,104.60,104.60,104.60,104.60,104.61,104.61,104.61,104.61,104.61,104.61,104.61,104.61,104.61,104.61,104.61,104.61,104.61,104.61,104.61,104.61,104.61,104.61,104.61,104.61
1999-04,95.90,95.90,95.90,95.90,95.90,95.91,95.91,95.91,95.91,95.91,95.91,95.91,95.91,95.91,95.91,95.91,95.91,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92
1999-07,101.89,101.89,101.89,101.89,101.89,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91
1999-10,102.97,102.97,102.97,102.97,102.97,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99
2000-01,103.87,103.87,103.87,103.87,103.87,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89
2000-04,94.30,94.30,94.30,94.30,94.30,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29
2000-07,100.85,100.85,100.85,100.85,100.85,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83
2000-10,101.02,101.02,101.02,101.02,101.02,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03
2001-01,103.66,103.66,103.66,103.66,103.66,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68
2001-04,94.62,94.62,94.62,94.62,94.62,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63
2001-07,101.16,101.16,101.16,101.16,101.16,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17
2001-10,100.99,101.02,101.02,101.02,101.02,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01
2002-01,102.59,102.59,102.59,102.59,102.59,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60
2002-04,94.47,94.47,94.47,94.47,94.47,94.48,94.48,94.48,94.48,94.48,94.48,94.48,94.48,94.48,94.48,94.48,94.48,94.49,94.49,94.49,94.49,94.49,94.49,94.49,94.49
2002-07,101.16,101.16,101.16,101.16,101.16,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18
2002-10,100.91,100.91,100.91,100.91,100.91,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.90
2003-01,102.36,102.53,102.53,102.53,102.53,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34
2003-04,93.37,93.37,93.37,93.37,93.37,93.39,93.39,93.39,93.39,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36
2003-07,100.30,99.89,99.89,99.89,99.89,100.30,100.30,100.30,100.30,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33
2003-10,100.56,100.76,100.76,100.76,100.76,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57
2004-01,100.81,101.23,101.23,101.23,101.23,101.01,101.01,101.01,101.01,101.03,101.03,101.03,101.03,100.82,100.82,100.82,100.82,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83
2004-04,92.05,92.02,92.02,92.02,92.02,92.04,92.04,92.04,92.04,92.07,92.07,92.07,92.07,91.89,91.89,91.89,91.89,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90
2004-07,98.75,98.23,98.23,98.23,98.23,98.67,98.67,98.67,98.67,98.71,98.71,98.71,98.71,98.53,98.53,98.53,98.53,98.53,98.53,98.53,98.53,98.53,98.53,98.53,98.53
2004-10,99.38,99.89,99.89,99.89,99.89,99.72,99.72,99.72,99.72,99.79,99.79,99.79,99.79,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61
2005-01,99.53,100.58,100.52,100.49,100.49,100.53,100.53,100.53,100.53,100.42,100.42,100.42,100.42,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30
2005-04,,92.75,92.90,92.96,92.99,93.29,93.29,93.29,93.29,92.94,92.94,92.94,92.94,92.85,92.85,92.85,92.85,92.86,92.86,92.86,92.86,92.86,92.86,92.86,92.86
2005-07,,,98.60,98.92,98.92,99.03,99.03,99.03,99.03,98.65,98.65,98.65,98.65,98.56,98.56,98.56,98.56,98.55,98.55,98.55,98.55,98.55,98.55,98.55,98.55
2005-10,,,,100.38,100.38,99.95,99.95,99.95,99.95,99.55,99.55,99.55,99.55,99.46,99.46,99.46,99.46,99.50,99.50,99.50,99.50,99.50,99.50,99.50,99.50
2006-01,,,,,102.01,101.70,101.58,101.58,101.58,101.21,101.21,101.21,101.21,100.83,100.83,100.83,100.83,100.86,100.86,100.86,100.86,100.88,100.88,100.88,100.88
2006-04,,,,,,92.68,92.94,92.98,92.98,92.48,92.48,92.48,92.48,92.13,92.13,92.13,92.13,92.17,92.17,92.17,92.17,92.19,92.19,92.19,92.19
2006-07,,,,,,,99.55,99.49,99.48,99.03,99.03,99.03,99.03,98.68,98.68,98.68,98.68,98.70,98.70,98.70,98.70,98.73,98.73,98.73,98.73
2006-10,,,,,,,,100.71,100.88,100.37,100.37,100.37,100.37,100.02,100.02,100.02,100.02,100.04,100.04,100.04,100.04,100.08,100.08,100.08,100.08
2007-01,,,,,,,,,102.98,102.19,102.29,102.26,102.35,101.90,101.90,101.90,101.90,101.97,101.97,101.97,101.97,101.97,101.97,101.97,101.97
2007-04,,,,,,,,,,93.29,93.55,93.50,93.67,93.24,93.24,93.24,93.24,93.30,93.30,93.30,93.30,93.33,93.33,93.33,93.33
2007-07,,,,,,,,,,,99.69,99.63,99.72,99.26,99.26,99.26,99.26,99.32,99.32,99.32,99.32,99.35,99.35,99.35,99.35
2007-10,,,,,,,,,,,,100.72,100.80,100.28,100.28,100.28,100.28,100.30,100.30,100.30,100.30,100.33,100.33,100.33,100.33
2008-01,,,,,,,,,,,,,102.69,101.59,101.70,101.82,101.82,101.84,101.84,101.84,101.84,101.61,101.61,101.61,101.61
2008-04,,,,,,,,,,,,,,94.77,94.40,94.54,94.54,94.54,94.54,94.54,94.54,94.34,94.34,94.34,94.34
2008-07,,,,,,,,,,,,,,,99.58,99.78,99.75,99.98,99.98,99.98,99.98,99.75,99.75,99.75,99.75
2008-10,,,,,,,,,,,,,,,,100.10,100.04,100.05,100.05,100.05,100.05,99.78,99.78,99.78,99.78
2009-01,,,,,,,,,,,,,,,,,100.13,99.75,99.23,99.19,99.19,99.02,99.02,99.02,99.02
2009-04,,,,,,,,,,,,,,,,,,91.57,90.91,90.68,90.65,90.50,90.50,90.50,90.50
2009-07,,,,,,,,,,,,,,,,,,,96.93,96.70,96.64,96.53,96.53,96.53,96.53
2009-10,,,,,,,,,,,,,,,,,,,,98.85,99.18,98.97,98.97,98.97,98.97
2010-01,,,,,,,,,,,,,,,,,,,,,100.53,100.31,100.16,100.13,100.31
2010-04,,,,,,,,,,,,,,,,,,,,,,92.63,92.88,92.74,92.92
2010-07,,,,,,,,,,,,,,,,,,,,,,,99.46,99.40,99.78
2010-10,,,,,,,,,,,,,,,,,,,,,,,,100.77,101.06
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,102.08
