"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24
1997-07,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06,121.06
1997-10,119.46,119.46,119.46,119.46,119.46,119.46,119.46,119.46,119.46,119.46,119.46,119.46,119.46,119.46,119.46,119.46,119.46,119.46,119.46,119.46,119.46,119.46,119.46,119.46,119.46
1998-01,118.10,118.10,118.10,118.10,118.10,118.10,118.10,118.10,118.10,118.10,118.10,118.10,118.10,118.10,118.10,118.10,118.10,118.10,118.10,118.10,118.10,118.10,118.10,118.10,118.10
1998-04,118.46,118.46,118.46,118.46,118.46,118.46,118.46,118.46,118.46,118.46,118.46,118.46,118.46,118.46,118.46,118.46,118.46,118.46,118.46,118.46,118.46,118.46,118.46,118.46,118.46
1998-07,122.61,122.61,122.61,122.61,122.61,122.61,122.61,122.61,122.61,122.61,122.61,122.61,122.61,122.61,122.61,122.61,122.61,122.61,122.61,122.61,122.61,122.61,122.61,122.61,122.61
1998-10,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81
1999-01,125.03,125.03,125.03,125.03,125.03,125.03,125.03,125.03,125.03,125.03,125.03,125.03,125.03,125.03,125.03,125.03,125.03,125.03,125.03,125.03,125.03,125.03,125.03,125.03,125.03
1999-04,126.49,126.49,126.49,126.49,126.49,126.49,126.49,126.49,126.49,126.49,126.49,126.49,126.49,126.49,126.49,126.49,126.49,126.49,126.49,126.49,126.49,126.49,126.49,126.49,126.49
1999-07,129.33,129.33,129.33,129.33,129.33,129.33,129.33,129.33,129.33,129.33,129.33,129.33,129.33,129.33,129.33,129.33,129.33,129.33,129.33,129.33,129.33,129.33,129.33,129.33,129.33
1999-10,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18
2000-01,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12
2000-04,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37,127.37
2000-07,128.86,128.86,128.86,128.86,128.86,128.86,128.86,128.86,128.86,128.86,128.86,128.86,128.86,128.86,128.86,128.86,128.86,128.86,128.86,128.86,128.86,128.86,128.86,128.86,128.86
2000-10,125.59,125.59,125.59,125.59,125.59,125.59,125.59,125.59,125.59,125.59,125.59,125.59,125.59,125.59,125.59,125.59,125.59,125.59,125.59,125.59,125.59,125.59,125.59,125.59,125.59
2001-01,131.52,130.83,130.83,130.83,130.83,130.83,130.83,130.83,130.83,130.83,130.83,130.83,130.83,130.83,130.83,130.83,130.83,130.83,130.83,130.83,130.83,130.83,130.83,130.83,130.83
2001-04,131.54,131.16,131.16,131.16,131.16,131.16,131.16,131.16,131.16,131.16,131.16,131.16,131.16,131.16,131.16,131.16,131.16,131.16,131.16,131.16,131.16,131.16,131.16,131.16,131.16
2001-07,133.76,134.01,134.01,134.01,134.01,134.01,134.01,134.01,134.01,134.01,134.01,134.01,134.01,134.01,134.01,134.01,134.01,134.01,134.01,134.01,134.01,134.01,134.01,134.01,134.01
2001-10,137.54,137.83,137.83,137.83,137.83,137.83,137.83,137.83,137.83,137.83,137.83,137.83,137.83,137.83,137.83,137.83,137.83,137.83,137.83,137.83,137.83,137.83,137.83,137.83,137.83
2002-01,138.09,137.13,137.13,137.13,137.13,137.20,137.20,137.20,137.20,137.20,137.20,137.20,137.20,137.20,137.20,137.20,137.20,137.20,137.20,137.20,137.20,137.20,137.20,137.20,137.20
2002-04,136.75,135.94,135.94,135.94,135.94,136.08,136.08,136.08,136.08,136.08,136.08,136.08,136.08,136.08,136.08,136.08,136.08,136.08,136.08,136.08,136.08,136.08,136.08,136.08,136.08
2002-07,140.72,140.92,140.92,140.92,140.92,141.05,141.05,141.05,141.05,141.05,141.05,141.05,141.05,141.05,141.05,141.05,141.05,141.05,141.05,141.05,141.05,141.05,141.05,141.05,141.05
2002-10,138.77,139.05,139.05,139.05,139.05,139.10,139.10,139.10,139.10,139.10,139.10,139.10,139.10,139.10,139.10,139.10,139.10,139.10,139.10,139.10,139.10,139.10,139.10,139.10,139.10
2003-01,139.38,139.93,139.93,139.93,139.93,139.98,139.98,139.98,139.98,140.23,140.23,140.23,140.23,140.23,140.23,140.23,140.23,140.23,140.23,140.23,140.23,140.23,140.23,140.23,140.23
2003-04,138.99,140.21,140.21,140.21,140.21,140.10,140.10,140.10,140.10,140.19,140.19,140.19,140.19,140.19,140.19,140.19,140.19,140.19,140.19,140.19,140.19,140.19,140.19,140.19,140.19
2003-07,144.80,145.81,145.81,145.81,145.81,146.29,146.29,146.29,146.29,146.57,146.57,146.57,146.57,146.57,146.57,146.57,146.57,146.57,146.57,146.57,146.57,146.57,146.57,146.57,146.57
2003-10,141.51,142.04,142.04,142.04,142.04,143.05,143.05,143.05,143.05,143.23,143.23,143.23,143.23,143.23,143.23,143.23,143.23,143.23,143.23,143.23,143.23,143.23,143.23,143.23,143.23
2004-01,144.65,144.91,144.91,144.91,144.91,144.00,144.00,144.00,144.00,144.11,144.11,144.11,144.11,143.65,143.65,143.65,143.65,143.65,143.65,143.65,143.65,143.65,143.65,143.65,143.65
2004-04,144.67,145.16,145.16,145.16,145.16,144.85,144.85,144.85,144.85,144.55,144.55,144.55,144.55,144.01,144.01,144.01,144.01,144.01,144.01,144.01,144.01,144.01,144.01,144.01,144.01
2004-07,147.51,148.43,148.43,148.43,148.43,148.46,148.46,148.46,148.46,148.68,148.68,148.68,148.68,148.47,148.47,148.47,148.47,148.47,148.47,148.47,148.47,148.47,148.47,148.47,148.47
2004-10,144.55,145.07,145.07,145.07,145.07,145.25,145.25,145.25,145.25,145.55,145.55,145.55,145.55,144.89,144.89,144.89,144.89,144.89,144.89,144.89,144.89,144.89,144.89,144.89,144.89
2005-01,145.83,146.86,147.30,147.76,147.68,147.32,147.32,147.32,147.32,149.24,149.24,149.24,149.24,148.69,148.69,148.69,148.69,148.41,148.41,148.41,148.41,148.41,148.41,148.41,148.41
2005-04,,145.84,146.99,147.36,147.48,147.19,147.19,147.19,147.19,149.40,149.40,149.40,149.40,147.94,147.94,147.94,147.94,147.15,147.15,147.15,147.15,147.15,147.15,147.15,147.15
2005-07,,,149.92,149.29,149.50,149.79,149.79,149.79,149.79,152.62,152.62,152.62,152.62,151.13,151.13,151.13,151.13,150.61,150.61,150.61,150.61,150.61,150.61,150.61,150.61
2005-10,,,,145.79,145.74,147.03,147.03,147.03,147.03,150.15,150.15,150.15,150.15,148.36,148.36,148.36,148.36,147.54,147.54,147.54,147.54,147.54,147.54,147.54,147.54
2006-01,,,,,151.38,151.38,148.32,148.48,148.46,152.47,152.47,152.47,152.47,151.91,151.91,151.91,151.91,150.86,150.86,150.86,150.86,151.08,151.08,151.08,151.08
2006-04,,,,,,153.09,148.51,148.97,148.98,152.72,152.72,152.72,152.72,152.46,152.46,152.46,152.46,151.27,151.27,151.27,151.27,151.64,151.64,151.64,151.64
2006-07,,,,,,,154.30,153.92,154.02,157.92,157.92,157.92,157.92,157.67,157.67,157.67,157.67,157.17,157.17,157.17,157.17,157.48,157.48,157.48,157.48
2006-10,,,,,,,,150.58,150.79,154.94,154.94,154.94,154.94,154.37,154.37,154.37,154.37,153.96,153.96,153.96,153.96,154.12,154.12,154.12,154.12
2007-01,,,,,,,,,154.57,156.17,156.04,156.20,156.15,157.49,157.49,157.49,157.49,158.80,158.80,158.80,158.80,158.71,158.71,158.71,158.71
2007-04,,,,,,,,,,156.70,158.05,158.14,158.21,157.55,157.55,157.55,157.55,157.96,157.96,157.96,157.96,158.23,158.23,158.23,158.23
2007-07,,,,,,,,,,,163.14,162.79,162.76,161.75,161.75,161.75,161.75,163.25,163.25,163.25,163.25,163.32,163.32,163.32,163.32
2007-10,,,,,,,,,,,,160.70,159.99,158.03,158.03,158.03,158.03,159.36,159.36,159.36,159.36,158.32,158.32,158.32,158.32
2008-01,,,,,,,,,,,,,160.92,161.41,161.54,162.25,162.39,163.40,163.40,163.40,163.40,164.07,164.07,164.07,164.07
2008-04,,,,,,,,,,,,,,162.02,162.01,162.81,162.76,163.04,163.04,163.04,163.04,162.48,162.48,162.48,162.48
2008-07,,,,,,,,,,,,,,,165.85,165.61,165.97,167.62,167.62,167.62,167.62,166.65,166.65,166.65,166.65
2008-10,,,,,,,,,,,,,,,,164.37,164.20,165.10,165.10,165.10,165.10,162.61,162.61,162.61,162.61
2009-01,,,,,,,,,,,,,,,,,165.43,165.53,165.36,165.42,165.62,165.01,165.01,165.01,165.01
2009-04,,,,,,,,,,,,,,,,,,164.28,164.40,164.19,164.35,164.04,164.04,164.04,164.04
2009-07,,,,,,,,,,,,,,,,,,,170.70,170.50,170.89,170.65,170.65,170.65,170.65
2009-10,,,,,,,,,,,,,,,,,,,,166.37,168.04,166.99,166.99,166.99,166.99
2010-01,,,,,,,,,,,,,,,,,,,,,170.93,169.45,169.50,169.48,169.78
2010-04,,,,,,,,,,,,,,,,,,,,,,167.93,168.30,167.86,167.76
2010-07,,,,,,,,,,,,,,,,,,,,,,,175.29,174.90,175.08
2010-10,,,,,,,,,,,,,,,,,,,,,,,,169.55,169.51
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,172.36
