"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1997-01,326.4826,326.4826,326.4800,326.4800,326.4900,326.4900,326.4872,326.4872,326.5514,326.5044,326.5044,326.5044,306.8259,306.8259
1997-04,327.0047,327.0047,327.0000,327.0000,327.0400,327.0400,327.0384,327.0384,327.0140,326.9910,326.9910,326.9910,307.5452,307.5452
1997-07,326.7771,326.7771,326.7800,326.7800,326.7800,326.7800,326.7788,326.7788,326.7758,326.7617,326.7617,326.7617,309.0662,309.0662
1997-10,327.4546,327.4546,327.4500,327.4500,327.4600,327.4600,327.4637,327.4637,327.3800,327.4641,327.4641,327.4641,309.3538,309.3538
1998-01,327.5986,327.5986,327.6000,327.6000,327.6100,327.6100,327.6136,327.6136,327.6436,327.6171,327.6171,327.6171,309.4191,309.4191
1998-04,330.3953,330.3953,330.4000,330.4000,330.4100,330.4100,330.4061,330.4061,330.3942,330.3872,330.3872,330.3872,313.2994,313.2994
1998-07,335.5062,335.5062,335.5100,335.5100,335.5100,335.5100,335.5139,335.5139,335.4779,335.4858,335.4858,335.4858,316.6930,316.6930
1998-10,340.8071,340.8071,340.8100,340.8100,340.8200,340.8200,340.8228,340.8228,340.7900,340.8156,340.8156,340.8156,320.9300,320.9300
1999-01,327.4163,327.4163,327.4200,327.4200,327.4300,327.4300,327.4346,327.4346,327.4496,327.4370,327.4370,327.4370,307.3825,307.3825
1999-04,331.1523,331.1523,331.1500,331.1500,331.1600,331.1600,331.1598,331.1598,331.1550,331.1495,331.1495,331.1495,311.3413,311.3413
1999-07,336.1436,336.1436,336.1400,336.1400,336.1500,336.1500,336.1473,336.1473,336.1242,336.1249,336.1249,336.1249,317.7936,317.7936
1999-10,342.3792,342.3792,342.3800,342.3800,342.4000,342.4000,342.3991,342.3991,342.3612,342.3786,342.3786,342.3786,322.9567,322.9567
2000-01,349.5158,349.5158,349.5200,349.5200,349.5500,349.5500,349.5482,349.5482,349.5943,349.5789,349.5789,349.5789,332.3274,332.3274
2000-04,356.6058,356.6058,356.6100,356.6100,356.6200,356.6200,356.6213,356.6213,356.6205,356.6074,356.6074,356.6074,339.2188,339.2188
2000-07,362.7347,362.7347,362.7300,362.7300,362.7000,362.7000,362.6982,362.6982,362.6766,362.6685,362.6685,362.6685,346.2871,346.2871
2000-10,367.6101,367.6101,367.6100,367.6100,367.6500,367.6500,367.6513,367.6513,367.5706,367.6072,367.6072,367.6072,352.6350,352.6350
2001-01,367.8205,367.8205,367.8200,367.8200,367.8800,367.8800,367.8767,367.8767,367.9710,367.9474,367.9474,367.9474,354.8817,354.8817
2001-04,371.5636,371.5636,371.5600,371.5600,371.5800,371.5800,371.5834,371.5834,371.5937,371.5732,371.5732,371.5732,358.8622,358.8622
2001-07,374.4959,374.4959,374.5000,374.5000,374.4200,374.4200,374.4174,374.4174,374.3867,374.3722,374.3722,374.3722,362.1635,362.1635
2001-10,374.7312,374.7312,374.7300,374.7300,374.7900,374.7900,374.7890,374.7890,374.6582,374.7168,374.7168,374.7168,364.8511,364.8511
2002-01,374.0875,374.0875,374.0900,374.0900,374.2000,374.2000,374.1985,374.1985,374.3484,374.3203,374.3203,374.3203,362.4844,362.4844
2002-04,373.2188,373.2188,373.2200,373.2200,373.2200,373.2200,373.2160,373.2160,373.2364,373.2168,373.2168,373.2168,360.8050,360.8050
2002-07,371.0172,371.0172,371.0200,371.0200,370.9000,370.9000,370.8969,370.8969,370.8491,370.8358,370.8358,370.8358,356.5500,356.5500
2002-10,365.9215,365.9215,365.9200,365.9200,365.9900,365.9900,365.9895,365.9895,365.8142,365.8752,365.8752,365.8752,352.1830,352.1830
2003-01,362.8145,362.8145,362.8100,362.8100,362.9800,362.9800,362.9786,362.9786,363.1817,363.1547,363.1547,363.1547,350.0381,350.0381
2003-04,359.9879,359.9879,359.9900,359.9900,359.9400,359.9400,359.9361,359.9361,359.9823,359.9659,359.9659,359.9659,346.2274,346.2274
2003-07,358.5540,358.5540,358.5500,358.5500,358.4300,358.4300,358.4256,358.4256,358.3533,358.3367,358.3367,358.3367,344.4169,344.4169
2003-10,355.9141,355.9141,355.9100,355.9100,355.9800,355.9800,355.9844,355.9844,355.7561,355.8160,355.8160,355.8160,342.4419,342.4419
2004-01,357.4692,357.4692,357.4700,357.4700,357.6800,357.6800,357.6793,357.6793,357.9621,357.9374,357.9374,357.9374,344.3967,344.3967
2004-04,354.6471,354.6471,354.6500,354.6500,354.5400,354.5400,354.5375,354.5375,354.6196,354.6075,354.6075,354.6075,342.1798,342.1798
2004-07,357.0292,357.0292,357.0300,357.0300,356.8900,356.8900,356.8912,356.8912,356.8135,356.7884,356.7884,356.7884,343.3864,343.3864
2004-10,355.7194,355.7194,355.7200,355.7200,355.8100,355.8100,355.8103,355.8103,355.4716,355.5335,355.5335,355.5335,341.7854,341.7854
2005-01,359.2541,359.2541,359.2500,359.2500,359.4800,359.4800,359.4845,359.4845,359.9074,359.8869,359.8869,359.8869,341.6904,341.6904
2005-04,357.4642,357.4642,357.4600,357.4600,357.2600,357.2600,357.2633,357.2633,357.3760,357.3711,357.3711,357.3711,342.7618,342.7618
2005-07,358.1106,358.1106,358.1100,358.1100,358.0000,358.0000,358.0014,358.0014,357.9324,357.8965,357.8965,357.8965,344.8241,344.8241
2005-10,359.3249,359.3249,359.3200,359.3200,359.4600,359.4600,359.4584,359.4584,358.9404,359.0017,359.0017,359.0017,347.0805,347.0805
2006-01,355.7286,355.7286,355.7300,355.7300,355.9600,355.9600,355.9566,355.9566,356.5619,356.5551,356.5551,356.5551,349.7597,349.7597
2006-04,358.7021,358.7021,358.7000,358.7000,358.4000,358.4000,358.3973,358.3973,358.5755,358.5725,358.5725,358.5725,354.5773,354.5773
2006-07,363.0187,363.0187,363.0200,363.0200,362.9600,362.9600,362.9574,362.9574,362.9007,362.8446,362.8446,362.8446,358.4401,358.4401
2006-10,367.4559,367.4559,367.4600,367.4600,367.6500,367.6500,367.6472,367.6472,366.8648,366.9307,366.9307,366.9307,363.4840,363.4840
2007-01,368.5824,368.5824,368.5800,368.5800,368.8400,368.8400,368.8381,368.8381,369.7094,369.7190,369.7190,369.7190,364.9295,364.9295
2007-04,375.9337,375.9337,375.9300,375.9300,375.5000,375.5000,375.5047,375.5047,375.7993,375.7947,375.7947,375.7947,368.1706,368.1706
2007-07,380.5850,380.5850,380.5900,380.5900,380.5400,380.5400,380.5394,380.5394,380.4155,380.3492,380.3492,380.3492,369.9051,369.9051
2007-10,384.4624,384.4624,384.4600,384.4600,384.7400,384.7400,384.7369,384.7369,383.6361,383.6975,383.6975,383.6975,375.9182,375.9182
2008-01,376.3206,376.3206,376.3200,376.3200,377.4000,377.4000,377.3971,377.3971,378.4880,378.5468,378.5468,378.5468,378.1258,378.1258
2008-04,378.6291,378.6291,378.6300,378.6300,377.9900,377.9900,377.9933,377.9933,378.4575,378.4272,378.4272,378.4272,376.7396,376.7396
2008-07,378.9248,378.9248,378.9200,378.9200,378.5100,378.5100,378.5052,378.5052,378.2120,378.1539,378.1539,378.1539,376.8952,376.8952
2008-10,369.2622,369.2622,369.2600,369.2600,369.6600,369.6600,369.6597,369.6597,368.3445,368.3742,368.3742,368.3742,373.5673,373.5673
2009-01,364.2353,364.2353,364.2400,364.2400,365.2400,365.2400,365.2375,365.2375,364.8448,364.9577,364.9577,364.9577,373.0782,373.0782
2009-04,361.9615,361.9615,361.9600,361.9600,362.0800,362.0800,362.0822,362.0822,360.7401,360.6358,360.6358,360.6358,366.8105,366.8105
2009-07,359.6497,359.6497,359.6500,359.6500,358.3000,358.3000,358.3016,358.3016,355.6692,355.6914,355.6914,355.6914,361.8880,361.8880
2009-10,360.4206,360.4206,360.4200,360.4200,359.1400,359.1400,359.1391,359.1391,355.1655,355.1347,355.1347,355.1347,356.4345,356.4345
2010-01,363.8925,363.8925,363.8900,363.8900,363.4600,363.4600,363.4646,363.4646,357.2282,357.4170,357.4170,357.4170,352.0266,352.0266
2010-04,361.2618,361.2618,361.2600,361.2600,360.9300,360.9300,360.9308,360.9308,356.2996,356.0426,356.0426,356.0426,353.6366,353.6366
2010-07,361.1981,361.1981,361.2000,361.2000,362.0000,362.0000,361.9965,361.9965,355.0789,355.2251,355.2251,355.2251,353.2571,353.2571
2010-10,360.7223,360.7223,360.7200,360.7200,361.0000,361.0000,361.0021,361.0021,355.2431,355.1650,355.1650,355.1650,357.9123,357.9123
2011-01,363.1113,364.7641,364.5400,365.0500,365.5700,365.5700,365.5676,365.5676,362.2759,362.5439,362.5439,362.5439,360.4471,360.4471
2011-04,362.8102,368.7795,368.5300,367.4800,366.5400,366.5400,366.5447,366.5447,362.7020,362.2258,362.2258,362.2258,362.2765,362.2765
2011-07,,369.3429,371.1800,370.5300,369.9200,369.9200,369.9204,369.9204,363.4278,363.7395,363.7395,363.7395,362.3619,362.3619
2011-10,,,371.5000,370.4700,372.3000,372.3000,372.3037,372.3037,364.5842,364.4807,364.4807,364.4807,364.1521,364.1521
2012-01,,,,376.1800,375.9900,374.7500,374.8337,375.1250,364.2217,364.5812,364.5812,364.5812,362.9068,362.9068
2012-04,,,,,378.3500,376.5400,376.6715,376.4803,367.1264,366.4093,366.4093,366.4093,365.2160,365.2160
2012-07,,,,,,381.6400,383.9449,384.6490,371.3095,371.7679,371.7679,371.7679,368.7046,368.7046
2012-10,,,,,,,385.1591,386.3960,372.0438,371.9429,371.9429,371.9429,370.9702,370.9702
2013-01,,,,,,,,385.7045,374.0132,373.5580,373.1576,373.0242,370.4591,370.4591
2013-04,,,,,,,,,374.6478,374.4303,374.2722,374.1053,372.7773,372.7773
2013-07,,,,,,,,,,375.0152,375.4011,373.4120,374.2388,374.2388
2013-10,,,,,,,,,,,374.6097,372.6486,376.2591,376.2591
2014-01,,,,,,,,,,,,380.7219,381.6298,382.7113
2014-04,,,,,,,,,,,,,383.1858,383.3891
2014-07,,,,,,,,,,,,,,385.3072
