"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24
1997-07,26.04,26.04,26.04,26.04,26.04,26.04,26.04,26.04,26.04,26.04,26.04,26.04,26.04,26.04,26.04,26.04,26.04,26.04,26.04,26.04,26.04,26.04,26.04,26.04,26.04
1997-10,30.19,30.19,30.19,30.19,30.19,30.19,30.19,30.19,30.19,30.19,30.19,30.19,30.19,30.19,30.19,30.19,30.19,30.19,30.19,30.19,30.19,30.19,30.19,30.19,30.19
1998-01,25.35,25.35,25.35,25.35,25.35,25.35,25.35,25.35,25.35,25.35,25.35,25.35,25.35,25.35,25.35,25.35,25.35,25.35,25.35,25.35,25.35,25.35,25.35,25.35,25.35
1998-04,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85
1998-07,28.04,28.04,28.04,28.04,28.04,28.04,28.04,28.04,28.04,28.04,28.04,28.04,28.04,28.04,28.04,28.04,28.04,28.04,28.04,28.04,28.04,28.04,28.04,28.04,28.04
1998-10,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45
1999-01,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16
1999-04,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26
1999-07,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41
1999-10,35.32,35.32,35.32,35.32,35.32,35.32,35.32,35.32,35.32,35.32,35.32,35.32,35.32,35.32,35.32,35.32,35.32,35.32,35.32,35.32,35.32,35.32,35.32,35.32,35.32
2000-01,29.60,29.60,29.60,29.60,29.60,29.60,29.60,29.60,29.60,29.60,29.60,29.60,29.60,29.60,29.60,29.60,29.60,29.60,29.60,29.60,29.60,29.60,29.60,29.60,29.60
2000-04,30.50,30.50,30.50,30.50,30.50,30.50,30.50,30.50,30.50,30.50,30.50,30.50,30.50,30.50,30.50,30.50,30.50,30.50,30.50,30.50,30.50,30.50,30.50,30.50,30.50
2000-07,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05
2000-10,38.19,38.19,38.19,38.19,38.19,38.19,38.19,38.19,38.19,38.19,38.19,38.19,38.19,38.19,38.19,38.19,38.19,38.19,38.19,38.19,38.19,38.19,38.19,38.19,38.19
2001-01,31.81,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79
2001-04,32.46,32.43,32.43,32.43,32.43,32.43,32.43,32.43,32.43,32.43,32.43,32.43,32.43,32.43,32.43,32.43,32.43,32.43,32.43,32.43,32.43,32.43,32.43,32.43,32.43
2001-07,34.61,34.59,34.59,34.59,34.59,34.59,34.59,34.59,34.59,34.59,34.59,34.59,34.59,34.59,34.59,34.59,34.59,34.59,34.59,34.59,34.59,34.59,34.59,34.59,34.59
2001-10,39.72,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
2002-01,32.81,32.69,32.69,32.69,32.69,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65
2002-04,32.98,32.90,32.90,32.90,32.90,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88
2002-07,35.25,35.18,35.18,35.18,35.18,35.15,35.15,35.15,35.15,35.15,35.15,35.15,35.15,35.15,35.15,35.15,35.15,35.15,35.15,35.15,35.15,35.15,35.15,35.15,35.15
2002-10,40.41,40.24,40.24,40.24,40.24,40.21,40.21,40.21,40.21,40.21,40.21,40.21,40.21,40.21,40.21,40.21,40.21,40.21,40.21,40.21,40.21,40.21,40.21,40.21,40.21
2003-01,33.37,33.18,33.18,33.18,33.18,33.15,33.15,33.15,33.15,33.15,33.15,33.15,33.15,33.15,33.15,33.15,33.15,33.15,33.15,33.15,33.15,33.15,33.15,33.15,33.15
2003-04,33.39,33.27,33.27,33.27,33.27,33.25,33.25,33.25,33.25,33.26,33.26,33.26,33.26,33.26,33.26,33.26,33.26,33.26,33.26,33.26,33.26,33.26,33.26,33.26,33.26
2003-07,35.44,35.35,35.35,35.35,35.35,35.33,35.33,35.33,35.33,35.34,35.34,35.34,35.34,35.34,35.34,35.34,35.34,35.34,35.34,35.34,35.34,35.34,35.34,35.34,35.34
2003-10,40.86,40.76,40.76,40.76,40.76,40.72,40.72,40.72,40.72,40.74,40.74,40.74,40.74,40.74,40.74,40.74,40.74,40.74,40.74,40.74,40.74,40.74,40.74,40.74,40.74
2004-01,34.12,34.03,34.03,34.03,34.03,33.99,33.99,33.99,33.99,33.99,33.99,33.99,33.99,33.99,33.99,33.99,33.99,33.99,33.99,33.99,33.99,33.99,33.99,33.99,33.99
2004-04,34.30,34.26,34.26,34.26,34.26,34.23,34.23,34.23,34.23,34.24,34.24,34.24,34.24,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25
2004-07,36.36,36.37,36.37,36.37,36.37,36.36,36.36,36.36,36.36,36.34,36.34,36.34,36.34,36.35,36.35,36.35,36.35,36.35,36.35,36.35,36.35,36.35,36.35,36.35,36.35
2004-10,41.02,41.07,41.07,41.07,41.07,41.03,41.03,41.03,41.03,41.05,41.05,41.05,41.05,41.04,41.04,41.04,41.04,41.04,41.04,41.04,41.04,41.04,41.04,41.04,41.04
2005-01,34.66,34.64,34.65,34.65,34.65,34.62,34.62,34.62,34.62,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.61,34.61,34.61,34.61,34.61,34.61,34.61,34.61
2005-04,,34.80,34.87,34.89,34.89,34.83,34.83,34.83,34.83,34.85,34.85,34.85,34.85,34.85,34.85,34.85,34.85,34.81,34.81,34.81,34.81,34.81,34.81,34.81,34.81
2005-07,,,36.89,36.98,36.98,37.02,37.02,37.02,37.02,37.04,37.04,37.04,37.04,37.03,37.03,37.03,37.03,36.99,36.99,36.99,36.99,36.99,36.99,36.99,36.99
2005-10,,,,41.65,41.65,41.83,41.83,41.83,41.83,41.88,41.88,41.88,41.88,41.88,41.88,41.88,41.88,41.84,41.84,41.84,41.84,41.84,41.84,41.84,41.84
2006-01,,,,,35.24,35.30,35.35,35.36,35.36,35.37,35.37,35.37,35.37,35.39,35.39,35.39,35.39,35.33,35.33,35.33,35.33,35.34,35.34,35.34,35.34
2006-04,,,,,,35.67,35.96,36.10,36.10,36.14,36.14,36.14,36.14,36.16,36.16,36.16,36.16,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11
2006-07,,,,,,,38.50,38.94,38.98,38.95,38.95,38.95,38.95,38.97,38.97,38.97,38.97,38.92,38.92,38.92,38.92,38.92,38.92,38.92,38.92
2006-10,,,,,,,,43.98,43.93,44.03,44.03,44.03,44.03,44.05,44.05,44.05,44.05,44.02,44.02,44.02,44.02,44.02,44.02,44.02,44.02
2007-01,,,,,,,,,37.49,37.59,37.57,37.53,37.54,37.54,37.54,37.54,37.54,37.52,37.52,37.52,37.52,37.51,37.51,37.51,37.51
2007-04,,,,,,,,,,38.14,38.23,38.62,38.62,38.57,38.57,38.57,38.57,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53
2007-07,,,,,,,,,,,40.89,40.97,40.91,40.85,40.85,40.85,40.85,40.79,40.79,40.79,40.79,40.78,40.78,40.78,40.78
2007-10,,,,,,,,,,,,46.76,46.79,46.77,46.77,46.77,46.77,46.69,46.69,46.69,46.69,46.68,46.68,46.68,46.68
2008-01,,,,,,,,,,,,,39.92,39.87,39.84,39.82,39.82,39.78,39.78,39.78,39.78,39.77,39.77,39.77,39.77
2008-04,,,,,,,,,,,,,,40.81,40.84,40.83,40.83,40.74,40.74,40.74,40.74,40.73,40.73,40.73,40.73
2008-07,,,,,,,,,,,,,,,43.12,43.43,43.44,43.33,43.33,43.33,43.33,43.33,43.33,43.33,43.33
2008-10,,,,,,,,,,,,,,,,48.88,48.88,48.77,48.77,48.77,48.77,48.77,48.77,48.77,48.77
2009-01,,,,,,,,,,,,,,,,,39.96,39.98,39.97,39.96,39.97,39.94,39.94,39.94,39.94
2009-04,,,,,,,,,,,,,,,,,,40.67,40.56,40.55,40.55,40.54,40.54,40.54,40.54
2009-07,,,,,,,,,,,,,,,,,,,42.58,42.50,42.58,42.56,42.56,42.56,42.56
2009-10,,,,,,,,,,,,,,,,,,,,48.10,48.36,48.39,48.39,48.39,48.39
2010-01,,,,,,,,,,,,,,,,,,,,,40.78,40.77,40.91,40.91,40.91
2010-04,,,,,,,,,,,,,,,,,,,,,,41.89,42.18,42.28,42.29
2010-07,,,,,,,,,,,,,,,,,,,,,,,45.04,45.36,45.41
2010-10,,,,,,,,,,,,,,,,,,,,,,,,51.41,51.44
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,43.72
