"",2005-11-22,2005-12-22,2006-01-24,2006-02-20,2006-03-20,2006-04-24,2006-05-24,2006-06-21,2006-07-21,2006-08-22,2006-09-20,2006-10-20,2006-11-22,2006-12-20,2007-01-22,2007-02-23,2007-03-23,2007-04-23,2007-05-23,2007-06-21,2007-07-20,2007-08-21,2007-09-21,2007-10-23,2007-11-21,2007-12-19,2008-01-21,2008-02-20,2008-03-25,2008-04-21,2008-05-21,2008-06-25,2008-07-21,2008-08-22,2008-09-24,2008-10-21,2008-11-25,2008-12-19,2009-01-23,2009-02-25,2009-03-31,2009-04-24,2009-05-25,2009-06-25,2009-07-24,2009-08-25,2009-09-25,2009-10-23,2009-11-25,2009-12-21,2010-01-25,2010-02-25,2010-03-24,2010-04-23,2010-05-25,2010-06-25,2010-07-23,2010-08-25,2010-09-23,2010-10-22,2010-11-25,2010-12-21,2011-01-25,2011-02-24,2011-03-24,2011-04-21,2011-05-24,2011-06-21,2011-07-21,2011-08-25,2011-09-21,2011-10-25,2011-11-23,2011-12-20,2012-01-24,2012-02-22,2012-03-23,2012-04-23,2012-05-25,2012-06-25,2012-07-25,2012-08-24,2012-09-25,2012-10-25,2012-11-23,2012-12-21,2013-01-25,2013-02-25,2013-03-25,2013-04-25,2013-05-23,2013-06-25,2013-07-25,2013-08-23,2013-09-26,2013-10-25,2013-11-25,2013-12-20,2014-01-23,2014-02-24,2014-03-24,2014-04-25,2014-05-22,2014-06-25,2014-07-25,2014-08-25,2014-09-25,2014-10-23,2014-11-24,2014-12-19,2015-01-23
1995-06,6609949,6737366,6737366,6737366,6737366,6737366,6737366,6737366,6737366,6737366,6737366,6737366,6737366,6750541,6750541,6750541,6750541,6750541,6750541,6750541,6750541,6750541,6750541,6750541,6750541,6734310,6734812,6734812,6734812,6734812,6734812,6734812,6734812,6734812,6734812,6735905,6735905,6735801,6735801,6735801,3436410,6721034,6721034,6721034,6721034,6721034,6721034,6721034,6721034,6720255,6720255,6720255,6720255,6720255,6720255,6720255,6720255,6720255,6720255,6720255,6720255,6718610,6718610,6718610,6718610,6718610,6718610,6718610,6718610,6718610,6718610,6718610,6637655,6718922,6718922,6718922,6718922,6718922,6718922,6718922,6718922,6718922,6699660,6699660,6699660,6699660,6699660,6699660,6699660,6699660,6699660,6699660,6699660,6708600,6708600,6708600,6708600,6710524,6710524,6710524,6710524,6710524,6710524,6710524,6710524,6710524,6701012,6701012,6701012,6701475,6701475
1995-07,6277053,6471332,6471332,6471332,6471332,6471332,6471332,6471332,6471332,6471332,6471332,6471332,6471332,6459606,6459606,6459606,6459606,6459606,6459606,6459606,6459606,6459606,6459606,6459606,6459606,6467343,6467961,6467961,6467961,6467961,6467961,6467961,6467961,6467961,6467961,6467014,6467014,6439106,6439106,6439106,3337874,6528314,6528314,6528314,6528314,6528314,6528314,6528314,6528314,6527198,6527198,6527198,6527198,6527198,6527198,6527198,6527198,6527198,6527198,6527198,6527198,6535247,6535247,6535247,6535247,6535247,6535247,6535247,6535247,6535247,6535247,6535247,6464139,6542296,6542296,6542296,6542296,6542296,6542296,6542296,6542296,6542296,6531855,6531855,6531855,6531855,6531855,6531855,6531855,6531855,6531855,6531855,6531855,6541502,6541502,6541502,6541502,6533517,6533517,6533517,6533517,6533517,6533517,6533517,6533517,6533517,6533984,6533984,6533984,6523993,6523993
1995-08,6354996,6505017,6505017,6505017,6505017,6505017,6505017,6505017,6505017,6505017,6505017,6505017,6505017,6503342,6503342,6503342,6503342,6503342,6503342,6503342,6503342,6503342,6503342,6503342,6503342,6508763,6507806,6507806,6507806,6507806,6507806,6507806,6507806,6507806,6507806,6509688,6509688,6516383,6516383,6516383,3372926,6596870,6596870,6596870,6596870,6596870,6596870,6596870,6596870,6568510,6568510,6568510,6568510,6568510,6568510,6568510,6568510,6568510,6568510,6568510,6568510,6559811,6559811,6559811,6559811,6559811,6559811,6559811,6559811,6559811,6559811,6559811,6524525,6578938,6578938,6578938,6578938,6578938,6578938,6578938,6578938,6578938,6542688,6542688,6542688,6542688,6542688,6542688,6542688,6542688,6542688,6542688,6542688,6546433,6546433,6546433,6546433,6545751,6545751,6545751,6545751,6545751,6545751,6545751,6545751,6545751,6539651,6539651,6539651,6538881,6538881
1995-09,6459942,6541616,6541616,6541616,6541616,6541616,6541616,6541616,6541616,6541616,6541616,6541616,6541616,6542916,6542916,6542916,6542916,6542916,6542916,6542916,6542916,6542916,6542916,6542916,6542916,6545540,6544928,6544928,6544928,6544928,6544928,6544928,6544928,6544928,6544928,6544641,6544641,6537416,6537416,6537416,3353421,6558722,6558722,6558722,6558722,6558722,6558722,6558722,6558722,6556445,6556445,6556445,6556445,6556445,6556445,6556445,6556445,6556445,6556445,6556445,6556445,6560360,6560360,6560360,6560360,6560360,6560360,6560360,6560360,6560360,6560360,6560360,6524226,6564040,6564040,6564040,6564040,6564040,6564040,6564040,6564040,6564040,6563042,6563042,6563042,6563042,6563042,6563042,6563042,6563042,6563042,6563042,6563042,6571305,6571305,6571305,6571305,6571851,6571851,6571851,6571851,6571851,6571851,6571851,6571851,6571851,6563460,6563460,6563460,6565184,6565184
1995-10,6405735,6404211,6404211,6404211,6404211,6404211,6404211,6404211,6404211,6404211,6404211,6404211,6404211,6406352,6406352,6406352,6406352,6406352,6406352,6406352,6406352,6406352,6406352,6406352,6406352,6399584,6398861,6398861,6398861,6398861,6398861,6398861,6398861,6398861,6398861,6398727,6398727,6392422,6392422,6392422,3279857,6414842,6414842,6414842,6414842,6414842,6414842,6414842,6414842,6412392,6412392,6412392,6412392,6412392,6412392,6412392,6412392,6412392,6412392,6412392,6412392,6413042,6413042,6413042,6413042,6413042,6413042,6413042,6413042,6413042,6413042,6413042,6396085,6413991,6413991,6413991,6413991,6413991,6413991,6413991,6413991,6413991,6417142,6417142,6417142,6417142,6417142,6417142,6417142,6417142,6417142,6417142,6417142,6425041,6425041,6425041,6425041,6425593,6425593,6425593,6425593,6425593,6425593,6425593,6425593,6425593,6417502,6417502,6417502,6419169,6419169
1995-11,6387466,6393599,6393599,6393599,6393599,6393599,6393599,6393599,6393599,6393599,6393599,6393599,6393599,6421197,6421197,6421197,6421197,6421197,6421197,6421197,6421197,6421197,6421197,6421197,6421197,6424821,6424316,6424316,6424316,6424316,6424316,6424316,6424316,6424316,6424316,6425750,6425750,6421567,6421567,6421567,3274356,6404083,6404083,6404083,6404083,6404083,6404083,6404083,6404083,6401056,6401056,6401056,6401056,6401056,6401056,6401056,6401056,6401056,6401056,6401056,6401056,6391384,6391384,6391384,6391384,6391384,6391384,6391384,6391384,6391384,6391384,6391384,6384290,6384180,6384180,6384180,6384180,6384180,6384180,6384180,6384180,6384180,6386495,6386495,6386495,6386495,6386495,6386495,6386495,6386495,6386495,6386495,6386495,6393927,6393927,6393927,6393927,6395182,6395182,6395182,6395182,6395182,6395182,6395182,6395182,6395182,6386830,6386830,6386830,6388081,6388081
1995-12,6814509,6631645,6631645,6631645,6631645,6631645,6631645,6631645,6631645,6631645,6631645,6631645,6631645,6633577,6633577,6633577,6633577,6633577,6633577,6633577,6633577,6633577,6633577,6633577,6633577,6642377,6641249,6641249,6641249,6641249,6641249,6641249,6641249,6641249,6641249,6637184,6637184,6635727,6635727,6635727,3285491,6425862,6425862,6425862,6425862,6425862,6425862,6425862,6425862,6423559,6423559,6423559,6423559,6423559,6423559,6423559,6423559,6423559,6423559,6423559,6423559,6419789,6419789,6419789,6419789,6419789,6419789,6419789,6419789,6419789,6419789,6419789,6753595,6417966,6417966,6417966,6417966,6417966,6417966,6417966,6417966,6417966,6494643,6494643,6494643,6494643,6494643,6494643,6494643,6494643,6494643,6494643,6494643,6504876,6504876,6504876,6504876,6504745,6504745,6504745,6504745,6504745,6504745,6504745,6504745,6504745,6495122,6495122,6495122,6496622,6496622
1996-01,6135280,5865761,5865761,5865761,5865761,5865761,5865761,5865761,5865761,5865761,5865761,5865761,5865761,5867922,5867922,5867922,5867922,5867922,5867922,5867922,5867922,5867922,5867922,5867922,5867922,5865386,5867229,5867229,5867229,5867229,5867229,5867229,5867229,5867229,5867229,5871830,5871830,5875100,5875100,5875100,3023122,5912712,5912712,5912712,5912712,5912712,5912712,5912712,5912712,6000256,6000256,6000256,6000256,6000256,6000256,6000256,6000256,6000256,6000256,6000256,6000256,5892961,5892961,5892961,5892961,5892961,5892961,5892961,5892961,5892961,5892961,5892961,5976832,5889351,5889351,5889351,5889351,5889351,5889351,5889351,5889351,5889351,5863355,5863355,5863355,5863355,5863355,5863355,5863355,5863355,5863355,5863355,5863355,5874581,5874581,5874581,5874581,5877154,5877154,5877154,5877154,5877154,5877154,5877154,5877154,5877154,5856833,5856833,5856833,5856493,5856493
1996-02,5435950,5428986,5428986,5428986,5428986,5428986,5428986,5428986,5428986,5428986,5428986,5428986,5428986,5371801,5371801,5371801,5371801,5371801,5371801,5371801,5371801,5371801,5371801,5371801,5371801,5373401,5374229,5374229,5374229,5374229,5374229,5374229,5374229,5374229,5374229,5375345,5375345,5439752,5439752,5439752,2730759,5340900,5340900,5340900,5340900,5340900,5340900,5340900,5340900,5332137,5332137,5332137,5332137,5332137,5332137,5332137,5332137,5332137,5332137,5332137,5332137,5459084,5459084,5459084,5459084,5459084,5459084,5459084,5459084,5459084,5459084,5459084,5432333,5453138,5453138,5453138,5453138,5453138,5453138,5453138,5453138,5453138,5447122,5447122,5447122,5447122,5447122,5447122,5447122,5447122,5447122,5447122,5447122,5323661,5323661,5323661,5323661,5325324,5325324,5325324,5325324,5325324,5325324,5325324,5325324,5325324,5447977,5447977,5447977,5449847,5449847
1996-03,6138554,5967632,5967632,5967632,5967632,5967632,5967632,5967632,5967632,5967632,5967632,5967632,5967632,5965275,5965275,5965275,5965275,5965275,5965275,5965275,5965275,5965275,5965275,5965275,5965275,5961653,5962142,5962142,5962142,5962142,5962142,5962142,5962142,5962142,5962142,5961154,5961154,5954755,5954755,5954755,3066215,5996994,5996994,5996994,5996994,5996994,5996994,5996994,5996994,5994551,5994551,5994551,5994551,5994551,5994551,5994551,5994551,5994551,5994551,5994551,5994551,5999369,5999369,5999369,5999369,5999369,5999369,5999369,5999369,5999369,5999369,5999369,5955100,6003515,6003515,6003515,6003515,6003515,6003515,6003515,6003515,6003515,5989703,5989703,5989703,5989703,5989703,5989703,5989703,5989703,5989703,5989703,5989703,5997111,5997111,5997111,5997111,5997845,5997845,5997845,5997845,5997845,5997845,5997845,5997845,5997845,5990272,5990272,5990272,5992765,5992765
1996-04,6650859,6514107,6514107,6514107,6514107,6514107,6514107,6514107,6514107,6514107,6514107,6514107,6514107,6518560,6518560,6518560,6518560,6518560,6518560,6518560,6518560,6518560,6518560,6518560,6518560,6509900,6511323,6511323,6511323,6511323,6511323,6511323,6511323,6511323,6511323,6510682,6510682,6511293,6511293,6511293,3381654,6613942,6613942,6613942,6613942,6613942,6613942,6613942,6613942,6610908,6610908,6610908,6610908,6610908,6610908,6610908,6610908,6610908,6610908,6610908,6610908,6606565,6606565,6606565,6606565,6606565,6606565,6606565,6606565,6606565,6606565,6606565,6541053,6604963,6604963,6604963,6604963,6604963,6604963,6604963,6604963,6604963,6595688,6595688,6595688,6595688,6595688,6595688,6595688,6595688,6595688,6595688,6595688,6605293,6605293,6605293,6605293,6607713,6607713,6607713,6607713,6607713,6607713,6607713,6607713,6607713,6596747,6596747,6596747,6599012,6599012
1996-05,6781633,6759201,6759201,6759201,6759201,6759201,6759201,6759201,6759201,6759201,6759201,6759201,6759201,6772519,6772519,6772519,6772519,6772519,6772519,6772519,6772519,6772519,6772519,6772519,6772519,6774540,6774252,6774252,6774252,6774252,6774252,6774252,6774252,6774252,6774252,6775424,6775424,6775958,6775958,6775958,3493400,6832497,6832497,6832497,6832497,6832497,6832497,6832497,6832497,6828981,6828981,6828981,6828981,6828981,6828981,6828981,6828981,6828981,6828981,6828981,6828981,6823129,6823129,6823129,6823129,6823129,6823129,6823129,6823129,6823129,6823129,6823129,6749681,6819686,6819686,6819686,6819686,6819686,6819686,6819686,6819686,6819686,6805888,6805888,6805888,6805888,6805888,6805888,6805888,6805888,6805888,6805888,6805888,6814513,6814513,6814513,6814513,6817709,6817709,6817709,6817709,6817709,6817709,6817709,6817709,6817709,6806946,6806946,6806946,6808903,6808903
1996-06,6942334,7030920,7030920,7030920,7030920,7030920,7030920,7030920,7030920,7030920,7030920,7030920,7030920,7040692,7040692,7040692,7040692,7040692,7040692,7040692,7040692,7040692,7040692,7040692,7040692,7024515,7025228,7025228,7025228,7025228,7025228,7025228,7025228,7025228,7025228,7024639,7024639,7010580,7010580,7010580,3567076,6976595,6976595,6976595,6976595,6976595,6976595,6976595,6976595,6973833,6973833,6973833,6973833,6973833,6973833,6973833,6973833,6973833,6973833,6973833,6973833,6981034,6981034,6981034,6981034,6981034,6981034,6981034,6981034,6981034,6981034,6981034,6920801,6988312,6988312,6988312,6988312,6988312,6988312,6988312,6988312,6988312,6970712,6970712,6970712,6970712,6970712,6970712,6970712,6970712,6970712,6970712,6970712,6980685,6980685,6980685,6980685,6982504,6982504,6982504,6982504,6982504,6982504,6982504,6982504,6982504,6971828,6971828,6971828,6974260,6974260
1996-07,6737447,6973501,6973501,6973501,6973501,6973501,6973501,6973501,6973501,6973501,6973501,6973501,6973501,6961569,6961569,6961569,6961569,6961569,6961569,6961569,6961569,6961569,6961569,6961569,6961569,6980103,6979685,6979685,6979685,6979685,6979685,6979685,6979685,6979685,6979685,6981475,6981475,6968403,6968403,6968403,3577826,6997619,6997619,6997619,6997619,6997619,6997619,6997619,6997619,6993536,6993536,6993536,6993536,6993536,6993536,6993536,6993536,6993536,6993536,6993536,6993536,6984265,6984265,6984265,6984265,6984265,6984265,6984265,6984265,6984265,6984265,6984265,6932479,6978086,6978086,6978086,6978086,6978086,6978086,6978086,6978086,6978086,6994071,6994071,6994071,6994071,6994071,6994071,6994071,6994071,6994071,6994071,6994071,7001936,7001936,7001936,7001936,6982796,6982796,6982796,6982796,6982796,6982796,6982796,6982796,6982796,6994604,6994604,6994604,6973564,6973564
1996-08,6818017,6936419,6936419,6936419,6936419,6936419,6936419,6936419,6936419,6936419,6936419,6936419,6936419,6933972,6933972,6933972,6933972,6933972,6933972,6933972,6933972,6933972,6933972,6933972,6933972,6939949,6939307,6939307,6939307,6939307,6939307,6939307,6939307,6939307,6939307,6939795,6939795,6939101,6939101,6939101,3599369,7039754,7039754,7039754,7039754,7039754,7039754,7039754,7039754,7018357,7018357,7018357,7018357,7018357,7018357,7018357,7018357,7018357,7018357,7018357,7018357,7016715,7016715,7016715,7016715,7016715,7016715,7016715,7016715,7016715,7016715,7016715,6995238,7034916,7034916,7034916,7034916,7034916,7034916,7034916,7034916,7034916,7013033,7013033,7013033,7013033,7013033,7013033,7013033,7013033,7013033,7013033,7013033,7019012,7019012,7019012,7019012,7020150,7020150,7020150,7020150,7020150,7020150,7020150,7020150,7020150,7011349,7011349,7011349,7012261,7012261
1996-09,6852485,6925497,6925497,6925497,6925497,6925497,6925497,6925497,6925497,6925497,6925497,6925497,6925497,6926010,6926010,6926010,6926010,6926010,6926010,6926010,6926010,6926010,6926010,6926010,6926010,6926236,6925839,6925839,6925839,6925839,6925839,6925839,6925839,6925839,6925839,6925579,6925579,6917929,6917929,6917929,3555960,6954854,6954854,6954854,6954854,6954854,6954854,6954854,6954854,6951539,6951539,6951539,6951539,6951539,6951539,6951539,6951539,6951539,6951539,6951539,6951539,6955634,6955634,6955634,6955634,6955634,6955634,6955634,6955634,6955634,6955634,6955634,6934286,6960370,6960370,6960370,6960370,6960370,6960370,6960370,6960370,6960370,6964145,6964145,6964145,6964145,6964145,6964145,6964145,6964145,6964145,6964145,6964145,6972484,6972484,6972484,6972484,6974467,6974467,6974467,6974467,6974467,6974467,6974467,6974467,6974467,6964438,6964438,6964438,6966941,6966941
1996-10,6819342,6852124,6852124,6852124,6852124,6852124,6852124,6852124,6852124,6852124,6852124,6852124,6852124,6854796,6854796,6854796,6854796,6854796,6854796,6854796,6854796,6854796,6854796,6854796,6854796,6853566,6852749,6852749,6852749,6852749,6852749,6852749,6852749,6852749,6852749,6854088,6854088,6854824,6854824,6854824,3496584,6838724,6838724,6838724,6838724,6838724,6838724,6838724,6838724,6834715,6834715,6834715,6834715,6834715,6834715,6834715,6834715,6834715,6834715,6834715,6834715,6827317,6827317,6827317,6827317,6827317,6827317,6827317,6827317,6827317,6827317,6827317,6816738,6823038,6823038,6823038,6823038,6823038,6823038,6823038,6823038,6823038,6831231,6831231,6831231,6831231,6831231,6831231,6831231,6831231,6831231,6831231,6831231,6838325,6838325,6838325,6838325,6840817,6840817,6840817,6840817,6840817,6840817,6840817,6840817,6840817,6831025,6831025,6831025,6833057,6833057
1996-11,6933013,6916299,6916299,6916299,6916299,6916299,6916299,6916299,6916299,6916299,6916299,6916299,6916299,6947706,6947706,6947706,6947706,6947706,6947706,6947706,6947706,6947706,6947706,6947706,6947706,6928901,6929198,6929198,6929198,6929198,6929198,6929198,6929198,6929198,6929198,6929252,6929252,6924028,6924028,6924028,3547441,6938191,6938191,6938191,6938191,6938191,6938191,6938191,6938191,6934877,6934877,6934877,6934877,6934877,6934877,6934877,6934877,6934877,6934877,6934877,6934877,6934666,6934666,6934666,6934666,6934666,6934666,6934666,6934666,6934666,6934666,6934666,6940277,6936408,6936408,6936408,6936408,6936408,6936408,6936408,6936408,6936408,6950176,6950176,6950176,6950176,6950176,6950176,6950176,6950176,6950176,6950176,6950176,6959308,6959308,6959308,6959308,6960686,6960686,6960686,6960686,6960686,6960686,6960686,6960686,6960686,6950433,6950433,6950433,6953152,6953152
1996-12,7311682,7143950,7143950,7143950,7143950,7143950,7143950,7143950,7143950,7143950,7143950,7143950,7143950,7146224,7146224,7146224,7146224,7146224,7146224,7146224,7146224,7146224,7146224,7146224,7146224,7159762,7159136,7159136,7159136,7159136,7159136,7159136,7159136,7159136,7159136,7156408,7156408,7154026,7154026,7154026,3585039,7011726,7011726,7011726,7011726,7011726,7011726,7011726,7011726,7008579,7008579,7008579,7008579,7008579,7008579,7008579,7008579,7008579,7008579,7008579,7008579,7003534,7003534,7003534,7003534,7003534,7003534,7003534,7003534,7003534,7003534,7003534,7213596,7002238,7002238,7002238,7002238,7002238,7002238,7002238,7002238,7002238,7016014,7016014,7016014,7016014,7016014,7016014,7016014,7016014,7016014,7016014,7016014,7026966,7026966,7026966,7026966,7028530,7028530,7028530,7028530,7028530,7028530,7028530,7028530,7028530,7016721,7016721,7016721,7019425,7019425
1997-01,6343479,6105305,6105305,6105305,6105305,6105305,6105305,6105305,6105305,6105305,6105305,6105305,6105305,6107212,6107212,6107212,6107212,6107212,6107212,6107212,6107212,6107212,6107212,6107212,6107212,6107626,6108679,6108679,6108679,6108679,6108679,6108679,6108679,6108679,6108679,6112504,6112504,6113917,6113917,6113917,3139296,6139929,6139929,6139929,6139929,6139929,6139929,6139929,6139929,6231152,6231152,6231152,6231152,6231152,6231152,6231152,6231152,6231152,6231152,6231152,6231152,6120667,6120667,6120667,6120667,6120667,6120667,6120667,6120667,6120667,6120667,6120667,6216867,6119318,6119318,6119318,6119318,6119318,6119318,6119318,6119318,6119318,6102451,6102451,6102451,6102451,6102451,6102451,6102451,6102451,6102451,6102451,6102451,6115113,6115113,6115113,6115113,6118414,6118414,6118414,6118414,6118414,6118414,6118414,6118414,6118414,6095533,6095533,6095533,6095992,6095992
1997-02,6831529,6794123,6794123,6794123,6794123,6794123,6794123,6794123,6794123,6794123,6794123,6794123,6794123,6724196,6724196,6724196,6724196,6724196,6724196,6724196,6724196,6724196,6724196,6724196,6724196,6726362,6727040,6727040,6727040,6727040,6727040,6727040,6727040,6727040,6727040,6726864,6726864,6795249,6795249,6795249,3424832,6698389,6698389,6698389,6698389,6698389,6698389,6698389,6698389,6687536,6687536,6687536,6687536,6687536,6687536,6687536,6687536,6687536,6687536,6687536,6687536,6856059,6856059,6856059,6856059,6856059,6856059,6856059,6856059,6856059,6856059,6856059,6839202,6856790,6856790,6856790,6856790,6856790,6856790,6856790,6856790,6856790,6859616,6859616,6859616,6859616,6859616,6859616,6859616,6859616,6859616,6859616,6859616,6705377,6705377,6705377,6705377,6707551,6707551,6707551,6707551,6707551,6707551,6707551,6707551,6707551,6861011,6861011,6861011,6864707,6864707
1997-03,7154624,6920033,6920033,6920033,6920033,6920033,6920033,6920033,6920033,6920033,6920033,6920033,6920033,6917237,6917237,6917237,6917237,6917237,6917237,6917237,6917237,6917237,6917237,6917237,6917237,6905676,6907206,6907206,6907206,6907206,6907206,6907206,6907206,6907206,6907206,6902983,6902983,6876928,6876928,6876928,3548467,6940199,6940199,6940199,6940199,6940199,6940199,6940199,6940199,6937857,6937857,6937857,6937857,6937857,6937857,6937857,6937857,6937857,6937857,6937857,6937857,6963911,6963911,6963911,6963911,6963911,6963911,6963911,6963911,6963911,6963911,6963911,6938139,6985715,6985715,6985715,6985715,6985715,6985715,6985715,6985715,6985715,6960405,6960405,6960405,6960405,6960405,6960405,6960405,6960405,6960405,6960405,6960405,6971090,6971090,6971090,6971090,6971065,6971065,6971065,6971065,6971065,6971065,6971065,6971065,6971065,6961369,6961369,6961369,6966118,6966118
1997-04,6859858,6771976,6771976,6771976,6771976,6771976,6771976,6771976,6771976,6771976,6771976,6771976,6771976,6776239,6776239,6776239,6776239,6776239,6776239,6776239,6776239,6776239,6776239,6776239,6776239,6773646,6773752,6773752,6773752,6773752,6773752,6773752,6773752,6773752,6773752,6775383,6775383,6793921,6793921,6793921,3503227,6851718,6851718,6851718,6851718,6851718,6851718,6851718,6851718,6846691,6846691,6846691,6846691,6846691,6846691,6846691,6846691,6846691,6846691,6846691,6846691,6824957,6824957,6824957,6824957,6824957,6824957,6824957,6824957,6824957,6824957,6824957,6769737,6809590,6809590,6809590,6809590,6809590,6809590,6809590,6809590,6809590,6791071,6791071,6791071,6791071,6791071,6791071,6791071,6791071,6791071,6791071,6791071,6799329,6799329,6799329,6799329,6804493,6804493,6804493,6804493,6804493,6804493,6804493,6804493,6804493,6791763,6791763,6791763,6794027,6794027
1997-05,6779122,6713890,6713890,6713890,6713890,6713890,6713890,6713890,6713890,6713890,6713890,6713890,6713890,6727150,6727150,6727150,6727150,6727150,6727150,6727150,6727150,6727150,6727150,6727150,6727150,6725874,6726182,6726182,6726182,6726182,6726182,6726182,6726182,6726182,6726182,6724593,6724593,6711647,6711647,6711647,3471648,6789955,6789955,6789955,6789955,6789955,6789955,6789955,6789955,6786808,6786808,6786808,6786808,6786808,6786808,6786808,6786808,6786808,6786808,6786808,6786808,6797403,6797403,6797403,6797403,6797403,6797403,6797403,6797403,6797403,6797403,6797403,6756278,6806253,6806253,6806253,6806253,6806253,6806253,6806253,6806253,6806253,6796739,6796739,6796739,6796739,6796739,6796739,6796739,6796739,6796739,6796739,6796739,6807120,6807120,6807120,6807120,6809633,6809633,6809633,6809633,6809633,6809633,6809633,6809633,6809633,6798221,6798221,6798221,6802184,6802184
1997-06,6723813,6841457,6841457,6841457,6841457,6841457,6841457,6841457,6841457,6841457,6841457,6841457,6841457,6847382,6847382,6847382,6847382,6847382,6847382,6847382,6847382,6847382,6847382,6847382,6847382,6841781,6841852,6841852,6841852,6841852,6841852,6841852,6841852,6841852,6841852,6843652,6843652,6839536,6839536,6839536,3459484,6766163,6766163,6766163,6766163,6766163,6766163,6766163,6766163,6761716,6761716,6761716,6761716,6761716,6761716,6761716,6761716,6761716,6761716,6761716,6761716,6755002,6755002,6755002,6755002,6755002,6755002,6755002,6755002,6755002,6755002,6755002,6715639,6750008,6750008,6750008,6750008,6750008,6750008,6750008,6750008,6750008,6736420,6736420,6736420,6736420,6736420,6736420,6736420,6736420,6736420,6736420,6736420,6744090,6744090,6744090,6744090,6748216,6748216,6748216,6748216,6748216,6748216,6748216,6748216,6748216,6736628,6736628,6736628,6739413,6739413
1997-07,6473696,6671825,6671825,6671825,6671825,6671825,6671825,6671825,6671825,6671825,6671825,6671825,6671825,6664706,6664706,6664706,6664706,6664706,6664706,6664706,6664706,6664706,6664706,6664706,6664706,6678894,6678446,6678446,6678446,6678446,6678446,6678446,6678446,6678446,6678446,6680198,6680198,6672917,6672917,6672917,3404155,6657950,6657950,6657950,6657950,6657950,6657950,6657950,6657950,6653399,6653399,6653399,6653399,6653399,6653399,6653399,6653399,6653399,6653399,6653399,6653399,6646351,6646351,6646351,6646351,6646351,6646351,6646351,6646351,6646351,6646351,6646351,6620091,6641077,6641077,6641077,6641077,6641077,6641077,6641077,6641077,6641077,6668924,6668924,6668924,6668924,6668924,6668924,6668924,6668924,6668924,6668924,6668924,6676498,6676498,6676498,6676498,6648060,6648060,6648060,6648060,6648060,6648060,6648060,6648060,6648060,6669236,6669236,6669236,6639918,6639918
1997-08,6473678,6532131,6532131,6532131,6532131,6532131,6532131,6532131,6532131,6532131,6532131,6532131,6532131,6533467,6533467,6533467,6533467,6533467,6533467,6533467,6533467,6533467,6533467,6533467,6533467,6537531,6537542,6537542,6537542,6537542,6537542,6537542,6537542,6537542,6537542,6536556,6536556,6526103,6526103,6526103,3369539,6590246,6590246,6590246,6590246,6590246,6590246,6590246,6590246,6578390,6578390,6578390,6578390,6578390,6578390,6578390,6578390,6578390,6578390,6578390,6578390,6586795,6586795,6586795,6586795,6586795,6586795,6586795,6586795,6586795,6586795,6586795,6581357,6601362,6601362,6601362,6601362,6601362,6601362,6601362,6601362,6601362,6590267,6590267,6590267,6590267,6590267,6590267,6590267,6590267,6590267,6590267,6590267,6596633,6596633,6596633,6596633,6598575,6598575,6598575,6598575,6598575,6598575,6598575,6598575,6598575,6590131,6590131,6590131,6593136,6593136
1997-09,6405775,6481003,6481003,6481003,6481003,6481003,6481003,6481003,6481003,6481003,6481003,6481003,6481003,6481603,6481603,6481603,6481603,6481603,6481603,6481603,6481603,6481603,6481603,6481603,6481603,6485678,6485165,6485165,6485165,6485165,6485165,6485165,6485165,6485165,6485165,6486318,6486318,6485946,6485946,6485946,3327768,6508547,6508547,6508547,6508547,6508547,6508547,6508547,6508547,6504148,6504148,6504148,6504148,6504148,6504148,6504148,6504148,6504148,6504148,6504148,6504148,6502227,6502227,6502227,6502227,6502227,6502227,6502227,6502227,6502227,6502227,6502227,6487686,6498491,6498491,6498491,6498491,6498491,6498491,6498491,6498491,6498491,6499937,6499937,6499937,6499937,6499937,6499937,6499937,6499937,6499937,6499937,6499937,6504517,6504517,6504517,6504517,6508052,6508052,6508052,6508052,6508052,6508052,6508052,6508052,6508052,6500478,6500478,6500478,6503296,6503296
1997-10,6450609,6481069,6481069,6481069,6481069,6481069,6481069,6481069,6481069,6481069,6481069,6481069,6481069,6478993,6478993,6478993,6478993,6478993,6478993,6478993,6478993,6478993,6478993,6478993,6478993,6479234,6478854,6478854,6478854,6478854,6478854,6478854,6478854,6478854,6478854,6480031,6480031,6484104,6484104,6484104,3309654,6473121,6473121,6473121,6473121,6473121,6473121,6473121,6473121,6468679,6468679,6468679,6468679,6468679,6468679,6468679,6468679,6468679,6468679,6468679,6468679,6453393,6453393,6453393,6453393,6453393,6453393,6453393,6453393,6453393,6453393,6453393,6456066,6461696,6461696,6461696,6461696,6461696,6461696,6461696,6461696,6461696,6454695,6454695,6454695,6454695,6454695,6454695,6454695,6454695,6454695,6454695,6454695,6458395,6458395,6458395,6458395,6461637,6461637,6461637,6461637,6461637,6461637,6461637,6461637,6461637,6452452,6452452,6452452,6455136,6455136
