"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1999-04,94.89,94.87,94.87,95.12,95.12,95.12,95.12,95.08,95.08,95.08,95.08,95.03,95.03,95.03,95.02,105.65,105.15,105.15,105.15,105.21,105.21,105.21,105.21,105.16,105.16,105.16,105.16,100.15,100.15,100.16
1999-07,97.10,97.11,97.11,97.38,97.39,97.39,97.39,97.35,97.34,97.34,97.34,97.51,97.51,97.51,97.50,108.52,108.01,108.01,108.01,108.03,108.03,108.03,108.03,108.01,108.01,108.01,108.01,102.54,102.54,102.55
1999-10,97.52,97.53,97.53,97.26,97.25,97.25,97.25,97.29,97.30,97.30,97.30,97.17,97.17,97.17,97.18,107.74,107.24,107.24,107.24,107.16,107.16,107.16,107.16,107.05,107.05,107.05,107.05,101.92,101.91,101.90
2000-01,99.49,99.48,99.47,99.57,99.56,99.56,99.56,99.67,99.68,99.68,99.68,99.69,99.69,99.69,99.68,109.95,109.44,109.44,109.44,109.49,109.49,109.49,109.49,109.38,109.38,109.38,109.38,104.08,104.09,104.09
2000-04,99.91,99.90,99.89,99.94,99.95,99.95,99.95,99.91,99.91,99.91,99.91,99.84,99.84,99.84,99.83,110.39,109.87,109.87,109.87,109.92,109.92,109.92,109.92,109.94,109.94,109.94,109.94,104.21,104.20,104.21
2000-07,100.93,100.94,100.95,100.84,100.85,100.85,100.85,100.78,100.77,100.77,100.77,100.93,100.93,100.93,100.93,111.57,111.04,111.04,111.04,111.05,111.05,111.05,111.05,111.09,111.09,111.09,111.09,105.07,105.07,105.07
2000-10,99.67,99.68,99.69,99.65,99.64,99.64,99.64,99.64,99.64,99.64,99.64,99.54,99.54,99.54,99.56,109.96,109.43,109.43,109.43,109.42,109.42,109.42,109.42,109.39,109.39,109.39,109.39,103.92,103.92,103.91
2001-01,98.95,98.95,98.93,99.04,99.02,99.02,99.02,99.08,99.08,99.08,99.08,99.09,99.09,99.09,99.06,109.72,109.19,109.19,109.19,109.24,109.24,109.24,109.24,109.16,109.16,109.16,109.16,104.23,104.23,104.23
2001-04,97.28,97.27,97.24,97.21,97.23,97.23,97.23,97.20,97.20,97.20,97.21,97.12,97.12,97.12,97.12,107.76,107.26,107.26,107.26,107.31,107.31,107.31,107.31,107.35,107.35,107.35,107.35,102.58,102.57,102.57
2001-07,95.36,95.36,95.37,95.27,95.27,95.27,95.27,95.21,95.21,95.21,95.21,95.35,95.35,95.35,95.34,105.83,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.37,105.37,105.37,105.37,100.82,100.82,100.82
2001-10,93.03,93.04,93.05,93.58,93.58,93.58,93.58,93.55,93.56,93.56,93.56,93.52,93.52,93.52,93.54,103.97,103.48,103.48,103.48,103.48,103.48,103.48,103.48,103.51,103.51,103.51,103.51,99.00,99.00,98.99
2002-01,90.83,90.83,90.81,91.01,90.99,90.99,90.99,91.01,91.01,91.01,91.01,91.01,91.01,91.01,90.96,100.86,100.39,100.39,100.39,100.41,100.41,100.41,100.41,100.45,100.45,100.45,100.45,96.53,96.52,96.53
2002-04,89.94,89.93,89.88,90.06,90.09,90.09,90.09,90.05,90.05,90.05,90.06,89.97,89.97,89.97,89.95,99.98,99.51,99.51,99.51,99.55,99.55,99.55,99.55,99.54,99.54,99.54,99.54,95.45,95.46,95.46
2002-07,89.13,89.12,89.12,89.37,89.36,89.36,89.36,89.34,89.34,89.34,89.34,89.44,89.44,89.44,89.45,99.37,98.90,98.90,98.90,98.91,98.91,98.91,98.91,98.90,98.90,98.90,98.90,94.84,94.84,94.84
2002-10,88.55,88.56,88.62,89.07,89.08,89.08,89.08,89.05,89.06,89.06,89.04,89.07,89.07,89.07,89.11,99.10,98.64,98.64,98.64,98.63,98.63,98.63,98.63,98.66,98.66,98.66,98.66,94.35,94.35,94.35
2003-01,89.93,89.94,89.91,90.08,90.04,90.04,90.04,90.09,90.09,90.09,90.10,90.09,90.09,90.09,90.05,99.52,99.06,99.06,99.06,99.06,99.06,99.06,99.06,99.05,99.05,99.05,99.05,94.66,94.67,94.68
2003-04,90.33,90.31,90.25,90.12,90.17,90.17,90.17,90.04,90.03,90.03,90.04,89.99,89.99,89.99,89.95,98.82,98.35,98.35,98.35,98.39,98.39,98.39,98.39,98.45,98.45,98.45,98.45,93.98,93.98,93.98
2003-07,89.73,89.71,89.71,90.09,90.06,90.06,90.06,90.06,90.07,90.07,90.07,90.08,90.08,90.08,90.10,99.12,98.65,98.65,98.65,98.67,98.67,98.67,98.67,98.65,98.65,98.65,98.65,94.23,94.22,94.22
2003-10,89.40,89.43,89.54,89.83,89.85,89.85,89.85,89.88,89.89,89.89,89.88,89.94,89.94,89.94,90.00,99.05,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.58,98.58,98.58,98.58,94.15,94.16,94.15
2004-01,89.57,89.58,89.52,89.65,89.58,89.58,89.58,89.65,89.65,89.65,89.66,89.67,89.67,89.67,89.63,98.95,98.47,98.47,98.47,98.49,98.49,98.49,98.49,98.44,98.44,98.44,98.44,94.06,94.07,94.08
2004-04,89.09,89.08,88.99,88.97,89.06,89.06,89.06,88.92,88.90,88.90,88.93,88.92,88.92,88.92,88.85,98.19,97.73,97.73,97.73,97.76,97.76,97.76,97.76,97.79,97.79,97.79,97.79,93.52,93.52,93.51
2004-07,89.41,89.38,89.36,89.63,89.60,89.60,89.60,89.60,89.61,89.61,89.61,89.47,89.47,89.47,89.49,98.72,98.25,98.25,98.25,98.27,98.27,98.27,98.27,98.22,98.22,98.23,98.23,94.02,94.01,94.01
2004-10,89.29,89.32,89.50,88.99,89.01,89.01,89.01,89.17,89.18,89.18,89.16,89.30,89.30,89.30,89.38,98.35,97.89,97.89,97.89,97.85,97.85,97.85,97.85,97.72,97.72,97.72,97.72,93.79,93.78,93.77
2005-01,88.73,88.74,88.63,88.85,88.74,88.74,88.74,88.75,88.74,88.74,88.78,88.80,88.80,88.80,88.77,98.00,97.55,97.55,97.55,97.55,97.55,97.55,97.55,97.59,97.59,97.59,97.59,92.47,92.48,92.51
2005-04,88.82,88.81,88.71,89.12,89.24,89.24,89.24,89.11,89.08,89.08,89.09,89.13,89.13,89.13,89.02,98.38,97.90,97.90,97.90,97.96,97.96,97.96,97.96,97.92,97.92,97.93,97.93,93.66,93.66,93.64
2005-07,91.09,91.05,91.03,91.17,91.14,91.14,91.14,90.96,90.98,90.98,90.98,90.75,90.75,90.75,90.75,100.02,99.55,99.55,99.55,99.56,99.56,99.56,99.56,99.52,99.52,99.52,99.52,94.81,94.81,94.80
2005-10,94.50,94.54,94.76,93.99,94.02,94.02,94.02,94.13,94.14,94.14,94.09,94.28,94.28,94.28,94.43,103.60,103.11,103.11,103.11,103.07,103.07,103.07,103.07,102.99,102.99,102.98,102.98,98.05,98.05,98.04
2006-01,92.54,92.55,92.41,93.89,93.76,93.76,93.76,93.87,93.87,93.87,93.92,94.13,94.13,94.13,94.06,104.11,103.61,103.61,103.61,103.63,103.63,103.63,103.63,103.52,103.52,103.52,103.52,97.28,97.27,97.30
2006-04,97.54,97.53,97.42,99.07,99.21,99.21,99.21,99.02,98.99,98.99,99.00,99.19,99.19,99.19,99.05,109.24,108.72,108.72,108.72,108.78,108.78,108.78,108.78,108.92,108.92,108.93,108.93,102.37,102.36,102.35
2006-07,98.51,98.45,98.43,100.06,100.02,100.02,100.02,99.71,99.74,99.74,99.73,99.53,99.53,99.53,99.49,109.82,109.30,109.30,109.30,109.29,109.29,109.29,109.29,109.28,109.28,109.29,109.29,102.74,102.75,102.74
2006-10,100.41,100.46,100.73,102.38,102.40,102.40,102.40,102.37,102.38,102.38,102.32,102.65,102.65,102.65,102.90,113.62,113.09,113.09,113.09,113.10,113.10,113.10,113.10,113.04,113.04,113.03,113.03,106.24,106.24,106.23
2007-01,101.82,102.00,101.84,102.54,102.36,102.36,102.36,103.47,103.46,103.46,103.52,103.44,103.44,103.44,103.32,114.28,113.75,113.75,113.75,113.72,113.72,113.72,113.72,113.61,113.61,113.61,113.61,106.87,106.87,106.91
2007-04,101.47,101.58,101.46,102.14,102.31,102.31,102.31,103.21,103.18,103.18,103.20,102.91,102.91,102.91,102.74,113.42,112.89,112.89,112.89,113.01,113.01,113.01,113.01,113.22,113.22,113.24,113.24,106.14,106.13,106.12
2007-07,102.12,102.02,101.99,103.35,103.32,103.32,103.32,103.89,103.93,103.93,103.91,103.36,103.36,103.36,103.25,114.10,113.57,113.57,113.57,113.53,113.53,113.53,113.53,113.49,113.49,113.50,113.50,106.51,106.51,106.50
2007-10,,103.08,103.53,105.44,105.49,105.49,105.49,106.46,106.47,106.47,106.40,106.33,106.33,106.33,106.75,118.03,117.47,117.47,117.47,117.49,117.49,117.49,117.49,117.45,117.45,117.43,117.43,109.42,109.41,109.40
2008-01,,,106.66,108.61,108.66,108.69,108.69,108.41,108.39,108.39,108.46,108.01,108.01,108.01,107.81,118.13,117.57,117.57,117.57,117.00,117.03,117.03,117.03,117.07,117.07,117.05,117.05,109.41,109.41,109.45
2008-04,,,,106.69,107.19,107.19,107.18,105.95,105.91,105.91,105.92,105.13,105.13,105.13,104.93,115.17,114.63,114.63,114.63,114.34,114.36,114.36,114.36,114.42,114.42,114.47,114.47,107.27,107.28,107.27
2008-07,,,,,107.34,107.55,107.53,106.66,106.71,106.71,106.68,105.73,105.73,105.73,105.58,115.79,115.24,115.24,115.24,114.72,114.74,114.74,114.74,114.63,114.63,114.63,114.63,107.15,107.14,107.13
2008-10,,,,,,104.63,104.61,104.08,104.08,104.08,104.01,103.39,103.39,103.39,103.92,113.53,112.99,112.99,112.99,112.56,112.60,112.60,112.60,112.52,112.52,112.49,112.49,105.26,105.26,105.25
2009-01,,,,,,,96.12,95.43,95.33,95.26,95.29,94.57,94.57,94.57,94.37,102.39,101.91,101.91,101.91,101.45,101.39,101.39,101.39,101.36,101.36,101.31,101.31,95.50,95.51,95.55
2009-04,,,,,,,,95.98,95.74,95.66,95.68,93.38,93.38,93.38,93.11,100.27,99.80,99.80,99.80,99.16,99.11,99.11,99.11,99.17,99.17,99.26,99.26,94.47,94.47,94.46
2009-07,,,,,,,,,96.85,96.18,96.05,93.65,93.65,93.65,93.49,100.48,100.01,100.01,100.01,99.30,99.24,99.24,99.24,99.00,99.00,99.01,99.01,94.55,94.55,94.53
2009-10,,,,,,,,,,94.88,94.39,92.32,92.32,92.32,92.96,99.66,99.20,99.20,99.20,98.93,98.78,98.78,98.78,98.42,98.42,98.39,98.39,94.02,94.01,94.01
2010-01,,,,,,,,,,,94.39,94.93,94.91,95.33,95.01,102.23,101.76,101.76,101.76,101.33,101.13,101.13,101.13,100.92,100.92,100.84,100.84,94.71,94.68,94.72
2010-04,,,,,,,,,,,,98.72,99.71,100.02,99.76,107.01,106.51,106.51,106.51,106.65,106.48,106.48,106.48,106.23,106.23,106.36,106.36,100.45,100.42,100.42
2010-07,,,,,,,,,,,,,100.54,101.47,101.41,108.89,108.38,108.38,108.38,108.38,108.19,108.19,108.19,107.75,107.75,107.74,107.74,101.29,101.28,101.24
2010-10,,,,,,,,,,,,,,100.82,101.31,108.73,108.22,108.22,108.22,107.60,107.29,107.29,107.29,106.61,106.61,106.55,106.55,100.81,100.88,100.89
2011-01,,,,,,,,,,,,,,,106.24,113.80,112.66,112.91,113.05,112.51,112.15,112.15,112.15,112.61,112.61,112.52,112.52,106.51,106.47,106.50
2011-04,,,,,,,,,,,,,,,,114.54,113.61,113.42,113.57,113.33,113.00,113.00,113.00,113.02,113.02,113.19,113.19,107.76,107.70,107.70
2011-07,,,,,,,,,,,,,,,,,114.95,113.87,114.02,113.92,113.58,113.58,113.58,113.74,113.74,113.76,113.76,107.94,107.92,107.87
2011-10,,,,,,,,,,,,,,,,,,114.89,114.73,114.70,114.25,114.25,114.25,114.05,114.05,113.97,113.97,108.20,108.31,108.33
2012-01,,,,,,,,,,,,,,,,,,,114.73,114.81,114.37,114.17,114.18,114.56,114.56,114.45,114.45,108.26,108.22,108.25
2012-04,,,,,,,,,,,,,,,,,,,,113.75,111.85,111.89,111.88,112.55,112.55,112.76,112.76,108.64,108.61,108.61
2012-07,,,,,,,,,,,,,,,,,,,,,111.79,111.27,111.21,111.37,111.37,111.36,111.36,106.67,106.65,106.59
2012-10,,,,,,,,,,,,,,,,,,,,,,110.53,108.95,111.53,111.53,111.43,111.43,107.14,107.24,107.26
2013-01,,,,,,,,,,,,,,,,,,,,,,,109.52,110.11,110.36,110.68,110.24,105.24,105.27,105.29
2013-04,,,,,,,,,,,,,,,,,,,,,,,,111.17,110.70,110.60,110.53,106.75,106.72,106.74
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,112.38,112.03,111.73,107.68,107.73,107.67
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,113.39,113.17,108.78,109.05,109.07
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,115.89,112.06,112.64,113.09
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.28,110.70,111.04
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.02,110.32
2014-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.77
