"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1997-04,742.7332,742.7332,742.7332,742.7332,742.7332,742.7332,742.7332,742.7332,742.7332,742.7332,742.7332,742.7332,713.2539,713.2539
1997-07,792.9656,792.9656,792.9656,792.9656,792.9656,792.9656,792.9656,792.9656,792.9656,792.9656,792.9656,792.9656,763.3397,763.3397
1997-10,786.3412,786.3412,786.3412,786.3412,786.3412,786.3412,786.3412,786.3412,786.3412,786.3412,786.3412,786.3412,753.0830,753.0830
1998-01,787.7513,787.7513,787.7513,787.7513,787.7513,787.7513,787.7513,787.7513,787.7513,787.7513,787.7513,787.7513,758.9750,758.9750
1998-04,731.9468,731.9468,731.9468,731.9468,731.9468,731.9468,731.9468,731.9468,731.9468,731.9468,731.9468,731.9468,702.7550,702.7550
1998-07,809.3662,809.3662,809.3662,809.3662,809.3662,809.3662,809.3662,809.3662,809.3662,809.3662,809.3662,809.3662,776.9486,776.9486
1998-10,824.3215,824.3215,824.3215,824.3215,824.3215,824.3215,824.3215,824.3215,824.3215,824.3215,824.3215,824.3215,784.6006,784.6006
1999-01,816.9729,816.9729,816.9729,816.9729,816.9729,816.9729,816.9729,816.9729,816.9729,816.9729,816.9729,816.9729,781.2929,781.2929
1999-04,766.0822,766.0822,766.0822,766.0822,766.0822,766.0822,766.0822,766.0822,766.0822,766.0822,766.0822,766.0822,727.6468,727.6468
1999-07,834.9467,834.9467,834.9467,834.9467,834.9467,834.9467,834.9467,834.9467,834.9467,834.9467,834.9467,834.9467,793.9169,793.9169
1999-10,849.3700,849.3700,849.3700,849.3700,849.3700,849.3700,849.3700,849.3700,849.3700,849.3700,849.3700,849.3700,809.0557,809.0557
2000-01,850.7506,850.7506,850.7506,850.7506,850.7506,850.7506,850.7506,850.7506,850.7506,850.7506,850.7506,850.7506,819.2563,819.2563
2000-04,783.4630,783.4630,783.4630,783.4630,783.4630,783.4630,783.4630,783.4630,783.4630,783.4630,783.4630,783.4630,748.9295,748.9295
2000-07,848.4891,848.4891,848.4891,848.4891,848.4891,848.4891,848.4891,848.4891,848.4891,848.4891,848.4891,848.4891,813.3798,813.3798
2000-10,847.9316,847.9316,847.9316,847.9316,847.9316,847.9316,847.9316,847.9316,847.9316,847.9316,847.9316,847.9316,810.0878,810.0878
2001-01,850.2515,850.2515,850.2515,850.2515,850.2515,850.2515,850.2515,850.2515,850.2515,850.2515,850.2515,850.2515,818.5390,818.5390
2001-04,787.1812,787.1812,787.1812,787.1812,787.1812,787.1812,787.1812,787.1812,787.1812,787.1812,787.1812,787.1812,751.4940,751.4940
2001-07,852.7708,852.7708,852.7708,852.7708,852.7708,852.7708,852.7708,852.7708,852.7708,852.7708,852.7708,852.7708,815.6605,815.6605
2001-10,852.6365,852.6365,852.6365,852.6365,852.6365,852.6365,852.6365,852.6365,852.6365,852.6365,852.6365,852.6365,814.0860,814.0860
2002-01,845.7461,845.7461,845.7461,845.7461,845.7461,845.7461,845.7461,845.7461,845.7461,845.7461,845.7461,845.7461,813.9425,813.9425
2002-04,794.4787,794.4787,794.4787,794.4787,794.4787,794.4787,794.4787,794.4787,794.4787,794.4787,794.4787,794.4787,757.9953,757.9953
2002-07,855.6947,855.6947,855.6947,855.6947,855.6947,855.6947,855.6947,855.6947,855.6947,855.6947,855.6947,855.6947,817.2536,817.2536
2002-10,849.5455,849.5455,849.5455,849.5455,849.5455,849.5455,849.5455,849.5455,849.5455,849.5455,849.5455,849.5455,806.1594,806.1594
2003-01,845.7898,845.7898,845.7898,845.7898,845.7898,845.7898,845.7898,845.7898,845.7898,845.7898,845.7898,845.7898,808.5577,808.5577
2003-04,785.0631,785.0631,785.0631,785.0631,785.0631,785.0631,785.0631,785.0631,785.0631,785.0631,785.0631,785.0631,743.9478,743.9478
2003-07,847.6253,847.6253,847.6253,847.6253,847.6253,847.6253,847.6253,847.6253,847.6253,847.6253,847.6253,847.6253,808.0101,808.0101
2003-10,846.5857,846.5857,846.5857,846.5857,846.5857,846.5857,846.5857,846.5857,846.5857,846.5857,846.5857,846.5857,801.6651,801.6651
2004-01,855.4019,855.4019,855.4019,855.4019,855.4019,855.4019,855.4019,855.4019,855.4019,855.4019,855.4019,855.4019,816.3190,816.3190
2004-04,789.7439,789.7439,789.7439,789.7439,789.7439,789.7439,789.7439,789.7439,789.7439,789.7439,789.7439,789.7439,751.7682,751.7682
2004-07,856.9611,856.9611,856.9611,856.9611,856.9611,856.9611,856.9611,856.9611,856.9611,856.9611,856.9611,856.9611,812.5961,812.5961
2004-10,871.9238,871.9238,871.9238,871.9238,871.9238,871.9238,871.9238,871.9238,871.9238,871.9238,871.9238,871.9238,822.6885,822.6885
2005-01,852.3860,852.3860,852.3860,852.3860,852.3860,852.3860,852.3860,852.3860,852.3860,852.3860,852.3860,852.3860,806.0328,806.0328
2005-04,809.2556,809.2556,809.2556,809.2556,809.2556,809.2556,809.2556,809.2556,809.2556,809.2556,809.2556,809.2556,765.6063,765.6063
2005-07,859.3841,859.3841,859.3841,859.3841,859.3841,859.3841,859.3841,859.3841,859.3841,859.3841,859.3841,859.3841,815.9728,815.9728
2005-10,872.9531,872.9531,872.9531,872.9531,872.9531,872.9531,872.9531,872.9531,872.9531,872.9531,872.9531,872.9531,827.5259,827.5259
2006-01,871.5307,871.5307,871.5307,871.5307,871.5307,871.5307,871.5307,871.5307,871.5307,871.5307,871.5307,871.5307,840.3446,840.3446
2006-04,802.4226,802.4226,802.4226,802.4226,802.4226,802.4226,802.4226,802.4226,802.4226,802.4226,802.4226,802.4226,769.9288,769.9288
2006-07,866.7504,866.7504,866.7504,866.7504,866.7504,866.7504,866.7504,866.7504,866.7504,866.7504,866.7504,866.7504,833.6631,833.6631
2006-10,877.2534,877.2534,877.2534,877.2534,877.2534,877.2534,877.2534,877.2534,877.2534,877.2534,877.2534,877.2534,843.8218,843.8218
2007-01,889.4818,889.4818,889.4818,889.4818,889.4818,889.4818,889.4818,889.4818,889.4818,889.4818,889.4818,889.4818,857.5673,857.5673
2007-04,821.0428,821.0428,821.0428,821.0428,821.0429,821.0429,821.0429,821.0429,821.0429,821.0429,821.0429,821.0429,794.2966,794.2966
2007-07,883.4824,883.4824,883.4824,883.4824,883.4824,883.4824,883.4824,883.4824,883.4824,883.4824,883.4824,883.4824,854.5264,854.5264
2007-10,887.0980,887.0980,887.0980,887.0980,887.0980,887.0980,887.0980,887.0980,887.0980,887.0980,887.0980,887.0980,855.1079,855.1079
2008-01,887.6621,887.6621,887.6621,887.6621,886.5998,886.5998,886.5998,886.5998,886.5998,886.5998,886.5998,886.5998,855.9273,855.9273
2008-04,846.1901,846.1901,846.1901,846.1901,845.4240,845.4240,845.4240,845.4240,845.4240,845.4240,845.4240,845.4240,808.5918,808.5918
2008-07,893.5557,893.5557,893.5557,893.5557,894.4036,894.4036,894.4036,894.4036,894.4036,894.4036,894.4036,894.4036,859.1442,859.1442
2008-10,887.5249,887.5249,887.5249,887.5249,886.8359,886.8359,886.8359,886.8359,886.8359,886.8359,886.8359,886.8359,856.4461,856.4461
2009-01,872.8075,872.8075,872.8075,872.8075,873.6006,873.6006,873.6006,873.6006,875.3152,875.3152,875.3152,875.3152,852.4769,852.4769
2009-04,806.7211,806.7211,806.7211,806.7211,809.6402,809.6402,809.6402,809.6402,809.3028,809.3028,809.3028,809.3028,783.4629,783.4629
2009-07,866.3929,866.3929,866.3929,866.3929,870.3784,870.3784,870.3784,870.3784,869.8817,869.8817,869.8817,869.8817,845.2117,845.2117
2009-10,883.7995,883.7995,883.7995,883.7995,886.5790,886.5790,886.5790,886.5790,883.8443,883.8443,883.8443,883.8443,845.8757,845.8757
2010-01,873.6454,873.6454,873.6454,873.6454,873.5453,873.5453,873.5453,873.5453,872.2524,872.2524,872.2524,872.2524,836.1653,836.1653
2010-04,814.7768,814.7768,814.7768,814.7768,811.5802,811.5802,811.5802,811.5802,810.6337,810.6337,810.6337,810.6337,777.5597,777.5597
2010-07,874.0742,874.0742,874.0742,874.0742,870.0894,870.0894,870.0894,870.0894,869.3782,869.3782,869.3782,869.3782,837.2227,837.2227
2010-10,884.1297,884.1297,884.1297,884.1297,879.0534,879.0534,879.0534,879.0534,878.4954,878.4954,878.4954,878.4954,849.5512,849.5512
2011-01,873.6330,873.0217,871.5700,873.0337,869.3889,869.3889,869.3889,869.3889,868.6227,868.6227,868.6227,868.6227,844.2856,844.2856
2011-04,809.2289,810.1091,807.2674,804.5651,804.4977,804.4977,804.4977,804.4977,805.6416,805.6416,805.6416,805.6416,774.3469,774.3469
2011-07,,865.8158,864.8396,863.0587,864.0405,864.0405,864.0405,864.0405,866.5054,866.5054,866.5054,866.5054,830.3768,830.3768
2011-10,,,870.8646,874.1692,877.1000,877.1000,877.1000,877.1000,876.5611,876.5611,876.5611,876.5611,825.1135,825.1135
2012-01,,,,881.4423,886.0676,882.3445,882.9041,883.5323,880.8203,880.8203,880.8203,880.8203,847.5449,847.5449
2012-04,,,,,808.8353,805.3997,806.8820,808.4370,806.7663,806.7663,806.7663,806.7663,768.8507,768.8507
2012-07,,,,,,865.0238,868.7199,871.4277,871.7452,871.7452,871.7452,871.7452,834.9258,834.9258
2012-10,,,,,,,869.6706,868.1591,866.3518,866.3518,866.3518,866.3518,826.2863,826.2863
2013-01,,,,,,,,865.3946,863.4537,857.6601,856.4542,857.0557,814.2707,814.2707
2013-04,,,,,,,,,808.8465,802.9381,804.6844,805.7478,763.4675,763.4675
2013-07,,,,,,,,,,862.6725,864.7794,871.6229,833.4548,833.4548
2013-10,,,,,,,,,,,857.5848,860.7045,819.0487,819.0487
2014-01,,,,,,,,,,,,868.2887,821.1967,824.2391
2014-04,,,,,,,,,,,,,756.3655,759.9609
2014-07,,,,,,,,,,,,,,833.0561
