"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1997-07,2.178,2.178,2.178,2.178,2.178,2.178,2.178,2.178,2.178,2.178,2.178,2.178,2.161,2.161,2.161
1997-10,2.173,2.173,2.173,2.173,2.173,2.173,2.173,2.173,2.173,2.173,2.173,2.173,2.159,2.159,2.159
1998-01,2.198,2.198,2.198,2.198,2.198,2.198,2.198,2.198,2.198,2.198,2.198,2.198,2.175,2.175,2.175
1998-04,2.224,2.224,2.224,2.224,2.224,2.224,2.224,2.224,2.224,2.224,2.224,2.224,2.202,2.202,2.202
1998-07,2.260,2.260,2.260,2.260,2.260,2.260,2.260,2.260,2.260,2.260,2.260,2.260,2.242,2.242,2.242
1998-10,2.279,2.279,2.279,2.279,2.279,2.279,2.279,2.279,2.279,2.279,2.279,2.279,2.265,2.265,2.265
1999-01,2.279,2.279,2.279,2.279,2.278,2.278,2.278,2.278,2.279,2.279,2.279,2.279,2.265,2.265,2.265
1999-04,2.290,2.290,2.290,2.290,2.290,2.290,2.290,2.290,2.290,2.290,2.290,2.290,2.281,2.281,2.281
1999-07,2.319,2.319,2.319,2.319,2.320,2.320,2.320,2.320,2.319,2.319,2.319,2.319,2.311,2.311,2.311
1999-10,2.351,2.351,2.351,2.351,2.350,2.350,2.350,2.350,2.350,2.350,2.350,2.350,2.350,2.350,2.350
2000-01,2.360,2.360,2.360,2.360,2.359,2.359,2.359,2.359,2.360,2.360,2.360,2.360,2.367,2.367,2.367
2000-04,2.374,2.374,2.374,2.374,2.374,2.374,2.374,2.374,2.374,2.374,2.374,2.374,2.378,2.378,2.378
2000-07,2.389,2.389,2.389,2.389,2.390,2.390,2.390,2.390,2.389,2.389,2.389,2.389,2.387,2.387,2.387
2000-10,2.407,2.407,2.407,2.407,2.407,2.407,2.407,2.407,2.407,2.407,2.407,2.407,2.395,2.395,2.395
2001-01,2.401,2.401,2.401,2.401,2.401,2.401,2.401,2.401,2.401,2.401,2.401,2.401,2.385,2.385,2.385
2001-04,2.408,2.408,2.408,2.408,2.409,2.409,2.409,2.409,2.408,2.408,2.408,2.408,2.388,2.388,2.388
2001-07,2.404,2.404,2.404,2.404,2.405,2.405,2.405,2.405,2.404,2.404,2.404,2.404,2.384,2.384,2.384
2001-10,2.419,2.419,2.419,2.419,2.419,2.419,2.419,2.419,2.419,2.419,2.419,2.419,2.397,2.397,2.397
2002-01,2.417,2.417,2.417,2.417,2.416,2.416,2.416,2.416,2.417,2.417,2.417,2.417,2.395,2.395,2.395
2002-04,2.414,2.414,2.414,2.414,2.414,2.414,2.414,2.414,2.414,2.414,2.414,2.414,2.392,2.392,2.392
2002-07,2.408,2.408,2.408,2.408,2.409,2.409,2.409,2.409,2.409,2.409,2.409,2.409,2.392,2.392,2.392
2002-10,2.406,2.406,2.406,2.406,2.406,2.406,2.406,2.406,2.406,2.406,2.406,2.406,2.387,2.387,2.387
2003-01,2.411,2.411,2.411,2.411,2.411,2.411,2.411,2.411,2.411,2.411,2.411,2.411,2.387,2.387,2.387
2003-04,2.418,2.418,2.418,2.418,2.418,2.418,2.418,2.418,2.418,2.418,2.418,2.418,2.382,2.382,2.382
2003-07,2.425,2.425,2.425,2.425,2.425,2.425,2.425,2.425,2.425,2.425,2.425,2.425,2.403,2.403,2.403
2003-10,2.430,2.430,2.430,2.430,2.429,2.429,2.429,2.429,2.430,2.430,2.430,2.430,2.399,2.399,2.399
2004-01,2.437,2.437,2.437,2.437,2.437,2.437,2.437,2.437,2.437,2.437,2.437,2.437,2.419,2.419,2.419
2004-04,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.437,2.437,2.437
2004-07,2.439,2.439,2.439,2.439,2.440,2.440,2.440,2.440,2.439,2.439,2.439,2.439,2.421,2.421,2.421
2004-10,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.417,2.417,2.417
2005-01,2.440,2.440,2.440,2.440,2.440,2.440,2.440,2.440,2.440,2.440,2.440,2.440,2.415,2.415,2.415
2005-04,2.437,2.437,2.437,2.437,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.436,2.412,2.412,2.412
2005-07,2.442,2.442,2.442,2.442,2.442,2.442,2.442,2.442,2.442,2.442,2.442,2.442,2.417,2.417,2.417
2005-10,2.449,2.449,2.449,2.449,2.449,2.449,2.449,2.449,2.449,2.449,2.449,2.449,2.427,2.427,2.427
2006-01,2.444,2.444,2.444,2.444,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.425,2.425,2.425
2006-04,2.451,2.451,2.451,2.451,2.451,2.451,2.451,2.451,2.450,2.450,2.450,2.450,2.432,2.432,2.432
2006-07,2.455,2.455,2.455,2.455,2.456,2.456,2.456,2.456,2.455,2.455,2.455,2.455,2.435,2.435,2.435
2006-10,2.471,2.471,2.471,2.471,2.471,2.471,2.471,2.471,2.471,2.471,2.471,2.471,2.450,2.450,2.450
2007-01,2.497,2.497,2.497,2.497,2.496,2.496,2.496,2.496,2.496,2.496,2.496,2.496,2.480,2.480,2.480
2007-04,2.512,2.512,2.512,2.512,2.512,2.512,2.512,2.512,2.511,2.511,2.511,2.511,2.496,2.496,2.496
2007-07,2.517,2.517,2.517,2.517,2.518,2.518,2.518,2.518,2.518,2.518,2.518,2.518,2.494,2.494,2.494
2007-10,2.520,2.520,2.520,2.520,2.520,2.520,2.520,2.520,2.521,2.521,2.521,2.521,2.497,2.497,2.497
2008-01,2.514,2.514,2.514,2.514,2.513,2.513,2.513,2.513,2.513,2.513,2.513,2.513,2.468,2.468,2.468
2008-04,2.515,2.515,2.515,2.515,2.513,2.513,2.513,2.513,2.513,2.513,2.513,2.513,2.491,2.491,2.491
2008-07,2.525,2.525,2.525,2.525,2.525,2.525,2.525,2.525,2.525,2.525,2.525,2.525,2.515,2.515,2.515
2008-10,2.525,2.525,2.525,2.525,2.521,2.521,2.521,2.521,2.522,2.522,2.522,2.522,2.530,2.530,2.530
2009-01,2.550,2.550,2.550,2.550,2.548,2.548,2.548,2.548,2.548,2.548,2.548,2.548,2.538,2.538,2.538
2009-04,2.560,2.560,2.560,2.560,2.562,2.562,2.562,2.562,2.560,2.560,2.560,2.560,2.538,2.538,2.538
2009-07,2.567,2.567,2.567,2.567,2.572,2.572,2.572,2.572,2.570,2.570,2.570,2.570,2.528,2.528,2.528
2009-10,2.572,2.572,2.572,2.572,2.578,2.578,2.578,2.578,2.572,2.572,2.572,2.572,2.510,2.510,2.510
2010-01,2.572,2.572,2.572,2.572,2.581,2.581,2.581,2.581,2.577,2.577,2.577,2.577,2.469,2.469,2.469
2010-04,2.574,2.574,2.574,2.574,2.584,2.584,2.584,2.584,2.577,2.577,2.577,2.577,2.451,2.451,2.451
2010-07,2.568,2.568,2.568,2.568,2.581,2.581,2.581,2.581,2.572,2.572,2.572,2.572,2.445,2.445,2.445
2010-10,2.559,2.559,2.559,2.559,2.566,2.566,2.566,2.566,2.563,2.563,2.563,2.563,2.449,2.449,2.449
2011-01,2.555,2.549,2.548,2.549,2.561,2.561,2.561,2.561,2.559,2.559,2.559,2.559,2.457,2.457,2.457
2011-04,2.552,2.545,2.543,2.543,2.562,2.562,2.562,2.562,2.563,2.563,2.563,2.563,2.466,2.466,2.466
2011-07,,2.539,2.536,2.540,2.562,2.562,2.562,2.562,2.566,2.566,2.566,2.566,2.467,2.467,2.467
2011-10,,,2.538,2.554,2.570,2.570,2.570,2.570,2.580,2.580,2.580,2.580,2.460,2.460,2.460
2012-01,,,,2.561,2.574,2.574,2.574,2.574,2.581,2.581,2.581,2.581,2.472,2.472,2.472
2012-04,,,,,2.573,2.571,2.576,2.576,2.585,2.585,2.585,2.585,2.467,2.467,2.467
2012-07,,,,,,2.567,2.578,2.577,2.587,2.587,2.587,2.587,2.466,2.466,2.466
2012-10,,,,,,,2.580,2.569,2.586,2.586,2.586,2.586,2.474,2.474,2.474
2013-01,,,,,,,,2.575,2.595,2.594,2.594,2.594,2.483,2.483,2.483
2013-04,,,,,,,,,2.597,2.583,2.586,2.588,2.488,2.488,2.488
2013-07,,,,,,,,,,2.580,2.582,2.604,2.497,2.497,2.497
2013-10,,,,,,,,,,,2.581,2.621,2.496,2.496,2.496
2014-01,,,,,,,,,,,,2.630,2.498,2.497,2.497
2014-04,,,,,,,,,,,,,2.500,2.501,2.499
2014-07,,,,,,,,,,,,,,2.502,2.503
2014-10,,,,,,,,,,,,,,,2.499
