"",2005-11-22,2005-12-22,2006-01-24,2006-02-20,2006-03-20,2006-04-24,2006-05-24,2006-06-21,2006-07-21,2006-08-22,2006-09-20,2006-10-20,2006-11-22,2006-12-20,2007-01-22,2007-02-23,2007-03-23,2007-04-23,2007-05-23,2007-06-21,2007-07-20,2007-08-21,2007-09-21,2007-10-23,2007-11-21,2007-12-19,2008-01-21,2008-02-20,2008-03-25,2008-04-21,2008-05-21,2008-06-25,2008-07-21,2008-08-22,2008-09-24,2008-10-21,2008-11-25,2008-12-19,2009-01-23,2009-02-25,2009-03-31,2009-04-24,2009-05-25,2009-06-25,2009-07-24,2009-08-25,2009-09-25,2009-10-23,2009-11-25,2009-12-21,2010-01-25,2010-02-25,2010-03-24,2010-04-23,2010-05-25,2010-06-25,2010-07-23,2010-08-25,2010-09-23,2010-10-22,2010-11-25,2010-12-21,2011-01-25,2011-02-24,2011-03-24,2011-04-21,2011-05-24,2011-06-21,2011-07-21,2011-08-25,2011-09-21,2011-10-25,2011-11-23,2011-12-20,2012-01-24,2012-02-22,2012-03-23,2012-04-23,2012-05-25,2012-06-25,2012-07-25,2012-08-24,2012-09-25,2012-10-25,2012-11-23,2012-12-21,2013-01-25,2013-02-25,2013-03-25,2013-04-25,2013-05-23,2013-06-25,2013-07-25,2013-08-23,2013-09-26,2013-10-25,2013-11-25,2013-12-20,2014-01-23,2014-02-24,2014-03-24,2014-04-25,2014-05-22,2014-06-25,2014-07-25,2014-08-25,2014-09-25,2014-10-23,2014-11-24,2014-12-19,2015-01-23
1991-07,5665530,5665530,5665530,5665530,5665530,5665530,6266804,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,5665530,2934572,5739524,5739524,5739524,5739524,5739524,5739524,5739524,5739524,5737951,5737951,5737951,5737951,5737951,5737951,5737951,5737951,5737951,5737951,5737951,5737951,5714866,5714866,5714866,5714866,5714866,5714866,5714866,5714866,5714866,5714866,5714866,5693568,5693568,5693568,5693568,5693568,5693568,5693568,5693568,5693568,5693568,5693943,5693943,5693943,5693943,5693943,5693943,5727055,5727055,5727055,5727055,5700664,5702469,5702469,5702469,5702469,5701778,5701778,5701778,5701778,5701778,5701778,5701778,5701778,5701778,5701778,5701778,5726511,5726426,5726426
1991-08,5482615,5482615,5482615,5482615,5482615,5482615,5797224,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,5482615,2807754,5491489,5491489,5491489,5491489,5491489,5491489,5491489,5491489,5493226,5493226,5493226,5493226,5493226,5493226,5493226,5493226,5493226,5493226,5493226,5493226,5505453,5505453,5505453,5505453,5505453,5505453,5505453,5505453,5505453,5505453,5505453,5523431,5523431,5523431,5523431,5523431,5523431,5523431,5523431,5523431,5523431,5536953,5536953,5536953,5536953,5536953,5536953,5530829,5530829,5530829,5530829,5547874,5539408,5539408,5539408,5539408,5540772,5540772,5540772,5540772,5540772,5540772,5540772,5540772,5540772,5540772,5540772,5530922,5531084,5531084
1991-09,5692027,5692027,5692027,5692027,5692027,5692027,6200025,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,5692027,2888605,5649620,5649620,5649620,5649620,5649620,5649620,5649620,5649620,5650240,5650240,5650240,5650240,5650240,5650240,5650240,5650240,5650240,5650240,5650240,5650240,5632496,5632496,5632496,5632496,5632496,5632496,5632496,5632496,5632496,5632496,5632496,5650716,5650716,5650716,5650716,5650716,5650716,5650716,5650716,5650716,5650716,5660889,5660889,5660889,5660889,5660889,5660889,5660185,5660185,5660185,5660185,5677635,5671151,5671151,5671151,5671151,5670278,5670278,5670278,5670278,5670278,5670278,5670278,5670278,5670278,5670278,5670278,5660681,5660533,5660533
1991-10,5641849,5641849,5641849,5641849,5641849,5641849,6368215,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,5641849,2902699,5677185,5677185,5677185,5677185,5677185,5677185,5677185,5677185,5679187,5679187,5679187,5679187,5679187,5679187,5679187,5679187,5679187,5679187,5679187,5679187,5655981,5655981,5655981,5655981,5655981,5655981,5655981,5655981,5655981,5655981,5655981,5667060,5667060,5667060,5667060,5667060,5667060,5667060,5667060,5667060,5667060,5689006,5689006,5689006,5689006,5689006,5689006,5692406,5692406,5692406,5692406,5678817,5679335,5679335,5679335,5679335,5678665,5678665,5678665,5678665,5678665,5678665,5678665,5678665,5678665,5678665,5678665,5692108,5692063,5692063
1991-11,5865912,5865912,5865912,5865912,5865912,5865912,6536266,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,5865912,2983586,5835386,5835386,5835386,5835386,5835386,5835386,5835386,5835386,5861329,5861329,5861329,5861329,5861329,5861329,5861329,5861329,5861329,5861329,5861329,5861329,5847213,5847213,5847213,5847213,5847213,5847213,5847213,5847213,5847213,5847213,5847213,5829196,5829196,5829196,5829196,5829196,5829196,5829196,5829196,5829196,5829196,5871371,5871371,5871371,5871371,5871371,5871371,5871106,5871106,5871106,5871106,5834091,5827478,5827478,5827478,5827478,5828733,5828733,5828733,5828733,5828733,5828733,5828733,5828733,5828733,5828733,5828733,5871550,5871379,5871379
1991-12,5500835,5500835,5500835,5500835,5500835,5500835,7140100,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,5500835,2780477,5438141,5438141,5438141,5438141,5438141,5438141,5438141,5438141,5439040,5439040,5439040,5439040,5439040,5439040,5439040,5439040,5439040,5439040,5439040,5439040,5565004,5565004,5565004,5565004,5565004,5565004,5565004,5565004,5565004,5565004,5565004,5546441,5546441,5546441,5546441,5546441,5546441,5546441,5546441,5546441,5546441,5558643,5558643,5558643,5558643,5558643,5558643,5524587,5524587,5524587,5524587,5434723,5434868,5434868,5434868,5434868,5436218,5436218,5436218,5436218,5436218,5436218,5436218,5436218,5436218,5436218,5436218,5527432,5527749,5527749
1992-01,6012283,6012283,6012283,6012283,6012283,6012283,4197645,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,6012283,3112380,6087286,6087286,6087286,6087286,6087286,6087286,6087286,6087286,6087480,6087480,6087480,6087480,6087480,6087480,6087480,6087480,6087480,6087480,6087480,6087480,6067118,6067118,6067118,6067118,6067118,6067118,6067118,6067118,6067118,6067118,6067118,6075225,6075225,6075225,6075225,6075225,6075225,6075225,6075225,6075225,6075225,6000293,6000293,6000293,6000293,6000293,6000293,6007311,6007311,6007311,6007311,6091124,6088297,6088297,6088297,6088297,6087966,6087966,6087966,6087966,6087966,6087966,6087966,6087966,6087966,6087966,6087966,6005822,6005819,6005819
1992-02,6380333,6380333,6380333,6380333,6380333,6380333,4343426,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,6380333,3303463,6461013,6461013,6461013,6461013,6461013,6461013,6461013,6461013,6447450,6447450,6447450,6447450,6447450,6447450,6447450,6447450,6447450,6447450,6447450,6447450,6479236,6479236,6479236,6479236,6479236,6479236,6479236,6479236,6479236,6479236,6479236,6442810,6442810,6442810,6442810,6442810,6442810,6442810,6442810,6442810,6442810,6480386,6480386,6480386,6480386,6480386,6480386,6447457,6447457,6447457,6447457,6454379,6476602,6476602,6476602,6476602,6477662,6477662,6477662,6477662,6477662,6477662,6477662,6477662,6477662,6477662,6477662,6444399,6444433,6444433
1992-03,6451694,6451694,6451694,6451694,6451694,6451694,5675874,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,6451694,3336358,6525351,6525351,6525351,6525351,6525351,6525351,6525351,6525351,6525096,6525096,6525096,6525096,6525096,6525096,6525096,6525096,6525096,6525096,6525096,6525096,6504551,6504551,6504551,6504551,6504551,6504551,6504551,6504551,6504551,6504551,6504551,6499290,6499290,6499290,6499290,6499290,6499290,6499290,6499290,6499290,6499290,6475642,6475642,6475642,6475642,6475642,6475642,6476596,6476596,6476596,6476596,6525195,6537929,6537929,6537929,6537929,6537340,6537340,6537340,6537340,6537340,6537340,6537340,6537340,6537340,6537340,6537340,6476083,6476018,6476018
1992-04,6512440,6512440,6512440,6512440,6512440,6512440,6035425,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,6512440,3316126,6485779,6485779,6485779,6485779,6485779,6485779,6485779,6485779,6454829,6454829,6454829,6454829,6454829,6454829,6454829,6454829,6454829,6454829,6454829,6454829,6431836,6431836,6431836,6431836,6431836,6431836,6431836,6431836,6431836,6431836,6431836,6446484,6446484,6446484,6446484,6446484,6446484,6446484,6446484,6446484,6446484,6414176,6414176,6414176,6414176,6414176,6414176,6451665,6451665,6451665,6451665,6464739,6460990,6460990,6460990,6460990,6460361,6460361,6460361,6460361,6460361,6460361,6460361,6460361,6460361,6460361,6460361,6451131,6451180,6451180
1992-05,6568042,6568042,6568042,6568042,6568042,6568042,6256069,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,6568042,3360241,6572061,6572061,6572061,6572061,6572061,6572061,6572061,6572061,6568622,6568622,6568622,6568622,6568622,6568622,6568622,6568622,6568622,6568622,6568622,6568622,6549645,6549645,6549645,6549645,6549645,6549645,6549645,6549645,6549645,6549645,6549645,6570768,6570768,6570768,6570768,6570768,6570768,6570768,6570768,6570768,6570768,6530459,6530459,6530459,6530459,6530459,6530459,6526680,6526680,6526680,6526680,6573483,6578803,6578803,6578803,6578803,6578084,6578084,6578084,6578084,6578084,6578084,6578084,6578084,6578084,6578084,6578084,6526769,6526625,6526625
1992-06,6472952,6472952,6472952,6472952,6472952,6472952,6887461,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,6472952,3330976,6514823,6514823,6514823,6514823,6514823,6514823,6514823,6514823,6517339,6517339,6517339,6517339,6517339,6517339,6517339,6517339,6517339,6517339,6517339,6517339,6477814,6477814,6477814,6477814,6477814,6477814,6477814,6477814,6477814,6477814,6477814,6497027,6497027,6497027,6497027,6497027,6497027,6497027,6497027,6497027,6497027,6481502,6481502,6481502,6481502,6481502,6481502,6478081,6478081,6478081,6478081,6513311,6507022,6507022,6507022,6507022,6505407,6505407,6505407,6505407,6505407,6505407,6505407,6505407,6505407,6505407,6505407,6478249,6478120,6478120
1992-07,6489580,6489580,6489580,6489580,6489580,6489580,7164239,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,6489580,3355117,6562039,6562039,6562039,6562039,6562039,6562039,6562039,6562039,6561324,6561324,6561324,6561324,6561324,6561324,6561324,6561324,6561324,6561324,6561324,6561324,6537855,6537855,6537855,6537855,6537855,6537855,6537855,6537855,6537855,6537855,6537855,6517939,6517939,6517939,6517939,6517939,6517939,6517939,6517939,6517939,6517939,6516134,6516134,6516134,6516134,6516134,6516134,6549115,6549115,6549115,6549115,6524978,6525750,6525750,6525750,6525750,6525116,6525116,6525116,6525116,6525116,6525116,6525116,6525116,6525116,6525116,6525116,6548509,6548425,6548425
1992-08,6791708,6791708,6791708,6791708,6791708,6791708,7025339,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,6791708,3464094,6775178,6775178,6775178,6775178,6775178,6775178,6775178,6775178,6776773,6776773,6776773,6776773,6776773,6776773,6776773,6776773,6776773,6776773,6776773,6776773,6794586,6794586,6794586,6794586,6794586,6794586,6794586,6794586,6794586,6794586,6794586,6822336,6822336,6822336,6822336,6822336,6822336,6822336,6822336,6822336,6822336,6832778,6832778,6832778,6832778,6832778,6832778,6822206,6822206,6822206,6822206,6853313,6836457,6836457,6836457,6836457,6837864,6837864,6837864,6837864,6837864,6837864,6837864,6837864,6837864,6837864,6837864,6822763,6822823,6822823
1992-09,6696568,6696568,6696568,6696568,6696568,6696568,7470975,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,6696568,3398449,6646788,6646788,6646788,6646788,6646788,6646788,6646788,6646788,6649161,6649161,6649161,6649161,6649161,6649161,6649161,6649161,6649161,6649161,6649161,6649161,6625163,6625163,6625163,6625163,6625163,6625163,6625163,6625163,6625163,6625163,6625163,6636898,6636898,6636898,6636898,6636898,6636898,6636898,6636898,6636898,6636898,6647962,6647962,6647962,6647962,6647962,6647962,6651902,6651902,6651902,6651902,6659018,6657535,6657535,6657535,6657535,6656853,6656853,6656853,6656853,6656853,6656853,6656853,6656853,6656853,6656853,6656853,6651903,6651860,6651860
1992-10,6547626,6547626,6547626,6547626,6547626,6547626,7423473,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,6547626,3371543,6594165,6594165,6594165,6594165,6594165,6594165,6594165,6594165,6596729,6596729,6596729,6596729,6596729,6596729,6596729,6596729,6596729,6596729,6596729,6596729,6571650,6571650,6571650,6571650,6571650,6571650,6571650,6571650,6571650,6571650,6571650,6583030,6583030,6583030,6583030,6583030,6583030,6583030,6583030,6583030,6583030,6609818,6609818,6609818,6609818,6609818,6609818,6613409,6613409,6613409,6613409,6593875,6594347,6594347,6594347,6594347,6593771,6593771,6593771,6593771,6593771,6593771,6593771,6593771,6593771,6593771,6593771,6613048,6613025,6613025
1992-11,6550020,6550020,6550020,6550020,6550020,6550020,7391003,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,6550020,3314174,6481960,6481960,6481960,6481960,6481960,6481960,6481960,6481960,6506771,6506771,6506771,6506771,6506771,6506771,6506771,6506771,6506771,6506771,6506771,6506771,6490074,6490074,6490074,6490074,6490074,6490074,6490074,6490074,6490074,6490074,6490074,6470027,6470027,6470027,6470027,6470027,6470027,6470027,6470027,6470027,6470027,6516044,6516044,6516044,6516044,6516044,6516044,6516931,6516931,6516931,6516931,6473265,6469753,6469753,6469753,6469753,6471115,6471115,6471115,6471115,6471115,6471115,6471115,6471115,6471115,6471115,6471115,6517172,6517081,6517081
