"",2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1996-04,185.5310,185.4903,185.4903,185.4903,185.4903,185.3450,185.3450,185.3450,185.3450,185.3209,185.3209,185.3209,185.3209,185.2672,185.2672,185.2672,185.3101,125.3400,125.3403,125.3400,125.3400,125.3300,125.3300,125.3282,125.3282,125.3348,125.3332,125.3332,125.3332,126.3728,126.3382
1996-07,187.8937,187.9047,187.9047,187.9047,187.9047,187.8813,187.8813,187.8813,187.8813,187.9513,187.9513,187.9513,187.9513,187.9660,187.9660,187.9660,187.9192,126.3000,126.2974,126.3000,126.3000,126.2800,126.2800,126.2801,126.2801,126.2589,126.2606,126.2606,126.2606,126.8674,126.9612
1996-10,188.5863,188.5739,188.5739,188.5739,188.5739,188.6047,188.6047,188.6047,188.6047,188.6596,188.6596,188.6596,188.6596,188.6640,188.6640,188.6640,188.6733,126.2400,126.2384,126.2400,126.2400,126.2600,126.2600,126.2585,126.2585,126.2466,126.2483,126.2483,126.2483,126.4593,126.4259
1997-01,179.9135,179.9550,179.9550,179.9550,179.9550,180.0886,180.0886,180.0886,180.0886,179.9686,179.9686,179.9686,179.9686,180.0414,180.0414,180.0414,180.0449,122.2300,122.2323,122.2300,122.2300,122.2700,122.2700,122.2656,122.2656,122.2677,122.2663,122.2663,122.2663,121.9378,121.8954
1997-04,187.3507,187.2678,187.2678,187.2678,187.2678,186.9167,186.9167,186.9167,186.9167,186.8957,186.8957,186.8957,186.8957,186.8288,186.8288,186.8288,186.8827,125.5500,125.5480,125.5500,125.5500,125.5100,125.5100,125.5128,125.5128,125.5255,125.5225,125.5225,125.5225,124.6431,124.5881
1997-07,184.2034,184.2066,184.2066,184.2066,184.2066,184.2528,184.2528,184.2528,184.2528,184.3601,184.3601,184.3601,184.3601,184.3571,184.3571,184.3571,184.3201,123.7500,123.7468,123.7500,123.7500,123.7300,123.7300,123.7287,123.7287,123.7025,123.7038,123.7038,123.7038,122.3130,122.4634
1997-10,184.5670,184.5609,184.5609,184.5609,184.5609,184.6618,184.6618,184.6618,184.6618,184.7221,184.7221,184.7221,184.7221,184.7983,184.7983,184.7983,184.7780,124.0600,124.0597,124.0600,124.0600,124.1000,124.1000,124.0969,124.0969,124.0845,124.0878,124.0878,124.0878,123.3469,123.2938
1998-01,181.7769,181.8560,181.8560,181.8560,181.8560,182.0222,182.0222,182.0222,182.0222,181.8707,181.8707,181.8707,181.8707,181.9483,181.9483,181.9483,181.9642,123.9500,123.9488,123.9500,123.9500,123.9900,123.9900,123.9889,123.9889,123.9928,123.9917,123.9917,123.9917,122.4751,122.4277
1998-04,180.5925,180.4857,180.4857,180.4857,180.4857,179.9665,179.9665,179.9665,179.9665,179.9661,179.9661,179.9661,179.9661,179.8775,179.8775,179.8775,179.9360,123.3200,123.3178,123.3200,123.3200,123.2500,123.2500,123.2500,123.2500,123.2580,123.2551,123.2551,123.2551,121.1328,121.0805
1998-07,186.4897,186.4696,186.4696,186.4696,186.4696,186.6377,186.6377,186.6377,186.6377,186.7313,186.7313,186.7313,186.7313,186.7476,186.7476,186.7476,186.7242,127.1000,127.0964,127.1000,127.1000,127.1000,127.1000,127.0955,127.0955,127.0719,127.0726,127.0726,127.0726,124.3691,124.5199
1998-10,184.3610,184.3655,184.3655,184.3655,184.3655,184.4809,184.4809,184.4809,184.4809,184.5633,184.5633,184.5633,184.5633,184.6374,184.6374,184.6374,184.5865,125.1800,125.1845,125.1800,125.1800,125.2300,125.2300,125.2301,125.2301,125.2181,125.2216,125.2216,125.2216,122.9557,122.9046
1999-01,187.0663,187.1756,187.1756,187.1756,187.1756,187.3340,187.3340,187.3340,187.3340,187.1751,187.1751,187.1751,187.1751,187.2352,187.2352,187.2352,187.2609,128.0500,128.0532,128.0500,128.0500,128.0900,128.0900,128.0921,128.0921,128.0950,128.0954,128.0954,128.0954,125.0631,125.0264
1999-04,182.8838,182.7604,182.7604,182.7604,182.7604,182.1657,182.1657,182.1657,182.1657,182.1901,182.1901,182.1901,182.1901,182.1033,182.1033,182.1033,182.1496,124.8700,124.8657,124.8700,124.8700,124.7800,124.7800,124.7779,124.7779,124.7802,124.7775,124.7775,124.7775,120.4480,120.4095
1999-07,182.5729,182.5271,182.5271,182.5271,182.5271,182.8007,182.8007,182.8007,182.8007,182.8805,182.8805,182.8805,182.8805,182.9240,182.9240,182.9240,182.8983,124.7100,124.7105,124.7100,124.7100,124.7300,124.7300,124.7344,124.7344,124.7150,124.7158,124.7158,124.7158,119.5646,119.6776
1999-10,181.6079,181.6275,181.6275,181.6275,181.6275,181.7221,181.7221,181.7221,181.7221,181.8004,181.8004,181.8004,181.8004,181.8008,181.8008,181.8008,181.7545,123.5300,123.5291,123.5300,123.5300,123.5700,123.5700,123.5714,123.5714,123.5634,123.5648,123.5648,123.5648,119.8078,119.7701
2000-01,182.7195,182.7984,182.7984,182.7984,182.7984,182.8606,182.8606,182.8606,182.8606,182.7520,182.7520,182.7520,182.7520,182.7809,182.7809,182.7809,182.8025,124.1600,124.1560,124.1600,124.1600,124.1800,124.1800,124.1828,124.1828,124.1813,124.1832,124.1832,124.1832,122.8356,122.8124
2000-04,181.8796,181.8026,181.8026,181.8026,181.8026,181.3721,181.3721,181.3721,181.3721,181.4138,181.4138,181.4138,181.4138,181.3347,181.3347,181.3347,181.3632,122.3300,122.3275,122.3300,122.3300,122.2600,122.2600,122.2561,122.2561,122.2524,122.2510,122.2510,122.2510,120.3659,120.3414
2000-07,178.4025,178.3389,178.3389,178.3389,178.3389,178.6077,178.6077,178.6077,178.6077,178.6191,178.6191,178.6191,178.6191,178.7055,178.7055,178.7055,178.6852,119.9800,119.9781,119.9800,119.9800,120.0000,120.0000,120.0041,120.0041,119.9905,119.9912,119.9912,119.9912,117.7515,117.8244
2000-10,176.9068,176.9277,176.9277,176.9277,176.9277,176.9595,176.9595,176.9595,176.9595,177.0401,177.0401,177.0401,177.0401,177.0205,177.0205,177.0205,176.9906,119.9500,119.9467,119.9500,119.9500,119.9800,119.9800,119.9820,119.9820,119.9787,119.9774,119.9774,119.9774,117.6753,117.6499
2001-01,175.0446,175.0843,175.0843,175.0843,175.0843,175.0783,175.0783,175.0783,175.0783,175.0223,175.0223,175.0223,175.0223,175.0274,175.0274,175.0274,175.0404,115.0500,115.0484,115.0500,115.0500,115.0600,115.0600,115.0558,115.0558,115.0488,115.0520,115.0520,115.0520,113.0568,113.0456
2001-04,172.9493,172.9035,172.9035,172.9035,172.9035,172.6674,172.6674,172.6674,172.6674,172.6887,172.6887,172.6887,172.6887,172.6494,172.6494,172.6494,172.6611,113.1100,113.1101,113.1100,113.1100,113.0600,113.0600,113.0582,113.0582,113.0529,113.0523,113.0523,113.0523,111.4222,111.4106
2001-07,172.0396,171.9933,171.9933,171.9933,171.9933,172.1426,172.1426,172.1426,172.1426,172.1512,172.1512,172.1512,172.1512,172.2146,172.2146,172.2146,172.2003,111.9900,111.9851,111.9900,111.9900,112.0000,112.0000,112.0033,112.0033,111.9943,111.9943,111.9943,111.9943,110.7829,110.8187
2001-10,171.5672,171.5800,171.5800,171.5800,171.5800,171.6076,171.6076,171.6076,171.6076,171.6571,171.6571,171.6571,171.6571,171.6448,171.6448,171.6448,171.6345,111.9900,111.9861,111.9900,111.9900,112.0300,112.0300,112.0279,112.0279,112.0281,112.0255,112.0255,112.0255,110.4270,110.4141
2002-01,170.3130,170.2978,170.2978,170.2978,170.2978,170.2468,170.2468,170.2468,170.2468,170.2248,170.2248,170.2248,170.2248,170.2149,170.2149,170.2149,170.2187,111.7400,111.7364,111.7400,111.7400,111.6600,111.6600,111.6617,111.6617,111.6568,111.6586,111.6586,111.6586,110.4021,110.3969
2002-04,169.8393,169.8038,169.8038,169.8038,169.8038,169.7196,169.7196,169.7196,169.7196,169.7137,169.7137,169.7137,169.7137,169.6986,169.6986,169.6986,169.7022,110.9500,110.9494,110.9500,110.9500,110.9400,110.9400,110.9449,110.9449,110.9340,110.9350,110.9350,110.9350,110.1721,110.1665
2002-07,167.8493,167.8269,167.8269,167.8269,167.8269,167.8641,167.8641,167.8641,167.8641,167.8726,167.8726,167.8726,167.8726,167.9219,167.9219,167.9219,167.9194,109.4800,109.4754,109.4800,109.4800,109.5100,109.5100,109.5109,109.5109,109.5063,109.5057,109.5057,109.5057,108.1787,108.1961
2002-10,166.2332,166.2676,166.2676,166.2676,166.2676,166.3020,166.3020,166.3020,166.3020,166.3447,166.3447,166.3447,166.3447,166.3364,166.3364,166.3364,166.3315,108.7900,108.7943,108.7900,108.7900,108.8500,108.8500,108.8532,108.8532,108.8533,108.8510,108.8510,108.8510,106.9465,106.9399
2003-01,165.5302,165.4109,165.4109,165.4109,165.4109,165.3657,165.3657,165.3657,165.3657,165.3352,165.3352,165.3352,165.3352,165.3162,165.3162,165.3162,165.3162,108.4500,108.4515,108.4500,108.4500,108.3000,108.3000,108.3003,108.3003,108.2977,108.2983,108.2983,108.2983,107.2497,107.2492
2003-04,164.5192,164.4546,164.4546,164.4546,164.4546,164.3566,164.3566,164.3566,164.3566,164.3064,164.3064,164.3064,164.3064,164.3057,164.3057,164.3057,164.3071,107.3100,107.3072,107.3100,107.3100,107.3300,107.3300,107.3316,107.3316,107.3166,107.3181,107.3181,107.3181,106.4035,106.4033
2003-07,163.0106,163.0595,163.0595,163.0595,163.0595,162.9460,162.9460,162.9460,162.9460,162.9879,162.9879,162.9879,162.9879,163.0343,163.0343,163.0343,163.0362,106.6200,106.6215,106.6200,106.6200,106.6900,106.6900,106.6855,106.6855,106.6846,106.6836,106.6836,106.6836,106.1541,106.1546
2003-10,162.5164,162.6132,162.6132,162.6132,162.6132,162.8078,162.8078,162.8078,162.8078,162.8693,162.8693,162.8693,162.8693,162.8587,162.8587,162.8587,162.8554,106.2200,106.2213,106.2200,106.2200,106.3000,106.3000,106.2990,106.2990,106.2972,106.2961,106.2961,106.2961,106.9251,106.9253
2004-01,164.7253,164.4074,164.4074,164.4074,164.4074,164.8470,164.8470,164.8470,164.8470,164.7194,164.7194,164.7194,164.7194,164.7342,164.7342,164.7342,164.7329,108.4400,108.4433,108.4400,108.4400,108.2400,108.2400,108.2354,108.2354,108.2358,108.2351,108.2351,108.2351,108.0664,108.0673
2004-04,164.5499,164.4313,164.4313,164.4313,164.4313,164.8209,164.8209,164.8209,164.8209,164.8270,164.8270,164.8270,164.8270,164.8991,164.8991,164.8991,164.9013,106.4700,106.4673,106.4700,106.4700,106.5400,106.5400,106.5350,106.5350,106.5165,106.5185,106.5185,106.5185,106.2582,106.2568
2004-07,164.1560,164.3608,164.3608,164.3608,164.3608,164.7311,164.7311,164.7311,164.7311,164.8213,164.8213,164.8213,164.8213,164.8837,164.8837,164.8837,164.8874,107.6100,107.6076,107.6100,107.6100,107.7000,107.7000,107.6960,107.6960,107.6967,107.6958,107.6958,107.6958,107.0847,107.0853
2004-10,161.9884,162.4091,162.4091,162.4091,162.4091,163.3814,163.3814,163.3814,163.3814,163.4360,163.4360,163.4360,163.4360,163.4555,163.4555,163.4555,163.4511,107.3500,107.3503,107.3500,107.3500,107.4200,107.4200,107.4169,107.4169,107.4139,107.4133,107.4133,107.4133,106.3106,106.3106
2005-01,158.7391,158.9721,158.9721,158.9721,158.9721,159.3976,159.3976,159.3976,159.3976,159.1877,159.1877,159.1877,159.1877,159.2050,159.2050,159.2050,159.2046,106.3100,106.3108,106.3100,106.3100,106.1800,106.1800,106.1780,106.1780,106.1759,106.1755,106.1755,106.1755,104.8518,104.8523
2005-04,157.8026,157.8098,157.8098,157.8098,157.8098,157.9900,157.9900,157.9900,157.9900,158.1061,158.1061,158.1061,158.1061,158.2042,158.2042,158.2042,158.2087,106.5600,106.5632,106.5600,106.5600,106.6100,106.6100,106.6149,106.6149,106.6002,106.6014,106.6014,106.6014,105.5811,105.5798
2005-07,157.7280,158.3659,158.3659,158.3659,158.3659,158.6157,158.6157,158.6157,158.6157,158.3580,158.3580,158.3580,158.3580,158.4014,158.4014,158.4014,158.4031,106.0500,106.0476,106.0500,106.0500,106.1100,106.1100,106.1063,106.1063,106.1049,106.1044,106.1044,106.1044,105.2081,105.2086
2005-10,158.1716,158.9730,158.9730,158.9730,158.9730,160.2159,160.2159,160.2159,160.2159,160.3962,160.3962,160.3962,160.3962,160.2969,160.2969,160.2969,160.2911,106.1000,106.0996,106.1000,106.1000,106.1400,106.1400,106.1366,106.1366,106.1341,106.1338,106.1338,106.1338,105.2898,105.2901
2006-01,157.3304,153.9650,153.9650,153.9650,153.9650,154.9323,154.9323,154.9323,154.9323,154.0216,154.0216,154.0216,154.0216,154.1092,154.1092,154.1092,154.1177,104.2800,104.2798,104.2800,104.2800,104.2200,104.2200,104.2200,104.2200,104.2167,104.2165,104.2165,104.2165,104.0773,104.0775
2006-04,158.6045,156.6576,156.6576,156.6576,156.6576,156.8605,156.8605,156.8605,156.8605,156.9824,156.9824,156.9824,156.9824,157.1651,157.1651,157.1651,157.1707,105.0900,105.0895,105.0900,105.0900,105.1400,105.1400,105.1387,105.1387,105.1285,105.1291,105.1291,105.1291,104.5614,104.5606
2006-07,157.9913,156.6070,156.6070,156.6070,156.6070,157.7064,157.7064,157.7064,157.7064,157.9716,157.9716,157.9716,157.9716,158.0484,158.0484,158.0484,158.0342,105.9500,105.9511,105.9500,105.9500,105.9600,105.9600,105.9648,105.9648,105.9603,105.9600,105.9600,105.9600,106.0389,106.0393
2006-10,158.3158,157.5690,157.5690,157.5690,157.5690,159.1455,159.1455,159.1455,159.1455,159.3672,159.3672,159.3672,159.3672,159.1630,159.1630,159.1630,159.1632,106.8300,106.8326,106.8300,106.8300,106.8400,106.8400,106.8438,106.8438,106.8406,106.8403,106.8403,106.8403,107.2017,107.2019
2007-01,161.0030,160.5859,161.0861,161.1641,161.2833,161.1397,161.1397,161.1397,161.1397,159.8816,159.8816,159.8816,159.8816,159.9600,159.9600,159.9600,160.0015,108.0800,108.0801,108.0800,108.0800,108.0900,108.0900,108.0924,108.0924,108.0925,108.0926,108.0926,108.0926,107.2667,107.2667
2007-04,,161.7582,161.2098,161.6295,161.9570,161.7836,161.7836,161.7836,161.7836,162.6375,162.6375,162.6375,162.6375,162.8114,162.8114,162.8114,162.8143,108.6000,108.5989,108.6000,108.6000,108.6000,108.6000,108.6047,108.6047,108.6007,108.6010,108.6010,108.6010,108.4683,108.4680
2007-07,,,160.8925,160.1483,161.3747,161.3717,161.3717,161.3717,161.3717,162.4380,162.4380,162.4380,162.4380,162.3572,162.3572,162.3572,162.3183,108.7500,108.7483,108.7500,108.7500,108.7600,108.7600,108.7557,108.7557,108.7442,108.7441,108.7441,108.7441,108.0674,108.0675
2007-10,,,,161.7201,161.5217,162.2559,162.2559,162.2559,162.2559,162.7920,162.7920,162.7920,162.7920,162.2595,162.2595,162.2595,162.2540,108.9600,108.9608,108.9600,108.9600,108.9500,108.9500,108.9501,108.9501,108.9440,108.9437,108.9437,108.9437,108.5817,108.5819
2008-01,,,,,164.4100,164.0528,166.1948,166.1557,166.1558,164.1223,164.1223,164.1223,164.1223,164.7525,164.7525,164.7525,164.8859,110.0800,110.0841,110.0800,110.0800,110.0000,110.0000,109.9986,109.9986,110.0102,110.0117,110.0117,110.0117,110.7539,110.7537
2008-04,,,,,,165.1379,161.5405,162.3523,162.3523,162.5984,162.5984,162.5984,162.5984,163.0470,163.0470,163.0470,163.0144,108.4300,108.4330,108.4300,108.4300,108.2300,108.2300,108.2336,108.2336,108.2329,108.2352,108.2352,108.2352,107.6357,107.6350
2008-07,,,,,,,161.2247,162.2962,162.4893,162.9764,162.9764,162.9764,162.9764,163.2568,163.2568,163.2568,163.0730,107.5700,107.5690,107.5700,107.5700,107.9300,107.9300,107.9287,107.9287,107.9117,107.9100,107.9100,107.9100,106.9328,106.9330
2008-10,,,,,,,,163.7519,164.1610,163.9350,163.9350,163.9350,163.9350,163.6024,163.6024,163.6024,163.6855,107.8200,107.8228,107.8200,107.8200,108.1300,108.1300,108.1330,108.1330,108.1189,108.1169,108.1169,108.1169,106.9691,106.9698
2009-01,,,,,,,,,164.6981,164.9582,162.8572,162.6389,162.6802,161.2374,161.2374,161.2374,161.4524,107.7000,107.6983,107.7000,107.7000,108.0500,108.0500,108.0490,108.0490,108.0528,108.0627,108.0627,108.0627,107.8470,107.8424
2009-04,,,,,,,,,,165.0095,163.3769,162.8815,162.9295,161.0888,161.0888,161.0888,161.0113,108.4600,108.4563,108.4600,108.4600,109.0800,109.0800,109.0814,109.0814,109.0961,109.1079,109.1079,109.1079,107.8733,107.8680
2009-07,,,,,,,,,,,162.7197,162.8975,163.3415,161.2986,161.2986,161.2986,160.9034,107.9600,107.9582,107.9600,107.9600,108.4800,108.4800,108.4842,108.4842,108.4226,108.4108,108.4108,108.4108,107.4866,107.4893
2009-10,,,,,,,,,,,,165.4574,164.9077,161.9734,161.9734,161.9734,162.2311,108.2200,108.2162,108.2200,108.2200,109.0900,109.0900,109.0879,109.0879,109.0154,109.0054,109.0054,109.0054,106.2908,106.2981
2010-01,,,,,,,,,,,,,166.7110,163.1654,162.6729,162.7420,162.7634,107.8200,107.8190,107.8200,107.8200,108.4800,108.4800,108.4793,108.4793,108.5330,108.5727,108.5727,108.5727,106.1940,106.1746
2010-04,,,,,,,,,,,,,,163.3636,164.4664,164.4932,163.8710,107.8900,107.8861,107.8900,107.8900,108.9300,108.9300,108.9320,108.9320,109.4937,109.5377,109.5377,109.5377,106.3376,106.3134
2010-07,,,,,,,,,,,,,,,166.2661,166.0223,165.0960,108.3200,108.3177,108.3200,108.3200,109.8100,109.8100,109.8056,109.8056,110.7816,110.7559,110.7559,110.7559,107.0502,107.0600
2010-10,,,,,,,,,,,,,,,,165.2698,165.4134,108.0600,108.0593,108.0600,108.0600,109.8100,109.8100,109.8136,109.8136,111.2226,111.1646,111.1646,111.1646,108.4987,108.5326
2011-01,,,,,,,,,,,,,,,,,167.4347,109.3500,109.8280,109.6400,109.7600,111.2700,111.2700,111.2735,111.2735,112.7997,112.9233,112.9233,112.9233,109.7910,109.7534
2011-04,,,,,,,,,,,,,,,,,,109.6200,110.7988,111.2100,110.9200,112.6100,112.6100,112.6112,112.6112,113.7089,113.8118,113.8118,113.8118,110.9837,110.8911
2011-07,,,,,,,,,,,,,,,,,,,109.1832,108.1800,110.3000,113.3200,113.3200,113.3215,113.3215,114.1222,114.0344,114.0344,114.0344,110.0845,110.1216
2011-10,,,,,,,,,,,,,,,,,,,,109.6700,111.3300,114.2300,114.2300,114.2295,114.2295,114.1989,114.0603,114.0603,114.0603,109.4526,109.5457
2012-01,,,,,,,,,,,,,,,,,,,,,113.8300,115.6400,114.3600,114.3594,114.7198,115.7157,115.9706,115.9706,115.9706,110.6143,110.5749
2012-04,,,,,,,,,,,,,,,,,,,,,,115.5600,114.1300,115.0716,115.4285,116.1394,116.3191,116.3191,116.3191,111.1966,110.9457
2012-07,,,,,,,,,,,,,,,,,,,,,,,114.1500,116.1782,116.4945,116.7165,116.5300,116.5300,116.5300,111.1993,111.3006
2012-10,,,,,,,,,,,,,,,,,,,,,,,,116.7184,118.1744,117.6740,117.4257,117.4257,117.4257,111.9230,112.1119
2013-01,,,,,,,,,,,,,,,,,,,,,,,,,118.8092,117.8545,117.2128,117.0946,116.8752,110.7016,110.6774
