"",2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1995-07,1396.6463,1396.6463,1396.6463,1396.6463,1396.6463,1396.6463,1396.6463,1396.6463,1396.6463,1396.6463,1396.6463,1396.6463,1396.6463,1396.6463,1396.6463,1396.6463,1396.6463,1466.0806,1466.0806,1466.0806,1466.0806,1466.0806,1466.0806,1466.0806,1466.0806,1466.0806,1466.0806,1466.0806,1466.0806,1444.6618,1444.6618
1995-10,1363.1133,1363.1133,1363.1133,1363.1133,1363.1133,1363.1133,1363.1133,1363.1133,1363.1133,1363.1133,1363.1133,1363.1133,1363.1133,1363.1133,1363.1133,1363.1133,1363.1133,1434.4036,1434.4036,1434.4036,1434.4036,1434.4036,1434.4036,1434.4036,1434.4036,1434.4036,1434.4036,1434.4036,1434.4036,1422.3726,1422.3726
1996-01,1170.5364,1170.5364,1170.5364,1170.5364,1170.5364,1170.5364,1170.5364,1170.5364,1170.5364,1170.5364,1170.5364,1170.5364,1170.5364,1170.5364,1170.5364,1170.5364,1170.5364,1198.0423,1198.0423,1198.0423,1198.0423,1198.0423,1198.0423,1198.0423,1198.0423,1198.0423,1198.0423,1198.0423,1198.0423,1211.5239,1211.5239
1996-04,1223.3608,1223.3608,1223.3608,1223.3608,1223.3608,1223.3608,1223.3608,1223.3608,1223.3608,1223.3608,1223.3608,1223.3608,1223.3608,1223.3608,1223.3608,1223.3608,1223.3608,1314.3354,1314.3354,1314.3354,1314.3354,1314.3354,1314.3354,1314.3354,1314.3354,1314.3354,1314.3354,1314.3354,1314.3354,1302.0597,1302.0597
1996-07,1361.1635,1361.1635,1361.1635,1361.1635,1361.1635,1361.1635,1361.1635,1361.1635,1361.1635,1361.1635,1361.1635,1361.1635,1361.1635,1361.1635,1361.1635,1361.1635,1361.1635,1470.5300,1470.5300,1470.5300,1470.5300,1470.5300,1470.5300,1470.5300,1470.5300,1470.5300,1470.5300,1470.5300,1470.5300,1460.1306,1460.1306
1996-10,1316.8914,1316.8914,1316.8914,1316.8914,1316.8914,1316.8914,1316.8914,1316.8914,1316.8914,1316.8914,1316.8914,1316.8914,1316.8914,1316.8914,1316.8914,1316.8914,1316.8914,1339.8488,1339.8488,1339.8488,1339.8488,1339.8488,1339.8488,1339.8488,1339.8488,1339.8488,1339.8488,1339.8488,1339.8488,1270.2707,1270.2707
1997-01,1122.5900,1122.5900,1122.5900,1122.5900,1122.5900,1122.5900,1122.5900,1122.5900,1122.5900,1122.5900,1122.5900,1122.5900,1122.5900,1122.5900,1122.5900,1122.5900,1122.5900,1145.9250,1145.9250,1145.9250,1145.9250,1145.9250,1145.9250,1145.9250,1145.9250,1145.9250,1145.9250,1145.9250,1145.9250,1156.0034,1156.0034
1997-04,1205.3970,1205.3970,1205.3970,1205.3970,1205.3970,1205.3970,1205.3970,1205.3970,1205.3970,1205.3970,1205.3970,1205.3970,1205.3970,1205.3970,1205.3970,1205.3970,1205.3970,1305.8823,1305.8823,1305.8823,1305.8823,1305.8823,1305.8823,1305.8823,1305.8823,1305.8823,1305.8823,1305.8823,1305.8823,1295.8808,1295.8808
1997-07,1310.0449,1310.0449,1310.0449,1310.0449,1310.0449,1310.0449,1310.0449,1310.0449,1310.0449,1310.0449,1310.0449,1310.0449,1310.0449,1310.0449,1310.0449,1310.0449,1310.0449,1414.2604,1414.2604,1414.2604,1414.2604,1414.2604,1414.2604,1414.2604,1414.2604,1414.2604,1414.2604,1414.2604,1414.2604,1416.8266,1416.8266
1997-10,1287.5877,1287.5877,1287.5877,1287.5877,1287.5877,1287.5877,1287.5877,1287.5877,1287.5877,1287.5877,1287.5877,1287.5877,1287.5877,1287.5877,1287.5877,1287.5877,1287.5877,1308.1133,1308.1133,1308.1133,1308.1133,1308.1133,1308.1133,1308.1133,1308.1133,1308.1133,1308.1133,1308.1133,1308.1133,1243.7347,1243.7347
1998-01,1158.2628,1158.2628,1158.2628,1158.2628,1158.2628,1158.2628,1158.2628,1158.2628,1158.2628,1158.2628,1158.2628,1158.2628,1158.2628,1158.2628,1158.2628,1158.2628,1158.2628,1186.5496,1186.5496,1186.5496,1186.5496,1186.5496,1186.5496,1186.5496,1186.5496,1186.5496,1186.5496,1186.5496,1186.5496,1194.4979,1194.4979
1998-04,1131.4350,1131.4350,1131.4350,1131.4350,1131.4350,1131.4350,1131.4350,1131.4350,1131.4350,1131.4350,1131.4350,1131.4350,1131.4350,1131.4350,1131.4350,1131.4350,1131.4350,1220.2695,1220.2695,1220.2695,1220.2695,1220.2695,1220.2695,1220.2695,1220.2695,1220.2695,1220.2695,1220.2695,1220.2695,1215.0901,1215.0901
1998-07,1261.2611,1261.2611,1261.2611,1261.2611,1261.2611,1261.2611,1261.2611,1261.2611,1261.2611,1261.2611,1261.2611,1261.2611,1261.2611,1261.2611,1261.2611,1261.2611,1261.2611,1364.3101,1364.3101,1364.3101,1364.3101,1364.3101,1364.3101,1364.3101,1364.3101,1364.3101,1364.3101,1364.3101,1364.3101,1359.9393,1359.9393
1998-10,1248.0156,1248.0156,1248.0156,1248.0156,1248.0156,1248.0156,1248.0156,1248.0156,1248.0156,1248.0156,1248.0156,1248.0156,1248.0156,1248.0156,1248.0156,1248.0156,1248.0156,1279.3054,1279.3054,1279.3054,1279.3054,1279.3054,1279.3054,1279.3054,1279.3054,1279.3054,1279.3054,1279.3054,1279.3054,1210.9980,1210.9980
1999-01,1123.8850,1123.8850,1123.8850,1123.8850,1123.8850,1123.8850,1123.8850,1123.8850,1123.8850,1123.8850,1123.8850,1123.8850,1123.8850,1123.8850,1123.8850,1123.8850,1123.8850,1153.2507,1153.2507,1153.2507,1153.2507,1153.2507,1153.2507,1153.2507,1153.2507,1153.2507,1153.2507,1153.2507,1153.2507,1157.8641,1157.8641
1999-04,1133.4972,1133.4972,1133.4972,1133.4972,1133.4972,1133.4972,1133.4972,1133.4972,1133.4972,1133.4972,1133.4972,1133.4972,1133.4972,1133.4972,1133.4972,1133.4972,1133.4972,1225.7705,1225.7705,1225.7705,1225.7705,1225.7705,1225.7705,1225.7705,1225.7705,1225.7705,1225.7705,1225.7705,1225.7705,1213.0919,1213.0919
1999-07,1250.1216,1250.1216,1250.1216,1250.1216,1250.1216,1250.1216,1250.1216,1250.1216,1250.1216,1250.1216,1250.1216,1250.1216,1250.1216,1250.1216,1250.1216,1250.1216,1250.1216,1351.7050,1351.7050,1351.7050,1351.7050,1351.7050,1351.7050,1351.7050,1351.7050,1351.7050,1351.7050,1351.7050,1351.7050,1339.9385,1339.9385
1999-10,1252.2312,1252.2312,1252.2312,1252.2312,1252.2312,1252.2312,1252.2312,1252.2312,1252.2312,1252.2312,1252.2312,1252.2312,1252.2312,1252.2312,1252.2312,1252.2312,1252.2312,1285.9440,1285.9440,1285.9440,1285.9440,1285.9440,1285.9440,1285.9440,1285.9440,1285.9440,1285.9440,1285.9440,1285.9440,1209.7060,1209.7060
2000-01,1130.4162,1130.4162,1130.4162,1130.4162,1130.4162,1130.4162,1130.4162,1130.4162,1130.4162,1130.4162,1130.4162,1130.4162,1130.4162,1130.4162,1130.4162,1130.4162,1130.4162,1168.2551,1168.2551,1168.2551,1168.2551,1168.2551,1168.2551,1168.2551,1168.2551,1168.2551,1168.2551,1168.2551,1168.2551,1174.7075,1174.7075
2000-04,1091.1300,1091.1300,1091.1300,1091.1300,1091.1300,1091.1300,1091.1300,1091.1300,1091.1300,1091.1300,1091.1300,1091.1300,1091.1300,1091.1300,1091.1300,1091.1300,1091.1300,1177.4623,1177.4623,1177.4623,1177.4623,1177.4623,1177.4623,1177.4623,1177.4623,1177.4623,1177.4623,1177.4623,1177.4623,1170.1426,1170.1426
2000-07,1180.3433,1180.3433,1180.3433,1180.3433,1180.3433,1180.3433,1180.3433,1180.3433,1180.3433,1180.3433,1180.3433,1180.3433,1180.3433,1180.3433,1180.3433,1180.3433,1180.3433,1277.7698,1277.7698,1277.7698,1277.7698,1277.7698,1277.7698,1277.7698,1277.7698,1277.7698,1277.7698,1277.7698,1277.7698,1275.6528,1275.6528
2000-10,1154.2560,1154.2560,1154.2560,1154.2560,1154.2560,1154.2560,1154.2560,1154.2560,1154.2560,1154.2560,1154.2560,1154.2560,1154.2560,1154.2560,1154.2560,1154.2560,1154.2560,1180.3662,1180.3662,1180.3662,1180.3662,1180.3662,1180.3662,1180.3662,1180.3662,1180.3662,1180.3662,1180.3662,1180.3662,1121.0721,1121.0721
2001-01,1037.8984,1037.8984,1037.8984,1037.8984,1037.8984,1037.8984,1037.8984,1037.8984,1037.8984,1037.8984,1037.8984,1037.8984,1037.8984,1037.8984,1037.8984,1037.8984,1037.8984,1075.4122,1075.4122,1075.4122,1075.4122,1075.4122,1075.4122,1075.4122,1075.4122,1075.4122,1075.4122,1075.4122,1075.4122,1078.3389,1078.3389
2001-04,1008.8034,1008.8034,1008.8034,1008.8034,1008.8034,1008.8034,1008.8034,1008.8034,1008.8034,1008.8034,1008.8034,1008.8034,1008.8034,1008.8034,1008.8034,1008.8034,1008.8034,1094.7781,1094.7781,1094.7781,1094.7781,1094.7781,1094.7781,1094.7781,1094.7781,1094.7781,1094.7781,1094.7781,1094.7781,1083.3649,1083.3649
2001-07,1106.3355,1106.3355,1106.3355,1106.3355,1106.3355,1106.3355,1106.3355,1106.3355,1106.3355,1106.3355,1106.3355,1106.3355,1106.3355,1106.3355,1106.3355,1106.3355,1106.3355,1203.1208,1203.1208,1203.1208,1203.1208,1203.1208,1203.1208,1203.1208,1203.1208,1203.1208,1203.1208,1203.1208,1203.1208,1189.0283,1189.0283
2001-10,1080.7552,1080.7552,1080.7552,1080.7552,1080.7552,1080.7552,1080.7552,1080.7552,1080.7552,1080.7552,1080.7552,1080.7552,1080.7552,1080.7552,1080.7552,1080.7552,1080.7552,1106.6119,1106.6119,1106.6119,1106.6119,1106.6119,1106.6119,1106.6119,1106.6119,1106.6119,1106.6119,1106.6119,1106.6119,1042.0809,1042.0809
2002-01,948.9122,948.9122,948.9122,948.9122,948.9122,948.9122,948.9122,948.9122,948.9122,948.9122,948.9122,948.9122,948.9122,948.9122,948.9122,948.9122,948.9122,982.1600,982.1600,982.1600,982.1600,982.1600,982.1600,982.1600,982.1600,982.1600,982.1600,982.1600,982.1600,988.8783,988.8783
2002-04,953.4390,953.4390,953.4390,953.4390,953.4390,953.4390,953.4390,953.4390,953.4390,953.4390,953.4390,953.4390,953.4390,953.4390,953.4390,953.4390,953.4390,1039.8571,1039.8571,1039.8571,1039.8571,1039.8571,1039.8571,1039.8571,1039.8571,1039.8571,1039.8571,1039.8571,1039.8571,1036.1724,1036.1724
2002-07,1041.4056,1041.4056,1041.4056,1041.4056,1041.4056,1041.4056,1041.4056,1041.4056,1041.4056,1041.4056,1041.4056,1041.4056,1041.4056,1041.4056,1041.4056,1041.4056,1041.4056,1135.5649,1135.5649,1135.5649,1135.5649,1135.5649,1135.5649,1135.5649,1135.5649,1135.5649,1135.5649,1135.5649,1135.5649,1132.0238,1132.0238
2002-10,1005.3060,1005.3060,1005.3060,1005.3060,1005.3060,1005.3060,1005.3060,1005.3060,1005.3060,1005.3060,1005.3060,1005.3060,1005.3060,1005.3060,1005.3060,1005.3060,1005.3060,1035.0028,1035.0028,1035.0028,1035.0028,1035.0028,1035.0028,1035.0028,1035.0028,1035.0028,1035.0028,1035.0028,1035.0028,984.1493,984.1493
2003-01,882.7728,882.5492,882.5492,882.5492,882.5492,882.5492,882.5492,882.5492,882.5492,882.5492,882.5492,882.5492,882.5492,882.5492,882.5492,882.5492,882.5492,924.0603,924.0603,924.0603,924.0603,924.0603,924.0603,924.0603,924.0603,924.0603,924.0603,924.0603,924.0603,930.2598,930.2598
2003-04,894.7455,894.7455,894.7455,894.7455,894.7455,894.7455,894.7455,894.7455,894.7455,894.7455,894.7455,894.7455,894.7455,894.7455,894.7455,894.7455,894.7455,980.2166,980.2166,980.2166,980.2166,980.2166,980.2166,980.2166,980.2166,980.2166,980.2166,980.2166,980.2166,974.6295,974.6295
2003-07,997.2426,997.2426,997.2426,997.2426,997.2426,997.2426,997.2426,997.2426,997.2426,997.2426,997.2426,997.2426,997.2426,997.2426,997.2426,997.2426,997.2426,1095.5575,1095.5575,1095.5575,1095.5575,1095.5575,1095.5575,1095.5575,1095.5575,1095.5575,1095.5575,1095.5575,1095.5575,1089.3982,1089.3982
2003-10,968.1948,968.1948,968.1948,968.1948,968.1948,968.1948,968.1948,968.1948,968.1948,968.1948,968.1948,968.1948,968.1948,968.1948,968.1948,968.1948,968.1948,1005.2030,1005.2030,1005.2030,1005.2030,1005.2030,1005.2030,1005.2030,1005.2030,1005.2030,1005.2030,1005.2030,1005.2030,953.2523,953.2523
2004-01,870.9795,870.7630,870.7630,870.7630,870.7630,869.6805,869.6805,869.6805,869.6805,869.6805,869.6805,869.6805,869.6805,869.6805,869.6805,869.6805,869.6805,915.7044,915.7044,915.7044,915.7044,915.7044,915.7044,915.7044,915.7044,915.7044,915.7044,915.7044,915.7044,912.2729,912.2729
2004-04,869.1042,869.1042,869.1042,869.1042,869.1042,867.9752,867.9752,867.9752,867.9752,867.9752,867.9752,867.9752,867.9752,867.9752,867.9752,867.9752,867.9752,956.1883,956.1883,956.1883,956.1883,956.1883,956.1883,956.1883,956.1883,956.1883,956.1883,956.1883,956.1883,945.8660,945.8660
2004-07,963.5752,963.3449,963.3449,963.3449,963.3449,962.1934,962.1934,962.1934,962.1934,962.1934,962.1934,962.1934,962.1934,962.1934,962.1934,962.1934,962.1934,1057.8062,1057.8062,1057.8062,1057.8062,1057.8062,1057.8062,1057.8062,1057.8062,1057.8062,1057.8062,1057.8062,1057.8062,1043.7622,1043.7622
2004-10,955.1300,955.1300,955.1300,955.1300,955.1300,953.9875,953.9875,953.9875,953.9875,953.9875,953.9875,953.9875,953.9875,953.9875,953.9875,953.9875,953.9875,1006.0775,1006.0775,1006.0775,1006.0775,1006.0775,1006.0775,1006.0775,1006.0775,1006.0775,1006.0775,1006.0775,1006.0775,943.7151,943.7151
2005-01,813.9763,815.6379,815.6379,815.6379,815.6379,821.3700,821.3700,821.3700,821.3700,818.3625,818.3625,818.3625,818.3625,818.3625,818.3625,818.3625,818.3625,859.6803,859.6803,859.6803,859.6803,859.6803,859.6803,859.6803,859.6803,859.6803,859.6803,859.6803,859.6803,843.2645,843.2645
2005-04,850.8300,848.8914,848.8914,848.8914,848.8914,858.4725,858.4725,858.4725,858.4725,854.2314,854.2314,854.2314,854.2314,854.2314,854.2314,854.2314,854.2314,950.5244,950.5244,950.5244,950.5244,950.5244,950.5244,950.5244,950.5244,950.5244,950.5244,950.5244,950.5244,930.9770,930.9770
2005-07,931.4298,929.6586,929.6586,929.6586,929.6586,942.3951,942.3951,942.3951,942.3951,938.5560,938.5560,938.5560,938.5560,938.5560,938.5560,938.5560,938.5560,1031.7501,1031.7501,1031.7501,1031.7501,1031.7501,1031.7501,1031.7501,1031.7501,1031.7501,1031.7501,1031.7501,1031.7501,1013.7312,1013.7312
2005-10,922.7952,920.8026,920.8026,920.8026,920.8026,931.5176,931.5176,931.5176,931.5176,929.4048,929.4048,929.4048,929.4048,929.4048,929.4048,929.4048,929.4048,972.6003,972.6003,972.6003,972.6003,972.6003,972.6003,972.6003,972.6003,972.6003,972.6003,972.6003,972.6003,910.4730,910.4730
2006-01,809.1784,807.5568,807.5568,807.5568,807.5568,819.6360,819.6360,819.6360,819.6360,819.0047,819.0047,819.0047,819.0047,819.2094,819.2094,819.2094,819.2094,877.5621,877.5621,877.5621,877.5621,877.5621,877.5621,877.5621,877.5621,877.5621,877.5621,877.5621,877.5621,876.3834,876.3834
2006-04,859.7716,858.7001,858.7001,858.7001,858.7001,871.5022,871.5022,871.5022,871.5022,869.5864,869.5864,869.5864,869.5864,869.8025,869.8025,869.8025,869.8025,930.8356,930.8356,930.8356,930.8356,930.8356,930.8356,930.8356,930.8356,930.8356,930.8356,930.8356,930.8356,920.2248,920.2248
2006-07,959.4596,958.7930,958.7930,958.7930,958.7930,971.5021,971.5021,971.5021,971.5021,968.8447,968.8447,968.8447,968.8447,969.0684,969.0684,969.0684,969.0684,1040.7572,1040.7572,1040.7572,1040.7572,1040.7572,1040.7572,1040.7572,1040.7572,1040.7572,1040.7572,1040.7572,1040.7572,1032.9689,1032.9689
2006-10,933.5001,934.8824,934.8824,934.8824,934.8824,945.0980,945.0980,945.0980,945.0980,940.7520,940.7520,940.7520,940.7520,940.9776,940.9776,940.9776,940.9776,988.3133,988.3133,988.3133,988.3133,988.3133,988.3133,988.3133,988.3133,988.3133,988.3133,988.3133,988.3133,940.1226,940.1226
2007-01,859.1682,882.5810,881.9955,882.2088,882.2088,898.6752,898.6752,898.6752,898.6752,895.6764,895.6764,895.6764,895.6764,895.6764,895.6764,895.6764,895.6764,950.9378,950.9378,950.9378,950.9378,950.9374,950.9374,950.9374,950.9374,950.9374,950.9374,950.9374,950.9374,946.5930,946.5930
2007-04,,885.5672,882.6462,881.4393,882.3157,890.7828,890.7828,890.7828,890.7828,887.3304,887.3304,887.3304,887.3304,887.3304,887.3304,887.3304,887.3304,954.8882,954.8882,954.8882,954.8882,954.8878,954.8878,954.8878,954.8878,954.8878,954.8878,954.8878,954.8878,946.1223,946.1223
2007-07,,,966.3360,961.7990,962.2303,968.0788,968.0788,968.0788,968.0788,964.0960,964.0960,964.0960,964.0960,964.5440,964.5440,964.5440,964.5440,1041.2878,1041.2878,1041.2878,1041.2878,1041.2880,1041.2880,1041.2880,1041.2880,1041.2880,1041.2880,1041.2880,1041.2880,1035.3404,1035.3404
2007-10,,,,931.1680,930.2720,935.0425,935.0425,935.0425,935.0425,931.1026,931.1026,931.1026,931.1026,931.9994,931.9994,931.9994,931.9994,976.3116,976.3116,976.3116,976.3116,976.3124,976.3124,976.3124,976.3124,976.3124,976.3124,976.3124,976.3124,928.7031,928.7031
2008-01,,,,,872.2183,880.0758,884.0487,883.8492,883.8492,879.8335,879.8335,879.8335,879.8335,885.5980,885.5980,885.5980,885.5980,931.0692,931.0692,931.0692,931.0692,932.7092,932.7092,932.7092,932.7092,932.7092,932.7092,932.7092,932.7092,930.6226,930.6226
2008-04,,,,,,902.7688,900.7996,900.7996,900.7996,897.1610,897.1610,897.1610,897.1610,902.8420,902.8420,902.8420,902.8420,979.9631,979.9631,979.9631,979.9631,983.4251,983.4251,983.4251,983.4251,983.4251,983.4251,983.4251,983.4251,973.4082,973.4082
2008-07,,,,,,,960.3604,963.8328,963.8328,961.6576,961.6576,961.6576,961.6576,967.4400,967.4400,967.4400,967.4400,1041.3157,1041.3157,1041.3157,1041.3157,1043.6920,1043.6920,1043.6920,1043.6920,1043.6920,1043.6920,1043.6920,1043.6920,1035.6284,1035.6284
2008-10,,,,,,,,922.2624,927.1728,924.3972,924.3972,924.3972,924.3972,929.7444,929.7444,929.7444,929.7444,980.0942,980.0942,980.0942,980.0942,980.2566,980.2566,980.2566,980.2566,980.2566,980.2566,980.2566,980.2566,927.3160,927.3160
2009-01,,,,,,,,,862.9200,866.6970,863.4384,863.2251,863.2251,869.3916,869.3916,869.3916,869.3916,929.2782,929.2782,929.2782,929.2782,925.5921,925.5921,925.5921,925.5921,926.3638,926.3638,926.3638,926.3638,925.0951,925.0951
