"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2010=100,2010=100,2010=100
unit multiplier,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one
Baseyear,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2010,2010,2010
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,48.20,48.20,48.20,48.20,48.20,48.20,48.20,48.20,48.20,48.20,48.20,48.20,39.75,39.75,39.75
1991-04,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,49.81,49.81,49.81,49.81,49.81,49.81,49.81,49.81,49.81,49.81,49.81,49.81,41.08,41.08,41.08
1991-07,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,50.24,50.24,50.24,50.24,50.24,50.24,50.24,50.24,50.24,50.24,50.24,50.24,41.54,41.54,41.54
1991-10,60.57,60.57,60.57,60.57,60.57,60.57,60.57,60.57,60.57,60.57,60.57,60.57,60.57,60.57,60.57,60.57,60.57,60.57,60.57,60.57,60.57,60.57,60.57,60.57,60.57,50.07,50.07,50.07,50.07,50.07,50.07,50.07,50.07,50.07,50.07,50.07,50.07,41.28,41.28,41.28
1992-01,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,51.19,51.19,51.19,51.19,51.19,51.19,51.19,51.19,51.19,51.19,51.19,51.19,42.27,42.27,42.27
1992-04,60.84,60.84,60.84,60.84,60.84,60.84,60.84,60.84,60.84,60.84,60.84,60.84,60.84,60.84,60.84,60.84,60.84,60.84,60.84,60.84,60.84,60.84,60.84,60.84,60.84,50.07,50.07,50.07,50.07,50.07,50.07,50.07,50.07,50.07,50.07,50.07,50.07,41.50,41.50,41.50
1992-07,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,50.72,50.72,50.72,50.72,50.72,50.72,50.72,50.72,50.72,50.72,50.72,50.72,42.07,42.07,42.07
1992-10,63.31,63.31,63.31,63.31,63.31,63.31,63.31,63.31,63.31,63.31,63.31,63.31,63.31,63.31,63.31,63.31,63.31,63.31,63.31,63.31,63.31,63.31,63.31,63.31,63.31,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,42.97,42.97,42.97
