"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1996-10,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,35.20,35.20,35.20,35.20,35.20,35.20,35.20,35.20,35.20,35.20,35.20,35.20,35.187,35.187,35.187
1997-01,29.52,29.52,29.52,29.52,29.52,29.52,29.52,29.52,29.52,29.52,29.52,29.52,29.52,29.52,29.52,29.42,29.42,29.42,29.42,29.42,29.42,29.42,29.42,29.42,29.42,29.42,29.42,29.864,29.864,29.864
1997-04,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.844,38.844,38.844
1997-07,38.62,38.62,38.62,38.62,38.62,38.62,38.62,38.62,38.62,38.62,38.62,38.62,38.62,38.62,38.62,38.81,38.81,38.81,38.81,38.81,38.81,38.81,38.81,38.81,38.81,38.81,38.81,38.932,38.932,38.932
1997-10,34.53,34.53,34.53,34.53,34.53,34.53,34.53,34.53,34.53,34.53,34.53,34.53,34.53,34.53,34.53,34.79,34.79,34.79,34.79,34.79,34.79,34.79,34.79,34.79,34.79,34.79,34.79,34.734,34.734,34.734
1998-01,31.49,31.49,31.49,31.49,31.49,31.49,31.49,31.49,31.49,31.49,31.49,31.49,31.49,31.49,31.49,31.42,31.42,31.42,31.42,31.42,31.42,31.42,31.42,31.42,31.42,31.42,31.42,31.967,31.967,31.967
1998-04,37.02,37.02,37.02,37.02,37.02,37.02,37.02,37.02,37.02,37.02,37.02,37.02,37.02,37.02,37.02,37.20,37.20,37.20,37.20,37.20,37.20,37.20,37.20,37.20,37.20,37.20,37.20,37.369,37.369,37.369
1998-07,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.75,38.75,38.75,38.75,38.75,38.75,38.75,38.75,38.75,38.75,38.75,38.75,38.909,38.909,38.909
1998-10,34.47,34.47,34.47,34.47,34.47,34.47,34.47,34.47,34.47,34.47,34.47,34.47,34.47,34.47,34.47,34.75,34.75,34.75,34.75,34.75,34.75,34.75,34.75,34.75,34.75,34.75,34.75,34.664,34.664,34.664
1999-01,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.998,30.998,30.998
1999-04,37.66,37.66,37.66,37.66,37.66,37.66,37.66,37.66,37.66,37.66,37.66,37.66,37.66,37.66,37.66,37.71,37.71,37.71,37.71,37.71,37.71,37.71,37.71,37.71,37.71,37.71,37.71,37.866,37.866,37.866
1999-07,39.47,39.47,39.47,39.47,39.47,39.47,39.47,39.47,39.47,39.47,39.47,39.47,39.47,39.47,39.47,39.55,39.55,39.55,39.55,39.55,39.55,39.55,39.55,39.55,39.55,39.55,39.55,39.641,39.641,39.641
1999-10,35.69,35.69,35.69,35.69,35.69,35.69,35.69,35.69,35.69,35.69,35.69,35.69,35.69,35.69,35.69,35.82,35.82,35.82,35.82,35.82,35.82,35.82,35.82,35.82,35.82,35.82,35.82,35.736,35.736,35.736
2000-01,31.93,31.93,31.93,31.93,31.93,31.93,31.93,31.93,31.93,31.93,31.93,31.93,31.93,31.93,31.93,31.42,31.42,31.42,31.42,31.42,31.42,31.42,31.42,31.42,31.42,31.42,31.42,31.955,31.955,31.955
2000-04,37.08,37.08,37.08,37.08,37.08,37.08,37.08,37.08,37.08,37.08,37.08,37.08,37.08,37.08,37.08,36.84,36.84,36.84,36.84,36.84,36.84,36.84,36.84,36.84,36.84,36.84,36.84,36.991,36.991,36.991
2000-07,37.79,37.79,37.79,37.79,37.79,37.79,37.79,37.79,37.79,37.79,37.79,37.79,37.79,37.79,37.79,37.52,37.52,37.52,37.52,37.52,37.52,37.52,37.52,37.52,37.52,37.52,37.52,37.612,37.612,37.612
2000-10,33.38,33.38,33.38,33.38,33.38,33.38,33.38,33.38,33.38,33.38,33.38,33.38,33.38,33.38,33.38,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.163,33.163,33.163
2001-01,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,28.84,28.84,28.84,28.84,28.84,28.84,28.84,28.84,28.84,28.84,28.84,28.84,29.319,29.319,29.319
2001-04,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.44,34.44,34.44,34.44,34.44,34.44,34.44,34.44,34.44,34.44,34.44,34.44,34.620,34.620,34.620
2001-07,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.53,35.53,35.53,35.53,35.53,35.53,35.53,35.53,35.53,35.53,35.53,35.53,35.619,35.619,35.619
2001-10,31.84,31.84,31.84,31.84,31.84,31.84,31.84,31.84,31.84,31.84,31.84,31.84,31.84,31.84,31.84,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.79,31.680,31.680,31.680
2002-01,27.20,27.20,27.20,27.20,27.20,27.20,27.20,27.20,27.20,27.20,27.20,27.20,27.20,27.20,27.20,26.74,26.74,26.74,26.74,26.74,26.74,26.74,26.74,26.74,26.74,26.74,26.74,27.148,27.148,27.148
2002-04,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.41,32.41,32.41,32.41,32.41,32.41,32.41,32.41,32.41,32.41,32.41,32.41,32.553,32.553,32.553
2002-07,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.875,33.875,33.875
2002-10,29.87,29.87,29.87,29.87,29.87,29.87,29.87,29.87,29.87,29.87,29.87,29.87,29.87,29.87,29.87,29.76,29.76,29.76,29.76,29.76,29.76,29.76,29.76,29.76,29.76,29.76,29.76,29.658,29.658,29.658
2003-01,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.17,25.17,25.17,25.17,25.17,25.17,25.17,25.17,25.17,25.17,25.17,25.17,25.662,25.662,25.662
2003-04,32.17,32.17,32.17,32.17,32.17,32.17,32.17,32.17,32.17,32.17,32.17,32.17,32.17,32.17,32.17,31.56,31.56,31.56,31.56,31.56,31.56,31.56,31.56,31.56,31.56,31.56,31.56,31.652,31.652,31.652
2003-07,34.20,34.20,34.20,34.20,34.20,34.20,34.20,34.20,34.20,34.20,34.20,34.20,34.20,34.20,34.20,33.55,33.55,33.55,33.55,33.55,33.55,33.55,33.55,33.55,33.55,33.55,33.55,33.670,33.670,33.670
2003-10,30.32,30.32,30.32,30.32,30.32,30.32,30.32,30.32,30.32,30.32,30.32,30.32,30.32,30.32,30.32,29.88,29.88,29.88,29.88,29.88,29.88,29.88,29.88,29.88,29.88,29.88,29.88,29.833,29.833,29.833
2004-01,26.28,26.28,26.28,26.29,26.29,26.29,26.29,26.29,26.29,26.29,26.29,26.29,26.29,26.29,26.29,25.43,25.43,25.43,25.43,25.43,25.43,25.43,25.43,25.43,25.43,25.43,25.43,25.910,25.910,25.910
2004-04,31.96,31.96,31.96,31.97,31.97,31.97,31.97,31.97,31.97,31.97,31.97,31.97,31.97,31.97,31.97,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.309,31.309,31.309
2004-07,32.90,32.90,32.90,32.91,32.91,32.91,32.91,32.91,32.91,32.91,32.91,32.91,32.91,32.91,32.91,32.16,32.16,32.16,32.16,32.16,32.16,32.16,32.16,32.16,32.16,32.16,32.16,32.281,32.281,32.281
2004-10,29.36,29.36,29.36,29.37,29.37,29.37,29.37,29.37,29.37,29.37,29.37,29.37,29.37,29.37,29.37,28.83,28.83,28.83,28.83,28.83,28.83,28.83,28.83,28.83,28.83,28.83,28.83,28.810,28.810,28.810
2005-01,23.78,23.78,23.78,23.78,23.78,23.78,23.78,23.78,23.78,23.78,23.78,23.78,23.78,23.78,23.78,22.89,22.89,22.89,22.89,22.89,22.89,22.89,22.89,22.89,22.89,22.89,22.89,23.231,23.231,23.231
2005-04,31.32,31.32,31.32,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.35,30.42,30.42,30.42,30.42,30.42,30.42,30.42,30.42,30.42,30.42,30.42,30.42,30.582,30.582,30.582
2005-07,32.59,32.59,32.59,32.60,32.60,32.60,32.60,32.60,32.60,32.60,32.60,32.60,32.60,32.60,32.60,31.64,31.64,31.64,31.64,31.64,31.64,31.64,31.64,31.64,31.64,31.64,31.64,31.818,31.818,31.818
2005-10,29.21,29.21,29.21,29.24,29.24,29.24,29.24,29.24,29.24,29.24,29.24,29.24,29.24,29.24,29.24,28.56,28.56,28.56,28.56,28.56,28.56,28.56,28.56,28.56,28.56,28.56,28.56,28.591,28.591,28.591
2006-01,24.70,24.70,24.70,25.07,25.07,25.07,25.07,24.94,24.94,24.94,24.94,24.98,24.98,24.98,24.98,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.579,24.579,24.579
2006-04,32.39,32.39,32.39,32.91,32.91,32.91,32.91,32.79,32.79,32.79,32.79,32.85,32.85,32.85,32.85,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,32.061,32.061,32.061
2006-07,34.95,34.95,34.95,35.48,35.48,35.48,35.48,35.35,35.35,35.35,35.35,35.41,35.41,35.41,35.41,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.671,34.671,34.671
2006-10,32.66,32.66,32.66,33.12,33.12,33.12,33.12,33.03,33.03,33.03,33.03,33.10,33.10,33.10,33.10,32.36,32.36,32.36,32.36,32.36,32.36,32.36,32.36,32.36,32.36,32.36,32.36,32.426,32.426,32.426
2007-01,29.49,29.40,29.40,29.87,29.87,29.87,29.87,29.25,29.25,29.25,29.25,29.22,29.22,29.22,29.22,28.03,28.03,28.03,28.03,28.03,28.03,28.03,28.03,28.03,28.03,28.03,28.03,28.674,28.674,28.674
2007-04,34.43,34.42,34.42,34.85,34.85,34.85,34.85,34.08,34.08,34.08,34.08,34.02,34.02,34.02,34.02,32.96,32.96,32.96,32.96,32.96,32.96,32.96,32.96,32.96,32.96,32.96,32.96,33.079,33.079,33.079
2007-07,36.55,36.50,36.50,36.91,36.91,36.91,36.91,36.11,36.11,36.11,36.11,36.03,36.03,36.03,36.03,34.92,34.92,34.92,34.92,34.92,34.92,34.92,34.92,34.92,34.92,34.92,34.92,35.160,35.160,35.160
2007-10,,33.16,33.16,33.53,33.53,33.53,33.53,32.78,32.78,32.78,32.78,32.72,32.72,32.72,32.72,31.90,31.90,31.90,31.90,31.90,31.90,31.90,31.90,31.90,31.90,31.90,31.90,31.754,31.754,31.754
2008-01,,,29.73,31.02,30.74,30.74,30.74,30.04,30.04,30.04,30.04,29.63,29.63,29.63,29.63,27.47,27.47,27.47,27.47,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,28.248,28.248,28.248
2008-04,,,,37.53,37.01,37.02,37.02,36.14,36.14,36.14,36.14,35.62,35.62,35.62,35.62,33.61,33.61,33.61,33.61,33.61,33.61,33.61,33.61,33.61,33.61,33.61,33.61,33.997,33.997,33.997
2008-07,,,,,38.54,38.29,38.29,37.26,37.26,37.26,37.26,36.72,36.72,36.72,36.72,34.64,34.64,34.64,34.64,34.64,34.64,34.64,34.64,34.64,34.64,34.64,34.64,34.932,34.932,34.932
2008-10,,,,,,34.15,34.15,33.29,33.29,33.29,33.29,32.78,32.78,32.78,32.78,31.18,31.18,31.18,31.18,31.17,31.17,31.17,31.17,31.17,31.17,31.17,31.17,31.063,31.063,31.063
2009-01,,,,,,,28.58,29.23,29.24,29.22,29.22,28.80,28.80,28.80,28.80,26.41,26.41,26.41,26.41,26.32,26.32,26.32,26.32,26.32,26.32,26.32,26.32,26.648,26.648,26.648
2009-04,,,,,,,,35.24,35.26,35.27,35.26,34.74,34.74,34.74,34.74,32.38,32.38,32.38,32.38,32.35,32.35,32.35,32.35,32.35,32.35,32.35,32.35,32.530,32.530,32.530
2009-07,,,,,,,,,38.09,37.76,37.70,37.11,37.11,37.11,37.11,34.57,34.57,34.57,34.57,34.52,34.52,34.52,34.52,34.52,34.52,34.52,34.52,34.629,34.629,34.629
2009-10,,,,,,,,,,34.79,34.46,33.89,33.89,33.89,33.89,31.85,31.85,31.85,31.85,31.81,31.81,31.81,31.81,31.81,31.81,31.81,31.81,31.596,31.596,31.596
2010-01,,,,,,,,,,,28.82,29.21,29.27,29.29,29.29,26.69,26.69,26.69,26.69,26.91,26.91,26.91,26.91,26.91,26.91,26.91,26.91,27.110,27.110,27.110
2010-04,,,,,,,,,,,,37.28,37.96,38.07,38.07,35.35,35.35,35.35,35.35,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.68,35.792,35.792,35.792
2010-07,,,,,,,,,,,,,39.94,39.58,39.58,36.70,36.70,36.70,36.70,37.04,37.04,37.04,37.04,37.04,37.04,37.04,37.04,37.080,37.080,37.080
2010-10,,,,,,,,,,,,,,35.30,35.30,32.68,32.68,32.68,32.68,33.06,33.06,33.06,33.06,33.06,33.06,33.06,33.06,32.730,32.730,32.730
2011-01,,,,,,,,,,,,,,,33.52,30.52,30.52,30.59,30.59,30.92,30.92,30.92,30.92,31.69,31.69,31.69,31.69,32.466,32.466,32.466
2011-04,,,,,,,,,,,,,,,,37.66,37.53,37.57,37.57,37.96,37.96,37.96,37.96,38.83,38.83,38.83,38.83,39.291,39.291,39.291
2011-07,,,,,,,,,,,,,,,,,39.17,39.18,39.18,39.57,39.57,39.57,39.57,40.49,40.49,40.49,40.49,40.851,40.851,40.851
2011-10,,,,,,,,,,,,,,,,,,36.33,36.33,36.69,36.69,36.69,36.69,37.50,37.50,37.50,37.50,37.432,37.432,37.432
2012-01,,,,,,,,,,,,,,,,,,,32.14,32.98,32.99,32.87,32.92,33.84,33.84,33.84,33.84,35.663,35.663,35.663
2012-04,,,,,,,,,,,,,,,,,,,,39.58,39.31,39.00,39.04,40.03,40.03,40.03,40.03,41.441,41.441,41.441
2012-07,,,,,,,,,,,,,,,,,,,,,41.86,41.06,41.05,42.07,42.07,42.07,42.07,43.440,43.440,43.440
2012-10,,,,,,,,,,,,,,,,,,,,,,37.24,37.06,37.98,37.98,37.98,37.98,38.770,38.770,38.770
2013-01,,,,,,,,,,,,,,,,,,,,,,,31.97,32.28,32.28,32.60,32.60,34.505,34.505,34.505
2013-04,,,,,,,,,,,,,,,,,,,,,,,,41.90,41.62,41.10,41.11,42.688,42.688,42.688
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,44.71,44.22,44.22,45.783,45.783,45.783
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,40.22,39.75,40.689,40.689,40.689
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,36.26,39.418,39.409,39.728
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.849,43.909,44.556
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.676,46.767
2014-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.261
