"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,Euro,Euro,Euro
unit multiplier,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,167.54,167.53,167.53,167.54,167.54,167.53,167.53,167.53,167.53,167.53,167.53,167.53,167.53,167.24,167.24,167.24,167.24,167.44,167.44,167.44,167.44,167.44,167.44,167.44,167.44,170.41,170.41,170.41,170.41,170.31,170.31,170.31,170.31,170.32,170.32,170.32,170.32,169.123,169.123,169.123
1991-04,173.50,173.50,173.50,173.50,173.50,173.49,173.49,173.49,173.49,173.46,173.46,173.46,173.46,173.53,173.53,173.53,173.54,173.25,173.25,173.25,173.25,173.25,173.25,173.25,173.25,176.93,176.93,176.93,176.93,177.05,177.05,177.05,177.05,177.03,177.03,177.03,177.03,175.753,175.753,175.753
1991-07,174.10,174.10,174.10,174.11,174.11,174.10,174.10,174.10,174.10,174.16,174.16,174.16,174.16,174.24,174.24,174.24,174.25,174.35,174.35,174.35,174.35,174.34,174.34,174.34,174.34,178.50,178.50,178.50,178.50,178.48,178.48,178.48,178.48,178.49,178.49,178.49,178.49,177.238,177.238,177.238
1991-10,177.85,177.85,177.85,177.85,177.85,177.86,177.86,177.86,177.86,177.85,177.85,177.85,177.85,177.97,177.97,177.97,177.97,177.95,177.95,177.95,177.95,177.96,177.96,177.96,177.96,181.77,181.77,181.77,181.77,181.77,181.77,181.77,181.77,181.77,181.77,181.77,181.77,180.469,180.469,180.469
1992-01,182.27,182.26,182.26,182.26,182.26,182.26,182.26,182.26,182.26,182.25,182.25,182.25,182.25,181.97,181.97,181.97,181.97,182.15,182.15,182.15,182.15,182.15,182.15,182.15,182.15,186.03,186.03,186.03,186.03,185.92,185.92,185.92,185.92,185.93,185.93,185.93,185.93,184.765,184.765,184.765
1992-04,186.31,186.32,186.32,186.31,186.31,186.31,186.31,186.31,186.31,186.27,186.27,186.27,186.27,186.36,186.36,186.36,186.36,186.07,186.07,186.07,186.07,186.07,186.07,186.07,186.07,189.99,189.99,189.99,189.99,190.14,190.14,190.14,190.14,190.12,190.12,190.12,190.12,188.914,188.914,188.914
1992-07,191.00,191.00,191.00,191.01,191.01,191.01,191.01,191.01,191.01,191.06,191.06,191.06,191.06,191.14,191.14,191.14,191.14,191.26,191.26,191.26,191.26,191.25,191.25,191.25,191.25,195.91,195.91,195.91,195.91,195.89,195.89,195.89,195.89,195.90,195.90,195.90,195.90,194.701,194.701,194.701
1992-10,190.27,190.27,190.27,190.27,190.27,190.28,190.28,190.28,190.28,190.27,190.27,190.27,190.27,190.38,190.38,190.38,190.38,190.38,190.38,190.38,190.38,190.39,190.39,190.39,190.39,194.21,194.21,194.21,194.21,194.19,194.19,194.19,194.19,194.19,194.19,194.19,194.19,192.981,192.981,192.981
1993-01,189.79,189.79,189.79,189.79,189.79,189.79,189.79,189.79,189.79,189.78,189.78,189.78,189.78,189.54,189.54,189.54,189.54,189.67,189.67,189.67,189.67,189.66,189.66,189.66,189.66,193.65,193.65,193.65,193.65,193.54,193.54,193.54,193.54,193.55,193.55,193.55,193.55,192.305,192.305,192.305
1993-04,192.27,192.27,192.27,192.26,192.26,192.26,192.26,192.26,192.26,192.23,192.23,192.23,192.23,192.30,192.30,192.30,192.30,192.06,192.06,192.06,192.06,192.06,192.06,192.06,192.06,196.13,196.13,196.13,196.13,196.28,196.28,196.28,196.28,196.26,196.26,196.26,196.26,194.973,194.973,194.973
1993-07,193.05,193.05,193.05,193.05,193.05,193.05,193.05,193.05,193.05,193.10,193.10,193.10,193.10,193.18,193.18,193.18,193.18,193.28,193.28,193.28,193.28,193.27,193.27,193.27,193.27,197.72,197.72,197.72,197.72,197.70,197.70,197.70,197.70,197.70,197.70,197.70,197.70,196.481,196.481,196.481
1993-10,193.98,193.98,193.98,193.98,193.98,193.98,193.98,193.98,193.98,193.97,193.97,193.97,193.97,194.06,194.06,194.06,194.06,194.08,194.08,194.08,194.08,194.08,194.08,194.08,194.08,198.28,198.28,198.28,198.28,198.27,198.27,198.27,198.27,198.27,198.27,198.27,198.27,197.011,197.011,197.011
1994-01,194.54,194.54,194.54,194.54,194.54,194.54,194.54,194.54,194.54,194.54,194.54,194.54,194.54,194.34,194.34,194.34,194.33,194.42,194.42,194.42,194.42,194.43,194.43,194.43,194.42,198.75,198.75,198.75,198.75,198.65,198.65,198.65,198.65,198.66,198.66,198.66,198.66,197.548,197.548,197.548
1994-04,193.64,193.64,193.64,193.64,193.64,193.64,193.64,193.64,193.64,193.62,193.62,193.62,193.62,193.68,193.68,193.68,193.68,193.48,193.48,193.48,193.48,193.49,193.49,193.49,193.49,197.50,197.50,197.50,197.50,197.65,197.65,197.65,197.65,197.63,197.63,197.63,197.63,196.598,196.598,196.598
1994-07,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.83,194.83,194.83,194.83,194.90,194.90,194.90,194.90,194.97,194.97,194.97,194.97,194.97,194.97,194.97,194.97,199.57,199.57,199.57,199.57,199.54,199.54,199.54,199.54,199.55,199.55,199.55,199.55,198.602,198.602,198.602
1994-10,197.25,197.25,197.25,197.25,197.25,197.25,197.25,197.25,197.25,197.25,197.25,197.25,197.25,197.31,197.31,197.31,197.31,197.35,197.35,197.35,197.35,197.35,197.35,197.35,197.35,201.82,201.82,201.82,201.82,201.80,201.80,201.80,201.80,201.80,201.80,201.80,201.80,200.828,200.828,200.828
1995-01,199.21,199.21,199.21,199.21,199.21,199.21,199.21,199.21,199.21,199.21,199.21,199.21,199.21,199.08,199.08,199.08,199.08,199.12,199.12,199.12,199.12,199.12,199.12,199.12,199.13,203.14,203.14,203.14,203.14,203.06,203.06,203.06,203.06,203.07,203.07,203.07,203.07,202.206,202.206,202.206
1995-04,200.85,200.85,200.85,200.84,200.84,200.85,200.85,200.85,200.85,200.83,200.83,200.83,200.83,200.87,200.87,200.87,200.87,200.73,200.73,200.73,200.73,200.73,200.73,200.73,200.73,204.77,204.77,204.77,204.77,204.92,204.92,204.92,204.92,204.90,204.90,204.90,204.90,204.206,204.206,204.206
1995-07,202.03,202.03,202.03,202.04,202.04,202.03,202.03,202.03,202.03,202.05,202.05,202.05,202.05,202.12,202.12,202.12,202.12,202.17,202.17,202.17,202.17,202.17,202.17,202.17,202.17,206.23,206.23,206.23,206.23,206.19,206.19,206.19,206.19,206.20,206.20,206.20,206.20,205.418,205.418,205.418
1995-10,203.24,203.24,203.24,203.25,203.25,203.24,203.24,203.24,203.24,203.24,203.24,203.24,203.24,203.27,203.27,203.27,203.27,203.32,203.32,203.32,203.32,203.32,203.32,203.32,203.32,207.37,207.37,207.37,207.37,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,206.635,206.635,206.635
1996-01,203.62,203.62,203.62,203.62,203.62,203.62,203.62,203.62,203.62,203.62,203.62,203.62,203.62,203.55,203.55,203.55,203.55,203.56,203.56,203.56,203.56,203.56,203.56,203.56,203.56,207.55,207.55,207.55,207.55,207.49,207.49,207.49,207.49,207.49,207.49,207.49,207.49,206.821,206.821,206.821
1996-04,202.91,202.91,202.91,202.91,202.91,202.91,202.91,202.91,202.91,202.89,202.89,202.89,202.89,202.93,202.93,202.93,202.93,202.84,202.84,202.84,202.84,202.84,202.84,202.84,202.83,206.36,206.36,206.36,206.36,206.48,206.48,206.48,206.48,206.47,206.47,206.47,206.47,206.024,206.024,206.024
1996-07,203.86,203.86,203.86,203.86,203.86,203.86,203.86,203.86,203.86,203.87,203.87,203.87,203.87,203.90,203.90,203.90,203.90,203.93,203.93,203.93,203.93,203.93,203.93,203.93,203.93,207.74,207.74,207.74,207.74,207.71,207.71,207.71,207.71,207.72,207.72,207.72,207.72,207.188,207.188,207.188
1996-10,203.84,203.84,203.84,203.84,203.84,203.84,203.84,203.84,203.84,203.85,203.85,203.85,203.85,203.85,203.85,203.85,203.85,203.89,203.89,203.89,203.89,203.89,203.89,203.89,203.90,207.40,207.40,207.40,207.40,207.37,207.37,207.37,207.37,207.37,207.37,207.37,207.37,206.877,206.877,206.877
1997-01,203.21,203.21,203.21,203.21,203.21,203.21,203.21,203.21,203.21,203.21,203.21,203.21,203.21,203.20,203.20,203.20,203.19,203.19,203.19,203.19,203.19,203.19,203.19,203.19,203.19,206.84,206.84,206.84,206.84,206.80,206.80,206.80,206.80,206.81,206.81,206.81,206.81,206.272,206.272,206.272
1997-04,202.72,202.72,202.72,202.72,202.72,202.72,202.72,202.72,202.72,202.71,202.71,202.71,202.71,202.72,202.72,202.72,202.72,202.68,202.68,202.68,202.68,202.68,202.68,202.68,202.67,205.98,205.98,205.98,205.98,206.08,206.08,206.08,206.08,206.07,206.07,206.07,206.07,205.744,205.744,205.744
1997-07,202.84,202.84,202.84,202.84,202.84,202.84,202.84,202.84,202.84,202.84,202.84,202.84,202.84,202.85,202.85,202.85,202.85,202.87,202.87,202.87,202.87,202.87,202.87,202.87,202.87,206.51,206.51,206.51,206.51,206.47,206.47,206.47,206.47,206.47,206.47,206.47,206.47,205.977,205.977,205.977
1997-10,204.06,204.05,204.05,204.06,204.06,204.06,204.06,204.06,204.06,204.06,204.06,204.06,204.06,204.06,204.06,204.06,204.06,204.09,204.09,204.09,204.09,204.09,204.09,204.09,204.10,207.45,207.45,207.45,207.45,207.42,207.42,207.42,207.42,207.42,207.42,207.42,207.42,207.064,207.064,207.064
1998-01,204.89,204.89,204.89,204.89,204.89,204.89,204.89,204.89,204.89,204.89,204.89,204.89,204.89,204.88,204.88,204.88,204.88,204.88,204.88,204.88,204.88,204.88,204.88,204.88,204.88,208.50,208.50,208.50,208.50,208.48,208.48,208.48,208.48,208.48,208.48,208.48,208.48,208.101,208.101,208.101
1998-04,206.84,206.84,206.84,206.83,206.83,206.83,206.83,206.83,206.83,206.82,206.82,206.82,206.82,206.82,206.82,206.82,206.82,206.81,206.81,206.81,206.81,206.80,206.80,206.80,206.80,210.05,210.05,210.05,210.05,210.14,210.14,210.14,210.14,210.14,210.14,210.14,210.14,209.882,209.882,209.882
1998-07,208.30,208.31,208.31,208.31,208.31,208.31,208.31,208.31,208.31,208.31,208.31,208.31,208.31,208.32,208.32,208.32,208.32,208.32,208.32,208.32,208.32,208.31,208.31,208.31,208.30,211.53,211.53,211.53,211.53,211.50,211.50,211.50,211.50,211.50,211.50,211.50,211.50,211.438,211.438,211.438
1998-10,209.77,209.77,209.77,209.78,209.78,209.78,209.78,209.78,209.78,209.79,209.79,209.79,209.79,209.79,209.79,209.79,209.79,209.80,209.80,209.80,209.80,209.82,209.82,209.82,209.82,212.73,212.73,212.73,212.73,212.70,212.70,212.70,212.70,212.70,212.70,212.70,212.70,212.650,212.650,212.650
1999-01,210.63,210.64,210.64,210.64,210.64,210.64,210.64,210.64,210.64,210.64,210.64,210.64,210.64,210.64,210.64,210.64,210.64,210.64,210.64,210.64,210.64,210.63,210.63,210.63,210.63,213.49,213.49,213.49,213.49,213.47,213.47,213.47,213.47,213.47,213.47,213.47,213.47,213.656,213.656,213.656
1999-04,213.43,213.44,213.44,213.42,213.42,213.42,213.42,213.42,213.42,213.40,213.40,213.40,213.40,213.39,213.39,213.39,213.39,213.38,213.38,213.38,213.38,213.37,213.37,213.37,213.37,216.60,216.60,216.60,216.60,216.68,216.68,216.68,216.68,216.67,216.67,216.67,216.67,216.775,216.775,216.775
1999-07,214.68,214.68,214.68,214.69,214.69,214.69,214.69,214.69,214.69,214.69,214.69,214.69,214.69,214.69,214.69,214.69,214.69,214.70,214.70,214.70,214.70,214.68,214.68,214.68,214.67,217.75,217.75,217.75,217.75,217.73,217.73,217.73,217.73,217.73,217.73,217.73,217.73,217.951,217.951,217.951
1999-10,215.80,215.78,215.78,215.79,215.79,215.80,215.80,215.80,215.80,215.81,215.81,215.81,215.81,215.82,215.82,215.82,215.82,215.83,215.83,215.83,215.83,215.87,215.87,215.87,215.88,218.92,218.92,218.92,218.92,218.89,218.89,218.89,218.89,218.90,218.90,218.90,218.90,219.140,219.140,219.140
2000-01,218.28,218.29,218.29,218.30,218.30,218.30,218.30,218.30,218.30,218.29,218.29,218.29,218.29,218.30,218.30,218.30,218.30,218.30,218.30,218.30,218.30,218.28,218.28,218.28,218.27,221.23,221.23,221.23,221.23,221.23,221.23,221.23,221.23,221.23,221.23,221.23,221.23,222.028,222.028,222.028
2000-04,220.07,220.08,220.08,220.05,220.05,220.03,220.03,220.03,220.03,219.98,219.98,219.98,219.98,219.97,219.97,219.97,219.97,219.96,219.96,219.96,219.96,219.94,219.94,219.94,219.94,222.89,222.89,222.89,222.89,222.93,222.93,222.93,222.93,222.93,222.93,222.93,222.93,223.708,223.708,223.708
2000-07,221.99,221.99,221.99,221.99,221.99,222.00,222.00,222.00,222.00,221.99,221.99,221.99,221.99,221.99,221.99,221.99,221.99,221.99,221.99,221.99,221.99,221.96,221.96,221.96,221.95,224.68,224.68,224.68,224.68,224.67,224.67,224.67,224.67,224.67,224.67,224.67,224.67,225.551,225.551,225.551
2000-10,223.01,223.01,223.01,223.03,223.03,223.03,223.03,223.03,223.03,223.09,223.09,223.09,223.09,223.10,223.10,223.10,223.10,223.10,223.10,223.10,223.10,223.17,223.17,223.17,223.19,225.90,225.90,225.90,225.90,225.88,225.88,225.88,225.88,225.88,225.88,225.88,225.88,226.654,226.654,226.654
2001-01,224.90,224.85,224.85,224.85,224.85,224.86,224.86,224.86,224.86,224.86,224.86,224.86,224.86,224.85,224.85,224.85,224.85,224.86,224.86,224.86,224.86,224.83,224.83,224.83,224.82,227.73,227.73,227.73,227.73,227.71,227.71,227.71,227.71,227.72,227.72,227.72,227.72,228.155,228.155,228.155
2001-04,225.28,225.23,225.23,225.18,225.18,225.15,225.15,225.15,225.15,225.05,225.05,225.05,225.05,225.02,225.02,225.02,225.02,225.03,225.03,225.03,225.03,225.00,225.00,225.00,225.00,227.86,227.86,227.86,227.86,227.88,227.88,227.88,227.88,227.88,227.88,227.88,227.88,228.337,228.337,228.337
2001-07,225.23,225.17,225.17,225.18,225.18,225.20,225.20,225.20,225.20,225.19,225.19,225.19,225.19,225.19,225.19,225.19,225.19,225.20,225.20,225.20,225.20,225.17,225.17,225.17,225.16,228.10,228.10,228.10,228.10,228.09,228.09,228.09,228.09,228.10,228.10,228.10,228.10,228.246,228.246,228.246
2001-10,226.77,226.76,226.76,226.81,226.81,226.80,226.80,226.80,226.80,226.93,226.93,226.93,226.93,226.95,226.95,226.95,226.95,226.94,226.94,226.94,226.94,227.03,227.03,227.03,227.05,230.04,230.04,230.04,230.04,230.03,230.03,230.03,230.03,230.03,230.03,230.03,230.03,230.066,230.066,230.066
2002-01,226.97,226.70,226.70,226.71,226.71,226.65,226.65,226.65,226.65,226.62,226.62,226.62,226.62,226.61,226.61,226.61,226.61,226.61,226.61,226.61,226.61,226.60,226.60,226.60,226.59,229.76,229.76,229.76,229.76,229.76,229.76,229.76,229.76,229.76,229.76,229.76,229.76,230.054,230.054,230.054
2002-04,226.84,226.70,226.70,226.62,226.62,226.51,226.51,226.51,226.51,226.34,226.34,226.34,226.34,226.27,226.27,226.27,226.27,226.28,226.28,226.28,226.28,226.26,226.26,226.26,226.25,229.17,229.17,229.17,229.17,229.17,229.17,229.17,229.17,229.17,229.17,229.17,229.17,229.857,229.857,229.857
2002-07,227.56,227.38,227.38,227.38,227.38,227.35,227.35,227.35,227.35,227.35,227.35,227.35,227.35,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.32,227.32,227.32,227.32,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.723,230.723,230.723
2002-10,227.62,227.64,227.64,227.72,227.72,227.65,227.65,227.65,227.65,227.86,227.86,227.86,227.86,227.92,227.92,227.92,227.92,227.90,227.90,227.90,227.90,227.98,227.98,227.98,228.00,230.97,230.97,230.97,230.97,230.97,230.97,230.97,230.97,230.97,230.97,230.97,230.97,231.289,231.289,231.289
2003-01,227.41,226.72,226.72,226.73,226.73,226.89,226.89,226.89,226.89,226.84,226.84,226.84,226.84,226.82,226.82,226.82,226.83,226.82,226.82,226.82,226.82,226.81,226.81,226.81,226.80,229.73,229.73,229.73,229.73,229.73,229.73,229.73,229.73,229.73,229.73,229.73,229.73,229.899,229.899,229.899
2003-04,227.05,226.56,226.56,226.45,226.45,226.48,226.48,226.48,226.48,226.29,226.29,226.29,226.29,226.16,226.16,226.16,226.15,226.18,226.18,226.18,226.18,226.16,226.16,226.16,226.14,229.24,229.24,229.24,229.24,229.22,229.22,229.22,229.22,229.22,229.22,229.22,229.22,229.400,229.400,229.400
2003-07,227.82,227.36,227.36,227.35,227.35,227.52,227.52,227.52,227.52,227.59,227.59,227.59,227.59,227.60,227.60,227.60,227.59,227.61,227.61,227.61,227.61,227.57,227.57,227.57,227.57,230.60,230.60,230.60,230.60,230.61,230.61,230.61,230.61,230.61,230.61,230.61,230.61,230.635,230.635,230.635
2003-10,227.02,227.04,227.04,227.15,227.15,227.20,227.20,227.20,227.20,227.57,227.57,227.57,227.57,227.70,227.70,227.70,227.71,227.68,227.68,227.68,227.68,227.74,227.74,227.74,227.77,230.60,230.60,230.60,230.60,230.61,230.61,230.61,230.61,230.61,230.61,230.61,230.61,230.552,230.552,230.552
2004-01,228.94,228.51,228.51,228.52,228.52,229.10,229.10,229.10,229.10,229.00,229.00,229.00,229.00,228.98,228.98,228.98,229.01,228.99,228.99,228.99,228.99,229.00,229.00,229.00,228.99,231.77,231.77,231.77,231.77,231.76,231.76,231.76,231.76,231.76,231.76,231.76,231.76,231.789,231.789,231.789
2004-04,228.90,228.68,228.68,228.53,228.53,228.95,228.95,228.95,228.95,228.75,228.75,228.75,228.75,228.55,228.55,228.55,228.55,228.61,228.61,228.61,228.61,228.58,228.58,228.58,228.55,231.18,231.18,231.18,231.18,231.16,231.16,231.16,231.16,231.16,231.16,231.16,231.16,231.513,231.513,231.513
2004-07,227.65,227.61,227.61,227.59,227.59,228.36,228.36,228.36,228.36,228.36,228.36,228.36,228.36,228.48,228.48,228.48,228.44,228.45,228.45,228.45,228.45,228.40,228.40,228.40,228.41,230.80,230.80,230.80,230.80,230.81,230.81,230.81,230.81,230.81,230.81,230.81,230.81,230.967,230.967,230.967
2004-10,226.86,227.16,227.16,227.32,227.32,227.87,227.87,227.87,227.87,228.23,228.23,228.23,228.23,228.57,228.57,228.57,228.57,228.53,228.53,228.53,228.53,228.59,228.59,228.59,228.62,230.94,230.94,230.94,230.94,230.96,230.96,230.96,230.96,230.96,230.96,230.96,230.96,231.089,231.089,231.089
2005-01,228.39,228.10,228.01,228.13,228.13,228.57,228.57,228.57,228.57,228.45,228.45,228.45,228.45,228.43,228.43,228.43,228.50,228.36,228.36,228.36,228.36,228.42,228.42,228.42,228.41,230.88,230.88,230.88,230.88,230.86,230.86,230.86,230.86,230.86,230.86,230.86,230.86,231.221,231.221,231.221
2005-04,,227.93,227.78,227.74,227.74,228.03,228.03,228.03,228.03,227.82,227.82,227.82,227.82,227.53,227.53,227.53,227.53,227.58,227.58,227.58,227.58,227.53,227.53,227.53,227.46,229.96,229.96,229.96,229.96,229.92,229.92,229.92,229.92,229.93,229.93,229.93,229.93,230.378,230.378,230.378
2005-07,,,226.48,226.84,226.84,227.32,227.32,227.32,227.32,227.52,227.52,227.52,227.52,227.75,227.75,227.75,227.65,227.56,227.56,227.56,227.56,227.50,227.50,227.50,227.52,230.22,230.22,230.22,230.22,230.25,230.25,230.25,230.25,230.25,230.25,230.25,230.25,230.751,230.751,230.751
2005-10,,,,226.22,226.22,227.42,227.42,227.42,227.42,228.11,228.11,228.11,228.11,228.60,228.60,228.60,228.63,228.55,228.55,228.55,228.55,228.62,228.62,228.62,228.67,230.99,230.99,230.99,230.99,231.01,231.01,231.01,231.01,231.01,231.01,231.01,231.01,231.737,231.737,231.737
2006-01,,,,,228.57,228.39,228.95,229.27,229.32,229.09,229.09,229.09,229.09,228.96,228.96,228.96,229.08,228.78,228.78,228.78,228.78,229.02,229.02,229.02,229.00,231.21,231.21,231.21,231.21,231.16,231.16,231.16,231.16,231.17,231.17,231.17,231.17,231.540,231.540,231.540
2006-04,,,,,,229.94,231.02,231.50,231.52,231.54,231.54,231.54,231.54,231.31,231.31,231.31,231.32,231.32,231.32,231.32,231.32,231.32,231.32,231.32,231.20,233.02,233.02,233.02,233.02,232.95,232.95,232.95,232.95,232.96,232.96,232.96,232.96,233.629,233.629,233.629
