"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2010=100,2010=100,2010=100
unit multiplier,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one
Baseyear,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2010,2010,2010
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,80.27,80.27,80.27,80.27,80.27,80.27,80.27,80.27,80.27,80.27,80.27,80.27,75.71,75.71,75.71
1991-04,84.53,84.53,84.53,84.53,84.53,84.53,84.53,84.53,84.53,84.53,84.53,84.53,84.53,84.53,84.53,84.53,84.53,84.53,84.53,84.53,84.53,84.53,84.53,84.53,84.53,82.28,82.28,82.28,82.28,82.28,82.28,82.28,82.28,82.28,82.28,82.28,82.28,77.11,77.11,77.11
1991-07,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,83.82,83.82,83.82,83.82,83.82,83.82,83.82,83.82,83.82,83.82,83.82,83.82,78.40,78.40,78.40
1991-10,86.29,86.29,86.29,86.29,86.29,86.29,86.29,86.29,86.29,86.29,86.29,86.29,86.29,86.29,86.29,86.29,86.29,86.29,86.29,86.29,86.29,86.29,86.29,86.29,86.29,83.63,83.63,83.63,83.63,83.63,83.63,83.63,83.63,83.63,83.63,83.63,83.63,78.51,78.51,78.51
1992-01,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,77.79,77.79,77.79
1992-04,86.02,86.02,86.02,86.02,86.02,86.02,86.02,86.02,86.02,86.02,86.02,86.02,86.02,86.02,86.02,86.02,86.02,86.02,86.02,86.02,86.02,86.02,86.02,86.02,86.02,83.45,83.45,83.45,83.45,83.45,83.45,83.45,83.45,83.45,83.45,83.45,83.45,78.24,78.24,78.24
1992-07,87.85,87.85,87.85,87.85,87.85,87.85,87.85,87.85,87.85,87.85,87.85,87.85,87.85,87.85,87.85,87.85,87.85,87.85,87.85,87.85,87.85,87.85,87.85,87.85,87.85,85.56,85.56,85.56,85.56,85.56,85.56,85.56,85.56,85.56,85.56,85.56,85.56,80.03,80.03,80.03
1992-10,87.87,87.87,87.87,87.87,87.87,87.87,87.87,87.87,87.87,87.87,87.87,87.87,87.87,87.87,87.87,87.87,87.87,87.87,87.87,87.87,87.87,87.87,87.87,87.87,87.87,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,79.63,79.63,79.63
