"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24
1997-07,32.40,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39
1997-10,32.93,32.92,32.92,32.92,32.92,32.92,32.92,32.92,32.92,32.92,32.92,32.92,32.92,32.92,32.92,32.92,32.92,32.92,32.92,32.92,32.92,32.92,32.92,32.92,32.92
1998-01,33.54,33.55,33.55,33.55,33.55,33.55,33.55,33.55,33.55,33.54,33.54,33.54,33.54,33.55,33.55,33.55,33.55,33.54,33.54,33.54,33.54,33.54,33.54,33.54,33.54
1998-04,34.13,34.13,34.13,34.13,34.13,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14
1998-07,34.94,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93,34.93
1998-10,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51
1999-01,35.70,35.72,35.72,35.71,35.71,35.72,35.72,35.72,35.72,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71
1999-04,37.13,37.13,37.13,37.13,37.13,37.13,37.13,37.13,37.13,37.14,37.14,37.14,37.14,37.13,37.13,37.13,37.13,37.14,37.14,37.14,37.14,37.14,37.14,37.14,37.14
1999-07,37.64,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63
1999-10,38.46,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45,38.45
2000-01,39.48,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49
2000-04,40.55,40.55,40.55,40.54,40.54,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55
2000-07,41.36,41.36,41.36,41.36,41.36,41.35,41.35,41.35,41.35,41.36,41.36,41.36,41.36,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35
2000-10,41.94,41.94,41.94,41.95,41.95,41.94,41.94,41.94,41.94,41.94,41.94,41.94,41.94,41.94,41.94,41.94,41.94,41.94,41.94,41.94,41.94,41.94,41.94,41.94,41.94
2001-01,42.12,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11
2001-04,42.87,42.80,42.80,42.79,42.79,42.79,42.79,42.79,42.79,42.79,42.79,42.79,42.79,42.79,42.79,42.79,42.79,42.79,42.79,42.79,42.79,42.79,42.79,42.79,42.79
2001-07,43.12,43.06,43.06,43.06,43.06,43.06,43.06,43.06,43.06,43.05,43.05,43.05,43.05,43.05,43.05,43.05,43.05,43.05,43.05,43.05,43.05,43.05,43.05,43.05,43.05
2001-10,43.44,43.37,43.37,43.39,43.39,43.39,43.39,43.39,43.39,43.39,43.39,43.39,43.39,43.40,43.40,43.40,43.40,43.40,43.40,43.40,43.40,43.40,43.40,43.40,43.40
2002-01,43.72,43.54,43.54,43.55,43.55,43.46,43.46,43.46,43.46,43.48,43.48,43.48,43.48,43.47,43.47,43.47,43.47,43.48,43.48,43.48,43.48,43.48,43.48,43.48,43.48
2002-04,43.79,43.63,43.63,43.61,43.61,43.55,43.55,43.55,43.55,43.56,43.56,43.56,43.56,43.54,43.54,43.54,43.54,43.55,43.55,43.55,43.55,43.55,43.55,43.55,43.55
2002-07,44.21,44.06,44.06,44.04,44.04,43.98,43.98,43.98,43.98,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96
2002-10,44.40,44.16,44.16,44.19,44.19,44.16,44.16,44.16,44.16,44.15,44.15,44.15,44.15,44.18,44.18,44.18,44.18,44.17,44.17,44.17,44.17,44.17,44.17,44.17,44.17
2003-01,44.63,44.37,44.37,44.38,44.38,44.40,44.40,44.40,44.40,44.44,44.44,44.44,44.44,44.42,44.42,44.42,44.42,44.43,44.43,44.43,44.43,44.42,44.42,44.42,44.42
2003-04,44.53,44.44,44.44,44.40,44.40,44.39,44.39,44.39,44.39,44.40,44.40,44.40,44.40,44.38,44.38,44.38,44.38,44.38,44.38,44.38,44.38,44.37,44.37,44.37,44.37
2003-07,44.58,44.56,44.56,44.52,44.52,44.51,44.51,44.51,44.51,44.49,44.49,44.49,44.49,44.50,44.50,44.50,44.50,44.50,44.50,44.50,44.50,44.49,44.49,44.49,44.49
2003-10,45.09,45.03,45.03,45.09,45.09,45.08,45.08,45.08,45.08,45.09,45.09,45.09,45.09,45.12,45.12,45.12,45.12,45.11,45.11,45.11,45.11,45.12,45.12,45.12,45.12
2004-01,45.44,45.31,45.31,45.34,45.34,45.20,45.20,45.20,45.20,45.27,45.27,45.27,45.27,45.25,45.25,45.25,45.25,45.27,45.27,45.27,45.27,45.26,45.26,45.26,45.26
2004-04,45.56,45.51,45.51,45.46,45.46,45.38,45.38,45.38,45.38,45.39,45.39,45.39,45.39,45.35,45.35,45.35,45.35,45.36,45.36,45.36,45.36,45.35,45.35,45.35,45.35
2004-07,45.57,45.60,45.60,45.54,45.54,45.50,45.50,45.50,45.50,45.43,45.43,45.43,45.43,45.48,45.48,45.48,45.48,45.47,45.47,45.47,45.47,45.48,45.48,45.48,45.47
2004-10,45.26,45.31,45.31,45.39,45.39,45.35,45.35,45.35,45.35,45.37,45.37,45.37,45.37,45.40,45.40,45.40,45.40,45.39,45.39,45.39,45.39,45.40,45.40,45.40,45.40
2005-01,45.80,45.99,46.02,46.00,46.00,46.08,46.08,46.08,46.08,46.21,46.21,46.21,46.21,46.19,46.19,46.19,46.19,46.17,46.17,46.17,46.17,46.16,46.16,46.16,46.16
2005-04,,46.18,46.25,46.18,46.18,46.31,46.31,46.31,46.31,46.35,46.35,46.35,46.35,46.26,46.26,46.26,46.26,46.26,46.26,46.26,46.26,46.24,46.24,46.24,46.25
2005-07,,,46.13,46.16,46.16,46.43,46.43,46.43,46.43,46.30,46.30,46.30,46.30,46.36,46.36,46.36,46.36,46.31,46.31,46.31,46.31,46.33,46.33,46.33,46.31
2005-10,,,,45.95,45.95,46.36,46.36,46.36,46.36,46.41,46.41,46.41,46.41,46.43,46.43,46.43,46.43,46.36,46.36,46.36,46.36,46.38,46.38,46.38,46.38
2006-01,,,,,46.60,46.84,46.97,46.97,47.00,46.47,46.47,46.47,46.47,46.44,46.44,46.44,46.44,46.44,46.44,46.44,46.44,46.44,46.44,46.44,46.44
2006-04,,,,,,47.17,47.61,47.78,47.85,47.23,47.23,47.23,47.23,47.08,47.08,47.08,47.08,47.05,47.05,47.05,47.05,47.04,47.04,47.04,47.04
2006-07,,,,,,,48.23,48.75,48.82,48.06,48.06,48.06,48.06,48.18,48.18,48.18,48.18,48.08,48.08,48.08,48.08,48.13,48.13,48.13,48.12
2006-10,,,,,,,,48.75,48.65,48.28,48.28,48.28,48.28,48.31,48.31,48.31,48.31,48.23,48.23,48.23,48.23,48.25,48.25,48.25,48.26
2007-01,,,,,,,,,49.52,49.09,49.05,49.02,49.02,49.39,49.39,49.39,49.39,49.48,49.48,49.48,49.48,49.44,49.44,49.44,49.43
2007-04,,,,,,,,,,49.56,49.64,50.13,50.12,50.27,50.27,50.27,50.27,50.27,50.27,50.27,50.27,50.20,50.20,50.20,50.21
2007-07,,,,,,,,,,,50.11,50.26,50.15,50.54,50.54,50.54,50.54,50.41,50.41,50.41,50.41,50.51,50.51,50.51,50.48
2007-10,,,,,,,,,,,,50.98,50.98,51.27,51.27,51.27,51.27,51.10,51.10,51.10,51.10,51.15,51.15,51.15,51.18
2008-01,,,,,,,,,,,,,51.81,52.12,52.09,52.03,52.04,52.25,52.25,52.25,52.25,52.21,52.21,52.21,52.17
2008-04,,,,,,,,,,,,,,52.88,52.90,52.86,52.86,52.90,52.90,52.90,52.90,52.77,52.77,52.77,52.80
2008-07,,,,,,,,,,,,,,,53.11,53.42,53.44,53.32,53.32,53.32,53.32,53.42,53.42,53.42,53.37
2008-10,,,,,,,,,,,,,,,,53.47,53.53,53.34,53.34,53.34,53.34,53.44,53.44,53.44,53.50
2009-01,,,,,,,,,,,,,,,,,52.52,52.83,52.78,52.75,52.69,52.67,52.67,52.67,52.63
2009-04,,,,,,,,,,,,,,,,,,53.13,52.94,52.94,52.89,52.77,52.77,52.77,52.80
2009-07,,,,,,,,,,,,,,,,,,,52.53,52.45,52.47,52.62,52.62,52.62,52.55
2009-10,,,,,,,,,,,,,,,,,,,,52.64,52.88,53.04,53.04,53.04,53.13
2010-01,,,,,,,,,,,,,,,,,,,,,53.78,53.80,54.03,53.99,53.82
2010-04,,,,,,,,,,,,,,,,,,,,,,54.44,54.67,54.82,54.75
2010-07,,,,,,,,,,,,,,,,,,,,,,,55.65,56.03,55.89
2010-10,,,,,,,,,,,,,,,,,,,,,,,,56.37,56.31
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,57.41
