"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1994-01,7.989,7.989,7.989,7.989,7.989,7.989,7.989,7.989,7.989,7.989,7.989,7.989,8.347,8.347
1994-04,8.003,8.003,8.003,8.003,8.003,8.003,8.003,8.003,8.003,8.003,8.003,8.003,8.363,8.363
1994-07,8.047,8.047,8.047,8.047,8.047,8.047,8.047,8.047,8.047,8.047,8.047,8.047,8.416,8.416
1994-10,8.150,8.150,8.150,8.150,8.150,8.150,8.150,8.150,8.150,8.150,8.150,8.150,8.502,8.502
1995-01,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.479,8.479
1995-04,8.136,8.136,8.136,8.136,8.136,8.136,8.136,8.136,8.136,8.136,8.136,8.136,8.493,8.493
1995-07,8.175,8.175,8.175,8.175,8.175,8.175,8.175,8.175,8.175,8.175,8.175,8.175,8.540,8.540
1995-10,8.307,8.307,8.307,8.307,8.307,8.307,8.307,8.307,8.307,8.307,8.307,8.307,8.658,8.658
1996-01,8.316,8.316,8.316,8.316,8.316,8.316,8.316,8.316,8.316,8.316,8.316,8.316,8.665,8.665
1996-04,8.354,8.354,8.354,8.354,8.354,8.354,8.354,8.354,8.354,8.354,8.354,8.354,8.711,8.711
1996-07,8.351,8.351,8.351,8.351,8.351,8.351,8.351,8.351,8.351,8.351,8.351,8.351,8.717,8.717
1996-10,8.400,8.400,8.400,8.400,8.400,8.400,8.400,8.400,8.400,8.400,8.400,8.400,8.749,8.749
1997-01,8.386,8.386,8.386,8.386,8.386,8.386,8.386,8.386,8.386,8.386,8.386,8.386,8.735,8.735
1997-04,8.372,8.372,8.372,8.372,8.372,8.372,8.372,8.372,8.372,8.372,8.372,8.372,8.718,8.718
1997-07,8.371,8.371,8.371,8.371,8.371,8.371,8.371,8.371,8.371,8.371,8.371,8.371,8.726,8.726
1997-10,8.425,8.425,8.425,8.425,8.425,8.425,8.425,8.425,8.425,8.425,8.425,8.425,8.759,8.759
1998-01,8.386,8.386,8.386,8.386,8.386,8.386,8.386,8.386,8.386,8.386,8.386,8.386,8.722,8.722
1998-04,8.390,8.390,8.390,8.390,8.390,8.390,8.390,8.390,8.390,8.390,8.390,8.390,8.718,8.718
1998-07,8.439,8.439,8.439,8.439,8.439,8.439,8.439,8.439,8.439,8.439,8.439,8.439,8.780,8.780
1998-10,8.568,8.568,8.568,8.568,8.568,8.568,8.568,8.568,8.568,8.568,8.568,8.568,8.893,8.893
1999-01,8.533,8.533,8.533,8.533,8.533,8.533,8.533,8.533,8.533,8.533,8.533,8.533,8.868,8.868
1999-04,8.539,8.539,8.539,8.539,8.539,8.539,8.539,8.539,8.539,8.539,8.539,8.539,8.872,8.872
1999-07,8.566,8.566,8.566,8.566,8.566,8.566,8.566,8.566,8.566,8.566,8.566,8.566,8.914,8.914
1999-10,8.685,8.685,8.685,8.685,8.685,8.685,8.685,8.685,8.685,8.685,8.685,8.685,9.033,9.033
2000-01,8.627,8.627,8.627,8.627,8.627,8.627,8.627,8.627,8.627,8.627,8.627,8.627,9.032,9.032
2000-04,8.654,8.654,8.654,8.654,8.654,8.654,8.654,8.654,8.654,8.654,8.654,8.654,9.046,9.046
2000-07,8.630,8.630,8.630,8.630,8.630,8.630,8.630,8.630,8.630,8.630,8.630,8.630,9.027,9.027
2000-10,8.763,8.763,8.763,8.763,8.763,8.763,8.763,8.763,8.763,8.763,8.763,8.763,9.127,9.127
2001-01,8.685,8.685,8.685,8.685,8.685,8.685,8.685,8.685,8.685,8.685,8.685,8.685,9.035,9.035
2001-04,8.707,8.707,8.707,8.707,8.707,8.707,8.707,8.707,8.707,8.707,8.707,8.707,9.047,9.047
2001-07,8.680,8.680,8.680,8.680,8.680,8.680,8.680,8.680,8.680,8.680,8.680,8.680,9.034,9.034
2001-10,8.836,8.836,8.836,8.836,8.836,8.836,8.836,8.836,8.836,8.836,8.836,8.836,9.175,9.175
2002-01,8.790,8.790,8.790,8.790,8.790,8.790,8.790,8.790,8.790,8.790,8.790,8.790,9.166,9.166
2002-04,8.808,8.808,8.808,8.808,8.808,8.808,8.808,8.808,8.808,8.808,8.808,8.808,9.186,9.186
2002-07,8.778,8.778,8.778,8.778,8.778,8.778,8.778,8.778,8.778,8.778,8.778,8.778,9.178,9.178
2002-10,8.927,8.927,8.927,8.927,8.927,8.927,8.927,8.927,8.927,8.927,8.927,8.927,9.314,9.314
2003-01,8.864,8.864,8.864,8.864,8.864,8.864,8.864,8.864,8.864,8.864,8.864,8.864,9.244,9.244
2003-04,8.858,8.858,8.858,8.858,8.858,8.858,8.858,8.858,8.858,8.858,8.858,8.858,9.211,9.211
2003-07,8.801,8.801,8.801,8.801,8.801,8.801,8.801,8.801,8.801,8.801,8.801,8.801,9.168,9.168
2003-10,8.942,8.942,8.942,8.942,8.942,8.942,8.942,8.942,8.942,8.942,8.942,8.942,9.296,9.296
2004-01,8.882,8.882,8.882,8.882,8.882,8.882,8.882,8.882,8.882,8.882,8.882,8.882,9.240,9.240
2004-04,8.875,8.875,8.875,8.875,8.875,8.875,8.875,8.875,8.875,8.875,8.875,8.875,9.228,9.228
2004-07,8.836,8.836,8.836,8.836,8.836,8.836,8.836,8.836,8.836,8.836,8.836,8.836,9.196,9.196
2004-10,8.984,8.984,8.984,8.984,8.984,8.984,8.984,8.984,8.984,8.984,8.984,8.984,9.334,9.334
2005-01,8.906,8.906,8.906,8.906,8.906,8.906,8.906,8.906,8.906,8.906,8.906,8.906,9.258,9.258
2005-04,8.932,8.932,8.932,8.932,8.932,8.932,8.932,8.932,8.932,8.932,8.932,8.932,9.285,9.285
2005-07,8.933,8.933,8.933,8.933,8.933,8.933,8.933,8.933,8.933,8.933,8.933,8.933,9.297,9.297
2005-10,9.071,9.071,9.071,9.071,9.071,9.071,9.071,9.071,9.071,9.071,9.071,9.071,9.424,9.424
2006-01,8.972,8.972,8.972,8.972,8.972,8.972,8.972,8.972,8.972,8.972,8.972,8.972,9.316,9.316
2006-04,8.994,8.994,8.994,8.994,8.994,8.994,8.994,8.994,8.994,8.994,8.994,8.994,9.338,9.338
2006-07,8.972,8.972,8.972,8.972,8.972,8.972,8.972,8.972,8.972,8.972,8.972,8.972,9.326,9.326
2006-10,9.112,9.112,9.112,9.112,9.112,9.112,9.112,9.112,9.112,9.112,9.112,9.112,9.455,9.455
2007-01,9.059,9.059,9.059,9.059,9.059,9.059,9.059,9.059,9.059,9.059,9.059,9.059,9.398,9.398
2007-04,9.075,9.075,9.075,9.075,9.075,9.075,9.075,9.075,9.075,9.075,9.075,9.075,9.409,9.409
2007-07,9.050,9.050,9.050,9.050,9.050,9.050,9.050,9.050,9.050,9.050,9.050,9.050,9.392,9.392
2007-10,9.203,9.203,9.203,9.203,9.203,9.203,9.203,9.203,9.203,9.203,9.203,9.203,9.527,9.527
2008-01,9.145,9.145,9.145,9.145,9.145,9.145,9.145,9.145,9.145,9.145,9.145,9.145,9.482,9.482
2008-04,9.170,9.170,9.170,9.170,9.171,9.171,9.171,9.171,9.171,9.171,9.171,9.171,9.510,9.510
2008-07,9.163,9.163,9.163,9.163,9.164,9.164,9.164,9.164,9.164,9.164,9.164,9.164,9.525,9.525
2008-10,9.348,9.348,9.348,9.348,9.349,9.349,9.349,9.349,9.349,9.349,9.349,9.349,9.666,9.666
2009-01,9.327,9.327,9.327,9.327,9.327,9.327,9.327,9.327,9.330,9.330,9.330,9.330,9.667,9.667
2009-04,9.376,9.376,9.376,9.376,9.376,9.376,9.376,9.376,9.378,9.378,9.378,9.378,9.722,9.722
2009-07,9.393,9.393,9.393,9.393,9.389,9.389,9.389,9.389,9.394,9.394,9.394,9.394,9.761,9.761
2009-10,9.564,9.564,9.564,9.564,9.558,9.558,9.558,9.558,9.562,9.562,9.562,9.562,9.895,9.895
2010-01,9.522,9.522,9.522,9.522,9.510,9.510,9.510,9.510,9.510,9.510,9.510,9.510,9.873,9.873
2010-04,9.555,9.555,9.555,9.555,9.541,9.541,9.541,9.541,9.545,9.545,9.545,9.545,9.906,9.906
2010-07,9.524,9.524,9.524,9.524,9.510,9.510,9.510,9.510,9.519,9.519,9.519,9.519,9.892,9.892
2010-10,9.663,9.663,9.663,9.663,9.645,9.645,9.645,9.645,9.654,9.654,9.654,9.654,9.983,9.983
2011-01,9.569,9.558,9.557,9.558,9.544,9.544,9.544,9.544,9.552,9.552,9.552,9.552,9.895,9.895
2011-04,9.565,9.551,9.554,9.555,9.538,9.538,9.538,9.538,9.547,9.547,9.547,9.547,9.907,9.907
2011-07,,9.514,9.521,9.527,9.504,9.504,9.504,9.504,9.519,9.519,9.519,9.519,9.892,9.892
2011-10,,,9.663,9.670,9.640,9.640,9.640,9.640,9.653,9.653,9.653,9.653,9.985,9.985
2012-01,,,,9.615,9.582,9.585,9.585,9.588,9.600,9.600,9.600,9.600,9.938,9.938
2012-04,,,,,9.617,9.618,9.616,9.621,9.637,9.637,9.637,9.637,9.969,9.969
2012-07,,,,,,9.622,9.618,9.621,9.641,9.641,9.641,9.641,9.981,9.981
2012-10,,,,,,,9.745,9.757,9.779,9.779,9.779,9.779,10.100,10.100
2013-01,,,,,,,,9.692,9.716,9.717,9.706,9.704,10.021,10.021
2013-04,,,,,,,,,9.748,9.751,9.739,9.740,10.055,10.055
2013-07,,,,,,,,,,9.752,9.736,9.750,10.074,10.074
2013-10,,,,,,,,,,,9.866,9.869,10.186,10.186
2014-01,,,,,,,,,,,,9.821,10.140,10.140
2014-04,,,,,,,,,,,,,10.184,10.168
2014-07,,,,,,,,,,,,,,10.171
