"",2005-11-22,2005-12-22,2006-01-24,2006-02-20,2006-03-20,2006-04-24,2006-05-24,2006-06-21,2006-07-21,2006-08-22,2006-09-20,2006-10-20,2006-11-22,2006-12-20,2007-01-22,2007-02-23,2007-03-23,2007-04-23,2007-05-23,2007-06-21,2007-07-20,2007-08-21,2007-09-21,2007-10-23,2007-11-21,2007-12-19,2008-01-21,2008-02-20,2008-03-25,2008-04-21,2008-05-21,2008-06-25,2008-07-21,2008-08-22,2008-09-24,2008-10-21,2008-11-25,2008-12-19,2009-01-23,2009-02-25,2009-03-31,2009-04-24,2009-05-25,2009-06-25,2009-07-24,2009-08-25,2009-09-25,2009-10-23,2009-11-25,2009-12-21,2010-01-25,2010-02-25,2010-03-24,2010-04-23,2010-05-25,2010-06-25,2010-07-23,2010-08-25,2010-09-23,2010-10-22,2010-11-25,2010-12-21,2011-01-25,2011-02-24,2011-03-24,2011-04-21,2011-05-24,2011-06-21,2011-07-21,2011-08-25,2011-09-21,2011-10-25,2011-11-23,2011-12-20,2012-01-24,2012-02-22,2012-03-23,2012-04-23,2012-05-25,2012-06-25,2012-07-25,2012-08-24,2012-09-25,2012-10-25,2012-11-23,2012-12-21,2013-01-25,2013-02-25,2013-03-25,2013-04-25,2013-05-23,2013-06-25,2013-07-25,2013-08-23,2013-09-26,2013-10-25,2013-11-25,2013-12-20,2014-01-23,2014-02-24,2014-03-24,2014-04-25,2014-05-22,2014-06-25,2014-07-25,2014-08-25,2014-09-25,2014-10-23,2014-11-24,2014-12-19,2015-01-23
1991-07,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,4316674,2228446,4358463,4358463,4358463,4358463,4358463,4358463,4358463,4358463,4357278,4357278,4357278,4357278,4357278,4357278,4357278,4357278,4357278,4357278,4357278,4357278,4338342,4338342,4338342,4338342,4338342,4338342,4338342,4338342,4338342,4338342,4338342,4334480,4334480,4334480,4334480,4334480,4334480,4334480,4334480,4334480,4334480,4318075,4318075,4318075,4318075,4318075,4318075,4318075,4318075,4318075,4318075,4313121,4312497,4312497,4312497,4312497,4316843,4316843,4316843,4316843,4316843,4316843,4316843,4316843,4316843,4317139,4317139,4315893,4314927,4314927
1991-08,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,4370849,2238334,4377800,4377800,4377800,4377800,4377800,4377800,4377800,4377800,4376055,4376055,4376055,4376055,4376055,4376055,4376055,4376055,4376055,4376055,4376055,4376055,4380411,4380411,4380411,4380411,4380411,4380411,4380411,4380411,4380411,4380411,4380411,4380040,4380040,4380040,4380040,4380040,4380040,4380040,4380040,4380040,4380040,4384162,4384162,4384162,4384162,4384162,4384162,4384162,4384162,4384162,4384162,4386344,4386320,4386320,4386320,4386320,4386026,4386026,4386026,4386026,4386026,4386026,4386026,4386026,4386026,4384666,4384666,4385643,4385921,4385921
1991-09,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,4449942,2281726,4462668,4462668,4462668,4462668,4462668,4462668,4462668,4462668,4460496,4460496,4460496,4460496,4460496,4460496,4460496,4460496,4460496,4460496,4460496,4460496,4473241,4473241,4473241,4473241,4473241,4473241,4473241,4473241,4473241,4473241,4473241,4474200,4474200,4474200,4474200,4474200,4474200,4474200,4474200,4474200,4474200,4481999,4481999,4481999,4481999,4481999,4481999,4481999,4481999,4481999,4481999,4486055,4486383,4486383,4486383,4486383,4482810,4482810,4482810,4482810,4482810,4482810,4482810,4482810,4482810,4484557,4484557,4482249,4485640,4485640
1991-10,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,4499669,2324395,4546121,4546121,4546121,4546121,4546121,4546121,4546121,4546121,4544532,4544532,4544532,4544532,4544532,4544532,4544532,4544532,4544532,4544532,4544532,4544532,4541899,4541899,4541899,4541899,4541899,4541899,4541899,4541899,4541899,4541899,4541899,4541356,4541356,4541356,4541356,4541356,4541356,4541356,4541356,4541356,4541356,4515297,4515297,4515297,4515297,4515297,4515297,4515297,4515297,4515297,4515297,4508954,4509288,4509288,4509288,4509288,4510291,4510291,4510291,4510291,4510291,4510291,4510291,4510291,4510291,4514389,4514389,4513418,4510750,4510750
1991-11,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,4663080,2418324,4729829,4729829,4729829,4729829,4729829,4729829,4729829,4729829,4724122,4724122,4724122,4724122,4724122,4724122,4724122,4724122,4724122,4724122,4724122,4724122,4733697,4733697,4733697,4733697,4733697,4733697,4733697,4733697,4733697,4733697,4733697,4736960,4736960,4736960,4736960,4736960,4736960,4736960,4736960,4736960,4736960,4751529,4751529,4751529,4751529,4751529,4751529,4751529,4751529,4751529,4751529,4757354,4757871,4757871,4757871,4757871,4756904,4756904,4756904,4756904,4756904,4756904,4756904,4756904,4756904,4754626,4754626,4755457,4756002,4756002
1991-12,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,4503897,2342742,4582004,4582004,4582004,4582004,4582004,4582004,4582004,4582004,4573011,4573011,4573011,4573011,4573011,4573011,4573011,4573011,4573011,4573011,4573011,4573011,4580885,4580885,4580885,4580885,4580885,4580885,4580885,4580885,4580885,4580885,4580885,4572895,4572895,4572895,4572895,4572895,4572895,4572895,4572895,4572895,4572895,4579281,4579281,4579281,4579281,4579281,4579281,4579281,4579281,4579281,4579281,4579620,4579963,4579963,4579963,4579963,4579366,4579366,4579366,4579366,4579366,4579366,4579366,4579366,4579366,4570350,4570350,4569748,4568632,4568632
1992-01,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,4808621,2408248,4710123,4710123,4710123,4710123,4710123,4710123,4710123,4710123,4773162,4773162,4773162,4773162,4773162,4773162,4773162,4773162,4773162,4773162,4773162,4773162,4711419,4711419,4711419,4711419,4711419,4711419,4711419,4711419,4711419,4711419,4711419,4717131,4717131,4717131,4717131,4717131,4717131,4717131,4717131,4717131,4717131,4696907,4696907,4696907,4696907,4696907,4696907,4696907,4696907,4696907,4696907,4691962,4692441,4692441,4692441,4692441,4691927,4691927,4691927,4691927,4691927,4691927,4691927,4691927,4691927,4693525,4693525,4693606,4693889,4693889
1992-02,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,5086975,2612414,5109440,5109440,5109440,5109440,5109440,5109440,5109440,5109440,5106059,5106059,5106059,5106059,5106059,5106059,5106059,5106059,5106059,5106059,5106059,5106059,5111631,5111631,5111631,5111631,5111631,5111631,5111631,5111631,5111631,5111631,5111631,5127474,5127474,5127474,5127474,5127474,5127474,5127474,5127474,5127474,5127474,5122377,5122377,5122377,5122377,5122377,5122377,5122377,5122377,5122377,5122377,5123387,5123854,5123854,5123854,5123854,5122284,5122284,5122284,5122284,5122284,5122284,5122284,5122284,5122284,5133709,5133709,5133713,5133806,5133806
1992-03,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,5185406,2620749,5125741,5125741,5125741,5125741,5125741,5125741,5125741,5125741,5122427,5122427,5122427,5122427,5122427,5122427,5122427,5122427,5122427,5122427,5122427,5122427,5135260,5135260,5135260,5135260,5135260,5135260,5135260,5135260,5135260,5135260,5135260,5144363,5144363,5144363,5144363,5144363,5144363,5144363,5144363,5144363,5144363,5190655,5190655,5190655,5190655,5190655,5190655,5190655,5190655,5190655,5190655,5192295,5192750,5192750,5192750,5192750,5192513,5192513,5192513,5192513,5192513,5192513,5192513,5192513,5192513,5194319,5194319,5194465,5194604,5194604
1992-04,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,5071402,2538895,4965648,4965648,4965648,4965648,4965648,4965648,4965648,4965648,4964341,4964341,4964341,4964341,4964341,4964341,4964341,4964341,4964341,4964341,4964341,4964341,4965734,4965734,4965734,4965734,4965734,4965734,4965734,4965734,4965734,4965734,4965734,4966481,4966481,4966481,4966481,4966481,4966481,4966481,4966481,4966481,4966481,4966220,4966220,4966220,4966220,4966220,4966220,4966220,4966220,4966220,4966220,4966416,4966608,4966608,4966608,4966608,4966546,4966546,4966546,4966546,4966546,4966546,4966546,4966546,4966546,4967714,4967714,4967920,4967957,4967957
1992-05,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,4978186,2544957,4977502,4977502,4977502,4977502,4977502,4977502,4977502,4977502,4975271,4975271,4975271,4975271,4975271,4975271,4975271,4975271,4975271,4975271,4975271,4975271,4987155,4987155,4987155,4987155,4987155,4987155,4987155,4987155,4987155,4987155,4987155,4988792,4988792,4988792,4988792,4988792,4988792,4988792,4988792,4988792,4988792,4995413,4995413,4995413,4995413,4995413,4995413,4995413,4995413,4995413,4995413,4998715,4998369,4998369,4998369,4998369,4999122,4999122,4999122,4999122,4999122,4999122,4999122,4999122,4999122,4999145,4999145,5000906,5000816,5000816
1992-06,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,4924759,2518298,4925363,4925363,4925363,4925363,4925363,4925363,4925363,4925363,4922861,4922861,4922861,4922861,4922861,4922861,4922861,4922861,4922861,4922861,4922861,4922861,4931742,4931742,4931742,4931742,4931742,4931742,4931742,4931742,4931742,4931742,4931742,4933190,4933190,4933190,4933190,4933190,4933190,4933190,4933190,4933190,4933190,4937851,4937851,4937851,4937851,4937851,4937851,4937851,4937851,4937851,4937851,4940309,4938714,4938714,4938714,4938714,4940638,4940638,4940638,4940638,4940638,4940638,4940638,4940638,4940638,4937050,4937050,4940500,4940514,4940514
1992-07,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,4833762,2487587,4865297,4865297,4865297,4865297,4865297,4865297,4865297,4865297,4863973,4863973,4863973,4863973,4863973,4863973,4863973,4863973,4863973,4863973,4863973,4863973,4846746,4846746,4846746,4846746,4846746,4846746,4846746,4846746,4846746,4846746,4846746,4840831,4840831,4840831,4840831,4840831,4840831,4840831,4840831,4840831,4840831,4821830,4821830,4821830,4821830,4821830,4821830,4821830,4821830,4821830,4821830,4816503,4816100,4816100,4816100,4816100,4820401,4820401,4820401,4820401,4820401,4820401,4820401,4820401,4820401,4821149,4821149,4819869,4818607,4818607
1992-08,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,5026575,2566192,5019035,5019035,5019035,5019035,5019035,5019035,5019035,5019035,5017001,5017001,5017001,5017001,5017001,5017001,5017001,5017001,5017001,5017001,5017001,5017001,5028439,5028439,5028439,5028439,5028439,5028439,5028439,5028439,5028439,5028439,5028439,5030849,5030849,5030849,5030849,5030849,5030849,5030849,5030849,5030849,5030849,5041014,5041014,5041014,5041014,5041014,5041014,5041014,5041014,5041014,5041014,5046457,5046972,5046972,5046972,5046972,5046840,5046840,5046840,5046840,5046840,5046840,5046840,5046840,5046840,5045038,5045038,5046287,5046071,5046071
1992-09,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,5012286,2563387,5013549,5013549,5013549,5013549,5013549,5013549,5013549,5013549,5011839,5011839,5011839,5011839,5011839,5011839,5011839,5011839,5011839,5011839,5011839,5011839,5019571,5019571,5019571,5019571,5019571,5019571,5019571,5019571,5019571,5019571,5019571,5019540,5019540,5019540,5019540,5019540,5019540,5019540,5019540,5019540,5019540,5013288,5013288,5013288,5013288,5013288,5013288,5013288,5013288,5013288,5013288,5013089,5013121,5013121,5013121,5013121,5006803,5006803,5006803,5006803,5006803,5006803,5006803,5006803,5006803,5013081,5013081,5007698,5013767,5013767
1992-10,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,4954113,2553865,4994925,4994925,4994925,4994925,4994925,4994925,4994925,4994925,4993779,4993779,4993779,4993779,4993779,4993779,4993779,4993779,4993779,4993779,4993779,4993779,4989222,4989222,4989222,4989222,4989222,4989222,4989222,4989222,4989222,4989222,4989222,4988932,4988932,4988932,4988932,4988932,4988932,4988932,4988932,4988932,4988932,4958889,4958889,4958889,4958889,4958889,4958889,4958889,4958889,4958889,4958889,4951894,4952188,4952188,4952188,4952188,4953594,4953594,4953594,4953594,4953594,4953594,4953594,4953594,4953594,4957971,4957971,4957343,4954302,4954302
1992-11,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,5001480,2575751,5037731,5037731,5037731,5037731,5037731,5037731,5037731,5037731,5031425,5031425,5031425,5031425,5031425,5031425,5031425,5031425,5031425,5031425,5031425,5031425,5034246,5034246,5034246,5034246,5034246,5034246,5034246,5034246,5034246,5034246,5034246,5036159,5036159,5036159,5036159,5036159,5036159,5036159,5036159,5036159,5036159,5046125,5046125,5046125,5046125,5046125,5046125,5046125,5046125,5046125,5046125,5049506,5049691,5049691,5049691,5049691,5049088,5049088,5049088,5049088,5049088,5049088,5049088,5049088,5049088,5046721,5046721,5047931,5048079,5048079
