"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,Euro,Euro,Euro
unit multiplier,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,171.45,171.42,171.42,171.46,171.46,171.31,171.31,171.31,171.31,171.38,171.38,171.38,171.38,171.39,171.39,171.39,171.39,171.29,171.29,171.29,171.29,171.28,171.28,171.28,171.29,175.04,175.04,175.04,175.04,174.99,174.99,174.99,174.99,174.99,174.99,174.99,174.99,173.891,173.891,173.891
1991-04,174.30,174.47,174.47,174.34,174.34,174.47,174.47,174.47,174.47,174.43,174.43,174.43,174.43,174.44,174.44,174.44,174.44,174.41,174.41,174.41,174.41,174.46,174.46,174.46,174.41,178.11,178.11,178.11,178.11,178.24,178.24,178.24,178.24,178.24,178.24,178.24,178.24,177.571,177.571,177.571
1991-07,174.62,174.51,174.51,174.54,174.54,174.58,174.58,174.58,174.58,174.54,174.54,174.54,174.54,174.52,174.52,174.52,174.52,174.42,174.42,174.42,174.42,174.38,174.38,174.38,174.44,178.21,178.21,178.21,178.21,178.16,178.16,178.16,178.16,178.15,178.15,178.15,178.15,176.845,176.845,176.845
1991-10,178.55,178.53,178.53,178.58,178.58,178.57,178.57,178.57,178.57,178.57,178.57,178.57,178.57,178.59,178.59,178.59,178.59,178.81,178.81,178.81,178.81,178.80,178.80,178.80,178.79,182.63,182.63,182.63,182.63,182.61,182.61,182.61,182.61,182.62,182.62,182.62,182.62,181.170,181.170,181.170
1992-01,182.90,182.87,182.87,182.91,182.91,182.75,182.75,182.75,182.75,182.84,182.84,182.84,182.84,182.83,182.83,182.83,182.83,182.73,182.73,182.73,182.73,182.73,182.73,182.73,182.74,187.47,187.47,187.47,187.47,187.44,187.44,187.44,187.44,187.43,187.43,187.43,187.43,186.327,186.327,186.327
1992-04,186.12,186.27,186.27,186.14,186.14,186.28,186.28,186.28,186.28,186.23,186.23,186.23,186.23,186.24,186.24,186.24,186.24,186.21,186.21,186.21,186.21,186.26,186.26,186.26,186.21,190.35,190.35,190.35,190.35,190.48,190.48,190.48,190.48,190.48,190.48,190.48,190.48,189.790,189.790,189.790
1992-07,190.83,190.73,190.73,190.77,190.77,190.80,190.80,190.80,190.80,190.76,190.76,190.76,190.76,190.74,190.74,190.74,190.74,190.66,190.66,190.66,190.66,190.63,190.63,190.63,190.68,195.38,195.38,195.38,195.38,195.33,195.33,195.33,195.33,195.33,195.33,195.33,195.33,194.028,194.028,194.028
1992-10,194.70,194.68,194.68,194.73,194.73,194.72,194.72,194.72,194.72,194.73,194.73,194.73,194.73,194.74,194.74,194.74,194.74,194.95,194.95,194.95,194.95,194.94,194.94,194.94,194.93,199.24,199.24,199.24,199.24,199.20,199.20,199.20,199.20,199.21,199.21,199.21,199.21,197.707,197.707,197.707
1993-01,193.40,193.38,193.38,193.41,193.41,193.26,193.26,193.26,193.26,193.35,193.35,193.35,193.35,193.35,193.35,193.35,193.35,193.23,193.23,193.23,193.23,193.21,193.21,193.21,193.23,197.74,197.74,197.74,197.74,197.71,197.71,197.71,197.71,197.71,197.71,197.71,197.71,196.592,196.592,196.592
1993-04,196.19,196.34,196.34,196.23,196.23,196.35,196.35,196.35,196.35,196.30,196.30,196.30,196.30,196.30,196.30,196.30,196.30,196.28,196.28,196.28,196.28,196.33,196.33,196.33,196.28,200.25,200.25,200.25,200.25,200.36,200.36,200.36,200.36,200.37,200.37,200.37,200.37,199.606,199.606,199.606
1993-07,198.25,198.17,198.17,198.20,198.20,198.23,198.23,198.23,198.23,198.19,198.19,198.19,198.19,198.19,198.19,198.19,198.19,198.12,198.12,198.12,198.12,198.10,198.10,198.10,198.14,202.47,202.47,202.47,202.47,202.42,202.42,202.42,202.42,202.42,202.42,202.42,202.42,201.136,201.136,201.136
1993-10,200.39,200.36,200.36,200.40,200.40,200.40,200.40,200.40,200.40,200.39,200.39,200.39,200.39,200.40,200.40,200.40,200.40,200.60,200.60,200.60,200.60,200.60,200.60,200.60,200.59,205.46,205.46,205.46,205.46,205.44,205.44,205.44,205.44,205.44,205.44,205.44,205.44,204.180,204.180,204.180
1994-01,198.16,198.14,198.14,198.17,198.17,198.02,198.02,198.02,198.02,198.12,198.12,198.12,198.12,198.11,198.11,198.11,198.11,197.98,197.98,197.98,197.98,197.99,197.99,197.99,198.00,202.65,202.65,202.65,202.65,202.62,202.62,202.62,202.62,202.61,202.61,202.61,202.61,201.700,201.700,201.700
1994-04,198.59,198.71,198.71,198.62,198.62,198.72,198.72,198.72,198.72,198.66,198.66,198.66,198.66,198.68,198.68,198.68,198.68,198.67,198.67,198.67,198.67,198.70,198.70,198.70,198.66,202.68,202.68,202.68,202.68,202.78,202.78,202.78,202.78,202.77,202.77,202.77,202.77,201.969,201.969,201.969
1994-07,199.41,199.33,199.33,199.36,199.36,199.41,199.41,199.41,199.41,199.37,199.37,199.37,199.37,199.36,199.36,199.36,199.36,199.31,199.31,199.31,199.31,199.29,199.29,199.29,199.32,203.99,203.99,203.99,203.99,203.95,203.95,203.95,203.95,203.95,203.95,203.95,203.95,202.929,202.929,202.929
1994-10,199.35,199.32,199.32,199.35,199.35,199.35,199.35,199.35,199.35,199.35,199.35,199.35,199.35,199.35,199.35,199.35,199.35,199.53,199.53,199.53,199.53,199.53,199.53,199.53,199.53,204.57,204.57,204.57,204.57,204.54,204.54,204.54,204.54,204.55,204.55,204.55,204.55,203.878,203.878,203.878
1995-01,201.43,201.42,201.42,201.45,201.45,201.31,201.31,201.31,201.31,201.40,201.40,201.40,201.40,201.40,201.40,201.40,201.40,201.27,201.27,201.27,201.27,201.28,201.28,201.28,201.28,205.69,205.69,205.69,205.69,205.65,205.65,205.65,205.65,205.65,205.65,205.65,205.65,203.920,203.920,203.920
1995-04,202.28,202.38,202.38,202.31,202.31,202.38,202.38,202.38,202.38,202.34,202.34,202.34,202.34,202.34,202.34,202.34,202.34,202.34,202.34,202.34,202.34,202.37,202.37,202.37,202.34,206.55,206.55,206.55,206.55,206.63,206.63,206.63,206.63,206.63,206.63,206.63,206.63,205.022,205.022,205.022
1995-07,203.36,203.29,203.29,203.32,203.32,203.35,203.35,203.35,203.35,203.33,203.33,203.33,203.33,203.32,203.32,203.32,203.32,203.28,203.28,203.28,203.28,203.26,203.26,203.26,203.28,207.55,207.55,207.55,207.55,207.53,207.53,207.53,207.53,207.52,207.52,207.52,207.52,205.803,205.803,205.803
1995-10,205.07,205.04,205.04,205.06,205.06,205.08,205.08,205.08,205.08,205.07,205.07,205.07,205.07,205.08,205.08,205.08,205.08,205.24,205.24,205.24,205.24,205.22,205.22,205.22,205.24,209.72,209.72,209.72,209.72,209.70,209.70,209.70,209.70,209.70,209.70,209.70,209.70,208.170,208.170,208.170
1996-01,208.62,208.61,208.61,208.63,208.63,208.51,208.51,208.51,208.51,208.58,208.58,208.58,208.58,208.58,208.58,208.58,208.58,208.45,208.45,208.45,208.45,208.48,208.48,208.48,208.46,211.85,211.85,211.85,211.85,211.83,211.83,211.83,211.83,211.83,211.83,211.83,211.83,211.209,211.209,211.209
1996-04,208.75,208.86,208.86,208.80,208.80,208.85,208.85,208.85,208.85,208.80,208.80,208.80,208.80,208.79,208.79,208.79,208.79,208.80,208.80,208.80,208.80,208.82,208.82,208.82,208.78,211.81,211.81,211.81,211.81,211.87,211.87,211.87,211.87,211.87,211.87,211.87,211.87,211.413,211.413,211.413
1996-07,208.26,208.20,208.20,208.22,208.22,208.27,208.27,208.27,208.27,208.23,208.23,208.23,208.23,208.23,208.23,208.23,208.23,208.20,208.20,208.20,208.20,208.20,208.20,208.20,208.20,211.31,211.31,211.31,211.31,211.29,211.29,211.29,211.29,211.29,211.29,211.29,211.29,210.936,210.936,210.936
1996-10,207.25,207.21,207.21,207.23,207.23,207.24,207.24,207.24,207.24,207.26,207.26,207.26,207.26,207.26,207.26,207.26,207.26,207.41,207.41,207.41,207.41,207.36,207.36,207.36,207.42,210.28,210.28,210.28,210.28,210.27,210.27,210.27,210.27,210.27,210.27,210.27,210.27,209.935,209.935,209.935
1997-01,207.97,207.97,207.97,207.98,207.98,207.87,207.87,207.87,207.87,207.93,207.93,207.93,207.93,207.93,207.93,207.93,207.93,207.81,207.81,207.81,207.81,207.86,207.86,207.86,207.83,211.00,211.00,211.00,211.00,210.99,210.99,210.99,210.99,210.99,210.99,210.99,210.99,210.432,210.432,210.432
1997-04,207.64,207.75,207.75,207.71,207.71,207.73,207.73,207.73,207.73,207.68,207.68,207.68,207.68,207.68,207.68,207.68,207.68,207.69,207.69,207.69,207.69,207.71,207.71,207.71,207.68,210.49,210.49,210.49,210.49,210.53,210.53,210.53,210.53,210.53,210.53,210.53,210.53,210.137,210.137,210.137
1997-07,207.31,207.28,207.28,207.29,207.29,207.33,207.33,207.33,207.33,207.31,207.31,207.31,207.31,207.29,207.29,207.29,207.29,207.30,207.30,207.30,207.30,207.30,207.30,207.30,207.29,210.38,210.38,210.38,210.38,210.36,210.36,210.36,210.36,210.36,210.36,210.36,210.36,210.067,210.067,210.067
1997-10,208.51,208.44,208.44,208.45,208.45,208.48,208.48,208.48,208.48,208.51,208.51,208.51,208.51,208.52,208.52,208.52,208.52,208.64,208.64,208.64,208.64,208.57,208.57,208.57,208.65,211.55,211.55,211.55,211.55,211.54,211.54,211.54,211.54,211.54,211.54,211.54,211.54,211.175,211.175,211.175
1998-01,209.40,209.41,209.41,209.41,209.41,209.33,209.33,209.33,209.33,209.37,209.37,209.37,209.37,209.37,209.37,209.37,209.37,209.26,209.26,209.26,209.26,209.32,209.32,209.32,209.26,212.26,212.26,212.26,212.26,212.26,212.26,212.26,212.26,212.25,212.25,212.25,212.25,211.871,211.871,211.871
1998-04,212.75,212.88,212.88,212.85,212.85,212.84,212.84,212.84,212.84,212.77,212.77,212.77,212.77,212.77,212.77,212.77,212.77,212.77,212.77,212.77,212.77,212.80,212.80,212.80,212.77,215.38,215.38,215.38,215.38,215.39,215.39,215.39,215.39,215.39,215.39,215.39,215.39,215.140,215.140,215.140
1998-07,213.34,213.33,213.33,213.34,213.34,213.38,213.38,213.38,213.38,213.33,213.33,213.33,213.33,213.33,213.33,213.33,213.33,213.36,213.36,213.36,213.36,213.37,213.37,213.37,213.34,215.83,215.83,215.83,215.83,215.83,215.83,215.83,215.83,215.83,215.83,215.83,215.83,215.977,215.977,215.977
1998-10,213.94,213.80,213.80,213.81,213.81,213.87,213.87,213.87,213.87,213.95,213.95,213.95,213.95,213.95,213.95,213.95,213.95,214.02,214.02,214.02,214.02,213.93,213.93,213.93,214.03,216.13,216.13,216.13,216.13,216.13,216.13,216.13,216.13,216.13,216.13,216.13,216.13,216.086,216.086,216.086
1999-01,216.06,216.10,216.10,216.09,216.09,216.02,216.02,216.02,216.02,216.04,216.04,216.04,216.04,216.05,216.05,216.05,216.05,215.95,215.95,215.95,215.95,216.01,216.01,216.01,215.95,219.16,219.16,219.16,219.16,219.15,219.15,219.15,219.15,219.14,219.14,219.14,219.14,219.540,219.540,219.540
1999-04,218.53,218.65,218.65,218.63,218.63,218.60,218.60,218.60,218.60,218.53,218.53,218.53,218.53,218.53,218.53,218.53,218.53,218.52,218.52,218.52,218.52,218.55,218.55,218.55,218.53,222.21,222.21,222.21,222.21,222.21,222.21,222.21,222.21,222.21,222.21,222.21,222.21,222.470,222.470,222.470
1999-07,220.91,220.95,220.95,220.95,220.95,220.98,220.98,220.98,220.98,220.93,220.93,220.93,220.93,220.91,220.91,220.91,220.91,220.97,220.97,220.97,220.97,220.98,220.98,220.98,220.95,224.30,224.30,224.30,224.30,224.30,224.30,224.30,224.30,224.30,224.30,224.30,224.30,224.842,224.842,224.842
1999-10,222.52,222.33,222.33,222.35,222.35,222.42,222.42,222.42,222.42,222.52,222.52,222.52,222.52,222.53,222.53,222.53,222.53,222.57,222.57,222.57,222.57,222.48,222.48,222.48,222.58,225.78,225.78,225.78,225.78,225.78,225.78,225.78,225.78,225.78,225.78,225.78,225.78,225.832,225.832,225.832
2000-01,225.07,225.14,225.14,225.14,225.14,225.10,225.10,225.10,225.10,225.09,225.09,225.09,225.09,225.10,225.10,225.10,225.10,225.03,225.03,225.03,225.03,225.09,225.09,225.09,225.03,227.54,227.54,227.54,227.54,227.54,227.54,227.54,227.54,227.54,227.54,227.54,227.54,228.572,228.572,228.572
2000-04,226.35,226.49,226.49,226.45,226.45,226.39,226.39,226.39,226.39,226.28,226.28,226.28,226.28,226.29,226.29,226.29,226.29,226.30,226.30,226.30,226.30,226.32,226.32,226.32,226.30,228.89,228.89,228.89,228.89,228.88,228.88,228.88,228.88,228.88,228.88,228.88,228.88,229.854,229.854,229.854
2000-07,227.98,228.06,228.06,228.07,228.07,228.06,228.06,228.06,228.06,228.02,228.02,228.02,228.02,227.99,227.99,227.99,227.99,228.06,228.06,228.06,228.06,228.07,228.07,228.07,228.04,230.30,230.30,230.30,230.30,230.30,230.30,230.30,230.30,230.31,230.31,230.31,230.31,231.503,231.503,231.503
2000-10,230.10,229.83,229.83,229.87,229.87,229.98,229.98,229.98,229.98,230.12,230.12,230.12,230.12,230.12,230.12,230.12,230.12,230.13,230.13,230.13,230.13,230.04,230.04,230.04,230.14,232.61,232.61,232.61,232.61,232.61,232.61,232.61,232.61,232.61,232.61,232.61,232.61,233.306,233.306,233.306
2001-01,233.39,234.10,234.10,234.10,234.10,234.09,234.09,234.09,234.09,234.09,234.09,234.09,234.09,234.11,234.11,234.11,234.11,234.04,234.04,234.04,234.04,234.12,234.12,234.12,234.05,236.51,236.51,236.51,236.51,236.50,236.50,236.50,236.50,236.50,236.50,236.50,236.50,237.212,237.212,237.212
2001-04,234.89,235.46,235.46,235.38,235.38,235.28,235.28,235.28,235.28,235.14,235.14,235.14,235.14,235.15,235.15,235.15,235.15,235.16,235.16,235.16,235.16,235.18,235.18,235.18,235.16,237.55,237.55,237.55,237.55,237.55,237.55,237.55,237.55,237.55,237.55,237.55,237.55,238.216,238.216,238.216
2001-07,235.57,236.30,236.30,236.32,236.32,236.26,236.26,236.26,236.26,236.27,236.27,236.27,236.27,236.25,236.25,236.25,236.25,236.31,236.31,236.31,236.31,236.29,236.29,236.29,236.30,238.71,238.71,238.71,238.71,238.72,238.72,238.72,238.72,238.72,238.72,238.72,238.72,239.191,239.191,239.191
2001-10,237.78,237.99,237.99,238.06,238.06,238.21,238.21,238.21,238.21,238.35,238.35,238.35,238.35,238.35,238.35,238.35,238.35,238.35,238.35,238.35,238.35,238.28,238.28,238.28,238.37,241.11,241.11,241.11,241.11,241.10,241.10,241.10,241.10,241.10,241.10,241.10,241.10,241.050,241.050,241.050
2002-01,238.06,238.44,238.44,238.43,238.43,238.34,238.34,238.34,238.34,238.32,238.32,238.32,238.32,238.35,238.35,238.35,238.35,238.31,238.31,238.31,238.31,238.37,238.37,238.37,238.31,240.88,240.88,240.88,240.88,240.87,240.87,240.87,240.87,240.87,240.87,240.87,240.87,240.897,240.897,240.897
2002-04,238.93,238.88,238.88,238.75,238.75,238.56,238.56,238.56,238.56,238.40,238.40,238.40,238.40,238.38,238.38,238.38,238.38,238.39,238.39,238.39,238.39,238.37,238.37,238.37,238.37,240.56,240.56,240.56,240.56,240.57,240.57,240.57,240.57,240.57,240.57,240.57,240.57,241.024,241.024,241.024
2002-07,241.20,241.39,241.39,241.43,241.43,241.30,241.30,241.30,241.30,241.32,241.32,241.32,241.32,241.29,241.29,241.29,241.29,241.36,241.36,241.36,241.36,241.33,241.33,241.33,241.33,243.56,243.56,243.56,243.56,243.58,243.58,243.58,243.58,243.58,243.58,243.58,243.58,243.915,243.915,243.915
2002-10,241.37,241.43,241.43,241.53,241.53,241.40,241.40,241.40,241.40,241.56,241.56,241.56,241.56,241.57,241.57,241.57,241.57,241.54,241.54,241.54,241.54,241.53,241.53,241.53,241.57,243.58,243.58,243.58,243.58,243.57,243.57,243.57,243.57,243.57,243.57,243.57,243.57,243.623,243.623,243.623
2003-01,240.20,240.11,240.11,240.09,240.09,240.28,240.28,240.28,240.28,240.43,240.43,240.43,240.43,240.47,240.47,240.47,240.47,240.42,240.42,240.42,240.42,240.50,240.50,240.50,240.45,242.26,242.26,242.26,242.26,242.25,242.25,242.25,242.25,242.25,242.25,242.25,242.25,242.141,242.141,242.141
2003-04,240.35,240.41,240.41,240.24,240.24,240.21,240.21,240.21,240.21,240.23,240.23,240.23,240.23,240.19,240.19,240.19,240.19,240.22,240.22,240.22,240.22,240.18,240.18,240.18,240.18,241.98,241.98,241.98,241.98,241.98,241.98,241.98,241.98,241.99,241.99,241.99,241.99,241.778,241.778,241.778
2003-07,242.26,242.36,242.36,242.42,242.42,242.33,242.33,242.33,242.33,242.59,242.59,242.59,242.59,242.57,242.57,242.57,242.57,242.64,242.64,242.64,242.64,242.58,242.58,242.58,242.61,244.35,244.35,244.35,244.35,244.37,244.37,244.37,244.37,244.38,244.38,244.38,244.38,244.386,244.386,244.386
2003-10,243.15,243.64,243.64,243.77,243.77,243.52,243.52,243.52,243.52,243.97,243.97,243.97,243.97,243.98,243.98,243.98,243.98,243.93,243.93,243.93,243.93,243.96,243.96,243.96,243.99,245.38,245.38,245.38,245.38,245.37,245.37,245.37,245.37,245.37,245.37,245.37,245.37,245.294,245.294,245.294
2004-01,244.44,244.87,244.87,244.84,244.84,245.50,245.50,245.50,245.50,245.67,245.67,245.67,245.67,245.57,245.57,245.57,245.57,245.51,245.51,245.51,245.51,245.56,245.56,245.56,245.52,247.31,247.31,247.31,247.31,247.29,247.29,247.29,247.29,247.29,247.29,247.29,247.29,246.710,246.710,246.710
2004-04,245.04,245.47,245.47,245.24,245.24,245.52,245.52,245.52,245.52,245.64,245.64,245.64,245.64,245.36,245.36,245.36,245.36,245.42,245.42,245.42,245.42,245.36,245.36,245.36,245.35,246.85,246.85,246.85,246.85,246.86,246.86,246.86,246.86,246.86,246.86,246.86,246.86,246.821,246.821,246.821
2004-07,244.15,244.21,244.21,244.30,244.30,244.85,244.85,244.85,244.85,245.07,245.07,245.07,245.07,244.91,244.91,244.91,244.91,244.97,244.97,244.97,244.97,244.91,244.91,244.91,244.92,246.15,246.15,246.15,246.15,246.18,246.18,246.18,246.18,246.18,246.18,246.18,246.18,246.520,246.520,246.520
2004-10,244.89,245.05,245.05,245.23,245.23,245.10,245.10,245.10,245.10,245.89,245.89,245.89,245.89,245.70,245.70,245.70,245.70,245.65,245.65,245.65,245.65,245.71,245.71,245.71,245.74,247.02,247.02,247.02,247.02,247.00,247.00,247.00,247.00,247.00,247.00,247.00,247.00,246.962,246.962,246.962
2005-01,244.94,244.46,244.18,244.10,244.10,244.54,244.54,244.54,244.54,245.04,245.04,245.04,245.04,245.06,245.06,245.06,245.06,244.90,244.90,244.90,244.90,244.94,244.94,244.94,244.92,246.29,246.29,246.29,246.29,246.25,246.25,246.25,246.25,246.26,246.26,246.26,246.26,246.696,246.696,246.696
2005-04,,245.08,246.06,245.74,245.74,245.88,245.88,245.88,245.88,246.19,246.19,246.19,246.19,245.94,245.94,245.94,245.94,246.01,246.01,246.01,246.01,245.92,245.92,245.92,245.89,246.98,246.98,246.98,246.98,246.98,246.98,246.98,246.98,247.00,247.00,247.00,247.00,247.539,247.539,247.539
2005-07,,,243.71,243.55,243.55,244.31,244.31,244.31,244.31,245.12,245.12,245.12,245.12,244.99,244.99,244.99,244.99,244.90,244.90,244.90,244.90,244.83,244.83,244.83,244.84,245.89,245.89,245.89,245.89,245.94,245.94,245.94,245.94,245.93,245.93,245.93,245.93,246.898,246.898,246.898
2005-10,,,,243.94,243.94,244.12,244.12,244.12,244.12,245.30,245.30,245.30,245.30,245.27,245.27,245.27,245.27,245.20,245.20,245.20,245.20,245.33,245.33,245.33,245.37,246.12,246.12,246.12,246.12,246.13,246.13,246.13,246.13,246.10,246.10,246.10,246.10,246.820,246.820,246.820
2006-01,,,,,242.63,243.75,243.37,244.03,244.03,244.69,244.69,244.69,244.69,244.22,244.22,244.22,244.22,244.09,244.09,244.09,244.09,244.19,244.19,244.19,244.21,245.27,245.27,245.27,245.27,245.16,245.16,245.16,245.16,245.17,245.17,245.17,245.17,245.618,245.618,245.618
2006-04,,,,,,244.61,245.65,246.26,246.15,246.98,246.98,246.98,246.98,246.46,246.46,246.46,246.46,246.57,246.57,246.57,246.57,246.52,246.52,246.52,246.45,246.95,246.95,246.95,246.95,246.98,246.98,246.98,246.98,247.00,247.00,247.00,247.00,247.607,247.607,247.607
