"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1995-01,7.20,7.20,7.20,7.20,7.20,7.20,7.20,7.20,7.20,7.20,7.20,7.20,6.792,6.792,6.792
1995-04,7.24,7.24,7.24,7.24,7.24,7.25,7.25,7.25,7.25,7.25,7.25,7.25,6.831,6.831,6.831
1995-07,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,6.917,6.917,6.917
1995-10,7.39,7.39,7.39,7.39,7.39,7.39,7.39,7.39,7.39,7.39,7.39,7.39,6.965,6.965,6.965
1996-01,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,6.993,6.993,6.993
1996-04,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,6.970,6.970,6.970
1996-07,7.40,7.40,7.40,7.40,7.40,7.40,7.40,7.40,7.40,7.40,7.40,7.40,6.968,6.968,6.968
1996-10,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,6.990,6.990,6.990
1997-01,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,6.930,6.930,6.930
1997-04,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,6.941,6.941,6.941
1997-07,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,7.37,6.929,6.929,6.929
1997-10,7.47,7.47,7.47,7.47,7.47,7.47,7.47,7.47,7.47,7.47,7.47,7.47,7.034,7.034,7.034
1998-01,7.59,7.59,7.59,7.59,7.59,7.59,7.59,7.59,7.59,7.59,7.59,7.59,7.146,7.146,7.146
1998-04,7.77,7.77,7.77,7.77,7.77,7.77,7.77,7.77,7.77,7.77,7.77,7.77,7.307,7.307,7.307
1998-07,7.88,7.88,7.88,7.88,7.88,7.88,7.88,7.88,7.88,7.88,7.88,7.88,7.436,7.436,7.436
1998-10,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,7.585,7.585,7.585
1999-01,7.80,7.80,7.80,7.80,7.80,7.80,7.80,7.80,7.80,7.80,7.80,7.80,7.381,7.381,7.381
1999-04,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,7.622,7.622,7.622
1999-07,8.21,8.21,8.21,8.21,8.22,8.22,8.22,8.22,8.21,8.21,8.21,8.21,7.776,7.776,7.776
1999-10,8.39,8.39,8.39,8.39,8.38,8.38,8.38,8.38,8.39,8.39,8.39,8.39,7.937,7.937,7.937
2000-01,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.254,8.254,8.254
2000-04,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.459,8.459,8.459
2000-07,9.21,9.21,9.21,9.21,9.22,9.22,9.22,9.22,9.22,9.22,9.22,9.22,8.778,8.778,8.778
2000-10,9.41,9.41,9.41,9.41,9.40,9.40,9.40,9.40,9.41,9.41,9.41,9.41,8.963,8.963,8.963
2001-01,9.59,9.59,9.59,9.59,9.59,9.59,9.59,9.59,9.59,9.59,9.59,9.59,9.164,9.164,9.164
2001-04,9.71,9.71,9.71,9.71,9.71,9.71,9.71,9.71,9.71,9.71,9.71,9.71,9.288,9.288,9.288
2001-07,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.446,9.446,9.446
2001-10,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.551,9.551,9.551
2002-01,9.98,9.98,9.98,9.98,9.98,9.98,9.98,9.98,9.98,9.98,9.98,9.98,9.525,9.525,9.525
2002-04,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.500,9.500,9.500
2002-07,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,9.567,9.567,9.567
2002-10,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,9.561,9.561,9.561
2003-01,9.95,9.95,9.95,9.95,9.95,9.95,9.95,9.95,9.96,9.96,9.96,9.96,9.487,9.487,9.487
2003-04,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.440,9.440,9.440
2003-07,9.95,9.95,9.95,9.95,9.95,9.96,9.96,9.96,9.95,9.95,9.95,9.95,9.454,9.454,9.454
2003-10,10.02,10.02,10.02,10.02,10.02,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9.509,9.509,9.509
2004-01,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.01,10.01,10.01,10.01,9.501,9.501,9.501
2004-04,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,9.510,9.510,9.510
2004-07,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.500,9.500,9.500
2004-10,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.02,10.02,10.02,10.02,9.522,9.522,9.522
2005-01,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.16,10.16,10.16,10.16,9.649,9.649,9.649
2005-04,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,9.642,9.642,9.642
2005-07,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,9.663,9.663,9.663
2005-10,10.18,10.18,10.18,10.18,10.18,10.18,10.18,10.18,10.17,10.17,10.17,10.17,9.688,9.688,9.688
2006-01,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.26,10.26,10.26,10.26,9.800,9.800,9.800
2006-04,10.37,10.37,10.37,10.37,10.36,10.36,10.36,10.36,10.37,10.37,10.37,10.37,9.939,9.939,9.939
2006-07,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.109,10.109,10.109
2006-10,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.58,10.58,10.58,10.58,10.169,10.169,10.169
2007-01,10.79,10.79,10.79,10.79,10.80,10.79,10.79,10.79,10.82,10.82,10.82,10.82,10.382,10.382,10.382
2007-04,10.91,10.91,10.91,10.91,10.90,10.91,10.91,10.91,10.92,10.92,10.92,10.92,10.470,10.470,10.470
2007-07,10.99,10.99,10.99,10.99,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.547,10.547,10.547
2007-10,11.16,11.16,11.16,11.16,11.17,11.17,11.17,11.17,11.13,11.13,11.13,11.13,10.674,10.674,10.674
2008-01,11.05,11.05,11.05,11.05,11.08,11.08,11.08,11.08,11.12,11.12,11.12,11.12,10.927,10.927,10.927
2008-04,11.24,11.24,11.24,11.24,11.24,11.25,11.25,11.25,11.27,11.27,11.27,11.27,11.084,11.084,11.084
2008-07,11.26,11.26,11.26,11.26,11.28,11.29,11.29,11.29,11.28,11.28,11.28,11.28,11.134,11.134,11.134
2008-10,11.15,11.15,11.15,11.15,11.20,11.20,11.20,11.20,11.15,11.15,11.15,11.15,11.071,11.071,11.071
2009-01,11.04,11.04,11.04,11.04,11.08,11.08,11.08,11.08,11.07,11.07,11.07,11.07,11.079,11.079,11.079
2009-04,11.03,11.03,11.03,11.03,11.02,11.02,11.02,11.02,10.98,10.98,10.98,10.98,11.017,11.017,11.017
2009-07,11.01,11.01,11.01,11.01,10.99,10.99,10.99,10.99,10.94,10.94,10.94,10.94,10.932,10.932,10.932
2009-10,11.02,11.02,11.02,11.02,11.00,10.99,10.99,10.99,10.89,10.89,10.89,10.89,10.893,10.893,10.893
2010-01,11.11,11.11,11.11,11.11,11.12,11.12,11.12,11.12,10.86,10.86,10.86,10.86,10.889,10.889,10.889
2010-04,11.15,11.15,11.15,11.15,11.14,11.16,11.16,11.16,10.88,10.88,10.88,10.88,10.976,10.976,10.976
2010-07,11.19,11.19,11.19,11.19,11.22,11.21,11.21,11.21,10.92,10.92,10.92,10.92,10.975,10.975,10.975
2010-10,11.27,11.27,11.27,11.27,11.33,11.32,11.32,11.32,10.98,10.98,10.98,10.98,11.066,11.066,11.066
2011-01,11.44,11.46,11.46,11.46,11.52,11.52,11.52,11.52,11.25,11.25,11.25,11.25,11.339,11.339,11.339
2011-04,11.47,11.77,11.78,11.78,11.75,11.79,11.79,11.79,11.49,11.49,11.49,11.49,11.606,11.606,11.606
2011-07,,11.81,11.82,11.82,11.87,11.86,11.86,11.86,11.50,11.50,11.50,11.50,11.575,11.575,11.575
2011-10,,,11.90,11.88,12.02,12.00,12.00,12.00,11.56,11.56,11.56,11.56,11.651,11.651,11.651
2012-01,,,,12.16,12.24,12.24,12.24,12.24,11.94,11.94,11.94,11.94,11.879,11.879,11.879
2012-04,,,,,12.35,12.39,12.40,12.40,12.10,12.10,12.10,12.10,12.064,12.064,12.064
2012-07,,,,,,12.60,12.70,12.70,12.30,12.30,12.30,12.30,12.176,12.176,12.176
2012-10,,,,,,,12.91,12.94,12.44,12.44,12.44,12.44,12.276,12.276,12.276
2013-01,,,,,,,,12.73,12.43,12.42,12.41,12.41,12.285,12.285,12.285
2013-04,,,,,,,,,12.42,12.42,12.40,12.40,12.369,12.369,12.369
2013-07,,,,,,,,,,12.60,12.58,12.57,12.483,12.483,12.483
2013-10,,,,,,,,,,,12.59,12.58,12.497,12.497,12.497
2014-01,,,,,,,,,,,,12.81,13.099,13.099,13.094
2014-04,,,,,,,,,,,,,13.022,13.046,13.029
2014-07,,,,,,,,,,,,,,13.198,13.242
2014-10,,,,,,,,,,,,,,,13.075
