"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1996-01,107.25,107.25,107.25,107.25,107.25,107.25,107.25,107.25,107.25,107.25,107.25,107.25,106.99,106.99,106.99
1996-04,97.46,97.46,97.46,97.46,97.46,97.46,97.46,97.46,97.46,97.46,97.46,97.46,97.15,97.15,97.15
1996-07,105.15,105.15,105.15,105.15,105.15,105.15,105.15,105.15,105.15,105.15,105.15,105.15,104.49,104.49,104.49
1996-10,105.10,105.10,105.10,105.10,105.10,105.10,105.10,105.10,105.10,105.10,105.10,105.10,104.12,104.12,104.12
1997-01,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,104.00,104.00,104.00
1997-04,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,96.39,96.39,96.39
1997-07,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,103.40,103.40,103.40
1997-10,104.53,104.53,104.53,104.53,104.53,104.53,104.53,104.53,104.53,104.53,104.53,104.53,103.33,103.33,103.33
1998-01,106.25,106.25,106.25,106.25,106.25,106.25,106.25,106.25,106.25,106.25,106.25,106.25,104.78,104.78,104.78
1998-04,96.61,96.61,96.61,96.61,96.61,96.61,96.61,96.61,96.61,96.61,96.61,96.61,95.45,95.45,95.45
1998-07,103.98,103.98,103.98,103.98,103.98,103.98,103.98,103.98,103.98,103.98,103.98,103.98,102.78,102.78,102.78
1998-10,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,103.27,103.27,103.27
1999-01,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,102.57,102.57,102.57
1999-04,95.70,95.70,95.70,95.70,95.70,95.70,95.70,95.70,95.70,95.70,95.70,95.70,93.88,93.88,93.88
1999-07,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,100.86,100.86,100.86
1999-10,103.50,103.50,103.50,103.50,103.50,103.50,103.50,103.50,103.50,103.50,103.50,103.50,101.74,101.74,101.74
2000-01,104.61,104.61,104.61,104.61,104.61,104.61,104.61,104.61,104.61,104.61,104.61,104.61,102.45,102.45,102.45
2000-04,95.08,95.08,95.08,95.08,95.08,95.08,95.08,95.08,95.08,95.08,95.08,95.08,93.41,93.41,93.41
2000-07,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,100.64,100.64,100.64
2000-10,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.01,101.01,101.01
2001-01,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,102.77,102.77,102.77
2001-04,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,93.48,93.48,93.48
2001-07,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,100.77,100.77,100.77
2001-10,101.39,101.39,101.39,101.39,101.39,101.39,101.39,101.39,101.39,101.39,101.39,101.39,101.15,101.15,101.15
2002-01,103.11,103.11,103.11,103.11,103.11,103.11,103.11,103.11,103.11,103.11,103.11,103.11,102.17,102.17,102.17
2002-04,94.72,94.72,94.72,94.72,94.72,94.72,94.72,94.72,94.72,94.72,94.72,94.72,93.92,93.92,93.92
2002-07,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,100.76,100.76,100.76
2002-10,101.55,101.55,101.55,101.55,101.55,101.55,101.55,101.55,101.55,101.55,101.55,101.55,100.73,100.73,100.73
2003-01,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,102.35,102.35,102.35
2003-04,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,92.81,92.81,92.81
2003-07,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.16,100.16,100.16
2003-10,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,99.99,99.99,99.99
2004-01,102.86,102.86,102.86,102.86,102.86,102.86,102.86,102.86,102.86,102.86,102.86,102.86,101.77,101.77,101.77
2004-04,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11,92.02,92.02,92.02
2004-07,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03,98.87,98.87,98.87
2004-10,101.50,101.50,101.50,101.50,101.50,101.50,101.50,101.50,101.50,101.50,101.50,101.50,100.34,100.34,100.34
2005-01,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,100.27,100.27,100.27
2005-04,94.92,94.92,94.92,94.92,94.92,94.92,94.92,94.92,94.92,94.92,94.92,94.92,93.04,93.04,93.04
2005-07,100.62,100.62,100.62,100.62,100.62,100.62,100.62,100.62,100.62,100.62,100.62,100.62,99.53,99.53,99.53
2005-10,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,100.50,100.50,100.50
2006-01,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.48,103.48,103.48
2006-04,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,94.10,94.10,94.10
2006-07,100.12,100.12,100.12,100.12,100.12,100.12,100.12,100.12,100.12,100.12,100.12,100.12,101.05,101.05,101.05
2006-10,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,103.30,103.30,103.30
2007-01,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,105.16,105.16,105.16
2007-04,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.64,95.64,95.64
2007-07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.52,102.52,102.52
2007-10,103.75,103.75,103.75,103.75,103.75,103.75,103.75,103.75,103.75,103.75,103.75,103.75,104.13,104.13,104.13
2008-01,105.71,105.71,105.71,105.71,105.63,105.63,105.63,105.63,105.63,105.63,105.63,105.63,105.53,105.53,105.53
2008-04,97.72,97.72,97.72,97.72,97.51,97.51,97.51,97.51,97.51,97.51,97.51,97.51,96.76,96.76,96.76
2008-07,103.48,103.48,103.48,103.48,103.29,103.29,103.29,103.29,103.29,103.29,103.29,103.29,102.39,102.39,102.39
2008-10,103.78,103.78,103.78,103.78,103.60,103.60,103.60,103.60,103.60,103.60,103.60,103.60,103.01,103.01,103.01
2009-01,104.46,104.46,104.46,104.46,104.34,104.34,104.34,104.34,104.27,104.27,104.27,104.27,104.38,104.38,104.38
2009-04,95.12,95.12,95.12,95.12,95.04,95.04,95.04,95.04,94.95,94.95,94.95,94.95,94.12,94.12,94.12
2009-07,101.11,101.11,101.11,101.11,100.86,100.86,100.86,100.86,100.76,100.76,100.76,100.76,100.44,100.44,100.44
2009-10,103.92,103.92,103.92,103.92,103.73,103.73,103.73,103.73,103.51,103.51,103.51,103.51,101.16,101.16,101.16
2010-01,106.04,106.04,106.04,106.04,105.80,105.80,105.80,105.80,106.14,106.14,106.14,106.14,102.30,102.30,102.30
2010-04,96.88,96.88,96.88,96.88,96.77,96.77,96.77,96.77,97.20,97.20,97.20,97.20,93.90,93.90,93.90
2010-07,103.45,103.45,103.45,103.45,103.46,103.46,103.46,103.46,103.95,103.95,103.95,103.95,100.64,100.64,100.64
2010-10,105.41,105.41,105.41,105.41,105.36,105.36,105.36,105.36,105.98,105.98,105.98,105.98,103.23,103.23,103.23
2011-01,106.77,107.16,107.09,107.25,106.85,106.85,106.85,106.85,108.02,108.02,108.02,108.02,104.53,104.53,104.53
2011-04,97.35,97.92,97.77,97.49,97.13,97.13,97.13,97.13,98.12,98.12,98.12,98.12,95.08,95.08,95.08
2011-07,,104.38,104.41,104.13,103.73,103.73,103.73,103.73,104.89,104.89,104.89,104.89,101.48,101.48,101.48
2011-10,,,105.72,105.33,105.19,105.19,105.19,105.19,106.21,106.21,106.21,106.21,102.33,102.33,102.33
2012-01,,,,108.14,107.68,107.32,107.34,107.42,106.58,106.58,106.58,106.58,104.69,104.69,104.69
2012-04,,,,,97.59,97.13,96.98,96.93,96.42,96.42,96.42,96.42,94.44,94.44,94.44
2012-07,,,,,,103.91,103.77,103.85,103.52,103.52,103.52,103.52,101.27,101.27,101.27
2012-10,,,,,,,104.93,104.99,104.37,104.37,104.37,104.37,102.09,102.09,102.09
2013-01,,,,,,,,106.11,105.10,104.76,104.65,104.62,103.08,103.08,103.08
2013-04,,,,,,,,,96.05,95.97,96.21,96.35,94.68,94.68,94.68
2013-07,,,,,,,,,,102.88,103.28,104.38,102.87,102.87,102.87
2013-10,,,,,,,,,,,103.75,104.86,103.50,103.50,103.50
2014-01,,,,,,,,,,,,107.01,105.46,105.17,105.08
2014-04,,,,,,,,,,,,,95.92,95.53,95.71
2014-07,,,,,,,,,,,,,,102.92,103.15
2014-10,,,,,,,,,,,,,,,103.78
