"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2010=100,2010=100,2010=100
unit multiplier,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one
Baseyear,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2010,2010,2010
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,82.56,82.56,82.56,82.56,82.56,82.56,82.56,82.56,82.56,82.56,82.56,82.56,81.85,81.85,81.85
1991-04,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,102.18,102.18,102.18
1991-07,83.16,83.16,83.16,83.16,83.16,83.16,83.16,83.16,83.16,83.16,83.16,83.16,83.16,83.16,83.16,105.14,105.14,105.14,105.14,105.14,105.14,105.14,105.14,105.14,105.14,105.14,105.14,103.09,103.09,103.09
1991-10,77.05,77.05,77.05,77.05,77.05,77.05,77.05,77.05,77.05,77.05,77.05,77.05,77.05,77.05,77.05,97.48,97.48,97.48,97.48,97.48,97.48,97.48,97.48,97.48,97.48,97.48,97.48,95.07,95.07,95.07
1992-01,74.05,74.05,74.05,74.05,74.05,74.05,74.05,74.05,74.05,74.05,74.05,74.05,74.05,74.05,74.05,93.17,93.17,93.17,93.17,93.17,93.17,93.17,93.17,93.17,93.17,93.17,93.17,92.41,92.41,92.41
1992-04,89.37,89.37,89.37,89.37,89.37,89.37,89.37,89.37,89.37,89.37,89.37,89.37,89.37,89.37,89.37,112.93,112.93,112.93,112.93,112.93,112.93,112.93,112.93,112.93,112.93,112.93,112.93,110.74,110.74,110.74
1992-07,89.86,89.86,89.86,89.86,89.86,89.86,89.86,89.86,89.86,89.86,89.86,89.86,89.86,89.86,89.86,113.67,113.67,113.67,113.67,113.67,113.67,113.67,113.67,113.67,113.67,113.67,113.67,111.40,111.40,111.40
1992-10,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,109.20,109.20,109.20,109.20,109.20,109.20,109.20,109.20,109.20,109.20,109.20,109.20,106.49,106.49,106.49
1993-01,75.65,75.65,75.65,75.65,75.65,75.65,75.65,75.65,75.65,75.65,75.65,75.65,75.65,75.65,75.65,95.32,95.32,95.32,95.32,95.32,95.32,95.32,95.32,95.32,95.32,95.32,95.32,94.59,94.59,94.59
1993-04,93.41,93.41,93.41,93.41,93.41,93.41,93.41,93.41,93.41,93.41,93.41,93.41,93.41,93.41,93.41,118.05,118.05,118.05,118.05,118.05,118.05,118.05,118.05,118.05,118.05,118.05,118.05,115.91,115.91,115.91
1993-07,96.70,96.70,96.70,96.70,96.70,96.70,96.70,96.70,96.70,96.70,96.70,96.70,96.70,96.70,96.70,122.30,122.30,122.30,122.30,122.30,122.30,122.30,122.30,122.30,122.30,122.30,122.30,119.99,119.99,119.99
1993-10,89.72,89.72,89.72,89.72,89.72,89.72,89.72,89.72,89.72,89.72,89.72,89.72,89.72,89.72,89.72,113.54,113.54,113.54,113.54,113.54,113.54,113.54,113.54,113.54,113.54,113.54,113.54,110.73,110.73,110.73
1994-01,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,107.36,107.36,107.36,107.36,107.36,107.36,107.36,107.36,107.36,107.36,107.36,107.36,106.57,106.57,106.57
1994-04,106.10,106.10,106.10,106.10,106.10,106.10,106.10,106.10,106.10,106.10,106.10,106.10,106.10,106.10,106.10,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,131.51,131.51,131.51
1994-07,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95,135.04,135.04,135.04,135.04,135.04,135.04,135.04,135.04,135.04,135.04,135.04,135.04,132.42,132.42,132.42
1994-10,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,126.45,126.45,126.45,126.45,126.45,126.45,126.45,126.45,126.45,126.45,126.45,126.45,123.52,123.52,123.52
1995-01,89.56,89.56,89.56,89.56,89.56,89.56,89.56,89.56,89.56,89.56,89.56,89.56,89.56,89.56,89.56,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,111.01,111.01,111.01
1995-04,108.33,108.33,108.33,108.33,108.33,108.33,108.33,108.33,108.33,108.33,108.33,108.33,108.33,108.33,108.33,136.61,136.61,136.61,136.61,136.61,136.61,136.61,136.61,136.61,136.61,136.61,136.61,134.09,134.09,134.09
1995-07,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,134.10,134.10,134.10,134.10,134.10,134.10,134.10,134.10,134.10,134.10,134.10,134.10,131.56,131.56,131.56
1995-10,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,121.83,121.83,121.83,121.83,121.83,121.83,121.83,121.83,121.83,121.83,121.83,121.83,118.97,118.97,118.97
1996-01,81.49,81.49,81.49,81.49,81.49,81.49,81.49,81.49,81.49,81.49,81.49,81.49,81.49,81.49,81.49,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94,100.90,100.90,100.90
1996-04,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,136.20,136.20,136.20,136.20,136.20,136.20,136.20,136.20,136.20,136.20,136.20,136.20,133.90,133.90,133.90
1996-07,110.44,110.44,110.44,110.44,110.44,110.44,110.44,110.44,110.44,110.44,110.44,110.44,110.44,110.44,110.44,139.36,139.36,139.36,139.36,139.36,139.36,139.36,139.36,139.36,139.36,139.36,139.36,136.89,136.89,136.89
1996-10,99.59,99.59,99.59,99.59,99.59,99.59,99.59,99.59,99.59,99.59,99.59,99.59,99.59,99.59,99.59,125.96,125.96,125.96,125.96,125.96,125.96,125.96,125.96,125.96,125.96,125.96,125.96,123.18,123.18,123.18
1997-01,83.74,83.74,83.74,83.74,83.74,83.74,83.74,83.74,83.74,83.74,83.74,83.74,83.74,83.74,83.74,104.68,104.68,104.68,104.68,104.68,104.68,104.68,104.68,104.68,104.68,104.68,104.68,103.77,103.77,103.77
1997-04,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,137.76,137.76,137.76,137.76,137.76,137.76,137.76,137.76,137.76,137.76,137.76,137.76,135.24,135.24,135.24
1997-07,109.65,109.65,109.65,109.65,109.65,109.65,109.65,109.65,109.65,109.65,109.65,109.65,109.65,109.65,109.65,138.30,138.30,138.30,138.30,138.30,138.30,138.30,138.30,138.30,138.30,138.30,138.30,135.69,135.69,135.69
1997-10,98.38,98.38,98.38,98.38,98.38,98.38,98.38,98.38,98.38,98.38,98.38,98.38,98.38,98.38,98.38,124.41,124.41,124.41,124.41,124.41,124.41,124.41,124.41,124.41,124.41,124.41,124.41,121.58,121.58,121.58
1998-01,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,89.76,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,111.68,111.68,111.68
1998-04,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,132.68,132.68,132.68,132.68,132.68,132.68,132.68,132.68,132.68,132.68,132.68,132.68,130.25,130.25,130.25
1998-07,109.68,109.68,109.68,109.68,109.68,109.68,109.68,109.68,109.68,109.68,109.68,109.68,109.68,109.68,109.68,138.45,138.45,138.45,138.45,138.45,138.45,138.45,138.45,138.45,138.45,138.45,138.45,135.79,135.79,135.79
1998-10,98.18,98.18,98.18,98.18,98.18,98.18,98.18,98.18,98.18,98.18,98.18,98.18,98.18,98.18,98.18,124.23,124.23,124.23,124.23,124.23,124.23,124.23,124.23,124.23,124.23,124.23,124.23,121.22,121.22,121.22
1999-01,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,108.77,108.77,108.77,108.77,108.77,108.77,108.77,108.77,108.77,108.77,108.77,108.77,108.37,108.37,108.37
