"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1999-04,92.26,92.26,92.26,92.29,92.30,92.30,92.30,92.32,92.32,92.32,92.32,92.33,92.33,92.33,92.31,79.49,79.49,79.49,79.49,79.47,79.47,79.47,79.47,79.47,79.47,79.47,79.47,82.44,82.44,82.47
1999-07,94.36,94.36,94.36,94.36,94.37,94.37,94.37,94.64,94.64,94.64,94.64,94.63,94.63,94.63,94.65,81.13,81.13,81.13,81.13,81.13,81.13,81.13,81.13,81.12,81.12,81.12,81.13,83.41,83.39,83.43
1999-10,95.91,95.91,95.91,95.84,95.84,95.84,95.84,95.96,95.96,95.96,95.95,95.95,95.95,95.95,95.97,81.36,81.36,81.35,81.35,81.37,81.37,81.37,81.37,81.37,81.35,81.35,81.37,83.54,83.55,83.46
2000-01,99.17,99.17,99.17,99.25,99.25,99.25,99.25,98.74,98.74,98.74,98.74,98.75,98.75,98.75,98.72,82.78,82.78,82.78,82.78,82.78,82.78,82.78,82.78,82.79,82.80,82.80,82.78,84.96,84.96,84.98
2000-04,98.84,98.84,98.84,98.90,98.91,98.91,98.91,98.92,98.92,98.92,98.94,98.94,98.94,98.94,98.94,83.45,83.45,83.45,83.45,83.42,83.42,83.42,83.42,83.42,83.42,83.42,83.42,85.03,85.03,85.05
2000-07,100.08,100.08,100.08,100.08,100.09,100.09,100.09,100.43,100.43,100.43,100.44,100.44,100.44,100.44,100.45,84.42,84.42,84.42,84.42,84.41,84.41,84.41,84.41,84.41,84.42,84.42,84.42,85.65,85.64,85.68
2000-10,101.91,101.91,101.91,101.76,101.75,101.75,101.75,101.90,101.90,101.90,101.87,101.87,101.87,101.87,101.90,85.44,85.44,85.44,85.44,85.45,85.45,85.45,85.45,85.45,85.44,85.44,85.45,88.12,88.13,88.05
2001-01,106.18,106.18,106.18,106.34,106.34,106.34,106.34,105.84,105.84,105.84,105.84,105.84,105.84,105.84,105.80,87.97,87.97,87.97,87.97,87.98,87.98,87.98,87.98,87.98,87.99,87.99,87.98,89.41,89.41,89.43
2001-04,106.37,106.37,106.37,106.39,106.39,106.39,106.39,106.40,106.40,106.40,106.45,106.45,106.45,106.45,106.45,88.32,88.32,88.32,88.32,88.30,88.30,88.30,88.30,88.31,88.31,88.31,88.31,90.99,90.99,91.00
2001-07,105.90,105.90,105.90,105.98,105.99,105.99,105.99,106.36,106.36,106.36,106.37,106.40,106.40,106.40,106.41,88.27,88.27,88.27,88.27,88.28,88.28,88.28,88.28,88.28,88.28,88.28,88.28,91.57,91.56,91.58
2001-10,107.24,107.24,107.24,106.97,106.95,106.95,106.95,107.07,107.07,107.07,107.00,107.00,107.00,107.00,107.03,88.97,88.97,88.97,88.97,88.98,88.98,88.98,88.98,88.97,88.96,88.96,88.97,91.48,91.49,91.44
2002-01,106.56,106.56,106.56,106.81,106.81,106.81,106.81,106.47,106.47,106.47,106.49,106.46,106.46,106.46,106.42,88.17,88.17,88.17,88.17,88.17,88.17,88.17,88.17,88.16,88.16,88.16,88.17,91.02,91.03,91.04
2002-04,107.20,107.20,107.20,107.12,107.13,107.13,107.13,107.09,107.09,107.09,107.21,107.20,107.20,107.20,107.18,88.62,88.62,88.62,88.62,88.59,88.59,88.59,88.59,88.61,88.61,88.61,88.60,91.32,91.31,91.32
2002-07,106.88,106.88,106.88,107.13,107.14,107.14,107.14,107.47,107.47,107.47,107.51,107.53,107.53,107.53,107.56,88.96,88.96,88.96,88.96,88.95,88.95,88.95,88.95,88.97,88.97,88.97,88.96,91.00,90.99,91.00
2002-10,108.55,108.55,108.55,108.12,108.10,108.10,108.10,108.15,108.15,108.15,107.99,107.99,107.99,107.99,108.03,89.73,89.73,89.73,89.73,89.75,89.75,89.75,89.75,89.73,89.72,89.72,89.73,91.00,91.00,90.98
2003-01,107.95,107.95,107.95,108.28,108.28,108.28,108.28,108.19,108.19,108.19,108.25,108.20,108.20,108.20,108.14,89.80,89.80,89.80,89.80,89.76,89.76,89.76,89.76,89.72,89.72,89.72,89.75,89.99,90.00,90.00
2003-04,108.72,108.72,108.72,108.48,108.49,108.49,108.49,108.41,108.41,108.41,108.61,108.59,108.59,108.59,108.56,89.17,89.17,89.17,89.17,89.15,89.15,89.15,89.15,89.20,89.20,89.20,89.19,89.11,89.10,89.11
2003-07,109.60,109.60,109.60,110.06,110.08,110.08,110.08,110.31,110.31,110.31,110.36,110.41,110.41,110.41,110.43,89.66,89.65,89.65,89.65,89.66,89.66,89.66,89.66,89.67,89.68,89.68,89.66,89.15,89.14,89.14
2003-10,111.14,111.14,111.14,110.60,110.57,110.57,110.57,110.50,110.50,110.50,110.18,110.21,110.21,110.21,110.26,90.14,90.14,90.14,90.14,90.17,90.17,90.17,90.17,90.15,90.14,90.14,90.15,89.71,89.71,89.71
2004-01,111.21,111.21,111.21,109.87,109.87,109.87,109.87,110.03,110.03,110.03,110.28,110.18,110.18,110.18,110.12,92.44,92.44,92.44,92.44,92.36,92.36,92.36,92.36,92.32,92.31,92.31,92.35,90.60,90.61,90.61
2004-04,111.26,111.26,111.26,110.30,110.33,110.33,110.33,110.27,110.27,110.27,110.55,110.51,110.51,110.51,110.44,94.40,94.40,94.41,94.41,94.42,94.42,94.42,94.42,94.49,94.49,94.49,94.47,91.47,91.47,91.47
2004-07,112.76,112.76,112.76,112.76,112.78,112.78,112.78,112.86,112.86,112.86,112.88,112.97,112.97,112.97,113.00,96.05,96.05,96.05,96.05,96.09,96.09,96.09,96.09,96.10,96.10,96.10,96.09,91.72,91.71,91.71
2004-10,111.87,111.87,111.87,110.87,110.82,110.82,110.82,110.64,110.64,110.64,110.10,110.15,110.15,110.15,110.24,94.51,94.51,94.51,94.51,94.56,94.56,94.56,94.56,94.51,94.51,94.51,94.50,90.86,90.86,90.86
2005-01,114.73,114.73,114.73,113.73,113.70,113.70,113.70,113.77,113.77,113.77,114.34,114.21,114.21,114.21,114.14,98.06,98.06,98.06,98.06,97.94,97.94,97.94,97.94,97.83,97.82,97.82,97.87,91.48,91.49,91.49
2005-04,116.57,116.57,116.57,114.48,114.54,114.54,114.54,114.44,114.44,114.44,114.73,114.64,114.64,114.64,114.52,99.29,99.29,99.30,99.30,99.32,99.32,99.32,99.32,99.45,99.46,99.46,99.44,91.48,91.47,91.48
2005-07,117.78,117.78,117.78,116.60,116.64,116.64,116.64,116.61,116.61,116.61,116.55,116.69,116.69,116.69,116.74,101.44,101.44,101.44,101.44,101.48,101.48,101.48,101.48,101.52,101.54,101.54,101.51,91.72,91.71,91.71
2005-10,118.99,118.99,118.99,120.36,120.29,120.29,120.29,120.17,120.17,120.17,119.36,119.44,119.44,119.44,119.59,101.20,101.20,101.20,101.20,101.28,101.28,101.28,101.28,101.22,101.20,101.20,101.20,91.97,91.97,91.97
2006-01,120.13,120.13,120.13,122.32,122.25,122.25,122.25,123.62,123.62,123.62,124.59,124.42,124.42,124.42,124.30,105.67,105.67,105.67,105.67,105.52,105.52,105.52,105.52,105.33,105.31,105.31,105.38,93.73,93.74,93.74
2006-04,123.70,123.70,123.70,125.21,125.31,125.31,125.31,126.99,126.99,126.99,127.29,126.95,126.95,126.95,126.77,108.40,108.39,108.40,108.40,108.38,108.38,108.38,108.38,108.60,108.62,108.62,108.60,94.55,94.54,94.55
2006-07,126.27,126.27,126.27,126.79,126.84,126.84,126.84,127.48,127.48,127.48,127.29,127.30,127.30,127.30,127.39,110.38,110.38,110.39,110.39,110.46,110.46,110.46,110.46,110.58,110.60,110.60,110.56,95.24,95.23,95.23
2006-10,129.25,129.25,129.25,129.09,129.00,129.00,129.00,129.20,129.20,129.20,128.13,128.45,128.45,128.45,128.65,112.43,112.43,112.42,112.42,112.52,112.52,112.52,112.52,112.37,112.34,112.34,112.34,95.85,95.86,95.85
2007-01,125.58,125.83,125.89,127.59,127.47,127.47,127.47,127.76,127.76,127.76,129.09,128.94,128.94,128.94,128.77,112.37,112.37,112.37,112.37,112.17,112.17,112.17,112.17,111.88,111.85,111.85,111.93,96.78,96.79,96.79
2007-04,130.25,130.89,130.96,134.89,135.08,135.08,135.08,134.51,134.51,134.51,134.83,134.65,134.65,134.65,134.39,114.26,114.26,114.27,114.27,114.17,114.17,114.17,114.17,114.51,114.55,114.55,114.51,98.11,98.10,98.11
2007-07,134.18,135.57,135.63,138.03,138.09,138.09,138.09,136.00,136.00,136.00,135.67,136.16,136.16,136.16,136.32,116.95,116.95,116.99,116.99,117.12,117.12,117.12,117.12,117.35,117.38,117.38,117.36,98.49,98.48,98.48
2007-10,,140.79,141.21,140.98,140.86,140.86,140.86,139.77,139.77,139.77,138.44,139.10,139.10,139.10,139.38,122.52,122.52,122.48,122.48,122.62,122.62,122.62,122.62,122.35,122.31,122.31,122.29,98.99,98.99,98.99
2008-01,,,135.39,138.76,137.96,137.94,137.92,136.50,136.50,136.50,138.10,139.12,139.12,139.12,138.90,120.84,120.84,120.83,120.83,120.34,120.34,120.34,120.34,119.98,119.92,119.92,120.05,98.99,99.01,99.01
2008-04,,,,143.79,142.87,142.64,142.41,140.31,140.31,140.31,140.74,142.44,142.44,142.44,142.09,123.39,123.39,123.41,123.41,122.55,122.55,122.55,122.55,123.01,123.08,123.08,123.01,99.30,99.30,99.31
2008-07,,,,,146.61,145.38,145.14,143.66,143.66,143.66,143.21,145.50,145.50,145.50,145.70,126.30,126.30,126.36,126.36,125.94,125.94,125.94,125.94,126.25,126.31,126.31,126.27,100.20,100.18,100.18
2008-10,,,,,,148.95,148.59,147.08,147.08,147.08,145.50,147.81,147.81,147.81,148.18,129.87,129.86,129.80,129.80,128.17,128.17,128.17,128.17,127.76,127.69,127.69,127.67,101.18,101.18,101.18
2009-01,,,,,,,150.69,145.97,145.97,142.03,144.34,148.01,148.01,148.01,147.72,123.47,123.47,123.47,123.47,119.61,119.61,119.61,119.61,119.58,119.49,119.49,119.68,99.16,99.21,99.20
2009-04,,,,,,,,148.78,148.78,145.56,146.33,149.71,149.71,149.71,149.30,124.79,124.79,124.81,124.81,118.58,118.58,118.58,118.58,118.90,118.99,118.99,118.90,99.32,99.31,99.32
2009-07,,,,,,,,,152.62,149.49,149.14,152.32,152.32,152.32,152.61,126.84,126.83,126.90,126.90,120.10,120.10,120.10,120.10,120.48,120.59,120.59,120.52,99.63,99.60,99.60
2009-10,,,,,,,,,,153.66,151.79,156.01,156.01,156.01,156.42,127.81,127.81,127.73,127.73,122.81,122.81,122.81,122.81,122.13,122.02,122.02,121.99,99.88,99.88,99.87
2010-01,,,,,,,,,,,151.77,155.79,156.49,156.38,156.30,128.29,128.29,128.29,128.29,122.60,122.60,122.60,122.60,121.92,121.78,121.78,122.07,99.52,99.61,99.60
2010-04,,,,,,,,,,,,158.28,159.96,160.29,159.81,130.51,130.51,130.54,130.54,123.30,123.30,123.30,123.30,122.55,122.67,122.67,122.56,98.99,98.98,98.99
2010-07,,,,,,,,,,,,,161.12,162.06,162.41,132.36,132.36,132.44,132.44,125.03,125.03,125.03,125.03,123.93,124.09,124.09,123.97,99.54,99.48,99.49
2010-10,,,,,,,,,,,,,,165.30,165.76,135.63,135.63,135.52,135.52,126.33,126.33,126.33,126.33,123.84,123.70,123.70,123.64,101.93,101.91,101.89
2011-01,,,,,,,,,,,,,,,167.60,134.69,134.69,134.65,134.65,127.10,127.10,127.10,127.10,127.11,126.91,126.91,127.28,106.04,106.17,106.17
2011-04,,,,,,,,,,,,,,,,136.79,136.79,136.58,136.58,127.84,127.84,127.84,127.84,128.36,128.51,128.51,128.38,107.86,107.84,107.86
2011-07,,,,,,,,,,,,,,,,,138.66,138.71,138.71,129.00,129.00,129.00,129.00,129.35,129.59,129.59,129.44,108.67,108.59,108.61
2011-10,,,,,,,,,,,,,,,,,,142.11,142.11,132.67,132.67,132.67,132.67,132.37,132.18,132.18,132.10,108.55,108.51,108.48
2012-01,,,,,,,,,,,,,,,,,,,140.14,130.70,130.70,130.64,130.64,133.34,133.11,133.11,133.47,106.29,106.49,106.49
2012-04,,,,,,,,,,,,,,,,,,,,132.65,132.65,132.11,132.11,135.00,135.11,135.11,135.01,107.04,107.02,107.05
2012-07,,,,,,,,,,,,,,,,,,,,,133.70,133.21,133.21,131.58,131.92,131.92,131.74,106.71,106.60,106.64
2012-10,,,,,,,,,,,,,,,,,,,,,,136.21,136.21,138.10,137.87,137.87,137.79,107.43,107.36,107.30
2013-01,,,,,,,,,,,,,,,,,,,,,,,134.46,136.64,135.57,135.71,136.11,107.51,107.79,107.78
2013-04,,,,,,,,,,,,,,,,,,,,,,,,138.85,137.27,137.89,137.76,107.87,107.84,107.89
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,138.47,138.63,138.46,108.34,108.19,108.25
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,142.43,142.34,108.50,108.40,108.30
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,140.76,109.80,108.86,108.88
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.66,109.04,109.12
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.37,109.46
2014-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.66
