"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1997-01,849.3652,849.3652,849.3700,849.3700,849.3200,849.3200,849.3238,849.3238,849.4316,849.4316,849.4316,849.4316,788.4380,788.4380
1997-04,854.5438,854.5438,854.5400,854.5400,854.4900,854.4900,854.4909,854.4909,854.5909,854.5909,854.5909,854.5909,798.4498,798.4498
1997-07,869.4482,869.4482,869.4500,869.4500,869.6500,869.6500,869.6522,869.6522,869.5255,869.5255,869.5255,869.5255,812.1724,812.1724
1997-10,884.0240,884.0240,884.0200,884.0200,884.0400,884.0400,884.0369,884.0369,883.8174,883.8174,883.8174,883.8174,828.6146,828.6146
1998-01,893.9263,893.9263,893.9300,893.9300,893.8400,893.8400,893.8439,893.8439,893.8642,893.8642,893.8642,893.8642,837.8221,837.8221
1998-04,908.2322,908.2322,908.2300,908.2300,908.2300,908.2300,908.2333,908.2333,908.2163,908.2163,908.2163,908.2163,859.2352,859.2352
1998-07,927.8527,927.8527,927.8500,927.8500,928.0100,928.0100,928.0092,928.0092,927.8720,927.8720,927.8720,927.8720,890.7876,890.7876
1998-10,945.5746,945.5746,945.5700,945.5700,945.6300,945.6300,945.6287,945.6287,945.6105,945.6105,945.6105,945.6105,897.6701,897.6701
1999-01,962.7468,962.7468,962.7500,962.7500,962.6000,962.6000,962.5965,962.5965,962.5167,962.5167,962.5167,962.5167,910.2042,910.2042
1999-04,983.2349,983.2349,983.2300,983.2300,983.2700,983.2700,983.2712,983.2712,983.1601,983.1601,983.1601,983.1601,926.7802,926.7802
1999-07,997.1504,997.1504,997.1500,997.1500,997.2900,997.2900,997.2908,997.2908,997.1738,997.1738,997.1738,997.1738,943.2270,943.2270
1999-10,1014.6430,1014.6430,1014.6400,1014.6400,1014.7600,1014.7600,1014.7556,1014.7556,1014.9004,1014.9004,1014.9004,1014.9004,965.0486,965.0486
2000-01,1031.5578,1031.5578,1031.5600,1031.5600,1031.2700,1031.2700,1031.2733,1031.2733,1031.1191,1031.1191,1031.1191,1031.1191,990.6574,990.6574
2000-04,1048.8023,1048.8023,1048.8000,1048.8000,1048.8800,1048.8800,1048.8781,1048.8781,1048.6987,1048.6987,1048.6987,1048.6987,1009.6467,1009.6467
2000-07,1061.8055,1061.8055,1061.8100,1061.8100,1062.0200,1062.0200,1062.0211,1062.0211,1061.8570,1061.8570,1061.8570,1061.8570,1023.9923,1023.9923
2000-10,1070.6687,1070.6687,1070.6700,1070.6700,1070.8100,1070.8100,1070.8102,1070.8102,1071.1327,1071.1327,1071.1327,1071.1327,1035.1116,1035.1116
2001-01,1076.4356,1076.4356,1076.4400,1076.4400,1076.0200,1076.0200,1076.0205,1076.0205,1075.8153,1075.8153,1075.8153,1075.8153,1043.4514,1043.4514
2001-04,1083.6210,1083.6210,1083.6200,1083.6200,1083.7300,1083.7300,1083.7343,1083.7343,1083.5173,1083.5173,1083.5173,1083.5173,1045.8085,1045.8085
2001-07,1083.9093,1083.9093,1083.9100,1083.9100,1084.2000,1084.2000,1084.1962,1084.1962,1084.0393,1084.0393,1084.0393,1084.0393,1038.2696,1038.2696
2001-10,1078.7115,1078.7115,1078.7100,1078.7100,1078.8800,1078.8800,1078.8807,1078.8807,1079.2872,1079.2872,1079.2872,1079.2872,1027.8712,1027.8712
2002-01,1082.7649,1082.7649,1082.7600,1082.7600,1082.2100,1082.2100,1082.2058,1082.2058,1081.9736,1081.9736,1081.9736,1081.9736,1033.1871,1033.1871
2002-04,1082.9762,1082.9762,1082.9800,1082.9800,1083.1400,1083.1400,1083.1419,1083.1419,1082.8995,1082.8995,1082.8995,1082.8995,1034.2130,1034.2130
2002-07,1084.5871,1084.5871,1084.5900,1084.5900,1084.9800,1084.9800,1084.9763,1084.9763,1084.8002,1084.8002,1084.8002,1084.8002,1035.5620,1035.5620
2002-10,1084.6721,1084.6721,1084.6700,1084.6700,1084.8300,1084.8300,1084.8318,1084.8318,1085.3126,1085.3126,1085.3126,1085.3126,1035.1516,1035.1516
2003-01,1091.8097,1091.8097,1091.8100,1091.8100,1091.0800,1091.0800,1091.0758,1091.0758,1090.8056,1090.8056,1090.8056,1090.8056,1038.2957,1038.2957
2003-04,1085.4826,1085.4826,1085.4800,1085.4800,1085.7500,1085.7500,1085.7493,1085.7493,1085.4888,1085.4888,1085.4888,1085.4888,1033.4724,1033.4724
2003-07,1093.3495,1093.3495,1093.3500,1093.3500,1093.8200,1093.8200,1093.8213,1093.8213,1093.6452,1093.6452,1093.6452,1093.6452,1055.7246,1055.7246
2003-10,1098.4204,1098.4204,1098.4200,1098.4200,1098.5700,1098.5700,1098.5721,1098.5721,1099.1070,1099.1070,1099.1070,1099.1070,1061.4737,1061.4737
2004-01,1088.8382,1088.8382,1088.8400,1088.8400,1087.9000,1087.9000,1087.8999,1087.8999,1087.5701,1087.5701,1087.5701,1087.5701,1053.9366,1053.9366
2004-04,1084.5650,1084.5650,1084.5700,1084.5700,1084.8800,1084.8800,1084.8834,1084.8834,1084.5985,1084.5985,1084.5985,1084.5985,1057.4911,1057.4911
2004-07,1092.9503,1092.9503,1092.9500,1092.9500,1093.6400,1093.6400,1093.6371,1093.6371,1093.4720,1093.4720,1093.4720,1093.4720,1068.6103,1068.6103
2004-10,1097.3994,1097.3994,1097.4000,1097.4000,1097.4900,1097.4900,1097.4882,1097.4882,1098.0968,1098.0968,1098.0968,1098.0968,1072.9256,1072.9256
2005-01,1110.5719,1110.5719,1110.5700,1110.5700,1109.3700,1109.3700,1109.3715,1109.3715,1108.9300,1108.9300,1108.9300,1108.9300,1074.2328,1074.2328
2005-04,1110.4570,1110.4570,1110.4600,1110.4600,1110.7500,1110.7500,1110.7528,1110.7528,1110.4021,1110.4021,1110.4021,1110.4021,1092.1603,1092.1603
2005-07,1125.7033,1125.7033,1125.7000,1125.7000,1126.6600,1126.6600,1126.6554,1126.6554,1126.5401,1126.5401,1126.5401,1126.5401,1116.0887,1116.0887
2005-10,1149.0804,1149.0804,1149.0800,1149.0800,1149.1900,1149.1900,1149.1920,1149.1920,1149.9193,1149.9193,1149.9193,1149.9193,1146.3003,1146.3003
2006-01,1157.2500,1157.2500,1157.2500,1157.2500,1155.6200,1155.6200,1155.6181,1155.6181,1155.0025,1155.0025,1155.0025,1155.0025,1153.2532,1153.2532
2006-04,1182.2906,1182.2906,1182.2900,1182.2900,1182.5700,1182.5700,1182.5702,1182.5702,1182.1211,1182.1211,1182.1211,1182.1211,1202.5142,1202.5142
2006-07,1206.9669,1206.9669,1206.9700,1206.9700,1208.4100,1208.4100,1208.4088,1208.4088,1208.3373,1208.3373,1208.3373,1208.3373,1244.9324,1244.9324
2006-10,1236.0775,1236.0775,1236.0800,1236.0800,1236.1500,1236.1500,1236.1543,1236.1543,1237.0846,1237.0846,1237.0846,1237.0846,1280.5925,1280.5925
2007-01,1258.9409,1258.9409,1258.9400,1258.9400,1256.8000,1256.8000,1256.8000,1256.8000,1255.9639,1255.9639,1255.9639,1255.9639,1281.1023,1281.1023
2007-04,1271.3789,1271.3789,1271.3800,1271.3800,1271.7100,1271.7100,1271.7096,1271.7096,1271.1813,1271.1813,1271.1813,1271.1813,1313.5957,1313.5957
2007-07,1280.6303,1280.6303,1280.6300,1280.6300,1282.5100,1282.5100,1282.5120,1282.5120,1282.5997,1282.5997,1282.5997,1282.5997,1324.8152,1324.8152
2007-10,1303.3718,1303.3718,1303.3700,1303.3700,1303.4800,1303.4800,1303.4807,1303.4807,1304.5458,1304.5458,1304.5458,1304.5458,1349.4670,1349.4670
2008-01,1323.8961,1323.8961,1323.9000,1323.9000,1324.4500,1324.4500,1324.4517,1324.4517,1323.4134,1323.4134,1323.4134,1323.4134,1349.2356,1349.2356
2008-04,1333.1073,1333.1073,1333.1100,1333.1100,1336.2800,1336.2800,1336.2846,1336.2846,1335.7370,1335.7370,1335.7370,1335.7370,1346.6250,1346.6250
2008-07,1339.3819,1339.3819,1339.3800,1339.3800,1345.7400,1345.7400,1345.7394,1345.7394,1345.8984,1345.8984,1345.8984,1345.8984,1344.8264,1344.8264
2008-10,1331.6035,1331.6035,1331.6000,1331.6000,1334.0900,1334.0900,1334.0881,1334.0881,1335.3033,1335.3033,1335.3033,1335.3033,1344.3187,1344.3187
2009-01,1279.1747,1279.1747,1279.1700,1279.1700,1278.4500,1278.4500,1278.4467,1278.4467,1276.6534,1276.6534,1276.6534,1276.6534,1313.0543,1313.0543
2009-04,1251.1259,1251.1259,1251.1300,1251.1300,1254.1300,1254.1300,1254.1250,1254.1250,1253.0118,1253.0118,1253.0118,1253.0118,1270.3574,1270.3574
2009-07,1248.8392,1248.8392,1248.8400,1248.8400,1254.5000,1254.5000,1254.5043,1254.5043,1254.1396,1254.1396,1254.1396,1254.1396,1267.9463,1267.9463
2009-10,1287.1526,1287.1526,1287.1500,1287.1500,1289.4300,1289.4300,1289.4252,1289.4252,1289.8383,1289.8383,1289.8383,1289.8383,1283.1498,1283.1498
2010-01,1311.2991,1311.2991,1311.3000,1311.3000,1310.6900,1310.6900,1310.6867,1310.6867,1312.3767,1312.3767,1312.3767,1312.3767,1314.7775,1314.7775
2010-04,1342.6448,1342.6448,1342.6400,1342.6400,1349.7100,1349.7100,1349.7069,1349.7069,1351.0408,1351.0408,1351.0408,1351.0408,1349.7725,1349.7725
2010-07,1375.6444,1375.6444,1375.6400,1375.6400,1383.9500,1383.9500,1383.9472,1383.9472,1384.2822,1384.2822,1384.2822,1384.2822,1371.7918,1371.7918
2010-10,1394.9308,1394.9308,1394.9300,1394.9300,1395.5400,1395.5400,1395.5353,1395.5353,1398.5418,1398.5418,1398.5418,1398.5418,1393.7661,1393.7661
2011-01,1407.6127,1413.8746,1413.7400,1416.0700,1412.7400,1412.7400,1412.7386,1412.7386,1416.9562,1416.9562,1416.9562,1416.9562,1415.2322,1415.2322
2011-04,1429.2869,1422.6081,1426.6600,1423.1100,1423.8200,1423.8200,1423.8230,1423.8230,1427.3242,1427.3242,1427.3242,1427.3242,1415.0509,1415.0509
2011-07,,1435.4528,1437.5000,1436.0400,1438.0900,1438.0900,1438.0927,1438.0927,1439.5388,1439.5388,1439.5388,1439.5388,1419.8321,1419.8321
2011-10,,,1455.9400,1451.7200,1454.8100,1454.8100,1454.8113,1454.8113,1451.5679,1451.5679,1451.5679,1451.5679,1424.8489,1424.8489
2012-01,,,,1462.8500,1458.4500,1455.9400,1456.5759,1458.9455,1455.2074,1455.2074,1455.2074,1455.2074,1429.8141,1429.8141
2012-04,,,,,1464.3000,1458.4800,1461.1960,1462.7244,1460.9214,1460.9214,1460.9214,1460.9214,1427.8158,1427.8158
2012-07,,,,,,1458.8400,1465.3409,1466.8092,1468.4457,1468.4457,1468.4457,1468.4457,1426.9373,1426.9373
2012-10,,,,,,,1468.1227,1475.5655,1476.6931,1476.6931,1476.6931,1476.6931,1424.4564,1424.4564
2013-01,,,,,,,,1489.9443,1481.7657,1475.0522,1471.7430,1468.9141,1416.4750,1416.4750
2013-04,,,,,,,,,1486.5984,1488.6061,1488.1929,1486.2822,1421.4487,1421.4487
2013-07,,,,,,,,,,1507.1827,1505.6641,1506.7733,1433.7680,1433.7680
2013-10,,,,,,,,,,,1515.3726,1512.5736,1445.9476,1445.9476
2014-01,,,,,,,,,,,,1527.5985,1465.3485,1467.3969
2014-04,,,,,,,,,,,,,1468.2026,1471.0214
2014-07,,,,,,,,,,,,,,1474.9660
