"",2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1995-07,3308.1424,3308.1424,3308.1424,3308.1424,3308.1424,3308.1424,3308.1424,3308.1424,3308.1424,3308.1424,3308.1424,3308.1424,3308.1424,3308.1424,3308.1424,3308.1424,3308.1424,3243.3418,3243.3418,3243.3418,3243.3418,3243.3418,3243.3418,3243.3418,3243.3418,3243.3418,3243.3418,3243.3418,3243.3418,3245.6496,3245.6496
1995-10,3231.3600,3231.3600,3231.3600,3231.3600,3231.3600,3231.3600,3231.3600,3231.3600,3231.3600,3231.3600,3231.3600,3231.3600,3231.3600,3231.3600,3231.3600,3231.3600,3231.3600,3172.6045,3172.6045,3172.6045,3172.6045,3172.6045,3172.6045,3172.6045,3172.6045,3172.6045,3172.6045,3172.6045,3172.6045,3184.0591,3184.0591
1996-01,3267.3729,3267.3729,3267.3729,3267.3729,3267.3729,3267.3729,3267.3729,3267.3729,3267.3729,3267.3729,3267.3729,3267.3729,3267.3729,3267.3729,3267.3729,3267.3729,3267.3729,3209.7584,3209.7584,3209.7584,3209.7584,3209.7584,3209.7584,3209.7584,3209.7584,3209.7584,3209.7584,3209.7584,3209.7584,3240.0224,3240.0224
1996-04,2910.5986,2910.5986,2910.5986,2910.5986,2910.5986,2910.5986,2910.5986,2910.5986,2910.5986,2910.5986,2910.5986,2910.5986,2910.5986,2910.5986,2910.5986,2910.5986,2910.5986,2851.4492,2851.4492,2851.4492,2851.4492,2851.4492,2851.4492,2851.4492,2851.4492,2851.4492,2851.4492,2851.4492,2851.4492,2879.9510,2879.9510
1996-07,3143.3583,3143.3583,3143.3583,3143.3583,3143.3583,3143.3583,3143.3583,3143.3583,3143.3583,3143.3583,3143.3583,3143.3583,3143.3583,3143.3583,3143.3583,3143.3583,3143.3583,3086.0835,3086.0835,3086.0835,3086.0835,3086.0835,3086.0835,3086.0835,3086.0835,3086.0835,3086.0835,3086.0835,3086.0835,3123.7520,3123.7520
1996-10,3090.3024,3090.3024,3090.3024,3090.3024,3090.3024,3090.3024,3090.3024,3090.3024,3090.3024,3090.3024,3090.3024,3090.3024,3090.3024,3090.3024,3090.3024,3090.3024,3090.3024,3036.1591,3036.1591,3036.1591,3036.1591,3036.1591,3036.1591,3036.1591,3036.1591,3036.1591,3036.1591,3036.1591,3036.1591,3075.6400,3075.6400
1997-01,3050.6115,3050.6115,3050.6115,3050.6115,3050.6115,3050.6115,3050.6115,3050.6115,3050.6115,3050.6115,3050.6115,3050.6115,3050.6115,3050.6115,3050.6115,3050.6115,3050.6115,3000.1116,3000.1116,3000.1116,3000.1116,3000.1116,3000.1116,3000.1116,3000.1116,3000.1116,3000.1116,3000.1116,3000.1116,3025.2772,3025.2772
1997-04,2901.7674,2901.7674,2901.7674,2901.7674,2901.7674,2901.7674,2901.7674,2901.7674,2901.7674,2901.7674,2901.7674,2901.7674,2901.7674,2901.7674,2901.7674,2901.7674,2901.7674,2845.8982,2845.8982,2845.8982,2845.8982,2845.8982,2845.8982,2845.8982,2845.8982,2845.8982,2845.8982,2845.8982,2845.8982,2863.2707,2863.2707
1997-07,3098.4768,3098.4768,3098.4768,3098.4768,3098.4768,3098.4768,3098.4768,3098.4768,3098.4768,3098.4768,3098.4768,3098.4768,3098.4768,3098.4768,3098.4768,3098.4768,3098.4768,3042.9184,3042.9184,3042.9184,3042.9184,3042.9184,3042.9184,3042.9184,3042.9184,3042.9184,3042.9184,3042.9184,3042.9184,3074.6144,3074.6144
1997-10,3101.2890,3101.2890,3101.2890,3101.2890,3101.2890,3101.2890,3101.2890,3101.2890,3101.2890,3101.2890,3101.2890,3101.2890,3101.2890,3101.2890,3101.2890,3101.2890,3101.2890,3043.3142,3043.3142,3043.3142,3043.3142,3043.3142,3043.3142,3043.3142,3043.3142,3043.3142,3043.3142,3043.3142,3043.3142,3068.7329,3068.7329
1998-01,3125.1822,3125.1822,3125.1822,3125.1822,3125.1822,3125.1822,3125.1822,3125.1822,3125.1822,3125.1822,3125.1822,3125.1822,3125.1822,3125.1822,3125.1822,3125.1822,3125.1822,3063.1791,3063.1791,3063.1791,3063.1791,3063.1791,3063.1791,3063.1791,3063.1791,3063.1791,3063.1791,3063.1791,3063.1791,3090.3858,3090.3858
1998-04,2854.9248,2854.9248,2854.9248,2854.9248,2854.9248,2854.9248,2854.9248,2854.9248,2854.9248,2854.9248,2854.9248,2854.9248,2854.9248,2854.9248,2854.9248,2854.9248,2854.9248,2791.0027,2791.0027,2791.0027,2791.0027,2791.0027,2791.0027,2791.0027,2791.0027,2791.0027,2791.0027,2791.0027,2791.0027,2819.5248,2819.5248
1998-07,3100.7012,3100.7012,3100.7012,3100.7012,3100.7012,3100.7012,3100.7012,3100.7012,3100.7012,3100.7012,3100.7012,3100.7012,3100.7012,3100.7012,3100.7012,3100.7012,3100.7012,3035.6032,3035.6032,3035.6032,3035.6032,3035.6032,3035.6032,3035.6032,3035.6032,3035.6032,3035.6032,3035.6032,3035.6032,3085.5184,3085.5184
1998-10,3169.1258,3169.1258,3169.1258,3169.1258,3169.1258,3169.1258,3169.1258,3169.1258,3169.1258,3169.1258,3169.1258,3169.1258,3169.1258,3169.1258,3169.1258,3169.1258,3169.1258,3101.9394,3101.9394,3101.9394,3101.9394,3101.9394,3101.9394,3101.9394,3101.9394,3101.9394,3101.9394,3101.9394,3101.9394,3143.8687,3143.8687
1999-01,3088.6955,3088.6955,3088.6955,3088.6955,3088.6955,3088.6955,3088.6955,3088.6955,3088.6955,3088.6955,3088.6955,3088.6955,3088.6955,3088.6955,3088.6955,3088.6955,3088.6955,3038.8301,3038.8301,3038.8301,3038.8301,3038.8301,3038.8301,3038.8301,3038.8301,3038.8301,3038.8301,3038.8301,3038.8301,3078.3439,3078.3439
1999-04,2814.0338,2814.0338,2814.0338,2814.0338,2814.0338,2814.0338,2814.0338,2814.0338,2814.0338,2814.0338,2814.0338,2814.0338,2814.0338,2814.0338,2814.0338,2814.0338,2814.0338,2760.9594,2760.9594,2760.9594,2760.9594,2760.9594,2760.9594,2760.9594,2760.9594,2760.9594,2760.9594,2760.9594,2760.9594,2801.4856,2801.4856
1999-07,3039.6130,3039.6130,3039.6130,3039.6130,3039.6130,3039.6130,3039.6130,3039.6130,3039.6130,3039.6130,3039.6130,3039.6130,3039.6130,3039.6130,3039.6130,3039.6130,3039.6130,2990.4906,2990.4906,2990.4906,2990.4906,2990.4906,2990.4906,2990.4906,2990.4906,2990.4906,2990.4906,2990.4906,2990.4906,3033.7632,3033.7632
1999-10,3128.5400,3128.5400,3128.5400,3128.5400,3128.5400,3128.5400,3128.5400,3128.5400,3128.5400,3128.5400,3128.5400,3128.5400,3128.5400,3128.5400,3128.5400,3128.5400,3128.5400,3080.5295,3080.5295,3080.5295,3080.5295,3080.5295,3080.5295,3080.5295,3080.5295,3080.5295,3080.5295,3080.5295,3080.5295,3119.2793,3119.2793
2000-01,3125.9448,3125.9448,3125.9448,3125.9448,3125.9448,3125.9448,3125.9448,3125.9448,3125.9448,3125.9448,3125.9448,3125.9448,3125.9448,3125.9448,3125.9448,3125.9448,3125.9448,3081.6867,3081.6867,3081.6867,3081.6867,3081.6867,3081.6867,3081.6867,3081.6867,3081.6867,3081.6867,3081.6867,3081.6867,3124.4456,3124.4456
2000-04,2804.9220,2804.9220,2804.9220,2804.9220,2804.9220,2804.9220,2804.9220,2804.9220,2804.9220,2804.9220,2804.9220,2804.9220,2804.9220,2804.9220,2804.9220,2804.9220,2804.9220,2759.6605,2759.6605,2759.6605,2759.6605,2759.6605,2759.6605,2759.6605,2759.6605,2759.6605,2759.6605,2759.6605,2759.6605,2781.5612,2781.5612
2000-07,3018.5844,3018.5844,3018.5844,3018.5844,3018.5844,3018.5844,3018.5844,3018.5844,3018.5844,3018.5844,3018.5844,3018.5844,3018.5844,3018.5844,3018.5844,3018.5844,3018.5844,2973.3658,2973.3658,2973.3658,2973.3658,2973.3658,2973.3658,2973.3658,2973.3658,2973.3658,2973.3658,2973.3658,2973.3658,3021.1374,3021.1374
2000-10,3037.7704,3037.7704,3037.7704,3037.7704,3037.7704,3037.7704,3037.7704,3037.7704,3037.7704,3037.7704,3037.7704,3037.7704,3037.7704,3037.7704,3037.7704,3037.7704,3037.7704,2990.0292,2990.0292,2990.0292,2990.0292,2990.0292,2990.0292,2990.0292,2990.0292,2990.0292,2990.0292,2990.0292,2990.0292,3034.7749,3034.7749
2001-01,3105.3490,3105.3490,3105.3490,3105.3490,3105.3490,3105.3490,3105.3490,3105.3490,3105.3490,3105.3490,3105.3490,3105.3490,3105.3490,3105.3490,3105.3490,3105.3490,3105.3490,3055.3800,3055.3800,3055.3800,3055.3800,3055.3800,3055.3800,3055.3800,3055.3800,3055.3800,3055.3800,3055.3800,3055.3800,3105.8483,3105.8483
2001-04,2788.4193,2788.4193,2788.4193,2788.4193,2788.4193,2788.4193,2788.4193,2788.4193,2788.4193,2788.4193,2788.4193,2788.4193,2788.4193,2788.4193,2788.4193,2788.4193,2788.4193,2738.5805,2738.5805,2738.5805,2738.5805,2738.5805,2738.5805,2738.5805,2738.5805,2738.5805,2738.5805,2738.5805,2738.5805,2776.0026,2776.0026
2001-07,2982.5788,2982.5788,2982.5788,2982.5788,2982.5788,2982.5788,2982.5788,2982.5788,2982.5788,2982.5788,2982.5788,2982.5788,2982.5788,2982.5788,2982.5788,2982.5788,2982.5788,2936.0057,2936.0057,2936.0057,2936.0057,2936.0057,2936.0057,2936.0057,2936.0057,2936.0057,2936.0057,2936.0057,2936.0057,2987.8669,2987.8669
2001-10,2970.5200,2970.5200,2970.5200,2970.5200,2970.5200,2970.5200,2970.5200,2970.5200,2970.5200,2970.5200,2970.5200,2970.5200,2970.5200,2970.5200,2970.5200,2970.5200,2970.5200,2921.8065,2921.8065,2921.8065,2921.8065,2921.8065,2921.8065,2921.8065,2921.8065,2921.8065,2921.8065,2921.8065,2921.8065,2974.5482,2974.5482
2002-01,2952.1228,2952.1228,2952.1228,2952.1228,2952.1228,2952.1228,2952.1228,2952.1228,2952.1228,2952.1228,2952.1228,2952.1228,2952.1228,2952.1228,2952.1228,2952.1228,2952.1228,2912.4367,2912.4367,2912.4367,2912.4367,2912.4367,2912.4367,2912.4367,2912.4367,2912.4367,2912.4367,2912.4367,2912.4367,2978.2434,2978.2434
2002-04,2737.2147,2737.2147,2737.2147,2737.2147,2737.2147,2737.2147,2737.2147,2737.2147,2737.2147,2737.2147,2737.2147,2737.2147,2737.2147,2737.2147,2737.2147,2737.2147,2737.2147,2692.4627,2692.4627,2692.4627,2692.4627,2692.4627,2692.4627,2692.4627,2692.4627,2692.4627,2692.4627,2692.4627,2692.4627,2744.4745,2744.4745
2002-07,2927.9576,2927.9576,2927.9576,2927.9576,2927.9576,2927.9576,2927.9576,2927.9576,2927.9576,2927.9576,2927.9576,2927.9576,2927.9576,2927.9576,2927.9576,2927.9576,2927.9576,2887.8497,2887.8497,2887.8497,2887.8497,2887.8497,2887.8497,2887.8497,2887.8497,2887.8497,2887.8497,2887.8497,2887.8497,2947.7733,2947.7733
2002-10,2881.7193,2881.7193,2881.7193,2881.7193,2881.7193,2881.7193,2881.7193,2881.7193,2881.7193,2881.7193,2881.7193,2881.7193,2881.7193,2881.7193,2881.7193,2881.7193,2881.7193,2841.5497,2841.5497,2841.5497,2841.5497,2841.5497,2841.5497,2841.5497,2841.5497,2841.5497,2841.5497,2841.5497,2841.5497,2896.9704,2896.9704
2003-01,2884.6200,2884.9870,2884.9870,2884.9870,2884.9870,2884.9870,2884.9870,2884.9870,2884.9870,2884.9870,2884.9870,2884.9870,2884.9870,2884.9870,2884.9870,2884.9870,2884.9870,2855.1632,2855.1632,2855.1632,2855.1632,2855.1632,2855.1632,2855.1632,2855.1632,2855.1632,2855.1632,2855.1632,2855.1632,2919.5416,2919.5416
2003-04,2614.0048,2614.3392,2614.3392,2614.3392,2614.3392,2614.3392,2614.3392,2614.3392,2614.3392,2614.3392,2614.3392,2614.3392,2614.3392,2614.3392,2614.3392,2614.3392,2614.3392,2579.7653,2579.7653,2579.7653,2579.7653,2579.7653,2579.7653,2579.7653,2579.7653,2579.7653,2579.7653,2579.7653,2579.7653,2626.0270,2626.0270
2003-07,2841.5881,2841.9518,2841.9518,2841.9518,2841.9518,2841.9518,2841.9518,2841.9518,2841.9518,2841.9518,2841.9518,2841.9518,2841.9518,2841.9518,2841.9518,2841.9518,2841.9518,2803.8768,2803.8768,2803.8768,2803.8768,2803.8768,2803.8768,2803.8768,2803.8768,2803.8768,2803.8768,2803.8768,2803.8768,2867.6008,2867.6008
2003-10,2836.4467,2836.8090,2836.8090,2836.8090,2836.8090,2836.8090,2836.8090,2836.8090,2836.8090,2836.8090,2836.8090,2836.8090,2836.8090,2836.8090,2836.8090,2836.8090,2836.8090,2795.2391,2795.2391,2795.2391,2795.2391,2795.2391,2795.2391,2795.2391,2795.2391,2795.2391,2795.2391,2795.2391,2795.2391,2846.8902,2846.8902
2004-01,2868.2500,2867.8524,2867.8524,2867.8524,2867.8524,2867.8524,2867.8524,2867.8524,2867.8524,2867.8524,2867.8524,2867.8524,2867.8524,2867.8524,2867.8524,2867.8524,2867.8524,2840.4895,2840.4895,2840.4895,2840.4895,2840.4895,2840.4895,2840.4895,2840.4895,2840.4895,2840.4895,2840.4895,2840.4895,2887.9419,2887.9419
2004-04,2606.0496,2605.6191,2605.6191,2605.6191,2605.6191,2604.8498,2604.8498,2604.8498,2604.8498,2604.8498,2604.8498,2604.8498,2604.8498,2604.8498,2604.8498,2604.8498,2604.8498,2568.0952,2568.0952,2568.0952,2568.0952,2568.0952,2568.0952,2568.0952,2568.0952,2568.0952,2568.0952,2568.0952,2568.0952,2604.6302,2604.6302
2004-07,2808.1492,2807.7435,2807.7435,2807.7435,2807.7435,2806.9732,2806.9732,2806.9732,2806.9732,2806.9732,2806.9732,2806.9732,2806.9732,2806.9732,2806.9732,2806.9732,2806.9732,2777.5014,2777.5014,2777.5014,2777.5014,2777.5014,2777.5014,2777.5014,2777.5014,2777.5014,2777.5014,2777.5014,2777.5014,2817.0477,2817.0477
2004-10,2872.1837,2872.5556,2872.5556,2872.5556,2872.5556,2872.5556,2872.5556,2872.5556,2872.5556,2872.5556,2872.5556,2872.5556,2872.5556,2872.5556,2872.5556,2872.5556,2872.5556,2841.1992,2841.1992,2841.1992,2841.1992,2841.1992,2841.1992,2841.1992,2841.1992,2841.1992,2841.1992,2841.1992,2841.1992,2877.3781,2877.3781
2005-01,2750.9076,2755.0574,2755.0574,2755.0574,2755.0574,2751.2709,2751.2709,2751.2709,2751.2709,2751.9975,2751.9975,2751.9975,2751.9975,2751.9975,2751.9975,2751.9975,2751.9975,2724.5849,2724.5849,2724.5849,2724.5849,2724.5849,2724.5849,2724.5849,2724.5849,2724.5849,2724.5849,2724.5849,2724.5849,2738.0481,2738.0481
2005-04,2616.7270,2613.6495,2613.6495,2613.6495,2613.6495,2609.8780,2609.8780,2609.8780,2609.8780,2610.5700,2610.5700,2610.5700,2610.5700,2610.5700,2610.5700,2610.5700,2610.5700,2579.4496,2579.4496,2579.4496,2579.4496,2579.4496,2579.4496,2579.4496,2579.4496,2579.4496,2579.4496,2579.4496,2579.4496,2610.3551,2610.3551
2005-07,2739.9526,2736.9048,2736.9048,2736.9048,2736.9048,2733.1308,2733.1308,2733.1308,2733.1308,2733.8550,2733.8550,2733.8550,2733.8550,2733.8550,2733.8550,2733.8550,2733.8550,2705.0134,2705.0134,2705.0134,2705.0134,2705.0134,2705.0134,2705.0134,2705.0134,2705.0134,2705.0134,2705.0134,2705.0134,2755.5003,2755.5003
2005-10,2770.0974,2765.5201,2765.5201,2765.5201,2765.5201,2762.4869,2762.4869,2762.4869,2762.4869,2762.4869,2762.4869,2762.4869,2762.4869,2762.4869,2762.4869,2762.4869,2762.4869,2733.7994,2733.7994,2733.7994,2733.7994,2733.7994,2733.7994,2733.7994,2733.7994,2733.7994,2733.7994,2733.7994,2733.7994,2775.8329,2775.8329
2006-01,2787.7564,2786.6494,2786.6494,2786.6494,2786.6494,2781.4421,2781.4421,2781.4421,2781.4421,2783.3080,2783.3080,2783.3080,2783.3080,2783.3080,2783.3080,2783.3080,2783.3080,2769.3893,2769.3893,2769.3893,2769.3893,2769.3893,2769.3893,2769.3893,2769.3893,2769.3893,2769.3893,2769.3893,2769.3893,2830.3427,2830.3427
2006-04,2515.8650,2510.1704,2510.1704,2510.1704,2510.1704,2506.0348,2506.0348,2506.0348,2506.0348,2507.1165,2507.1165,2507.1165,2507.1165,2507.1165,2507.1165,2507.1165,2507.1165,2486.2869,2486.2869,2486.2869,2486.2869,2486.2869,2486.2869,2486.2869,2486.2869,2486.2869,2486.2869,2486.2869,2486.2869,2533.5602,2533.5602
2006-07,2698.8901,2693.9682,2693.9682,2693.9682,2693.9682,2689.4670,2689.4670,2689.4670,2689.4670,2690.5425,2690.5425,2690.5425,2690.5425,2690.5425,2690.5425,2690.5425,2690.5425,2670.5702,2670.5702,2670.5702,2670.5702,2670.5702,2670.5702,2670.5702,2670.5702,2670.5702,2670.5702,2670.5702,2670.5702,2737.0133,2737.0133
2006-10,2749.9642,2743.0690,2743.0690,2743.0690,2743.0690,2739.2540,2739.2540,2739.2540,2739.2540,2739.2211,2739.2211,2739.2211,2739.2211,2739.2211,2739.2211,2739.2211,2739.2211,2712.7290,2712.7290,2712.7290,2712.7290,2712.7290,2712.7290,2712.7290,2712.7290,2712.7290,2712.7290,2712.7290,2712.7290,2775.4406,2775.4406
2007-01,2802.7472,2816.2488,2812.1222,2812.8729,2810.6208,2804.6115,2804.6115,2804.6115,2804.6115,2802.7320,2802.7320,2802.7320,2802.7320,2803.4830,2803.4830,2803.4830,2803.4830,2785.6844,2785.6844,2785.6844,2785.6844,2785.6844,2785.6844,2785.6844,2785.6844,2785.6844,2785.6844,2785.6844,2785.6844,2847.8684,2847.8684
2007-04,,2547.3990,2554.8908,2553.8744,2548.5978,2546.9334,2546.9334,2546.9334,2546.9334,2544.6708,2544.6708,2544.6708,2544.6708,2544.6708,2544.6708,2544.6708,2544.6708,2530.1718,2530.1718,2530.1718,2530.1718,2530.1718,2530.1718,2530.1718,2530.1718,2530.1718,2530.1718,2530.1718,2530.1718,2572.8213,2572.8213
2007-07,,,2742.6036,2749.4544,2736.4716,2732.5766,2732.5766,2732.5766,2732.5766,2730.6496,2730.6496,2730.6496,2730.6496,2730.6496,2730.6496,2730.6496,2730.6496,2719.9321,2719.9321,2719.9321,2719.9321,2719.9321,2719.9321,2719.9321,2719.9321,2719.9321,2719.9321,2719.9321,2719.9321,2784.0097,2784.0097
2007-10,,,,2789.5692,2780.4220,2779.7000,2779.7000,2779.7000,2779.7000,2778.0624,2778.0624,2778.0624,2778.0624,2778.0624,2778.0624,2778.0624,2778.0624,2765.3947,2765.3947,2765.3947,2765.3947,2765.3947,2765.3947,2765.3947,2765.3947,2765.3947,2765.3947,2765.3947,2765.3947,2826.7959,2826.7959
