"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
2000-01,19.01,19.01,19.01,19.01,19.01,19.01,19.01,19.01,19.01,19.01,19.01,19.01,18.054,18.054,18.054
2000-04,19.60,19.60,19.60,19.60,19.60,19.60,19.60,19.60,19.60,19.60,19.60,19.60,18.866,18.866,18.866
2000-07,21.09,21.09,21.09,21.09,21.09,21.09,21.09,21.09,21.09,21.09,21.09,21.09,20.631,20.631,20.631
2000-10,23.98,23.98,23.98,23.98,23.98,23.98,23.98,23.98,23.98,23.98,23.98,23.98,23.255,23.255,23.255
2001-01,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,19.296,19.296,19.296
2001-04,20.58,20.58,20.58,20.58,20.58,20.58,20.58,20.58,20.58,20.58,20.58,20.58,19.853,19.853,19.853
2001-07,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.205,21.205,21.205
2001-10,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,23.655,23.655,23.655
2002-01,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,19.708,19.708,19.708
2002-04,20.96,20.96,20.96,20.96,20.96,20.96,20.96,20.96,20.96,20.96,20.96,20.96,20.122,20.122,20.122
2002-07,22.18,22.18,22.18,22.18,22.18,22.18,22.18,22.18,22.18,22.18,22.18,22.18,21.604,21.604,21.604
2002-10,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,24.325,24.325,24.325
2003-01,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.29,20.069,20.069,20.069
2003-04,21.44,21.44,21.44,21.44,21.44,21.44,21.44,21.44,21.44,21.44,21.44,21.44,20.478,20.478,20.478
2003-07,22.59,22.59,22.59,22.59,22.59,22.59,22.59,22.59,22.59,22.59,22.59,22.59,22.102,22.102,22.102
2003-10,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.230,25.230,25.230
2004-01,22.10,22.10,22.10,22.10,22.10,22.10,22.10,22.10,22.10,22.10,22.10,22.10,21.044,21.044,21.044
2004-04,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,21.583,21.583,21.583
2004-07,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.049,23.049,23.049
2004-10,25.83,25.83,25.83,25.83,25.83,25.83,25.83,25.83,25.83,25.83,25.83,25.83,25.304,25.304,25.304
2005-01,22.71,22.71,22.71,22.71,22.71,22.71,22.71,22.71,22.71,22.71,22.71,22.71,22.067,22.067,22.067
2005-04,22.91,22.91,22.91,22.91,22.91,22.91,22.91,22.91,22.91,22.91,22.91,22.91,22.592,22.592,22.592
2005-07,24.01,24.01,24.01,24.01,24.01,24.01,24.01,24.01,24.01,24.01,24.01,24.01,24.078,24.078,24.078
2005-10,26.71,26.71,26.71,26.71,26.71,26.71,26.71,26.71,26.71,26.71,26.71,26.71,26.752,26.752,26.752
2006-01,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.510,22.510,22.510
2006-04,23.39,23.39,23.39,23.39,23.39,23.39,23.39,23.39,23.39,23.39,23.39,23.39,23.671,23.671,23.671
2006-07,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,26.049,26.049,26.049
2006-10,27.91,27.91,27.91,27.91,27.91,27.91,27.91,27.91,27.91,27.91,27.91,27.91,28.848,28.848,28.848
2007-01,24.60,24.60,24.60,24.60,24.60,24.60,24.60,24.60,24.60,24.60,24.60,24.60,24.616,24.616,24.616
2007-04,25.07,25.07,25.07,25.07,25.07,25.07,25.07,25.07,25.07,25.07,25.07,25.07,25.583,25.583,25.583
2007-07,26.75,26.75,26.75,26.75,26.75,26.75,26.75,26.75,26.75,26.75,26.75,26.75,27.614,27.614,27.614
2007-10,29.84,29.84,29.84,29.84,29.84,29.84,29.84,29.84,29.84,29.84,29.84,29.84,30.604,30.604,30.604
2008-01,26.52,26.52,26.52,26.52,26.58,26.58,26.58,26.58,26.58,26.58,26.58,26.58,27.081,27.081,27.081
2008-04,27.16,27.16,27.16,27.16,27.27,27.27,27.27,27.27,27.27,27.27,27.27,27.27,27.798,27.798,27.798
2008-07,28.90,28.90,28.90,28.90,28.99,28.99,28.99,28.99,28.99,28.99,28.99,28.99,29.630,29.630,29.630
2008-10,32.00,32.00,32.00,32.00,32.15,32.15,32.15,32.15,32.15,32.15,32.15,32.15,32.706,32.706,32.706
2009-01,27.19,27.19,27.19,27.19,27.24,27.24,27.24,27.24,27.23,27.23,27.23,27.23,27.492,27.492,27.492
2009-04,27.16,27.16,27.16,27.16,27.17,27.17,27.17,27.17,27.15,27.15,27.15,27.15,27.528,27.528,27.528
2009-07,28.31,28.31,28.31,28.31,28.35,28.35,28.35,28.35,28.33,28.33,28.33,28.33,28.746,28.746,28.746
2009-10,31.51,31.51,31.51,31.51,31.53,31.53,31.53,31.53,31.53,31.53,31.53,31.53,31.939,31.939,31.939
2010-01,27.92,27.92,27.92,27.92,28.02,28.02,28.02,28.02,28.13,28.13,28.13,28.13,28.739,28.739,28.739
2010-04,28.86,28.86,28.86,28.86,28.95,28.95,28.95,28.95,29.04,29.04,29.04,29.04,29.612,29.612,29.612
2010-07,30.77,30.77,30.77,30.77,30.92,30.92,30.92,30.92,30.96,30.96,30.96,30.96,31.478,31.478,31.478
2010-10,34.20,34.20,34.20,34.20,34.37,34.37,34.37,34.37,34.38,34.38,34.38,34.38,34.825,34.825,34.825
2011-01,30.74,30.76,30.72,30.72,30.95,30.95,30.95,30.95,30.91,30.91,30.91,30.91,31.508,31.508,31.508
2011-04,31.58,31.39,31.42,31.43,31.68,31.68,31.68,31.68,31.55,31.55,31.55,31.55,32.185,32.185,32.185
2011-07,,33.18,33.42,33.41,33.78,33.78,33.78,33.78,33.58,33.58,33.58,33.58,34.084,34.084,34.084
2011-10,,,36.77,36.80,37.30,37.30,37.30,37.30,36.95,36.95,36.95,36.95,37.335,37.335,37.335
2012-01,,,,32.99,33.37,33.30,33.30,33.30,33.03,33.03,33.03,33.03,33.959,33.959,33.959
2012-04,,,,,33.69,33.71,33.71,33.71,33.40,33.40,33.40,33.40,34.311,34.311,34.311
2012-07,,,,,,35.57,35.60,35.65,35.31,35.31,35.31,35.31,36.213,36.213,36.213
2012-10,,,,,,,39.14,39.25,39.15,39.15,39.15,39.15,39.476,39.476,39.476
2013-01,,,,,,,,35.18,34.95,34.91,34.88,34.88,34.548,34.548,34.548
2013-04,,,,,,,,,35.36,35.40,35.39,35.43,34.920,34.920,34.920
2013-07,,,,,,,,,,37.12,37.13,37.21,36.549,36.549,36.549
2013-10,,,,,,,,,,,40.93,40.96,40.133,40.133,40.133
2014-01,,,,,,,,,,,,37.24,36.101,36.093,36.089
2014-04,,,,,,,,,,,,,36.919,36.920,36.914
2014-07,,,,,,,,,,,,,,38.765,38.709
2014-10,,,,,,,,,,,,,,,42.428
