"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1995-10,83.32,83.32,83.32,83.32,83.32,83.32,83.32,83.32,83.32,83.32,83.32,83.32,80.41,80.41,80.41
1996-01,81.55,81.55,81.55,81.55,81.55,81.55,81.55,81.55,81.55,81.55,81.55,81.55,79.71,79.71,79.71
1996-04,78.51,78.51,78.51,78.51,78.51,78.51,78.51,78.51,78.51,78.51,78.51,78.51,76.62,76.62,76.62
1996-07,86.62,86.62,86.62,86.62,86.62,86.62,86.62,86.62,86.62,86.62,86.62,86.62,84.64,84.64,84.64
1996-10,85.09,85.09,85.09,85.09,85.09,85.09,85.09,85.09,85.09,85.09,85.09,85.09,81.81,81.81,81.81
1997-01,80.62,80.62,80.62,80.62,80.62,80.62,80.62,80.62,80.62,80.62,80.62,80.62,78.57,78.57,78.57
1997-04,79.45,79.45,79.45,79.45,79.45,79.45,79.45,79.45,79.45,79.45,79.45,79.45,77.94,77.94,77.94
1997-07,87.21,87.21,87.21,87.21,87.21,87.21,87.21,87.21,87.21,87.21,87.21,87.21,85.47,85.47,85.47
1997-10,86.86,86.86,86.86,86.86,86.86,86.86,86.86,86.86,86.86,86.86,86.86,86.86,83.70,83.70,83.70
1998-01,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,82.74,82.74,82.74
1998-04,80.70,80.70,80.70,80.70,80.70,80.70,80.70,80.70,80.70,80.70,80.70,80.70,79.88,79.88,79.88
1998-07,89.19,89.19,89.19,89.19,89.19,89.19,89.19,89.19,89.19,89.19,89.19,89.19,88.65,88.65,88.65
1998-10,89.53,89.53,89.53,89.53,89.53,89.53,89.53,89.53,89.53,89.53,89.53,89.53,86.91,86.91,86.91
1999-01,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,86.31,86.31,86.31
1999-04,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,83.51,83.51,83.51
1999-07,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,91.98,91.98,91.98
1999-10,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,91.34,91.34,91.34
2000-01,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.75,92.42,92.42,92.42
2000-04,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03,88.36,88.36,88.36
2000-07,98.75,98.75,98.75,98.75,98.75,98.75,98.75,98.75,98.75,98.75,98.75,98.75,97.05,97.05,97.05
2000-10,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93,93.76,93.76,93.76
2001-01,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,95.13,95.13,95.13
2001-04,92.99,92.99,92.99,92.99,92.99,92.99,92.99,92.99,92.99,92.99,92.99,92.99,90.43,90.43,90.43
2001-07,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,99.04,99.04,99.04
2001-10,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,95.54,95.54,95.54
2002-01,97.92,97.92,97.92,97.92,97.92,97.92,97.92,97.92,97.92,97.92,97.92,97.92,94.40,94.40,94.40
2002-04,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26,90.79,90.79,90.79
2002-07,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,99.68,99.68,99.68
2002-10,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,95.35,95.35,95.35
2003-01,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,94.93,94.93,94.93
2003-04,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,90.46,90.46,90.46
2003-07,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,101.45,101.45,101.45
2003-10,100.79,100.79,100.79,100.79,100.79,100.79,100.79,100.79,100.79,100.79,100.79,100.79,97.26,97.26,97.26
2004-01,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.87,93.72,93.72,93.72
2004-04,92.62,92.62,92.62,92.62,92.62,92.62,92.62,92.62,92.62,92.62,92.62,92.62,90.38,90.38,90.38
2004-07,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,99.15,99.15,99.15
2004-10,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56,95.84,95.84,95.84
2005-01,99.05,99.05,99.05,99.05,99.05,99.05,99.05,99.05,99.05,99.05,99.05,99.05,94.84,94.84,94.84
2005-04,95.40,95.40,95.40,95.40,95.40,95.40,95.40,95.40,95.40,95.40,95.40,95.40,92.78,92.78,92.78
2005-07,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,101.36,101.36,101.36
2005-10,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,98.56,98.56,98.56
2006-01,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,97.04,97.04,97.04
2006-04,96.95,96.95,96.95,96.95,96.95,96.95,96.95,96.95,96.95,96.95,96.95,96.95,93.86,93.86,93.86
2006-07,107.52,107.52,107.52,107.52,107.52,107.52,107.52,107.52,107.52,107.52,107.52,107.52,104.26,104.26,104.26
2006-10,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,102.18,102.18,102.18
2007-01,110.10,110.10,110.10,110.10,110.10,110.10,110.10,110.10,110.10,110.10,110.10,110.10,104.25,104.25,104.25
2007-04,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,100.62,100.62,100.62
2007-07,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,110.58,110.58,110.58
2007-10,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,106.49,106.49,106.49
2008-01,111.93,111.93,111.93,111.93,112.16,112.16,112.16,112.16,112.16,112.16,112.16,112.16,107.75,107.75,107.75
2008-04,108.34,108.34,108.34,108.34,107.91,107.91,107.91,107.91,107.91,107.91,107.91,107.91,104.18,104.18,104.18
2008-07,116.36,116.36,116.36,116.36,116.18,116.18,116.18,116.18,116.18,116.18,116.18,116.18,111.36,111.36,111.36
2008-10,112.05,112.05,112.05,112.05,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,105.99,105.99,105.99
2009-01,100.02,100.02,100.02,100.02,99.06,99.06,99.06,99.06,99.24,99.24,99.24,99.24,98.07,98.07,98.07
2009-04,93.42,93.42,93.42,93.42,92.68,92.68,92.68,92.68,92.73,92.73,92.73,92.73,91.74,91.74,91.74
2009-07,101.81,101.81,101.81,101.81,100.97,100.97,100.97,100.97,101.13,101.13,101.13,101.13,98.99,98.99,98.99
2009-10,101.01,101.01,101.01,101.01,100.21,100.21,100.21,100.21,100.30,100.30,100.30,100.30,95.50,95.50,95.50
2010-01,101.72,101.72,101.72,101.72,99.69,99.69,99.69,99.69,102.89,102.89,102.89,102.89,99.72,99.72,99.72
2010-04,96.83,96.83,96.83,96.83,95.07,95.07,95.07,95.07,97.71,97.71,97.71,97.71,95.26,95.26,95.26
2010-07,107.44,107.44,107.44,107.44,105.33,105.33,105.33,105.33,108.45,108.45,108.45,108.45,103.95,103.95,103.95
2010-10,105.11,105.11,105.11,105.11,103.09,103.09,103.09,103.09,106.05,106.05,106.05,106.05,101.07,101.07,101.07
2011-01,106.20,106.67,106.67,106.69,104.77,104.77,104.77,104.77,108.13,108.13,108.13,108.13,103.93,103.93,103.93
2011-04,100.62,101.16,101.24,100.91,99.43,99.43,99.43,99.43,100.99,100.99,100.99,100.99,97.66,97.66,97.66
2011-07,,110.53,111.55,111.15,109.21,109.21,109.21,109.21,110.81,110.81,110.81,110.81,105.74,105.74,105.74
2011-10,,,108.94,108.53,106.60,106.60,106.60,106.60,108.11,108.11,108.11,108.11,101.44,101.44,101.44
2012-01,,,,110.90,109.22,109.08,109.06,109.11,111.77,111.77,111.77,111.77,105.36,105.36,105.36
2012-04,,,,,102.51,102.39,102.48,102.65,104.03,104.03,104.03,104.03,98.18,98.18,98.18
2012-07,,,,,,111.79,112.23,112.14,114.28,114.28,114.28,114.28,106.37,106.37,106.37
2012-10,,,,,,,108.46,108.32,110.31,110.31,110.31,110.31,101.25,101.25,101.25
2013-01,,,,,,,,110.37,113.68,113.58,113.52,113.12,104.46,104.46,104.46
2013-04,,,,,,,,,107.64,108.04,108.19,108.04,99.51,99.51,99.51
2013-07,,,,,,,,,,118.61,119.11,118.86,108.00,108.00,108.00
2013-10,,,,,,,,,,,114.88,114.28,103.04,103.04,103.04
2014-01,,,,,,,,,,,,117.34,107.35,107.34,107.44
2014-04,,,,,,,,,,,,,101.10,101.09,101.18
2014-07,,,,,,,,,,,,,,110.58,110.58
2014-10,,,,,,,,,,,,,,,105.64
