"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,Anzahl,Anzahl,Anzahl
unit multiplier,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.618,10.121,10.121,10.121,10.121,10.121,10.121,10.121,10.121,10.121,10.121,10.121,10.121,10.092,10.092,10.092
1991-04,10.392,10.392,10.392,10.392,10.392,10.392,10.392,10.393,10.393,10.393,10.393,10.393,10.393,10.393,10.393,9.902,9.902,9.902,9.902,9.902,9.902,9.902,9.902,9.902,9.902,9.902,9.902,9.878,9.878,9.878
1991-07,10.109,10.109,10.109,10.109,10.109,10.109,10.109,10.108,10.108,10.108,10.108,10.108,10.108,10.108,10.108,9.633,9.633,9.633,9.633,9.633,9.633,9.633,9.633,9.633,9.633,9.633,9.633,9.609,9.609,9.609
1991-10,9.935,9.935,9.935,9.935,9.935,9.935,9.935,9.934,9.934,9.934,9.934,9.934,9.934,9.934,9.934,9.469,9.469,9.469,9.469,9.470,9.470,9.470,9.470,9.470,9.470,9.470,9.470,9.445,9.445,9.445
1992-01,9.731,9.731,9.731,9.731,9.731,9.731,9.731,9.730,9.730,9.730,9.730,9.730,9.730,9.730,9.730,9.269,9.269,9.269,9.269,9.269,9.269,9.269,9.269,9.269,9.269,9.269,9.269,9.248,9.248,9.248
1992-04,9.552,9.552,9.552,9.552,9.552,9.552,9.552,9.553,9.553,9.553,9.553,9.553,9.553,9.553,9.553,9.097,9.097,9.097,9.097,9.097,9.097,9.097,9.097,9.097,9.097,9.097,9.097,9.079,9.079,9.079
1992-07,9.386,9.386,9.386,9.386,9.386,9.386,9.386,9.385,9.385,9.385,9.385,9.385,9.385,9.385,9.385,8.941,8.941,8.941,8.941,8.941,8.941,8.941,8.941,8.941,8.941,8.941,8.941,8.923,8.923,8.923
1992-10,9.217,9.217,9.217,9.217,9.217,9.217,9.217,9.217,9.217,9.217,9.217,9.217,9.217,9.217,9.217,8.782,8.782,8.782,8.782,8.782,8.782,8.782,8.782,8.782,8.782,8.782,8.782,8.766,8.766,8.766
1993-01,9.036,9.036,9.036,9.036,9.036,9.036,9.036,9.035,9.035,9.035,9.035,9.035,9.035,9.035,9.035,8.605,8.605,8.605,8.605,8.605,8.605,8.605,8.605,8.605,8.605,8.605,8.605,8.587,8.587,8.587
1993-04,8.862,8.862,8.862,8.862,8.862,8.862,8.862,8.863,8.863,8.863,8.863,8.863,8.863,8.863,8.863,8.441,8.441,8.441,8.441,8.441,8.441,8.441,8.441,8.441,8.441,8.441,8.441,8.424,8.424,8.424
1993-07,8.690,8.690,8.690,8.690,8.690,8.690,8.690,8.689,8.689,8.689,8.689,8.689,8.689,8.689,8.689,8.280,8.280,8.280,8.280,8.279,8.279,8.279,8.279,8.279,8.279,8.279,8.279,8.263,8.263,8.263
1993-10,8.541,8.541,8.541,8.542,8.542,8.542,8.542,8.541,8.541,8.541,8.541,8.542,8.542,8.542,8.542,8.138,8.138,8.138,8.138,8.138,8.138,8.138,8.138,8.138,8.138,8.138,8.138,8.124,8.124,8.124
1994-01,8.445,8.445,8.445,8.445,8.445,8.445,8.445,8.445,8.445,8.445,8.445,8.444,8.444,8.444,8.445,8.047,8.047,8.047,8.047,8.047,8.047,8.047,8.047,8.047,8.047,8.047,8.047,8.036,8.036,8.036
1994-04,8.330,8.330,8.330,8.330,8.330,8.330,8.330,8.331,8.331,8.331,8.331,8.331,8.331,8.331,8.331,7.937,7.937,7.937,7.937,7.937,7.937,7.937,7.937,7.937,7.937,7.937,7.937,7.924,7.924,7.924
1994-07,8.253,8.253,8.253,8.253,8.253,8.253,8.253,8.253,8.253,8.253,8.253,8.253,8.253,8.253,8.253,7.865,7.865,7.865,7.865,7.865,7.865,7.865,7.865,7.865,7.865,7.865,7.865,7.856,7.856,7.856
1994-10,8.202,8.202,8.202,8.202,8.202,8.202,8.202,8.202,8.202,8.202,8.202,8.203,8.203,8.203,8.203,7.815,7.815,7.815,7.815,7.815,7.815,7.815,7.815,7.815,7.815,7.815,7.815,7.807,7.807,7.807
1995-01,8.173,8.173,8.173,8.173,8.173,8.173,8.173,8.173,8.173,8.173,8.173,8.173,8.173,8.173,8.173,7.791,7.791,7.791,7.791,7.791,7.791,7.791,7.791,7.791,7.791,7.791,7.791,7.781,7.781,7.781
1995-04,8.128,8.128,8.128,8.128,8.128,8.128,8.128,8.128,8.128,8.128,8.128,8.128,8.128,8.128,8.128,7.747,7.747,7.747,7.747,7.747,7.747,7.747,7.747,7.747,7.747,7.747,7.747,7.738,7.738,7.738
1995-07,8.090,8.090,8.090,8.090,8.090,8.090,8.090,8.089,8.089,8.089,8.089,8.089,8.089,8.089,8.089,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.704,7.704,7.704
1995-10,8.040,8.040,8.040,8.040,8.040,8.040,8.040,8.040,8.040,8.040,8.040,8.041,8.041,8.041,8.041,7.664,7.664,7.664,7.664,7.664,7.664,7.664,7.664,7.664,7.664,7.664,7.664,7.657,7.657,7.657
1996-01,7.980,7.980,7.980,7.980,7.980,7.980,7.980,7.980,7.980,7.980,7.980,7.980,7.980,7.980,7.980,7.599,7.599,7.599,7.599,7.599,7.599,7.599,7.599,7.599,7.599,7.599,7.599,7.603,7.603,7.603
1996-04,7.924,7.924,7.924,7.924,7.924,7.924,7.924,7.925,7.925,7.925,7.925,7.924,7.924,7.924,7.924,7.545,7.545,7.545,7.545,7.545,7.545,7.545,7.545,7.545,7.545,7.545,7.545,7.554,7.554,7.554
