"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
2000-01,23.03,23.03,23.03,23.03,22.81,22.81,22.81,22.82,22.81,22.81,22.81,22.81,24.036,24.036,24.036
2000-04,20.76,20.76,20.76,20.76,20.71,20.71,20.71,20.70,20.70,20.70,20.70,20.70,21.674,21.674,21.674
2000-07,18.78,18.78,18.78,18.78,18.93,18.93,18.93,18.92,18.92,18.92,18.92,18.92,19.828,19.828,19.828
2000-10,17.81,17.81,17.81,17.81,17.93,17.93,17.93,17.94,17.95,17.95,17.95,17.95,18.909,18.909,18.909
2001-01,19.28,19.28,19.28,19.28,19.05,19.05,19.05,19.06,19.05,19.05,19.05,19.05,20.363,20.363,20.363
2001-04,19.69,19.69,19.69,19.69,19.64,19.64,19.64,19.64,19.63,19.63,19.63,19.63,20.601,20.601,20.601
2001-07,17.55,17.55,17.55,17.55,17.67,17.67,17.67,17.67,17.66,17.66,17.66,17.66,21.646,21.646,21.646
2001-10,23.72,23.72,23.72,23.72,23.87,23.87,23.87,23.86,23.88,23.88,23.88,23.88,25.285,25.285,25.285
2002-01,21.32,21.32,21.32,21.32,21.06,21.06,21.06,21.08,21.07,21.07,21.07,21.07,23.349,23.349,23.349
2002-04,20.54,20.54,20.54,20.54,20.50,20.50,20.50,20.50,20.50,20.50,20.50,20.50,22.968,22.968,22.968
2002-07,21.43,21.43,21.43,21.43,21.59,21.59,21.59,21.58,21.57,21.57,21.57,21.57,23.777,23.777,23.777
2002-10,23.21,23.21,23.21,23.21,23.35,23.35,23.35,23.34,23.36,23.36,23.36,23.36,24.867,24.867,24.867
2003-01,22.52,22.52,22.52,22.52,22.29,22.29,22.29,22.31,22.30,22.30,22.30,22.30,24.387,24.387,24.387
2003-04,23.21,23.21,23.21,23.21,23.17,23.17,23.17,23.17,23.17,23.17,23.17,23.17,24.100,24.100,24.100
2003-07,23.92,23.92,23.92,23.92,24.07,24.07,24.07,24.06,24.05,24.05,24.05,24.05,24.645,24.645,24.645
2003-10,24.78,24.78,24.78,24.78,24.90,24.90,24.90,24.89,24.90,24.90,24.90,24.90,25.992,25.992,25.992
2004-01,25.28,25.28,25.28,25.28,25.11,25.11,25.11,25.13,25.12,25.12,25.12,25.12,26.833,26.833,26.833
2004-04,26.23,26.23,26.23,26.23,26.21,26.21,26.21,26.21,26.22,26.22,26.22,26.22,27.998,27.998,27.998
2004-07,26.46,26.46,26.46,26.46,26.57,26.57,26.57,26.56,26.55,26.55,26.55,26.55,28.286,28.286,28.286
2004-10,25.81,25.81,25.81,25.81,25.88,25.88,25.88,25.88,25.88,25.88,25.88,25.88,27.878,27.878,27.878
2005-01,25.20,25.20,25.20,25.20,25.12,25.12,25.12,25.14,25.13,25.13,25.13,25.13,27.514,27.514,27.514
2005-04,24.57,24.57,24.57,24.57,24.56,24.56,24.56,24.56,24.57,24.57,24.57,24.57,26.982,26.982,26.982
2005-07,23.58,23.58,23.58,23.58,23.64,23.64,23.64,23.63,23.63,23.63,23.63,23.63,27.140,27.140,27.140
2005-10,25.03,25.03,25.03,25.03,25.05,25.05,25.05,25.05,25.04,25.04,25.04,25.04,27.508,27.508,27.508
2006-01,24.71,24.71,24.71,24.71,24.70,24.70,24.70,24.71,24.71,24.71,24.71,24.71,27.329,27.329,27.329
2006-04,24.68,24.68,24.68,24.68,24.69,24.69,24.69,24.69,24.69,24.69,24.69,24.69,27.538,27.538,27.538
2006-07,24.36,24.36,24.36,24.36,24.39,24.39,24.39,24.38,24.38,24.38,24.38,24.38,27.375,27.375,27.375
2006-10,23.65,23.65,23.65,23.65,23.63,23.63,23.63,23.63,23.62,23.62,23.62,23.62,26.622,26.622,26.622
2007-01,23.02,23.02,23.02,23.02,23.06,23.06,23.06,23.05,23.06,23.06,23.06,23.06,26.115,26.115,26.115
2007-04,23.02,23.02,23.02,23.02,23.04,23.04,23.04,23.04,23.03,23.03,23.03,23.03,26.210,26.210,26.210
2007-07,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.48,22.50,22.50,22.50,22.50,25.712,25.712,25.712
2007-10,22.01,22.01,22.01,22.01,21.95,21.95,21.95,21.98,21.95,21.95,21.95,21.95,25.109,25.109,25.109
2008-01,21.03,21.03,21.03,21.03,21.33,21.33,21.33,21.31,21.32,21.32,21.32,21.32,24.266,24.266,24.266
2008-04,20.06,20.06,20.06,20.06,20.69,20.69,20.69,20.67,20.68,20.68,20.68,20.68,23.506,23.506,23.506
2008-07,20.24,20.24,20.24,20.24,20.42,20.42,20.42,20.40,20.43,20.43,20.43,20.43,22.917,22.917,22.917
2008-10,22.23,22.23,22.23,22.23,21.17,21.17,21.17,21.24,21.19,21.19,21.19,21.19,23.837,23.837,23.837
2009-01,24.14,24.14,24.14,24.14,22.14,22.14,22.14,22.08,22.11,22.11,22.11,22.11,25.049,25.049,25.049
2009-04,25.90,25.90,25.90,25.90,22.94,22.94,22.94,22.89,22.84,22.84,22.84,22.84,25.883,25.883,25.883
2009-07,27.35,27.35,27.35,27.35,23.74,23.74,23.74,23.72,23.74,23.74,23.74,23.74,26.501,26.501,26.501
2009-10,28.03,28.03,28.03,28.03,24.28,24.28,24.28,24.43,24.39,24.39,24.39,24.39,26.615,26.615,26.615
2010-01,28.78,28.78,28.78,28.78,25.08,25.08,25.08,24.96,25.05,25.05,25.05,25.05,26.546,26.546,26.546
2010-04,29.42,29.42,29.42,29.42,25.28,25.28,25.28,25.20,25.39,25.39,25.39,25.39,26.667,26.667,26.667
2010-07,29.80,29.80,29.80,29.80,25.49,25.49,25.49,25.48,25.60,25.60,25.60,25.60,26.456,26.456,26.456
2010-10,29.81,29.81,29.81,29.81,25.47,25.47,25.47,25.68,25.64,25.64,25.64,25.64,25.866,25.866,25.866
2011-01,29.44,29.42,29.47,29.50,25.39,25.39,25.39,25.20,25.31,25.31,25.31,25.31,25.418,25.418,25.418
2011-04,29.70,29.48,29.58,29.60,25.53,25.53,25.53,25.43,25.62,25.62,25.62,25.62,24.831,24.831,24.831
2011-07,,29.45,29.60,29.60,25.49,25.49,25.49,25.50,25.55,25.55,25.55,25.55,24.936,24.936,24.936
2011-10,,,29.62,29.62,25.11,25.11,25.11,25.39,24.95,24.95,24.95,24.95,25.291,25.291,25.291
2012-01,,,,28.82,24.46,24.48,24.58,24.31,23.78,23.78,23.78,23.78,25.265,25.265,25.265
2012-04,,,,,24.50,23.61,23.76,23.62,23.39,23.39,23.39,23.39,25.624,25.624,25.624
2012-07,,,,,,23.19,23.37,23.39,23.44,23.44,23.44,23.44,25.861,25.861,25.861
2012-10,,,,,,,22.71,22.85,23.85,23.85,23.85,23.85,25.717,25.717,25.717
2013-01,,,,,,,,24.25,24.45,24.45,24.46,24.12,25.518,25.518,25.518
2013-04,,,,,,,,,24.57,24.59,24.59,25.05,25.641,25.641,25.641
2013-07,,,,,,,,,,24.58,24.58,25.26,25.962,25.962,25.962
2013-10,,,,,,,,,,,24.97,25.30,26.108,26.108,26.108
2014-01,,,,,,,,,,,,25.11,26.545,26.545,26.251
2014-04,,,,,,,,,,,,,26.325,26.258,25.981
2014-07,,,,,,,,,,,,,,26.630,26.166
2014-10,,,,,,,,,,,,,,,25.937
