"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1996-10,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.06,8.06,8.06,8.06,8.06,8.06,8.06,8.06,8.06,8.06,8.06,8.06,8.053,8.053,8.053
1997-01,7.35,7.35,7.35,7.35,7.35,7.35,7.35,7.35,7.35,7.35,7.35,7.35,7.35,7.35,7.35,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.208,7.208,7.208
1997-04,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.07,9.07,9.07,9.07,9.07,9.07,9.07,9.07,9.07,9.07,9.07,9.07,9.070,9.070,9.070
1997-07,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.745,7.745,7.745
1997-10,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.34,9.34,9.34,9.34,9.34,9.34,9.34,9.34,9.34,9.34,9.34,9.34,9.339,9.339,9.339
1998-01,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.943,7.943,7.943
1998-04,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.18,9.18,9.18,9.18,9.18,9.18,9.18,9.18,9.18,9.18,9.18,9.18,9.178,9.178,9.178
1998-07,8.77,8.77,8.77,8.77,8.77,8.77,8.77,8.77,8.77,8.77,8.77,8.77,8.77,8.77,8.77,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.704,8.704,8.704
1998-10,11.02,11.02,11.02,11.02,11.02,11.02,11.02,11.02,11.02,11.02,11.02,11.02,11.02,11.02,11.02,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.553,10.553,10.553
1999-01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.958,8.958,8.958
1999-04,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.87,9.84,9.84,9.84,9.84,9.84,9.84,9.84,9.84,9.84,9.84,9.84,9.84,9.843,9.843,9.843
1999-07,9.04,9.04,9.04,9.04,9.04,9.04,9.04,9.04,9.04,9.04,9.04,9.04,9.04,9.04,9.04,8.81,8.81,8.81,8.81,8.81,8.81,8.81,8.81,8.81,8.81,8.81,8.81,8.807,8.807,8.807
1999-10,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.942,9.942,9.942
2000-01,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.36,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.146,10.146,10.146
2000-04,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.432,11.432,11.432
2000-07,10.96,10.96,10.96,10.96,10.96,10.96,10.96,10.96,10.96,10.96,10.96,10.96,10.96,10.96,10.96,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.815,10.815,10.815
2000-10,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,11.002,11.002,11.002
2001-01,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.762,9.762,9.762
2001-04,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.125,10.125,10.125
2001-07,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.839,8.839,8.839
2001-10,9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.60,9.60,9.60,9.60,9.60,9.60,9.60,9.60,9.60,9.60,9.60,9.60,9.592,9.592,9.592
2002-01,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.711,7.711,7.711
2002-04,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.182,10.182,10.182
2002-07,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.30,8.30,8.30,8.30,8.30,8.30,8.30,8.30,8.30,8.30,8.30,8.30,8.294,8.294,8.294
2002-10,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.471,9.471,9.471
2003-01,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,8.90,8.90,8.90,8.90,8.90,8.90,8.90,8.90,8.90,8.90,8.90,8.90,8.888,8.888,8.888
2003-04,11.04,11.04,11.04,11.04,11.04,11.04,11.04,11.04,11.04,11.04,11.04,11.04,11.04,11.04,11.04,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.790,10.790,10.790
2003-07,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,9.84,9.84,9.84,9.84,9.84,9.84,9.84,9.84,9.84,9.84,9.84,9.84,9.832,9.832,9.832
2003-10,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.45,10.45,10.45,10.45,10.45,10.45,10.45,10.45,10.45,10.45,10.45,10.45,10.462,10.462,10.462
2004-01,9.68,9.68,9.68,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.415,9.415,9.415
2004-04,12.39,12.39,12.39,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.08,12.08,12.08,12.08,12.08,12.08,12.08,12.08,12.08,12.08,12.08,12.08,12.094,12.094,12.094
2004-07,10.62,10.62,10.62,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.44,10.44,10.44,10.44,10.44,10.44,10.44,10.44,10.44,10.44,10.44,10.44,10.443,10.443,10.443
2004-10,13.03,13.03,13.03,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.784,12.784,12.784
2005-01,10.59,10.59,10.59,10.89,10.89,10.89,10.89,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.553,10.553,10.553
2005-04,13.35,13.35,13.35,13.40,13.40,13.40,13.40,13.30,13.30,13.30,13.30,13.30,13.30,13.30,13.30,13.02,13.02,13.02,13.02,13.02,13.02,13.02,13.02,13.02,13.02,13.02,13.02,13.021,13.021,13.021
2005-07,11.21,11.21,11.21,11.25,11.25,11.25,11.25,11.23,11.23,11.23,11.23,11.23,11.23,11.23,11.23,11.02,11.02,11.02,11.02,11.02,11.02,11.02,11.02,11.02,11.02,11.02,11.02,11.017,11.017,11.017
2005-10,13.94,13.94,13.94,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.360,13.360,13.360
2006-01,11.30,11.30,11.30,11.85,11.85,11.85,11.85,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.90,11.90,11.90,11.90,11.90,11.90,11.90,11.90,11.90,11.90,11.90,11.90,11.904,11.904,11.904
2006-04,14.84,14.84,14.84,15.76,15.76,15.76,15.76,15.93,15.93,15.93,15.93,15.94,15.94,15.94,15.94,15.74,15.74,15.74,15.74,15.74,15.74,15.74,15.74,15.74,15.74,15.74,15.74,15.735,15.735,15.735
2006-07,12.87,12.87,12.87,13.40,13.40,13.40,13.40,13.53,13.53,13.53,13.53,13.49,13.49,13.49,13.49,13.22,13.22,13.22,13.22,13.22,13.22,13.22,13.22,13.22,13.22,13.22,13.22,13.233,13.233,13.233
2006-10,14.01,14.01,14.01,14.94,14.94,14.94,14.94,15.14,15.14,15.14,15.14,15.03,15.03,15.03,15.03,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.630,14.630,14.630
2007-01,,,,12.86,12.86,12.86,12.86,14.47,14.47,14.47,14.47,14.39,14.39,14.39,14.39,14.31,14.31,14.31,14.31,14.31,14.31,14.31,14.31,14.31,14.31,14.31,14.31,14.322,14.322,14.322
2007-04,,,,15.64,15.64,15.64,15.64,17.04,17.04,17.04,17.04,16.95,16.95,16.95,16.95,16.61,16.61,16.61,16.61,16.61,16.61,16.61,16.61,16.61,16.61,16.61,16.61,16.598,16.598,16.598
2007-07,,,,12.77,12.77,12.77,12.77,14.10,14.10,14.10,14.10,13.95,13.95,13.95,13.95,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.580,13.580,13.580
2007-10,,,,15.12,15.12,15.12,15.12,16.03,16.03,16.03,16.03,15.79,15.79,15.79,15.79,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.688,15.688,15.688
2008-01,,,,,,,,14.00,14.00,14.00,14.00,13.78,13.78,13.78,13.78,13.67,13.67,13.67,13.67,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.619,13.619,13.619
2008-04,,,,,,,,16.39,16.39,16.39,16.39,16.67,16.67,16.67,16.67,16.46,16.46,16.46,16.46,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.385,16.385,16.385
2008-07,,,,,,,,15.27,15.27,15.27,15.27,15.46,15.46,15.46,15.46,15.00,15.00,15.00,15.00,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.948,14.948,14.948
2008-10,,,,,,,,14.80,14.80,14.80,14.80,14.44,14.44,14.44,14.44,13.90,13.90,13.90,13.90,13.90,13.90,13.90,13.90,13.90,13.90,13.90,13.90,13.908,13.908,13.908
2009-01,,,,,,,,,,,,9.95,9.95,9.95,9.95,9.22,9.22,9.22,9.22,9.30,9.30,9.30,9.30,9.31,9.31,9.31,9.31,9.318,9.318,9.318
2009-04,,,,,,,,,,,,11.81,11.81,11.81,11.81,11.73,11.73,11.73,11.73,11.79,11.79,11.79,11.79,11.78,11.78,11.78,11.78,11.965,11.965,11.965
2009-07,,,,,,,,,,,,11.35,11.35,11.35,11.35,11.27,11.27,11.27,11.27,11.30,11.30,11.30,11.30,11.28,11.28,11.28,11.28,11.516,11.516,11.516
2009-10,,,,,,,,,,,,11.71,11.71,11.71,11.71,12.32,12.32,12.32,12.32,12.27,12.27,12.27,12.27,12.26,12.26,12.26,12.26,12.609,12.609,12.609
2010-01,,,,,,,,,,,,,,,,12.36,12.36,12.36,12.36,12.22,12.22,12.22,12.22,12.19,12.19,12.19,12.19,12.497,12.497,12.497
2010-04,,,,,,,,,,,,,,,,15.45,15.45,15.45,15.45,15.22,15.22,15.22,15.22,15.13,15.13,15.13,15.13,15.196,15.196,15.196
2010-07,,,,,,,,,,,,,,,,12.72,12.72,12.72,12.72,12.45,12.45,12.45,12.45,12.40,12.40,12.40,12.40,12.416,12.416,12.416
2010-10,,,,,,,,,,,,,,,,16.07,16.07,16.07,16.07,15.79,15.79,15.79,15.79,15.76,15.76,15.76,15.76,15.784,15.784,15.784
2011-01,,,,,,,,,,,,,,,,,,,,13.31,13.31,13.31,13.31,13.11,13.11,13.11,13.11,13.211,13.211,13.211
2011-04,,,,,,,,,,,,,,,,,,,,15.21,15.21,15.21,15.21,14.59,14.59,14.59,14.59,14.732,14.732,14.732
2011-07,,,,,,,,,,,,,,,,,,,,13.15,13.15,13.15,13.15,12.68,12.68,12.68,12.68,12.825,12.825,12.825
2011-10,,,,,,,,,,,,,,,,,,,,14.22,14.22,14.22,14.22,13.46,13.46,13.46,13.46,13.606,13.606,13.606
2012-01,,,,,,,,,,,,,,,,,,,,,,,,11.74,11.74,11.74,11.74,12.036,12.036,12.036
2012-04,,,,,,,,,,,,,,,,,,,,,,,,12.50,12.50,12.50,12.50,13.007,13.007,13.007
2012-07,,,,,,,,,,,,,,,,,,,,,,,,11.17,11.17,11.17,11.17,11.563,11.563,11.563
2012-10,,,,,,,,,,,,,,,,,,,,,,,,11.38,11.38,11.38,11.38,12.126,12.126,12.126
2013-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.625,10.625,10.625
2013-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.801,12.801,12.801
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.366,11.366,11.366
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.282,13.282,13.282
