"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1997-07,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.307,0.307,0.307
1997-10,0.315,0.315,0.315,0.315,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.311,0.311,0.311
1998-01,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.319,0.319,0.319
1998-04,0.332,0.332,0.332,0.332,0.332,0.332,0.332,0.332,0.332,0.332,0.332,0.332,0.327,0.327,0.327
1998-07,0.340,0.340,0.340,0.340,0.340,0.340,0.340,0.340,0.340,0.340,0.340,0.340,0.335,0.335,0.335
1998-10,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.341,0.341,0.341
1999-01,0.350,0.350,0.350,0.350,0.350,0.350,0.350,0.350,0.350,0.350,0.350,0.350,0.344,0.344,0.344
1999-04,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.350,0.350,0.350
1999-07,0.362,0.362,0.362,0.362,0.362,0.362,0.362,0.362,0.362,0.362,0.362,0.362,0.357,0.357,0.357
1999-10,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365
2000-01,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.371,0.371,0.371
2000-04,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.374,0.374,0.374
2000-07,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.375,0.375,0.375
2000-10,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.374,0.374,0.374
2001-01,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.368,0.368,0.368
2001-04,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369
2001-07,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370
2001-10,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.373,0.373,0.373
2002-01,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.373,0.373,0.373
2002-04,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.372,0.372,0.372
2002-07,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.371,0.371,0.371
2002-10,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.370,0.370,0.370
2003-01,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371
2003-04,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.374,0.374,0.374
2003-07,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.373,0.373,0.373
2003-10,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.372,0.372,0.372
2004-01,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.374,0.374,0.374
2004-04,0.382,0.382,0.382,0.382,0.382,0.382,0.382,0.382,0.382,0.382,0.382,0.382,0.379,0.379,0.379
2004-07,0.383,0.383,0.383,0.383,0.383,0.383,0.383,0.383,0.383,0.383,0.383,0.383,0.378,0.378,0.378
2004-10,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.380,0.380,0.380
2005-01,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.380,0.380,0.380
2005-04,0.383,0.383,0.383,0.383,0.383,0.383,0.383,0.383,0.383,0.383,0.383,0.383,0.379,0.379,0.379
2005-07,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.380,0.380,0.380
2005-10,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.383,0.383,0.383
2006-01,0.387,0.387,0.387,0.387,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.382,0.382,0.382
2006-04,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.385,0.385,0.385
2006-07,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.386,0.386,0.386
2006-10,0.393,0.393,0.393,0.393,0.393,0.393,0.393,0.393,0.393,0.393,0.393,0.393,0.410,0.410,0.410
2007-01,0.389,0.389,0.389,0.389,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.406,0.406,0.406
2007-04,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.404,0.404,0.404
2007-07,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.404,0.404,0.404
2007-10,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.405,0.405,0.405
2008-01,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.387,0.387,0.387,0.387,0.410,0.410,0.410
2008-04,0.388,0.388,0.388,0.388,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.413,0.413,0.413
2008-07,0.386,0.386,0.386,0.386,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.412,0.412,0.412
2008-10,0.372,0.372,0.372,0.372,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.397,0.397,0.397
2009-01,0.368,0.368,0.368,0.368,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.392,0.392,0.392
2009-04,0.370,0.370,0.370,0.370,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.394,0.394,0.394
2009-07,0.370,0.370,0.370,0.370,0.376,0.376,0.376,0.376,0.375,0.375,0.375,0.375,0.394,0.394,0.394
2009-10,0.370,0.370,0.370,0.370,0.376,0.376,0.376,0.376,0.375,0.375,0.375,0.375,0.394,0.394,0.394
2010-01,0.369,0.369,0.369,0.369,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.394,0.394,0.394
2010-04,0.369,0.369,0.369,0.369,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.393,0.393,0.393
2010-07,0.368,0.368,0.368,0.368,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.393,0.393,0.393
2010-10,0.368,0.368,0.368,0.368,0.374,0.374,0.374,0.374,0.375,0.375,0.375,0.375,0.392,0.392,0.392
2011-01,0.369,0.369,0.369,0.369,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.393,0.393,0.393
2011-04,0.368,0.369,0.369,0.369,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.393,0.393,0.393
2011-07,,0.369,0.371,0.371,0.377,0.377,0.377,0.377,0.375,0.375,0.375,0.375,0.393,0.393,0.393
2011-10,,,0.372,0.371,0.377,0.377,0.377,0.377,0.373,0.373,0.373,0.373,0.394,0.394,0.394
2012-01,,,,0.372,0.379,0.380,0.380,0.380,0.376,0.376,0.376,0.376,0.394,0.394,0.394
2012-04,,,,,0.380,0.381,0.382,0.382,0.379,0.379,0.379,0.379,0.395,0.395,0.395
2012-07,,,,,,0.381,0.384,0.385,0.382,0.382,0.382,0.382,0.397,0.397,0.397
2012-10,,,,,,,0.384,0.386,0.384,0.384,0.384,0.384,0.399,0.399,0.399
2013-01,,,,,,,,0.392,0.386,0.386,0.386,0.386,0.401,0.401,0.401
2013-04,,,,,,,,,0.388,0.389,0.388,0.388,0.401,0.401,0.401
2013-07,,,,,,,,,,0.390,0.390,0.388,0.402,0.402,0.402
2013-10,,,,,,,,,,,0.392,0.388,0.404,0.404,0.404
2014-01,,,,,,,,,,,,0.389,0.407,0.407,0.407
2014-04,,,,,,,,,,,,,0.408,0.408,0.408
2014-07,,,,,,,,,,,,,,0.410,0.409
2014-10,,,,,,,,,,,,,,,0.411
