"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24
1997-07,32.06,32.06,32.06,32.06,32.06,32.06,32.06,32.06,32.06,32.06,32.06,32.06,32.06,32.06,32.06,32.06,32.06,32.06,32.06,32.06,32.06,32.06,32.06,32.06,32.06
1997-10,37.10,37.10,37.10,37.10,37.10,37.10,37.10,37.10,37.10,37.10,37.10,37.10,37.10,37.10,37.10,37.10,37.10,37.10,37.10,37.10,37.10,37.10,37.10,37.10,37.10
1998-01,31.45,31.45,31.45,31.45,31.45,31.45,31.45,31.45,31.45,31.45,31.45,31.45,31.45,31.45,31.45,31.45,31.45,31.45,31.45,31.45,31.45,31.45,31.45,31.45,31.45
1998-04,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13
1998-07,34.57,34.57,34.57,34.57,34.57,34.57,34.57,34.57,34.57,34.57,34.57,34.57,34.57,34.57,34.57,34.57,34.57,34.57,34.57,34.57,34.57,34.57,34.57,34.57,34.57
1998-10,39.97,39.97,39.97,39.97,39.97,39.97,39.97,39.97,39.97,39.97,39.97,39.97,39.97,39.97,39.97,39.97,39.97,39.97,39.97,39.97,39.97,39.97,39.97,39.97,39.97
1999-01,33.46,33.46,33.46,33.46,33.46,33.46,33.46,33.46,33.46,33.46,33.46,33.46,33.46,33.46,33.46,33.46,33.46,33.46,33.46,33.46,33.46,33.46,33.46,33.46,33.46
1999-04,34.97,34.97,34.97,34.97,34.97,34.97,34.97,34.97,34.97,34.97,34.97,34.97,34.97,34.97,34.97,34.97,34.97,34.97,34.97,34.97,34.97,34.97,34.97,34.97,34.97
1999-07,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25,37.25
1999-10,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25
2000-01,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
2000-04,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25
2000-07,40.94,40.94,40.94,40.94,40.94,40.94,40.94,40.94,40.94,40.94,40.94,40.94,40.94,40.94,40.94,40.94,40.94,40.94,40.94,40.94,40.94,40.94,40.94,40.94,40.94
2000-10,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15
2001-01,39.52,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49,39.49
2001-04,40.49,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43
2001-07,42.71,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67
2001-10,48.83,48.76,48.76,48.76,48.76,48.76,48.76,48.76,48.76,48.76,48.76,48.76,48.76,48.76,48.76,48.76,48.76,48.76,48.76,48.76,48.76,48.76,48.76,48.76,48.76
2002-01,41.06,40.87,40.87,40.87,40.87,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81
2002-04,41.39,41.24,41.24,41.24,41.24,41.19,41.19,41.19,41.19,41.19,41.19,41.19,41.19,41.19,41.19,41.19,41.19,41.19,41.19,41.19,41.19,41.19,41.19,41.19,41.19
2002-07,43.80,43.66,43.66,43.66,43.66,43.59,43.59,43.59,43.59,43.59,43.59,43.59,43.59,43.59,43.59,43.59,43.59,43.59,43.59,43.59,43.59,43.59,43.59,43.59,43.59
2002-10,49.87,49.61,49.61,49.61,49.61,49.56,49.56,49.56,49.56,49.56,49.56,49.56,49.56,49.56,49.56,49.56,49.56,49.56,49.56,49.56,49.56,49.56,49.56,49.56,49.56
2003-01,41.95,41.69,41.69,41.69,41.69,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74
2003-04,42.08,42.01,42.01,42.01,42.01,41.99,41.99,41.99,41.99,42.00,42.00,42.00,42.00,42.00,42.00,42.00,42.00,42.00,42.00,42.00,42.00,42.00,42.00,42.00,42.00
2003-07,44.19,44.16,44.16,44.16,44.16,44.14,44.14,44.14,44.14,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15
2003-10,50.61,50.54,50.54,50.54,50.54,50.50,50.50,50.50,50.50,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52
2004-01,42.75,42.64,42.64,42.64,42.64,42.57,42.57,42.57,42.57,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58
2004-04,43.08,43.05,43.05,43.05,43.05,42.97,42.97,42.97,42.97,42.98,42.98,42.98,42.98,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99
2004-07,45.19,45.20,45.20,45.20,45.20,45.15,45.15,45.15,45.15,45.14,45.14,45.14,45.14,45.15,45.15,45.15,45.15,45.15,45.15,45.15,45.15,45.15,45.15,45.15,45.15
2004-10,50.80,50.83,50.83,50.83,50.83,50.74,50.74,50.74,50.74,50.76,50.76,50.76,50.76,50.77,50.77,50.77,50.77,50.77,50.77,50.77,50.77,50.77,50.77,50.77,50.77
2005-01,43.10,43.31,43.34,43.29,43.29,43.44,43.44,43.44,43.44,43.48,43.48,43.48,43.48,43.48,43.48,43.48,43.48,43.43,43.43,43.43,43.43,43.43,43.43,43.43,43.43
2005-04,,43.69,43.76,43.76,43.76,43.87,43.87,43.87,43.87,43.90,43.90,43.90,43.90,43.90,43.90,43.90,43.90,43.88,43.88,43.88,43.88,43.88,43.88,43.88,43.88
2005-07,,,45.73,45.83,45.83,46.07,46.07,46.07,46.07,46.04,46.04,46.04,46.04,46.04,46.04,46.04,46.04,46.00,46.00,46.00,46.00,46.00,46.00,46.00,46.00
2005-10,,,,51.41,51.41,51.79,51.79,51.79,51.79,51.84,51.84,51.84,51.84,51.83,51.83,51.83,51.83,51.79,51.79,51.79,51.79,51.79,51.79,51.79,51.79
2006-01,,,,,43.87,44.18,44.30,44.27,44.30,43.71,43.71,43.71,43.71,43.69,43.69,43.69,43.69,43.63,43.63,43.63,43.63,43.65,43.65,43.65,43.65
2006-04,,,,,,44.71,45.13,45.26,45.33,44.73,44.73,44.73,44.73,44.71,44.71,44.71,44.71,44.65,44.65,44.65,44.65,44.67,44.67,44.67,44.67
2006-07,,,,,,,47.86,48.35,48.41,47.77,47.77,47.77,47.77,47.79,47.79,47.79,47.79,47.73,47.73,47.73,47.73,47.74,47.74,47.74,47.74
2006-10,,,,,,,,54.38,54.27,53.83,53.83,53.83,53.83,53.82,53.82,53.82,53.82,53.80,53.80,53.80,53.80,53.79,53.79,53.79,53.79
2007-01,,,,,,,,,46.69,46.16,46.12,46.10,46.10,46.47,46.47,46.47,46.47,46.45,46.45,46.45,46.45,46.44,46.44,46.44,46.44
2007-04,,,,,,,,,,46.95,47.03,47.49,47.48,47.79,47.79,47.79,47.79,47.75,47.75,47.75,47.75,47.75,47.75,47.75,47.75
2007-07,,,,,,,,,,,49.84,49.99,49.88,50.14,50.14,50.14,50.14,50.07,50.07,50.07,50.07,50.10,50.10,50.10,50.10
2007-10,,,,,,,,,,,,56.80,56.80,57.07,57.07,57.07,57.07,57.00,57.00,57.00,57.00,57.00,57.00,57.00,57.00
2008-01,,,,,,,,,,,,,48.72,49.03,49.01,48.97,48.98,49.01,49.01,49.01,49.01,49.01,49.01,49.01,49.01
2008-04,,,,,,,,,,,,,,50.31,50.33,50.31,50.31,50.29,50.29,50.29,50.29,50.28,50.28,50.28,50.28
2008-07,,,,,,,,,,,,,,,52.68,52.99,53.01,52.98,52.98,52.98,52.98,52.98,52.98,52.98,52.98
2008-10,,,,,,,,,,,,,,,,59.51,59.57,59.52,59.52,59.52,59.52,59.56,59.56,59.56,59.56
2009-01,,,,,,,,,,,,,,,,,49.43,49.52,49.47,49.47,49.41,49.44,49.44,49.44,49.44
2009-04,,,,,,,,,,,,,,,,,,50.51,50.33,50.36,50.30,50.33,50.33,50.33,50.33
2009-07,,,,,,,,,,,,,,,,,,,52.23,52.18,52.19,52.21,52.21,52.21,52.21
2009-10,,,,,,,,,,,,,,,,,,,,58.77,59.03,59.12,59.12,59.12,59.12
2010-01,,,,,,,,,,,,,,,,,,,,,50.40,50.48,50.70,50.62,50.51
2010-04,,,,,,,,,,,,,,,,,,,,,,51.96,52.18,52.28,52.18
2010-07,,,,,,,,,,,,,,,,,,,,,,,55.21,55.55,55.51
2010-10,,,,,,,,,,,,,,,,,,,,,,,,62.77,62.58
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,53.88
